date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,929,864,656,486,244,5
1/10/2021,1269,1204,948,718,524,8
1/11/2021,1330,1292,1013,754,868,8
1/12/2021,1390,1362,1089,808,1192,9
1/13/2021,1475,1435,1164,872,1528,9
1/14/2021,1493,1456,1192,896,1616,9
1/15/2021,1522,1472,1213,924,1707,9
1/16/2021,1526,1473,1217,925,1712,9
1/17/2021,1528,1476,1218,926,1716,9
1/18/2021,1536,1483,1228,930,1734,9
1/19/2021,1579,1508,1260,959,1848,14
1/2/2021,931,865,656,488,246,5
1/20/2021,1593,1516,1269,970,1880,15
1/21/2021,1713,1703,1446,1070,2401,18
1/22/2021,1822,1798,1531,1149,3073,18
1/23/2021,1851,1837,1556,1180,3109,19
1/24/2021,1852,1839,1559,1183,3120,19
1/25/2021,1885,1913,1622,1234,3278,19
1/26/2021,2014,2054,1762,1371,3436,27
1/27/2021,2153,2207,1880,1469,3645,27
1/28/2021,2306,2358,2065,1687,4350,28
1/29/2021,2461,2488,2232,1829,5439,30
1/3/2021,933,865,657,488,246,5
1/30/2021,2499,2520,2270,1901,6301,30
1/31/2021,2500,2521,2270,1902,6318,30
1/4/2021,988,920,699,519,286,5
1/5/2021,1074,1016,765,565,321,5
1/6/2021,1187,1129,861,633,391,8
1/7/2021,1229,1171,919,672,422,8
1/8/2021,1262,1200,944,712,513,8
1/9/2021,1264,1201,948,716,518,8
10/1/2021,30724,17908,17841,19819,32265,15541
10/10/2021,31132,18086,17950,19890,32345,15735
10/11/2021,31181,18117,17968,19910,32354,15765
10/12/2021,31211,18141,17977,19915,32359,15792
10/13/2021,31246,18158,17990,19922,32365,15813
10/14/2021,31315,18180,18019,19939,32377,15841
10/15/2021,31378,18203,18037,19956,32386,15863
10/16/2021,31405,18215,18047,19968,32390,15876
10/17/2021,31419,18222,18051,19970,32390,15884
10/18/2021,31469,18257,18069,19985,32402,15932
10/19/2021,31504,18275,18081,20006,32418,15960
10/2/2021,30745,17916,17852,19825,32270,15565
10/20/2021,31531,18286,18093,20020,32426,15984
10/21/2021,31579,18312,18113,20037,32443,15995
10/22/2021,31676,18356,18138,20055,32473,16034
10/23/2021,31731,18377,18147,20070,32490,16050
10/24/2021,31746,18395,18159,20078,32497,16056
10/25/2021,31811,18424,18177,20091,32538,16085
10/26/2021,31865,18460,18190,20118,32582,16099
10/27/2021,31907,18485,18224,20134,32627,16118
10/28/2021,31964,18522,18250,20166,32668,16144
10/29/2021,32059,18556,18266,20188,32705,16163
10/3/2021,30752,17919,17857,19826,32272,15573
10/30/2021,32113,18572,18273,20194,32714,16177
10/31/2021,32122,18575,18278,20197,32717,16180
10/4/2021,30792,17938,17876,19836,32281,15596
10/5/2021,30940,17977,17894,19849,32296,15627
10/6/2021,30993,18015,17909,19859,32310,15663
10/7/2021,31034,18025,17923,19868,32316,15691
10/8/2021,31081,18057,17935,19878,32330,15715
10/9/2021,31117,18076,17941,19883,32339,15728
11/1/2021,32186,18603,18298,20218,32762,16249
11/10/2021,32647,18841,18488,20447,33114,19159
11/11/2021,32691,18859,18503,20468,33134,19321
11/12/2021,32758,18891,18526,20495,33181,19600
11/13/2021,32813,18921,18539,20510,33188,20178
11/14/2021,32835,18944,18551,20525,33197,20232
11/15/2021,32930,18997,18586,20549,33258,20591
11/16/2021,32981,19033,18617,20586,33318,20764
11/17/2021,33049,19077,18645,20621,33391,21021
11/18/2021,33156,19131,18689,20655,33454,21267
11/19/2021,33260,19191,18730,20688,33498,21479
11/2/2021,32241,18634,18320,20232,32814,16282
11/20/2021,33295,19206,18746,20707,33511,21564
11/21/2021,33318,19211,18758,20714,33519,21622
11/22/2021,33387,19240,18784,20748,33566,21822
11/23/2021,33583,19286,18822,20785,33629,22124
11/24/2021,33677,19320,18851,20823,33683,22368
11/25/2021,33678,19320,18851,20823,33683,22369
11/26/2021,33710,19338,18869,20845,33712,22473
11/27/2021,33731,19356,18891,20865,33733,22541
11/28/2021,33744,19371,18905,20881,33748,22561
11/29/2021,33797,19406,18933,20914,33824,22728
11/3/2021,32303,18656,18337,20255,32853,16408
11/30/2021,33865,19446,18986,20976,33912,22914
11/4/2021,32377,18688,18362,20289,32905,16530
11/5/2021,32420,18711,18388,20318,32933,16787
11/6/2021,32450,18726,18401,20336,32945,16915
11/7/2021,32470,18731,18410,20348,32957,16987
