date,Yuma_cume,Yuma
1/1/2021,4,
1/10/2021,5,1
1/11/2021,6,1
1/12/2021,7,1
1/13/2021,8,1
1/14/2021,10,2
1/15/2021,17,7
1/16/2021,43,26
1/17/2021,45,2
1/18/2021,47,2
1/19/2021,223,176
1/2/2021,921,698
1/20/2021,1676,755
1/21/2021,1914,238
1/22/2021,2018,104
1/23/2021,2019,1
1/24/2021,2448,429
1/25/2021,2808,360
1/26/2021,3240,432
1/27/2021,3333,93
1/28/2021,3357,24
1/29/2021,3360,3
1/3/2021,3361,1
1/30/2021,3579,218
1/31/2021,3909,330
1/4/2021,4392,483
1/5/2021,4620,228
1/6/2021,4941,321
1/7/2021,4955,14
1/8/2021,4970,15
1/9/2021,5647,677
12/1/2020,6328,681
12/10/2020,7079,751
12/12/2020,7263,184
12/16/2020,7455,192
12/17/2020,7456,1
12/19/2020,7457,1
12/20/2020,7494,37
12/21/2020,7884,390
12/22/2020,8458,574
12/23/2020,10244,1786
12/24/2020,11824,1580
12/26/2020,11967,143
12/27/2020,11980,13
12/28/2020,12414,434
12/29/2020,13266,852
12/3/2020,14668,1402
12/30/2020,16741,2073
12/31/2020,18811,2070
12/4/2020,20014,1203
12/8/2020,20027,13
2/1/2021,20905,878
2/10/2021,21982,1077
2/11/2021,23489,1507
2/12/2021,24498,1009
2/13/2021,25205,707
2/14/2021,25245,40
2/15/2021,25267,22
2/16/2021,25549,282
2/17/2021,26392,843
2/18/2021,28751,2359
2/19/2021,31223,2472
2/2/2021,33108,1885
2/20/2021,33977,869
2/21/2021,33980,3
2/22/2021,34095,115
2/23/2021,34353,258
2/24/2021,34682,329
2/25/2021,35308,626
2/26/2021,36162,854
2/27/2021,36540,378
2/28/2021,36549,9
2/3/2021,36591,42
2/4/2021,37792,1201
2/5/2021,40425,2633
2/6/2021,43589,3164
2/7/2021,46339,2750
2/8/2021,47181,842
2/9/2021,47529,348
3/1/2021,49427,1898
3/10/2021,50796,1369
3/11/2021,52068,1272
3/12/2021,54946,2878
3/13/2021,58583,3637
3/14/2021,58813,230
3/15/2021,58991,178
3/16/2021,60018,1027
3/17/2021,62196,2178
3/18/2021,64166,1970
3/19/2021,67585,3419
3/2/2021,70777,3192
3/20/2021,72414,1637
3/21/2021,72615,201
3/22/2021,73466,851
3/23/2021,75086,1620
3/24/2021,77192,2106
3/25/2021,81143,3951
3/26/2021,84309,3166
3/27/2021,85650,1341
3/28/2021,85998,348
3/29/2021,86547,549
3/3/2021,88057,1510
3/30/2021,90412,2355
3/31/2021,92742,2330
3/4/2021,94995,2253
3/5/2021,95602,607
3/6/2021,95854,252
3/7/2021,96469,615
3/8/2021,99303,2834
3/9/2021,102324,3021
4/1/2021,105251,2927
4/10/2021,107165,1914
4/11/2021,107926,761
4/12/2021,108620,694
4/13/2021,110052,1432
4/14/2021,112273,2221
4/15/2021,114723,2450
4/16/2021,117605,2882
4/17/2021,119646,2041
4/18/2021,120193,547
4/19/2021,120408,215
4/2/2021,121060,652
4/20/2021,122103,1043
4/21/2021,124775,2672
4/22/2021,127808,3033
4/23/2021,130926,3118
4/24/2021,131680,754
4/25/2021,132253,573
4/26/2021,133855,1602
4/27/2021,135840,1985
4/28/2021,137446,1606
4/29/2021,138846,1400
4/3/2021,140799,1953
4/30/2021,141125,326
4/4/2021,141316,191
4/5/2021,141864,548
4/6/2021,144994,3130
4/7/2021,146931,1937
4/8/2021,148740,1809
4/9/2021,150265,1525
5/1/2021,150502,237
5/10/2021,150683,181
5/11/2021,151561,878
5/12/2021,153159,1598
5/13/2021,154370,1211
5/14/2021,155891,1521
5/15/2021,157070,1179
5/16/2021,157336,266
5/17/2021,157462,126
5/18/2021,157986,524
5/19/2021,158732,746
5/2/2021,160147,1415
5/20/2021,161288,1141
5/21/2021,162447,1159
5/22/2021,163151,704
5/23/2021,163332,181
5/24/2021,164273,941
5/25/2021,165118,845
5/26/2021,165748,630
5/27/2021,166392,644
5/28/2021,167061,669
5/29/2021,167315,254
5/3/2021,167491,176
5/30/2021,168018,527
5/31/2021,168879,861
5/4/2021,169553,674
5/5/2021,170470,917
5/6/2021,171307,837
5/7/2021,171541,234
5/8/2021,171697,156
5/9/2021,171830,133
6/1/2021,172576,746
6/10/2021,173324,748
6/11/2021,173980,656
6/12/2021,174652,672
6/13/2021,175179,527
6/14/2021,175314,135
6/15/2021,175898,584
6/16/2021,176603,705
6/17/2021,177424,821
6/18/2021,178216,792
6/19/2021,179030,814
6/2/2021,179232,202
6/20/2021,179339,107
6/21/2021,179945,606
6/22/2021,180684,739
6/23/2021,181205,521
6/24/2021,181753,548
6/25/2021,182206,453
6/26/2021,182365,159
6/27/2021,182465,100
6/28/2021,182900,435
6/29/2021,183884,984
6/3/2021,185312,1428
6/30/2021,186696,1384
6/4/2021,187283,587
6/5/2021,187444,161
6/6/2021,187539,95
6/7/2021,188000,461
6/8/2021,188794,794
6/9/2021,189513,719
7/1/2021,190340,827
7/10/2021,190839,499
7/11/2021,190988,149
7/12/2021,191013,25
7/13/2021,191199,186
7/14/2021,191728,529
7/15/2021,192269,541
7/16/2021,192753,484
7/17/2021,193239,486
7/18/2021,193429,190
7/19/2021,193499,70
7/2/2021,194010,511
7/20/2021,194476,466
7/21/2021,194953,477
7/22/2021,195377,424
7/23/2021,195880,503
7/24/2021,196073,193
7/25/2021,196178,105
7/26/2021,196596,418
7/27/2021,197058,462
7/28/2021,197502,444
7/29/2021,198005,503
7/3/2021,198523,518
7/30/2021,198773,250
7/31/2021,198858,85
7/4/2021,199376,518
7/5/2021,199995,619
7/6/2021,200595,600
7/7/2021,201153,558
7/8/2021,201718,565
7/9/2021,201954,236
8/1/2021,202055,101
8/10/2021,202499,444
8/11/2021,203070,571
8/12/2021,203684,614
8/13/2021,204153,469
8/14/2021,204787,634
8/15/2021,205062,275
8/16/2021,205206,144
8/17/2021,205786,580
8/2/2021,206784,998
8/3/2021,207332,548
8/4/2021,207864,532
8/5/2021,209228,1364
8/6/2021,209476,248
8/7/2021,209640,164
8/8/2021,210258,618
8/9/2021,210504,246
