Category,value
tests,11261953
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1772187
20 - 44 years,4856196
45 - 54 years,1509718
55 - 64 years,1407900
65 years and older,1696474
Unknown,19478
positive,0.0977579110834506
