Category,value
tests,11744877
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,1921699
20 - 44 years,5036237
45 - 54 years,1562964
55 - 64 years,1453084
65 years and older,1750373
Unknown,20520
positive,0.0975611749701593
