date,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz
1/1/2021,112,94,54,58,47,1
1/10/2021,269,205,157,151,178,8
1/11/2021,286,225,183,169,193,8
1/12/2021,306,240,206,196,238,9
1/13/2021,315,249,212,205,406,9
1/14/2021,327,259,221,216,568,9
1/15/2021,343,273,232,225,733,10
1/16/2021,349,275,232,225,738,10
1/17/2021,350,276,232,226,742,10
1/18/2021,352,281,234,231,748,10
1/19/2021,357,290,236,236,791,10
1/2/2021,112,94,54,59,48,2
1/20/2021,377,305,257,256,1119,12
1/21/2021,393,326,275,273,1434,12
1/22/2021,423,358,312,300,1849,14
1/23/2021,429,363,313,302,1857,14
1/24/2021,429,365,313,304,1859,14
1/25/2021,445,375,331,322,1884,14
1/26/2021,469,392,348,344,2182,16
1/27/2021,489,412,363,369,2247,18
1/28/2021,513,438,405,447,2534,18
1/29/2021,569,501,497,523,2699,19
1/3/2021,114,96,54,60,49,2
1/30/2021,592,515,510,543,2709,19
1/31/2021,603,522,515,556,2718,20
1/4/2021,133,111,64,74,55,3
1/5/2021,160,121,82,86,65,3
1/6/2021,190,153,105,109,73,5
1/7/2021,214,172,122,122,158,6
1/8/2021,266,202,154,149,177,7
1/9/2021,269,203,156,150,178,7
12/17/2020,5,,1,2,,
12/18/2020,6,3,2,3,,
12/19/2020,6,6,2,3,1,
12/20/2020,6,6,2,3,1,
12/21/2020,7,7,2,3,2,
12/22/2020,23,14,8,12,11,
12/23/2020,31,23,10,16,14,
12/24/2020,42,27,15,19,16,
12/25/2020,42,27,15,19,16,
12/26/2020,46,29,15,19,16,
12/27/2020,46,29,15,19,16,
12/28/2020,58,41,25,23,21,
12/29/2020,79,62,35,31,22,
12/30/2020,97,79,43,47,33,1
12/31/2020,112,94,54,58,45,1
2/1/2021,620,534,538,576,2752,20
2/10/2021,893,842,999,1211,3686,29
2/11/2021,931,889,1098,1324,3825,29
2/12/2021,955,978,1236,1405,3932,29
2/13/2021,1015,1078,1375,1485,4021,35
2/14/2021,1085,1154,1481,1558,4115,42
2/15/2021,1102,1161,1491,1574,4155,42
2/16/2021,1113,1166,1499,1585,4184,44
2/17/2021,1118,1168,1502,1586,4200,44
2/18/2021,1121,1168,1502,1587,4214,44
2/19/2021,1123,1169,1502,1591,4220,44
2/2/2021,669,587,626,691,2969,20
2/20/2021,1126,1172,1504,1594,4231,44
2/21/2021,1126,1172,1505,1594,4237,44
2/22/2021,1130,1173,1509,1595,4254,44
2/23/2021,1141,1180,1517,1600,4278,46
2/24/2021,1157,1193,1527,1620,4376,49
2/25/2021,1165,1202,1555,1631,4448,50
2/26/2021,1187,1230,1572,1654,4577,52
2/27/2021,1193,1231,1578,1669,4613,53
2/28/2021,1195,1233,1579,1672,4649,53
2/3/2021,679,597,643,699,3007,22
2/4/2021,725,653,746,812,3154,24
2/5/2021,794,748,855,961,3292,25
2/6/2021,799,749,859,965,3299,25
2/7/2021,801,749,860,966,3304,25
2/8/2021,810,754,865,975,3332,27
2/9/2021,863,811,916,1084,3534,29
3/1/2021,1207,1246,1598,1689,4724,54
3/10/2021,1462,1465,1854,2106,6182,78
3/11/2021,1498,1485,1876,2172,6282,78
3/12/2021,1527,1506,1897,2218,6368,79
3/13/2021,1545,1520,1911,2249,6386,80
3/14/2021,1573,1571,1956,2348,6550,85
3/15/2021,1590,1581,1974,2389,6598,87
3/16/2021,1654,1638,2071,2671,6788,97
3/17/2021,1822,1738,2221,2812,6988,107
3/18/2021,1903,1858,2428,2945,7160,110
3/19/2021,2089,1987,2599,3131,7342,124
3/2/2021,1241,1279,1638,1736,4954,58
3/20/2021,2102,1993,2607,3156,7368,126
3/21/2021,2115,2001,2615,3182,7381,130
3/22/2021,2154,2026,2655,3243,7425,133
3/23/2021,2302,2124,2761,3415,7606,153
3/24/2021,2463,2202,2880,3608,7719,170
3/25/2021,2606,2325,2976,3784,7798,206
3/26/2021,2796,2436,3099,3907,7891,241
3/27/2021,2818,2448,3114,3940,7914,250
3/28/2021,2833,2452,3121,3952,7915,254
3/29/2021,2877,2479,3153,3988,7937,264
3/3/2021,1311,1349,1731,1831,5342,62
3/30/2021,3070,2588,3259,4082,8025,290
3/31/2021,3157,2628,3311,4123,8049,314
3/4/2021,1335,1372,1756,1888,5638,66
3/5/2021,1366,1401,1791,1932,5841,68
3/6/2021,1385,1411,1797,1954,5874,70
3/7/2021,1393,1414,1801,1965,5890,71
3/8/2021,1411,1429,1818,2009,5947,73
3/9/2021,1428,1441,1838,2053,6042,75
4/1/2021,3319,2717,3401,4223,8164,344
4/10/2021,4589,3419,4112,4940,8565,747
4/11/2021,4602,3426,4117,4943,8567,755
4/12/2021,4698,3480,4153,4978,8598,778
4/13/2021,4776,3540,4199,5012,8621,801
4/14/2021,4864,3610,4264,5050,8645,829
4/15/2021,4962,3662,4321,5088,8670,848
4/16/2021,5046,3719,4390,5124,8684,861
4/17/2021,5074,3730,4401,5133,8688,883
4/18/2021,5086,3734,4406,5137,8689,894
4/19/2021,5128,3761,4433,5158,8702,924
4/2/2021,3424,2777,3484,4301,8230,385
4/20/2021,5202,3798,4472,5180,8714,936
4/21/2021,5272,3849,4510,5207,8720,942
4/22/2021,5337,3902,4574,5239,8736,957
4/23/2021,5394,3936,4619,5275,8759,973
4/24/2021,5418,3952,4653,5292,8766,1248
4/25/2021,5424,3955,4658,5292,8766,1250
4/26/2021,5491,3998,4703,5313,8784,1493
4/27/2021,5571,4061,4753,5343,8802,1512
4/28/2021,5712,4194,4882,5395,8821,1546
4/29/2021,5792,4237,4922,5412,8841,1555
4/3/2021,3447,2790,3491,4312,8238,406
4/30/2021,5839,4275,4952,5437,8850,1564
4/4/2021,3457,2797,3499,4315,8239,416
4/5/2021,3583,2873,3569,4414,8300,471
4/6/2021,3793,2982,3680,4515,8356,521
4/7/2021,4013,3092,3810,4639,8407,581
4/8/2021,4242,3218,3901,4738,8456,647
4/9/2021,4431,3328,4013,4821,8502,704
5/1/2021,5860,4285,4964,5446,8853,1570
5/10/2021,6148,4467,5111,5536,8906,1637
5/11/2021,6166,4470,5121,5547,8913,1642
5/12/2021,6202,4493,5147,5555,8930,1825
5/13/2021,6289,4573,5204,5569,8942,1837
5/14/2021,6329,4608,5233,5583,8948,2306
5/15/2021,6342,4614,5235,5587,8950,2319
5/16/2021,6349,4616,5236,5594,8951,2328
5/17/2021,6394,4642,5264,5611,8962,2475
5/18/2021,6440,4683,5289,5630,8975,2660
5/19/2021,6478,4714,5310,5642,8984,2877
5/2/2021,5869,4290,4969,5449,8856,1572
5/20/2021,6529,4743,5330,5657,9003,2922
5/21/2021,6559,4765,5353,5667,9010,3127
5/22/2021,6576,4773,5367,5671,9013,3144
5/23/2021,6588,4780,5372,5675,9015,3147
5/24/2021,6621,4803,5394,5684,9021,3227
5/25/2021,6661,4820,5411,5690,9029,3275
5/26/2021,6692,4833,5422,5696,9031,3345
5/27/2021,6722,4856,5432,5698,9035,3410
5/28/2021,6733,4868,5439,5700,9036,3412
5/29/2021,6743,4872,5442,5701,9037,3422
5/3/2021,5911,4318,4987,5459,8863,1585
5/30/2021,6748,4873,5449,5704,9038,3423
5/31/2021,6757,4877,5451,5705,9038,3424
5/4/2021,5947,4347,5010,5464,8869,1599
5/5/2021,6006,4381,5035,5484,8880,1603
5/6/2021,6050,4404,5054,5502,8887,1612
5/7/2021,6112,4433,5086,5519,8898,1630
5/8/2021,6122,4443,5089,5523,8898,1633
5/9/2021,6127,4447,5095,5527,8898,1633
6/1/2021,6793,4893,5468,5713,9044,3433
6/10/2021,7045,5042,5562,5780,9083,3832
6/11/2021,7092,5055,5575,5785,9090,3893
6/12/2021,7098,5058,5576,5787,9095,3894
6/13/2021,7102,5060,5576,5787,9095,3897
6/14/2021,7116,5070,5580,5791,9098,3902
6/15/2021,7129,5081,5580,5796,9099,3911
6/16/2021,7144,5087,5585,5800,9102,3923
6/17/2021,7203,5123,5610,5814,9116,4047
6/18/2021,7222,5130,5616,5818,9121,4057
6/19/2021,7227,5133,5618,5818,9122,4064
6/2/2021,6824,4913,5486,5721,9047,3526
6/20/2021,7230,5133,5619,5819,9122,4066
6/21/2021,7342,5164,5621,5822,9125,4073
6/22/2021,7620,5249,5637,5827,9126,4099
6/23/2021,7645,5262,5645,5829,9126,4129
6/24/2021,7964,5377,5668,5834,9128,4166
6/25/2021,8044,5409,5678,5838,9131,4182
6/26/2021,8053,5418,5683,5847,9132,4190
6/27/2021,8058,5419,5685,5847,9133,4192
6/28/2021,8071,5425,5691,5849,9136,4198
6/29/2021,8099,5434,5699,5855,9142,4223
6/3/2021,6891,4946,5507,5735,9052,3627
6/30/2021,8114,5447,5703,5860,9145,4239
6/4/2021,6914,4966,5520,5743,9059,3647
6/5/2021,6922,4967,5524,5745,9061,3650
6/6/2021,6930,4973,5527,5747,9064,3652
6/7/2021,6945,4982,5533,5751,9066,3667
6/8/2021,6988,5016,5547,5769,9076,3766
6/9/2021,7025,5035,5557,5779,9082,3824
7/1/2021,8130,5456,5708,5861,9147,4264
7/10/2021,8295,5534,5755,5883,9166,4396
7/11/2021,8306,5535,5758,5883,9166,4397
7/12/2021,8324,5541,5763,5893,9169,4411
7/13/2021,8339,5546,5774,5895,9171,4442
7/14/2021,8346,5548,5774,5899,9174,4447
7/15/2021,8364,5554,5780,5900,9180,4457
7/16/2021,8380,5562,5792,5905,9180,4465
7/17/2021,8383,5567,5795,5909,9183,4474
7/18/2021,8389,5571,5796,5913,9183,4479
