date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,21118,22681,20622,17957,11948,208
1/10/2021,34849,34777,32709,29588,28620,488
1/11/2021,36786,36589,34649,31265,32358,548
1/12/2021,39603,39272,37432,33780,39874,662
1/13/2021,42391,42179,40525,36475,48592,755
1/14/2021,45172,45212,43749,39470,57909,825
1/15/2021,48671,48444,47111,42582,66999,946
1/16/2021,50473,50022,48783,44196,72358,993
1/17/2021,51591,51042,49854,45286,75803,1034
1/18/2021,53245,52579,51593,47012,83565,1078
1/19/2021,55288,54451,53617,49198,93607,1179
1/2/2021,23026,24382,22154,19371,12966,240
1/20/2021,57709,56953,56548,52128,105826,1308
1/21/2021,60422,59814,59893,55599,121489,1460
1/22/2021,64929,63967,64502,60455,137126,1632
1/23/2021,68239,66730,67601,63629,147626,1784
1/24/2021,69780,68119,69118,65315,155263,1837
1/25/2021,72177,70265,71716,68261,168841,1924
1/26/2021,75114,72787,74610,71505,186071,2039
1/27/2021,78241,75404,77546,74866,204950,2145
1/28/2021,81289,77980,80510,78514,226166,2290
1/29/2021,85152,81117,83868,82268,246073,2501
1/3/2021,23928,25119,22801,19919,13308,262
1/30/2021,87984,83244,86204,84732,257481,2682
1/31/2021,88893,83984,87067,85763,263441,2729
1/4/2021,25660,26746,24395,21396,15166,288
1/5/2021,27455,28383,25977,22950,17257,323
1/6/2021,29670,30326,28011,24970,20298,389
1/7/2021,31481,31949,29783,26749,23608,427
1/8/2021,33209,33508,31443,28399,26002,455
1/9/2021,34311,34336,32289,29193,28166,482
12/1/2020,35,23,28,21,33,1
12/10/2020,48,32,42,39,56,2
12/11/2020,49,35,44,44,58,2
12/12/2020,50,35,46,47,59,2
12/13/2020,51,36,48,49,61,2
12/14/2020,52,41,51,50,68,2
12/15/2020,63,52,64,65,78,2
12/16/2020,171,202,223,189,134,2
12/17/2020,799,1033,1018,841,388,9
12/18/2020,1655,2039,1858,1494,679,10
12/19/2020,2276,2755,2433,1929,877,15
12/2/2020,38,24,30,25,38,2
12/20/2020,2489,3015,2690,2139,971,17
12/21/2020,3856,4434,3952,3109,1446,26
12/22/2020,5705,6479,5756,4547,2078,35
12/23/2020,7963,9042,7998,6363,2968,53
12/24/2020,8928,10016,8808,7100,3319,56
12/25/2020,8966,10049,8836,7125,3335,56
12/26/2020,10485,11777,10263,8399,3880,69
12/27/2020,11109,12431,10870,8905,4128,80
12/28/2020,13250,14605,12866,10747,5353,104
12/29/2020,16111,17543,15588,13258,7493,151
12/3/2020,41,24,34,27,41,2
12/30/2020,19269,20874,18798,16224,9798,183
12/31/2020,20971,22533,20441,17762,11173,202
12/4/2020,41,24,36,30,43,2
12/5/2020,42,24,36,30,44,2
12/6/2020,43,24,36,31,44,2
12/7/2020,43,26,40,33,45,2
12/8/2020,45,27,40,36,46,2
12/9/2020,46,27,41,37,52,2
2/1/2021,90738,85665,88842,88047,279033,2846
2/10/2021,110308,101544,106943,111718,442513,4766
2/11/2021,113033,103754,109247,114914,465153,5139
2/12/2021,116319,106445,112090,118619,492333,5467
2/13/2021,119980,109279,115077,121998,511680,5880
2/14/2021,120907,109985,115992,123157,519044,5931
2/15/2021,122061,110973,117063,124601,533296,5999
2/16/2021,123956,112312,118566,126643,549999,6160
2/17/2021,126377,114164,120381,128933,566635,6800
2/18/2021,127856,115381,121651,130671,582718,6923
2/19/2021,129788,116881,123177,132604,594687,7352
2/2/2021,92822,87495,90881,90712,297124,2952
2/20/2021,132570,118872,125142,134789,604511,7706
2/21/2021,133246,119507,125814,135605,610395,7764
2/22/2021,134264,120301,126602,136657,618186,7866
2/23/2021,135973,121571,128056,138604,630053,8041
2/24/2021,138270,123398,129964,141260,646959,8277
2/25/2021,140393,125135,131779,143814,665950,8815
2/26/2021,143094,127307,133994,147033,684190,9097
2/27/2021,145128,129000,135714,149482,696394,9336
2/28/2021,145944,129627,136520,151052,704176,9406
2/3/2021,95257,89556,93159,93650,317899,3112
2/4/2021,97770,91599,95701,96832,337709,3288
2/5/2021,100494,93890,98234,100120,355232,3447
2/6/2021,103232,95952,100715,103168,371812,4125
2/7/2021,103908,96556,101346,103972,379731,4166
2/8/2021,105763,98018,102999,106184,397397,4328
2/9/2021,107683,99653,104784,108761,417405,4500
3/1/2021,147451,130854,137951,153376,715432,9618
3/10/2021,166838,145508,154320,236632,819441,12066
3/11/2021,170523,148383,157383,251783,833861,12402
3/12/2021,174271,151060,160527,265402,846443,12723
3/13/2021,176768,153032,162858,276654,853727,12965
3/14/2021,178543,154483,164421,284972,858606,13107
3/15/2021,181084,156547,166937,298184,867414,13365
3/16/2021,184964,159514,170452,311417,877268,13803
3/17/2021,190373,163578,175094,326542,889683,14300
3/18/2021,195459,167598,179959,340968,901230,14723
3/19/2021,201636,172174,185122,354618,911161,15339
3/2/2021,149386,132285,139522,156634,728363,9909
3/20/2021,205977,175585,189416,364053,918378,15739
3/21/2021,209205,178386,192618,370550,922107,16100
3/22/2021,214519,182732,197518,379347,929121,16721
3/23/2021,221529,188117,203374,389088,936226,17658
3/24/2021,231718,195960,211899,398583,943574,19664
3/25/2021,243473,204794,221477,407932,951046,21849
3/26/2021,254000,212745,230146,416234,956813,24119
3/27/2021,262456,219292,237098,421207,959837,26538
3/28/2021,269143,224313,242569,423828,961525,28576
3/29/2021,280674,232658,251895,428047,964712,31432
3/3/2021,151324,133782,141290,161918,743425,10216
3/30/2021,293189,241530,261809,433140,968727,34539
3/31/2021,306763,251048,273095,439158,973582,38201
3/4/2021,153378,135459,143101,172205,757404,10511
3/5/2021,156360,137613,145414,183763,769645,10884
3/6/2021,158229,138949,146890,192527,778197,11206
3/7/2021,159465,139893,147926,199499,783647,11300
3/8/2021,161267,141239,149453,210972,794483,11469
3/9/2021,163840,143301,151763,223010,806258,11713
4/1/2021,319582,259929,284023,444643,978561,41534
4/10/2021,404561,315131,346072,486088,1012948,63419
4/11/2021,409180,317965,349184,488086,1014399,65142
4/12/2021,416938,322857,354952,492438,1018313,66969
4/13/2021,423560,326805,359380,495838,1021255,68646
4/14/2021,430983,331266,364039,499065,1023953,70429
4/15/2021,439022,336753,369184,502692,1026810,72073
4/16/2021,446008,341338,373958,506064,1029436,73708
4/17/2021,450715,344551,377616,508537,1031358,75246
4/18/2021,453334,346123,379406,509750,1032227,76233
4/19/2021,458426,349454,382915,512604,1034700,77641
4/2/2021,330425,267462,292732,449346,982323,44582
4/20/2021,463299,352518,386338,515173,1037063,78958
4/21/2021,469624,356619,390487,518249,1039715,80484
4/22/2021,475647,360498,394375,521179,1042187,81861
4/23/2021,481613,364498,398374,524202,1044443,83509
4/24/2021,485320,366802,400909,526137,1045935,85073
4/25/2021,487717,368204,402404,527137,1046630,86103
4/26/2021,492079,371053,405413,529524,1048629,87538
4/27/2021,496726,373987,408590,532052,1050830,88747
4/28/2021,501641,376846,411796,534659,1053280,90049
4/29/2021,506277,379578,414693,537106,1055639,91146
4/3/2021,337634,272342,298442,452392,984527,46858
4/30/2021,511343,382557,418042,539891,1058022,92480
4/4/2021,341349,274424,300889,453614,985343,47983
4/5/2021,350591,280219,307582,458461,989551,50429
4/6/2021,361052,286750,315360,464189,994890,53057
4/7/2021,373339,295276,324186,470205,1000003,55699
4/8/2021,384849,302798,332402,476432,1005453,58170
4/9/2021,396361,309877,340410,482301,1010175,60993
5/1/2021,514268,384302,420025,541522,1059069,93448
5/10/2021,540528,399461,435746,554929,1070895,100799
5/11/2021,543474,401031,437438,556411,1072318,101686
5/12/2021,546509,402776,439233,557896,1073735,103185
5/13/2021,549850,404723,441169,559428,1075042,110948
5/14/2021,553750,407074,443485,561214,1076528,119136
5/15/2021,556403,408758,445192,562558,1077343,128946
5/16/2021,558282,409818,446256,563332,1077865,133493
5/17/2021,561814,411815,448435,564998,1079365,138494
5/18/2021,565170,413757,450334,566595,1080838,142703
5/19/2021,568752,415743,452421,568297,1082308,148238
5/2/2021,516257,385505,421224,542424,1059680,94135
5/20/2021,571958,417642,454266,569804,1083617,152477
5/21/2021,575536,419801,456409,571418,1084847,158684
5/22/2021,578302,421389,458083,572586,1085566,164827
5/23/2021,579927,422309,458937,573221,1085937,167012
5/24/2021,582673,423848,460458,574483,1087005,170254
5/25/2021,585198,425367,461939,575707,1087990,173081
5/26/2021,587978,426873,463372,576777,1088932,176243
5/27/2021,590473,428285,464731,577872,1089815,179385
5/28/2021,593217,429888,466323,579111,1090748,182862
5/29/2021,594934,430849,467347,579864,1091206,184896
5/3/2021,519355,387200,423080,544084,1061250,94939
5/30/2021,596007,431480,467933,580308,1091422,185937
5/31/2021,596521,431794,468223,580532,1091579,186403
5/4/2021,523233,389390,425387,546093,1063226,95870
5/5/2021,527021,391611,427644,547953,1064901,96810
5/6/2021,530759,393752,429808,549829,1066646,97800
5/7/2021,534309,395935,432037,551731,1068303,98886
5/8/2021,536638,397294,433530,552966,1069164,99707
5/9/2021,538053,398092,434372,553639,1069598,100180
6/1/2021,599032,433201,469592,581487,1092447,189103
6/10/2021,616163,442833,478708,588552,1098085,209195
6/11/2021,618473,444265,479996,589461,1098732,212510
6/12/2021,619845,445188,480880,589945,1098984,214415
6/13/2021,620457,445537,481251,590204,1099121,214835
6/14/2021,622128,446465,482097,590884,1099594,216774
6/15/2021,623765,447427,482873,591497,1100038,218683
6/16/2021,625598,448407,483750,592131,1100502,220718
6/17/2021,627290,449419,484577,592817,1101032,222576
6/18/2021,629405,450562,485649,593613,1101626,224530
6/19/2021,630515,451263,486268,594065,1101895,225707
6/2/2021,601196,434432,470872,582440,1093266,191950
6/20/2021,631174,451628,486572,594320,1102011,226250
6/21/2021,632801,452465,487397,594923,1102481,227965
6/22/2021,634797,453430,488167,595470,1102993,229589
6/23/2021,636931,454544,488997,596080,1103553,231416
6/24/2021,639216,455685,489817,596690,1104074,233077
6/25/2021,641144,456808,490820,597468,1104668,234860
6/26/2021,642348,457490,491491,597964,1104929,235860
6/27/2021,643095,457963,491897,598258,1105042,236587
6/28/2021,644693,458801,492730,598843,1105499,238288
6/29/2021,646335,459630,493487,599419,1105946,239865
6/3/2021,603419,435663,472012,583371,1094053,194571
