date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-08-29 00:00:00,12,0,0,,,
2021-08-28 00:00:00,54,14,0.2592592592592593,,,
2021-08-27 00:00:00,253,36,0.1422924901185771,30,14,0.4666666666666668
2021-08-26 00:00:00,398,55,0.1381909547738693,29,14,0.4827586206896552
2021-08-25 00:00:00,399,74,0.1854636591478697,27,13,0.4814814814814816
2021-08-24 00:00:00,447,57,0.12751677852349,22,15,0.6818181818181818
2021-08-23 00:00:00,490,75,0.1530612244897959,18,11,0.6111111111111112
2021-08-22 00:00:00,224,42,0.1875,1,1,1
2021-08-21 00:00:00,273,45,0.1648351648351648,2,0,0
2021-08-20 00:00:00,397,57,0.1435768261964736,29,13,0.4482758620689655
2021-08-19 00:00:00,481,66,0.1372141372141372,31,16,0.5161290322580646
2021-08-18 00:00:00,413,65,0.1573849878934625,25,10,0.4
2021-08-17 00:00:00,553,75,0.135623869801085,40,27,0.675
2021-08-16 00:00:00,456,75,0.1644736842105263,23,11,0.4782608695652174
2021-08-15 00:00:00,227,51,0.2246696035242291,3,1,0.3333333333333333
2021-08-14 00:00:00,215,35,0.1627906976744186,4,2,0.5
2021-08-13 00:00:00,317,52,0.1640378548895899,28,12,0.4285714285714286
2021-08-12 00:00:00,343,49,0.1428571428571429,26,11,0.4230769230769231
2021-08-11 00:00:00,399,66,0.1654135338345865,27,13,0.4814814814814816
2021-08-10 00:00:00,392,76,0.1938775510204082,26,14,0.5384615384615384
2021-08-09 00:00:00,418,70,0.1674641148325359,21,9,0.4285714285714286
2021-08-08 00:00:00,211,45,0.2132701421800948,,,
2021-08-07 00:00:00,182,33,0.1813186813186813,1,0,0
2021-08-06 00:00:00,296,53,0.1790540540540541,18,9,0.5
2021-08-05 00:00:00,296,53,0.1790540540540541,27,3,0.1111111111111111
2021-08-04 00:00:00,295,45,0.152542372881356,26,8,0.3076923076923077
2021-08-03 00:00:00,292,54,0.1849315068493151,18,6,0.3333333333333333
2021-08-02 00:00:00,348,49,0.1408045977011494,22,11,0.5
2021-08-01 00:00:00,155,24,0.1548387096774194,1,0,0
2021-07-31 00:00:00,186,27,0.1451612903225807,1,0,0
2021-07-30 00:00:00,290,53,0.1827586206896552,21,4,0.1904761904761905
2021-07-29 00:00:00,230,28,0.1217391304347826,19,5,0.2631578947368421
2021-07-28 00:00:00,258,51,0.1976744186046512,13,8,0.6153846153846154
2021-07-27 00:00:00,286,47,0.1643356643356643,20,3,0.15
2021-07-26 00:00:00,265,32,0.1207547169811321,11,4,0.3636363636363637
2021-07-25 00:00:00,164,37,0.225609756097561,2,0,0
2021-07-24 00:00:00,134,33,0.2462686567164179,5,2,0.4
2021-07-23 00:00:00,223,36,0.1614349775784753,17,11,0.6470588235294118
2021-07-22 00:00:00,259,29,0.111969111969112,13,5,0.3846153846153847
2021-07-21 00:00:00,208,32,0.1538461538461539,19,6,0.3157894736842105
2021-07-20 00:00:00,224,37,0.1651785714285714,11,6,0.5454545454545454
2021-07-19 00:00:00,269,37,0.137546468401487,9,5,0.5555555555555556
2021-07-18 00:00:00,104,19,0.1826923076923077,2,1,0.5
2021-07-17 00:00:00,131,23,0.1755725190839695,1,1,1
2021-07-16 00:00:00,220,45,0.2045454545454546,7,2,0.2857142857142857
2021-07-15 00:00:00,194,47,0.2422680412371134,13,3,0.2307692307692308
2021-07-14 00:00:00,218,38,0.1743119266055046,11,6,0.5454545454545454
2021-07-13 00:00:00,200,32,0.16,14,7,0.5
2021-07-12 00:00:00,187,24,0.1283422459893048,14,3,0.2142857142857143
2021-07-11 00:00:00,94,19,0.2021276595744681,,,
2021-07-10 00:00:00,115,21,0.1826086956521739,,,
2021-07-09 00:00:00,180,20,0.1111111111111111,12,5,0.4166666666666667
2021-07-08 00:00:00,200,16,0.08,13,4,0.3076923076923077
2021-07-07 00:00:00,199,20,0.1005025125628141,17,6,0.3529411764705883
2021-07-06 00:00:00,224,21,0.09375,16,9,0.5625
2021-07-05 00:00:00,163,16,0.098159509202454,,,
2021-07-04 00:00:00,47,6,0.1276595744680851,,,
