date,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila
1/1/2021,161,149,168,207,196,6
1/10/2021,312,342,413,530,1012,16
1/11/2021,327,360,429,563,1088,16
1/12/2021,335,365,438,578,1122,16
1/13/2021,340,372,447,586,1157,16
1/14/2021,350,388,466,616,1302,16
1/15/2021,406,434,507,672,1336,23
1/16/2021,406,435,508,673,1338,23
1/17/2021,406,435,508,673,1341,23
1/18/2021,409,443,514,697,1407,23
1/19/2021,420,445,521,708,1458,24
1/2/2021,177,166,193,243,295,9
1/20/2021,430,455,542,740,1560,25
1/21/2021,445,467,552,774,1768,25
1/22/2021,461,475,558,786,1831,26
1/23/2021,465,480,560,792,1944,26
1/24/2021,465,480,561,793,1953,26
1/25/2021,480,488,573,811,2018,26
1/26/2021,486,491,573,813,2032,26
1/27/2021,499,508,583,823,2205,30
1/28/2021,520,533,617,879,2450,30
1/29/2021,545,552,647,914,2563,34
1/3/2021,178,166,193,245,295,9
1/30/2021,576,564,658,930,2683,43
1/31/2021,576,564,658,931,2687,43
1/4/2021,192,185,223,284,343,9
1/5/2021,214,220,279,345,476,10
1/6/2021,226,247,317,401,611,12
1/7/2021,274,311,359,464,818,15
1/8/2021,307,341,406,528,993,16
1/9/2021,312,342,413,530,1012,16
12/17/2020,20,17,14,13,3,1
12/18/2020,33,29,19,18,8,1
12/19/2020,33,29,19,20,8,1
12/20/2020,33,30,19,20,8,1
12/21/2020,39,41,26,29,11,1
12/22/2020,42,45,31,35,15,1
12/23/2020,54,56,37,50,25,1
12/24/2020,69,70,50,70,32,1
12/25/2020,69,70,50,70,32,1
12/26/2020,74,76,56,78,35,1
12/27/2020,74,76,57,78,35,1
12/28/2020,93,96,84,108,69,5
12/29/2020,119,106,112,137,95,5
12/30/2020,147,130,140,167,140,6
12/31/2020,161,149,167,206,196,6
2/1/2021,595,578,675,954,2826,44
2/10/2021,722,670,835,1308,5141,59
2/11/2021,726,675,838,1324,5239,59
2/12/2021,742,682,846,1332,5313,66
2/13/2021,780,704,893,1420,5902,69
2/14/2021,817,744,946,1515,6111,74
2/15/2021,824,746,951,1530,6150,74
2/16/2021,837,753,963,1563,6402,76
2/17/2021,861,769,996,1610,6507,81
2/18/2021,889,786,1001,1622,6532,87
2/19/2021,891,787,1003,1625,6556,90
2/2/2021,612,594,705,1003,3116,44
2/20/2021,898,793,1003,1628,6570,100
2/21/2021,898,793,1003,1628,6573,100
2/22/2021,902,797,1008,1631,6587,102
2/23/2021,932,813,1032,1688,6668,112
2/24/2021,945,821,1047,1721,6742,115
2/25/2021,956,831,1053,1730,6768,118
2/26/2021,958,833,1060,1732,6791,118
2/27/2021,1009,905,1168,2074,7828,125
2/28/2021,1070,940,1272,2356,8195,129
2/3/2021,630,601,733,1067,3440,46
2/4/2021,645,614,746,1116,3935,49
2/5/2021,658,624,770,1169,4278,54
2/6/2021,677,634,790,1200,4465,56
2/7/2021,677,635,790,1202,4479,56
2/8/2021,693,645,799,1225,4619,57
2/9/2021,713,665,826,1270,4860,58
3/1/2021,1076,950,1285,2375,8260,132
3/10/2021,1179,1017,1400,2700,8722,144
3/11/2021,1200,1032,1419,2738,8782,148
3/12/2021,1215,1038,1425,2758,8822,151
3/13/2021,1231,1056,1467,2879,8993,158
3/14/2021,1234,1059,1473,2884,9008,158
3/15/2021,1236,1062,1479,2899,9042,160
3/16/2021,1262,1072,1503,2949,9109,163
3/17/2021,1269,1080,1517,2974,9135,167
3/18/2021,1273,1088,1526,2990,9161,168
3/19/2021,1280,1093,1531,3006,9176,169
3/2/2021,1093,959,1310,2419,8313,133
3/20/2021,1295,1113,1563,3090,9325,171
3/21/2021,1295,1113,1563,3093,9327,171
3/22/2021,1309,1123,1578,3143,9377,171
3/23/2021,1329,1133,1597,3171,9424,174
3/24/2021,1334,1137,1604,3192,9458,174
3/25/2021,1346,1141,1612,3214,9479,179
3/26/2021,1356,1146,1620,3223,9497,180
3/27/2021,1380,1158,1634,3263,9564,192
3/28/2021,1381,1160,1639,3271,9570,192
3/29/2021,1394,1167,1654,3293,9606,196
3/3/2021,1104,967,1319,2441,8379,136
3/30/2021,1406,1179,1668,3312,9639,200
3/31/2021,1413,1183,1682,3353,9674,201
3/4/2021,1116,986,1345,2571,8520,138
3/5/2021,1121,989,1347,2576,8548,138
3/6/2021,1122,991,1353,2584,8592,138
3/7/2021,1122,991,1353,2585,8593,138
3/8/2021,1129,995,1356,2594,8607,140
3/9/2021,1152,1004,1378,2640,8661,142
4/1/2021,1433,1199,1711,3410,9768,209
4/10/2021,1585,1293,1843,3669,10145,246
4/11/2021,1586,1296,1845,3673,10148,246
4/12/2021,1600,1308,1858,3701,10168,246
4/13/2021,1604,1316,1865,3724,10195,249
4/14/2021,1612,1320,1866,3730,10213,250
4/15/2021,1623,1328,1868,3738,10226,252
4/16/2021,1633,1332,1878,3745,10232,257
4/17/2021,1637,1333,1885,3757,10257,258
4/18/2021,1637,1333,1886,3760,10261,258
4/19/2021,1642,1337,1890,3773,10271,261
4/2/2021,1442,1211,1722,3430,9788,211
4/20/2021,1654,1342,1900,3790,10303,263
4/21/2021,1663,1351,1906,3800,10313,265
4/22/2021,1683,1359,1911,3807,10328,266
4/23/2021,1702,1366,1914,3818,10342,271
4/24/2021,1707,1367,1915,3818,10342,275
4/25/2021,1709,1368,1916,3822,10344,275
4/26/2021,1719,1370,1922,3831,10350,276
4/27/2021,1725,1374,1931,3841,10368,278
4/28/2021,1734,1387,1940,3851,10385,279
4/29/2021,1745,1392,1946,3859,10399,286
4/3/2021,1445,1212,1725,3430,9791,211
4/30/2021,1750,1393,1951,3870,10409,287
4/4/2021,1445,1212,1727,3432,9791,211
4/5/2021,1456,1221,1731,3452,9817,217
4/6/2021,1497,1240,1780,3566,9969,221
4/7/2021,1540,1263,1803,3589,9998,224
4/8/2021,1565,1275,1817,3626,10036,238
4/9/2021,1577,1283,1827,3641,10059,245
5/1/2021,1754,1396,1952,3871,10409,291
5/10/2021,1811,1424,1990,3924,10508,305
5/11/2021,1815,1427,1991,3926,10520,308
5/12/2021,1821,1429,1992,3932,10539,310
5/13/2021,1823,1430,1996,3942,10549,312
5/14/2021,1839,1443,2005,3958,10567,322
5/15/2021,1843,1447,2006,3964,10572,326
5/16/2021,1851,1447,2009,3967,10572,330
5/17/2021,1856,1449,2017,3975,10583,343
5/18/2021,1867,1459,2026,3998,10608,356
5/19/2021,1883,1462,2033,4010,10636,362
5/2/2021,1755,1397,1952,3872,10411,291
5/20/2021,1891,1464,2041,4026,10647,394
5/21/2021,1895,1467,2045,4031,10656,404
5/22/2021,1903,1472,2049,4033,10662,409
5/23/2021,1905,1473,2050,4035,10665,411
5/24/2021,1911,1475,2058,4045,10673,419
5/25/2021,1920,1481,2061,4056,10683,426
5/26/2021,1923,1487,2065,4065,10690,429
5/27/2021,1932,1492,2067,4073,10694,433
5/28/2021,1937,1496,2070,4084,10702,439
5/29/2021,1938,1497,2073,4085,10703,440
5/3/2021,1762,1402,1960,3881,10427,297
5/30/2021,1939,1498,2074,4088,10705,440
5/31/2021,1941,1499,2074,4089,10707,440
5/4/2021,1777,1407,1969,3897,10462,300
5/5/2021,1787,1412,1975,3906,10466,300
5/6/2021,1790,1413,1977,3912,10475,302
5/7/2021,1797,1418,1982,3919,10483,304
5/8/2021,1798,1418,1983,3920,10485,304
5/9/2021,1798,1418,1984,3921,10488,304
6/1/2021,1945,1501,2077,4091,10718,444
6/10/2021,1975,1518,2097,4140,10766,504
6/11/2021,1980,1518,2097,4142,10769,509
6/12/2021,1982,1520,2099,4143,10772,509
6/13/2021,1982,1520,2101,4143,10773,509
6/14/2021,1989,1523,2106,4143,10778,516
6/15/2021,1993,1529,2112,4147,10780,519
6/16/2021,2001,1532,2116,4150,10783,526
6/17/2021,2007,1537,2120,4152,10787,531
6/18/2021,2012,1540,2121,4154,10789,539
6/19/2021,2016,1543,2121,4155,10790,544
6/2/2021,1950,1504,2080,4104,10724,448
6/20/2021,2016,1544,2122,4155,10790,547
6/21/2021,2024,1545,2126,4162,10798,552
6/22/2021,2049,1565,2131,4169,10809,555
6/23/2021,2050,1569,2134,4172,10811,559
6/24/2021,2052,1570,2135,4177,10817,564
6/25/2021,2056,1572,2138,4180,10821,584
6/26/2021,2058,1574,2139,4180,10823,585
6/27/2021,2058,1575,2140,4180,10823,585
6/28/2021,2060,1576,2145,4180,10828,588
6/29/2021,2061,1577,2145,4184,10837,593
6/3/2021,1953,1505,2084,4109,10731,456
6/30/2021,2066,1583,2147,4187,10842,612
6/4/2021,1955,1513,2085,4113,10736,463
6/5/2021,1956,1513,2085,4114,10737,463
6/6/2021,1960,1513,2086,4114,10737,464
6/7/2021,1965,1515,2090,4123,10745,469
6/8/2021,1966,1516,2091,4132,10752,475
6/9/2021,1973,1518,2096,4137,10764,498
7/1/2021,2071,1586,2151,4194,10844,619
7/10/2021,2089,1607,2174,4218,10887,650
7/11/2021,2089,1609,2175,4219,10889,651
7/12/2021,2094,1614,2175,4225,10895,657
7/13/2021,2101,1618,2177,4231,10902,668
7/14/2021,2102,1618,2179,4235,10910,676
7/15/2021,2112,1623,2184,4244,10921,678
7/16/2021,2118,1626,2189,4248,10928,688
7/17/2021,2120,1629,2193,4251,10930,690
7/18/2021,2122,1630,2193,4252,10931,691
7/19/2021,2133,1635,2197,4259,10933,693
7/2/2021,2073,1591,2151,4196,10846,622
7/20/2021,2143,1641,2201,4263,10937,706
7/21/2021,2151,1646,2206,4272,10943,729
7/22/2021,2161,1649,2211,4283,10950,741
7/23/2021,2169,1651,2218,4288,10955,751
7/24/2021,2173,1652,2219,4293,10960,758
7/25/2021,2177,1653,2220,4294,10960,759
7/26/2021,2185,1654,2230,4304,10976,770
7/27/2021,2190,1663,2234,4317,10985,790
7/28/2021,2203,1665,2245,4330,11003,797
7/29/2021,2214,1669,2251,4335,11015,817
7/3/2021,2075,1592,2154,4197,10850,629
7/30/2021,2234,1678,2261,4347,11027,828
7/31/2021,2237,1681,2264,4352,11029,832
7/4/2021,2075,1592,2154,4197,10851,629
7/5/2021,2079,1596,2157,4198,10857,629
7/6/2021,2081,1596,2160,4206,10867,635
7/7/2021,2083,1598,2162,4208,10870,636
7/8/2021,2086,1604,2164,4210,10878,642
7/9/2021,2087,1605,2170,4217,10885,646
8/1/2021,2238,1682,2269,4352,11032,835
8/10/2021,2303,1717,2334,4420,11103,923
8/11/2021,2319,1725,2339,4429,11119,929
8/12/2021,2335,1733,2346,4443,11140,938
8/13/2021,2351,1747,2362,4447,11151,986
8/14/2021,2355,1750,2366,4451,11154,998
8/15/2021,2356,1752,2368,4454,11155,1000
8/16/2021,2371,1756,2372,4462,11166,1009
8/17/2021,2387,1767,2374,4466,11171,1014
8/18/2021,2390,1770,2379,4475,11176,1014
8/19/2021,2404,1771,2384,4481,11181,1015
8/2/2021,2246,1688,2278,4362,11039,845
8/20/2021,2412,1776,2391,4489,11185,1018
8/21/2021,2420,1790,2397,4494,11186,1042
8/22/2021,2421,1791,2397,4497,11187,1043
8/23/2021,2426,1793,2402,4504,11194,1047
8/24/2021,2438,1800,2408,4512,11195,1049
8/25/2021,2443,1809,2411,4515,11199,1050
8/26/2021,2450,1814,2414,4524,11207,1059
8/27/2021,2464,1823,2421,4530,11216,1076
8/28/2021,2465,1824,2421,4532,11217,1078
8/29/2021,2466,1825,2422,4532,11217,1078
8/3/2021,2255,1689,2289,4373,11047,852
8/4/2021,2265,1691,2296,4384,11061,857
8/5/2021,2271,1694,2303,4393,11071,865
8/6/2021,2284,1698,2316,4401,11078,906
8/7/2021,2288,1700,2320,4404,11081,907
8/8/2021,2290,1701,2321,4406,11084,907
8/9/2021,2297,1710,2327,4411,11096,917
