date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,628,744,581,453,363,3
1/1/2022,24605,12870,11876,13694,20553,12884
1/10/2021,1140,1165,964,808,733,11
1/10/2022,24844,12953,11937,13753,20588,13340
1/11/2021,1210,1249,1043,859,801,12
1/11/2022,24863,12959,11937,13756,20595,13365
1/12/2021,1315,1337,1118,943,1002,13
1/12/2022,24887,12971,11939,13768,20601,13417
1/13/2021,1373,1406,1200,1017,1266,14
1/13/2022,24908,12975,11944,13774,20604,13430
1/14/2021,1473,1495,1292,1104,1538,14
1/14/2022,24962,12996,11952,13781,20616,13513
1/15/2021,1591,1590,1373,1193,2289,14
1/15/2022,24986,12999,11954,13785,20619,13550
1/16/2021,1603,1606,1388,1216,2393,14
1/16/2022,24997,13000,11956,13786,20619,13572
1/17/2021,1609,1614,1396,1220,2400,14
1/17/2022,25006,13000,11959,13788,20621,13578
1/18/2021,1678,1685,1454,1276,2464,15
1/18/2022,25017,13005,11961,13793,20629,13604
1/19/2021,1768,1748,1517,1354,2726,15
1/19/2022,25028,13014,11971,13801,20630,13648
1/2/2021,654,760,589,467,374,3
1/2/2022,24611,12875,11880,13695,20553,12892
1/20/2021,2016,2020,1839,1649,2950,20
1/20/2022,25037,13023,11976,13806,20635,13696
1/21/2021,2163,2136,1941,1750,3172,21
1/21/2022,25057,13031,11982,13813,20637,13725
1/22/2021,2259,2213,2037,1863,3517,22
1/23/2021,2302,2248,2071,1898,3721,25
1/24/2021,2308,2251,2071,1899,3740,25
1/25/2021,2357,2301,2135,1998,4051,26
1/26/2021,2418,2357,2190,2075,4421,28
1/27/2021,2669,2503,2339,2237,4812,30
1/28/2021,2864,2626,2475,2398,5219,34
1/29/2021,2962,2711,2554,2509,5567,38
1/3/2021,654,761,589,468,376,3
1/3/2022,24632,12884,11888,13703,20556,12942
1/30/2021,3024,2754,2583,2548,5684,45
1/31/2021,3034,2756,2584,2551,5709,45
1/4/2021,723,836,654,537,439,4
1/4/2022,24657,12892,11895,13709,20558,12978
1/5/2021,808,909,708,601,510,7
1/5/2022,24690,12899,11900,13720,20567,13042
1/6/2021,891,962,764,653,580,7
1/6/2022,24726,12915,11911,13725,20569,13138
1/7/2021,1006,1049,851,723,680,7
1/7/2022,24778,12934,11922,13740,20575,13232
1/8/2021,1126,1157,952,788,723,11
1/8/2022,24802,12942,11931,13743,20585,13283
1/9/2021,1140,1164,962,805,731,11
1/9/2022,24822,12946,11934,13749,20587,13317
10/1/2021,22671,11967,11116,12847,19514,8182
10/10/2021,22815,12020,11175,12879,19568,8252
10/11/2021,22822,12026,11181,12881,19576,8259
10/12/2021,22830,12035,11183,12881,19578,8269
10/13/2021,22853,12041,11194,12884,19592,8278
10/14/2021,22868,12043,11195,12895,19600,8286
10/15/2021,22885,12049,11206,12897,19610,8294
10/16/2021,22898,12050,11207,12902,19611,8299
10/17/2021,22920,12054,11210,12902,19612,8307
10/18/2021,22931,12063,11213,12907,19619,8311
10/19/2021,22950,12067,11214,12913,19623,8317
10/2/2021,22684,11968,11117,12847,19520,8186
10/20/2021,22964,12075,11223,12917,19631,8326
10/21/2021,22980,12082,11227,12923,19637,8331
10/22/2021,23003,12094,11237,12941,19662,8339
10/23/2021,23021,12101,11243,12951,19679,8349
10/24/2021,23029,12106,11245,12952,19690,8352
10/25/2021,23045,12114,11255,12963,19718,8360
10/26/2021,23061,12122,11262,12977,19740,8382
10/27/2021,23093,12135,11276,12992,19784,8397
10/28/2021,23109,12140,11283,12999,19807,8403
10/29/2021,23145,12164,11296,13023,19841,8419
10/3/2021,22699,11968,11121,12850,19525,8193
10/30/2021,23165,12179,11312,13031,19854,8432
10/31/2021,23180,12186,11322,13037,19860,8439
10/4/2021,22720,11973,11127,12856,19534,8200
10/5/2021,22735,11978,11131,12861,19542,8206
10/6/2021,22762,11993,11143,12866,19547,8217
10/7/2021,22773,12003,11150,12874,19551,8227
10/8/2021,22794,12015,11171,12878,19556,8240
10/9/2021,22805,12019,11174,12879,19564,8247
11/1/2021,23201,12197,11329,13053,19880,8442
11/10/2021,23418,12306,11412,13160,20002,9652
11/11/2021,23449,12316,11422,13175,20009,9722
11/12/2021,23480,12331,11441,13191,20027,10050
11/13/2021,23497,12340,11449,13197,20034,10186
11/14/2021,23519,12344,11454,13204,20036,10231
11/15/2021,23543,12356,11467,13221,20057,10290
11/16/2021,23570,12372,11473,13234,20066,10381
11/17/2021,23593,12385,11481,13245,20093,10585
11/18/2021,23633,12399,11494,13255,20115,10659
11/19/2021,23687,12420,11507,13276,20131,10839
11/2/2021,23218,12203,11338,13062,19893,8453
11/20/2021,23707,12437,11516,13284,20143,10981
11/21/2021,23728,12444,11521,13292,20150,11024
11/22/2021,23755,12455,11536,13309,20168,11085
11/23/2021,23783,12461,11553,13320,20186,11141
11/24/2021,23804,12473,11558,13325,20198,11191
11/25/2021,23804,12473,11558,13325,20198,11191
11/26/2021,23828,12482,11561,13341,20206,11240
11/27/2021,23843,12484,11565,13347,20209,11251
11/28/2021,23850,12488,11568,13352,20211,11257
11/29/2021,23873,12499,11574,13363,20233,11306
