date,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave
1/1/2021,287,384,440,500,365,7
1/1/2022,8850,6783,9279,18056,45077,3947
1/10/2021,435,554,649,749,848,11
1/10/2022,9009,6880,9384,18238,45273,4096
1/11/2021,452,568,679,787,947,11
1/11/2022,9025,6888,9397,18261,45303,4113
1/12/2021,472,591,708,835,1113,11
1/12/2022,9035,6894,9408,18276,45330,4122
1/13/2021,490,622,746,883,1283,12
1/13/2022,9055,6902,9415,18288,45356,4136
1/14/2021,525,651,795,951,1488,14
1/14/2022,9077,6915,9432,18307,45380,4182
1/15/2021,551,695,832,1019,1723,14
1/15/2022,9088,6923,9435,18314,45390,4193
1/16/2021,562,712,848,1058,1995,15
1/16/2022,9092,6926,9439,18317,45393,4196
1/17/2021,563,715,848,1060,2020,15
1/17/2022,9099,6930,9450,18334,45410,4202
1/18/2021,581,735,876,1095,2260,15
1/18/2022,9108,6940,9457,18346,45431,4213
1/19/2021,599,755,908,1151,2450,16
1/19/2022,9118,6949,9462,18356,45457,4220
1/2/2021,293,394,449,511,378,7
1/2/2022,8864,6789,9284,18071,45085,3952
1/20/2021,633,785,933,1218,2728,16
1/20/2022,9123,6953,9464,18362,45470,4224
1/21/2021,651,811,960,1260,2910,16
1/21/2022,9128,6959,9470,18366,45480,4240
1/22/2021,679,834,987,1309,3155,16
1/23/2021,692,844,996,1327,3761,16
1/24/2021,692,850,1005,1333,4288,16
1/25/2021,698,857,1016,1354,4554,17
1/26/2021,713,864,1025,1380,4915,17
1/27/2021,737,883,1052,1429,5334,17
1/28/2021,755,907,1083,1477,5868,17
1/29/2021,770,916,1097,1506,6254,17
1/3/2021,295,395,458,517,386,7
1/3/2022,8880,6798,9301,18101,45128,3970
1/30/2021,775,921,1109,1525,6557,17
1/31/2021,778,922,1116,1537,7032,17
1/4/2021,313,425,490,562,453,8
1/4/2022,8902,6809,9318,18128,45152,3985
1/5/2021,328,448,512,590,497,8
1/5/2022,8928,6822,9331,18154,45188,3996
1/6/2021,367,482,552,653,571,9
1/6/2022,8941,6831,9344,18180,45216,4014
1/7/2021,393,511,596,688,688,11
1/7/2022,8960,6852,9364,18205,45241,4060
1/8/2021,424,544,635,730,797,11
1/8/2022,8982,6862,9374,18218,45255,4080
1/9/2021,430,552,644,743,815,11
1/9/2022,8993,6870,9378,18223,45258,4084
10/1/2021,7478,6011,8310,16492,41568,2869
10/10/2021,7605,6076,8383,16588,41690,2916
10/11/2021,7618,6087,8392,16605,41707,2921
10/12/2021,7640,6098,8406,16617,41730,2925
10/13/2021,7651,6109,8416,16626,41753,2930
10/14/2021,7667,6112,8431,16638,41779,2938
10/15/2021,7699,6131,8448,16648,41804,2953
10/16/2021,7715,6141,8459,16650,41810,2961
10/17/2021,7723,6142,8461,16654,41814,2964
10/18/2021,7755,6150,8475,16668,41830,2965
10/19/2021,7773,6164,8483,16683,41855,2978
10/2/2021,7487,6022,8316,16501,41586,2871
10/20/2021,7782,6173,8494,16690,41871,2980
10/21/2021,7805,6179,8504,16700,41886,2983
10/22/2021,7826,6198,8529,16711,41934,2990
10/23/2021,7834,6203,8535,16719,41982,2993
10/24/2021,7838,6205,8537,16725,41999,2997
10/25/2021,7852,6211,8551,16748,42089,2997
10/26/2021,7868,6218,8560,16762,42154,3000
10/27/2021,7880,6224,8576,16782,42231,3005
10/28/2021,7896,6229,8586,16808,42301,3010
10/29/2021,7914,6237,8595,16838,42359,3020
10/3/2021,7492,6024,8316,16501,41591,2875
10/30/2021,7922,6240,8606,16849,42388,3022
10/31/2021,7928,6241,8614,16853,42399,3023
10/4/2021,7510,6028,8328,16516,41608,2879
10/5/2021,7529,6040,8335,16530,41629,2886
10/6/2021,7552,6050,8338,16548,41647,2888
10/7/2021,7575,6057,8350,16563,41661,2890
10/8/2021,7594,6069,8366,16582,41682,2911
10/9/2021,7604,6075,8374,16587,41688,2915
11/1/2021,7933,6244,8619,16872,42458,3031
11/10/2021,8037,6313,8694,17002,42918,3192
11/11/2021,8061,6329,8717,17024,42996,3214
11/12/2021,8085,6345,8739,17062,43034,3240
11/13/2021,8100,6350,8746,17076,43057,3257
11/14/2021,8106,6354,8750,17081,43081,3263
11/15/2021,8128,6358,8770,17099,43151,3276
11/16/2021,8153,6369,8787,17111,43201,3292
11/17/2021,8179,6384,8802,17141,43259,3305
11/18/2021,8210,6402,8813,17169,43319,3322
11/19/2021,8239,6424,8840,17202,43382,3367
11/2/2021,7942,6251,8631,16885,42507,3032
11/20/2021,8252,6428,8847,17219,43411,3402
11/21/2021,8264,6438,8854,17236,43442,3420
11/22/2021,8295,6450,8864,17265,43495,3431
11/23/2021,8317,6453,8884,17295,43537,3450
11/24/2021,8330,6462,8894,17312,43563,3464
11/25/2021,8330,6463,8894,17312,43563,3464
11/26/2021,8356,6471,8905,17333,43591,3481
11/27/2021,8361,6480,8917,17348,43612,3490
11/28/2021,8370,6486,8921,17362,43628,3498
11/29/2021,8399,6508,8932,17387,43677,3505
11/3/2021,7961,6257,8635,16900,42561,3035
11/30/2021,8423,6520,8943,17410,43732,3517
11/4/2021,7972,6269,8642,16912,42641,3043
11/5/2021,7986,6276,8654,16924,42703,3059
11/6/2021,7993,6285,8663,16939,42727,3128
11/7/2021,7995,6285,8665,16944,42736,3145
11/8/2021,8007,6300,8673,16955,42813,3156
11/9/2021,8026,6307,8684,16981,42866,3168
12/1/2020,,,,,1,
12/1/2021,8456,6536,8961,17433,43794,3530
12/10/2020,,,,,1,
12/10/2021,8585,6623,9077,17667,44283,3656
12/11/2020,,,,,1,
12/11/2021,8598,6636,9085,17686,44329,3661
12/12/2020,,,,1,1,
12/12/2021,8605,6640,9092,17688,44366,3676
12/13/2020,,,,1,1,
12/13/2021,8618,6648,9106,17707,44421,3680
12/14/2020,,,,1,1,
12/14/2021,8627,6653,9112,17718,44479,3687
12/15/2020,,,,1,1,
12/15/2021,8636,6657,9119,17745,44548,3695
12/16/2020,,,1,2,1,
12/16/2021,8647,6661,9128,17761,44601,3714
12/17/2020,,,1,2,1,
12/17/2021,8660,6668,9142,17789,44656,3736
12/18/2020,,1,1,3,1,
12/18/2021,8668,6670,9150,17802,44676,3749
12/19/2020,,1,1,3,1,
12/19/2021,8674,6677,9158,17810,44692,3756
12/2/2020,,,,,1,
12/2/2021,8472,6552,8979,17467,43847,3543
12/20/2020,,1,1,3,1,
12/20/2021,8699,6683,9181,17846,44763,3763
12/21/2020,1,1,5,7,4,
12/21/2021,8720,6694,9190,17881,44826,3786
12/22/2020,5,12,24,23,14,
12/22/2021,8732,6708,9202,17911,44871,3801
12/23/2020,32,53,76,79,48,
12/23/2021,8745,6721,9216,17929,44915,3829
12/24/2020,64,88,105,101,64,
12/24/2021,8750,6723,9221,17938,44929,3831
12/25/2020,64,88,105,101,64,
12/25/2021,8750,6723,9221,17938,44929,3831
12/26/2020,92,129,139,144,82,1
12/26/2021,8756,6727,9227,17946,44936,3838
12/27/2020,97,139,153,154,103,2
12/27/2021,8773,6736,9240,17979,44970,3859
12/28/2020,140,197,212,219,145,3
12/28/2021,8785,6752,9252,17999,45011,3883
12/29/2020,198,270,308,314,204,4
12/29/2021,8808,6765,9263,18023,45050,3895
12/3/2020,,,,,1,
12/3/2021,8491,6562,8999,17500,43908,3566
12/30/2020,242,330,376,412,270,6
12/30/2021,8834,6777,9270,18043,45066,3923
12/31/2020,284,381,430,488,322,6
12/31/2021,8849,6781,9279,18052,45076,3946
12/4/2020,,,,,1,
12/4/2021,8504,6565,9007,17523,43930,3574
12/5/2020,,,,,1,
12/5/2021,8509,6570,9012,17531,43959,3584
12/6/2020,,,,,1,
12/6/2021,8521,6582,9024,17556,44045,3587
12/7/2020,,,,,1,
12/7/2021,8536,6590,9038,17579,44107,3591
12/8/2020,,,,,1,
12/8/2021,8547,6598,9049,17606,44159,3597
12/9/2020,,,,,1,
12/9/2021,8573,6609,9063,17636,44222,3620
2/1/2021,796,942,1135,1588,7452,18
2/10/2021,897,1045,1258,1817,10709,24
2/11/2021,901,1050,1271,1832,10937,25
2/12/2021,925,1079,1294,1873,11316,27
2/13/2021,926,1090,1299,1890,11541,27
2/14/2021,927,1091,1299,1897,11566,27
2/15/2021,937,1098,1314,1909,11706,28
2/16/2021,943,1103,1323,1931,11958,28
2/17/2021,956,1108,1329,1943,12226,28
2/18/2021,964,1122,1337,1956,12391,28
2/19/2021,967,1126,1339,1962,12478,28
2/2/2021,807,956,1154,1610,7860,18
2/20/2021,967,1126,1340,1968,12501,28
2/21/2021,967,1126,1340,1968,12524,28
2/22/2021,971,1127,1344,1975,12619,28
2/23/2021,973,1127,1345,1981,12698,28
2/24/2021,975,1132,1356,2002,12964,28
2/25/2021,981,1136,1368,2021,13284,28
2/26/2021,984,1142,1381,2040,13608,28
2/27/2021,992,1157,1392,2052,13829,28
2/28/2021,997,1160,1401,2064,14146,28
2/3/2021,839,978,1187,1664,8635,21
2/4/2021,851,992,1206,1698,9058,21
2/5/2021,865,1004,1222,1720,9416,22
