date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,339,325,284,287,227,2
1/1/2022,14555,10025,9470,12351,25054,12127
1/10/2021,457,464,396,400,664,4
1/10/2022,14747,10155,9602,12466,25161,12495
1/11/2021,469,479,420,419,862,4
1/11/2022,14775,10169,9611,12477,25167,12521
1/12/2021,476,487,428,429,1079,5
1/12/2022,14804,10182,9624,12497,25179,12576
1/13/2021,496,521,452,456,1395,5
1/13/2022,14842,10214,9651,12524,25203,12760
1/14/2021,501,529,466,467,1648,5
1/14/2022,14874,10249,9672,12554,25220,12858
1/15/2021,506,536,476,478,2074,5
1/15/2022,14886,10256,9677,12555,25225,12894
1/16/2021,522,541,485,490,2433,5
1/16/2022,14891,10260,9684,12562,25229,12904
1/17/2021,525,542,488,491,2448,5
1/17/2022,14902,10271,9693,12578,25240,12936
1/18/2021,528,547,495,500,2625,5
1/18/2022,14917,10284,9705,12588,25249,12963
1/19/2021,547,559,512,517,2842,5
1/19/2022,14939,10293,9713,12593,25260,12995
1/2/2021,340,328,288,290,229,2
1/2/2022,14562,10032,9473,12358,25055,12145
1/20/2021,559,574,528,540,3223,6
1/20/2022,14955,10310,9721,12606,25271,13052
1/21/2021,565,589,540,563,3603,6
1/21/2022,14986,10326,9737,12616,25287,13133
1/22/2021,580,597,548,572,3769,6
1/23/2021,606,632,584,607,4128,6
1/24/2021,616,637,590,628,4202,6
1/25/2021,642,660,631,677,4394,6
1/26/2021,665,704,680,736,4614,7
1/27/2021,693,742,724,784,5003,7
1/28/2021,744,783,777,865,5631,8
1/29/2021,786,830,844,940,6017,8
1/3/2021,351,342,300,305,254,2
1/3/2022,14588,10046,9488,12376,25070,12169
1/30/2021,788,835,846,945,6034,8
1/31/2021,793,838,849,953,6062,8
1/4/2021,357,351,305,307,275,2
1/4/2022,14607,10065,9503,12388,25088,12205
1/5/2021,377,378,319,322,287,2
1/5/2022,14632,10072,9515,12400,25101,12249
1/6/2021,399,395,339,347,305,2
1/6/2022,14659,10090,9525,12416,25117,12313
1/7/2021,406,402,348,357,336,2
1/7/2022,14712,10123,9570,12447,25145,12413
1/8/2021,436,435,376,381,366,3
1/8/2022,14723,10137,9579,12451,25151,12446
1/9/2021,451,459,396,398,661,4
1/9/2022,14731,10143,9586,12456,25154,12454
10/1/2021,12691,8628,8213,11101,23397,5968
10/10/2021,12843,8713,8311,11154,23453,6046
10/11/2021,12859,8722,8321,11159,23461,6056
10/12/2021,12881,8728,8327,11165,23465,6068
10/13/2021,12902,8750,8333,11169,23469,6080
10/14/2021,12933,8770,8350,11186,23481,6091
10/15/2021,12953,8785,8362,11201,23489,6098
10/16/2021,12987,8816,8379,11210,23493,6700
10/17/2021,12995,8819,8385,11211,23496,6705
10/18/2021,13015,8842,8399,11220,23505,6717
10/19/2021,13031,8850,8410,11232,23512,6723
10/2/2021,12699,8628,8217,11104,23398,5974
10/20/2021,13039,8863,8416,11239,23519,6727
10/21/2021,13049,8876,8424,11253,23527,6734
10/22/2021,13081,8906,8442,11266,23551,6751
10/23/2021,13092,8907,8442,11270,23560,6756
10/24/2021,13097,8909,8445,11275,23572,6757
10/25/2021,13115,8919,8456,11282,23598,6761
10/26/2021,13129,8939,8469,11292,23621,6767
10/27/2021,13145,8957,8482,11303,23643,6769
10/28/2021,13168,8973,8497,11312,23681,6777
10/29/2021,13190,8988,8515,11327,23725,6807
10/3/2021,12704,8630,8219,11105,23399,5975
10/30/2021,13197,8992,8520,11333,23735,6812
10/31/2021,13203,8994,8521,11335,23740,6812
10/4/2021,12725,8634,8235,11109,23406,5983
10/5/2021,12758,8648,8246,11117,23410,5993
10/6/2021,12779,8666,8266,11125,23422,5998
10/7/2021,12805,8683,8282,11137,23431,6016
