date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,623,986,962,762,548,6
1/1/2022,41796,33379,34608,39768,81657,25957
1/10/2021,1164,1711,1779,1503,2334,16
1/10/2022,42323,33682,34873,40112,82143,27035
1/11/2021,1211,1793,1866,1570,2514,21
1/11/2022,42385,33701,34908,40146,82202,27177
1/12/2021,1298,1910,1992,1666,2801,21
1/12/2022,42451,33732,34935,40175,82239,27326
1/13/2021,1406,2052,2142,1844,3208,23
1/13/2022,42529,33764,34975,40225,82292,27443
1/14/2021,1505,2234,2303,1997,3732,24
1/14/2022,42620,33809,35011,40261,82335,27597
1/15/2021,1626,2393,2484,2131,4116,25
1/15/2022,42681,33834,35029,40285,82347,27755
1/16/2021,1685,2482,2586,2222,4741,27
1/16/2022,42700,33847,35037,40295,82354,27795
1/17/2021,1705,2511,2630,2258,4797,28
1/17/2022,42741,33869,35049,40312,82394,27884
1/18/2021,1776,2623,2712,2358,5027,30
1/18/2022,42808,33897,35072,40328,82424,27993
1/19/2021,1849,2700,2800,2447,5546,32
1/19/2022,42859,33924,35102,40358,82453,28077
1/2/2021,704,1103,1093,867,629,7
1/2/2022,41820,33395,34620,39789,81694,25984
1/20/2021,1927,2827,2908,2570,6323,37
1/20/2022,42908,33959,35128,40393,82490,28178
1/21/2021,2018,2961,3079,2741,7079,41
1/21/2022,42922,33969,35138,40403,82499,28246
1/22/2021,2165,3130,3268,2932,7842,44
1/23/2021,2248,3298,3429,3091,8440,46
1/24/2021,2286,3332,3491,3121,8600,48
1/25/2021,2364,3405,3581,3248,9210,50
1/26/2021,2437,3488,3681,3365,9788,51
1/27/2021,2549,3614,3843,3558,10520,52
1/28/2021,2628,3727,3963,3709,11543,52
1/29/2021,2741,3849,4103,3894,12558,60
1/3/2021,732,1147,1141,891,652,8
1/3/2022,41877,33428,34654,39846,81772,26082
1/30/2021,2811,3938,4239,4051,13353,63
1/31/2021,2847,3960,4271,4079,13508,65
1/4/2021,795,1246,1233,981,884,9
1/4/2022,41944,33464,34687,39899,81858,26228
1/5/2021,889,1356,1324,1079,1120,10
1/5/2022,42012,33500,34715,39943,81922,26415
1/6/2021,1003,1483,1465,1208,1392,12
1/6/2022,42084,33532,34764,39981,81995,26559
1/7/2021,1067,1568,1578,1317,1730,15
1/7/2022,42177,33585,34799,40029,82056,26735
1/8/2021,1122,1650,1719,1454,2176,16
1/8/2022,42220,33613,34814,40053,82071,26882
1/9/2021,1154,1696,1764,1491,2313,16
1/9/2022,42246,33624,34822,40065,82083,26920
10/1/2021,36134,29916,31713,36926,76687,17945
10/10/2021,36832,30346,32014,37135,76941,18288
10/11/2021,36930,30414,32062,37165,76983,18350
10/12/2021,37009,30457,32095,37185,77007,18378
10/13/2021,37096,30502,32129,37202,77030,18410
10/14/2021,37174,30547,32161,37235,77051,18434
10/15/2021,37274,30605,32206,37275,77087,18482
10/16/2021,37342,30638,32235,37293,77102,18507
10/17/2021,37380,30668,32256,37306,77112,18522
10/18/2021,37455,30720,32300,37333,77151,18545
10/19/2021,37519,30754,32328,37362,77173,18587
10/2/2021,36185,29956,31747,36956,76702,17987
10/20/2021,37578,30796,32368,37395,77208,18608
10/21/2021,37667,30839,32402,37423,77237,18641
10/22/2021,37766,30902,32449,37458,77290,18673
10/23/2021,37839,30959,32481,37475,77322,18700
10/24/2021,37866,30975,32498,37484,77351,18716
10/25/2021,37937,31026,32544,37511,77431,18735
10/26/2021,38025,31081,32597,37534,77493,18777
10/27/2021,38117,31139,32645,37573,77563,18811
10/28/2021,38238,31200,32688,37618,77649,18836
10/29/2021,38337,31251,32742,37662,77702,18867
10/3/2021,36240,29986,31762,36967,76710,18005
10/30/2021,38400,31289,32774,37677,77725,18882
10/31/2021,38427,31307,32791,37688,77736,18895
10/4/2021,36327,30046,31807,36990,76765,18061
10/5/2021,36422,30095,31831,37021,76803,18107
10/6/2021,36531,30158,31880,37052,76844,18174
10/7/2021,36621,30211,31912,37078,76890,18205
10/8/2021,36723,30279,31958,37112,76914,18240
10/9/2021,36795,30322,31995,37127,76927,18272
11/1/2021,38485,31354,32823,37725,77812,18926
11/10/2021,39153,31735,33154,37986,78308,19870
11/11/2021,39222,31781,33193,38015,78365,20076
11/12/2021,39314,31841,33228,38040,78435,20297
11/13/2021,39362,31865,33250,38055,78457,20543
11/14/2021,39390,31886,33261,38063,78478,20617
11/15/2021,39451,31935,33302,38098,78545,20766
11/16/2021,39517,31982,33330,38130,78599,20940
11/17/2021,39589,32028,33365,38165,78654,21133
11/18/2021,39663,32071,33397,38193,78730,21273
11/19/2021,39725,32118,33436,38225,78784,21452
11/2/2021,38557,31395,32857,37753,77881,18950
11/20/2021,39780,32153,33464,38240,78803,21864
11/21/2021,39814,32163,33480,38265,78826,21917
11/22/2021,39890,32202,33521,38302,78892,22019
11/23/2021,39993,32263,33555,38345,78957,22178
11/24/2021,40066,32310,33583,38385,79005,22380
11/25/2021,40067,32310,33583,38385,79005,22380
11/26/2021,40102,32334,33622,38423,79039,22492
11/27/2021,40122,32349,33635,38438,79054,22552
