date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4297,4540,3860,3608,2559,24
1/1/2022,146899,92861,90518,107939,215279,93158
1/10/2021,6559,6557,5765,5591,5296,54
1/10/2022,148878,93932,91476,108768,215991,96766
1/11/2021,6870,6838,6032,5877,5703,63
1/11/2022,149122,94040,91569,108863,216061,97205
1/12/2021,7199,7104,6302,6146,6254,73
1/12/2022,149370,94172,91671,108948,216145,97669
1/13/2021,7414,7340,6552,6397,6732,80
1/13/2022,149620,94285,91749,109046,216217,98093
1/14/2021,7715,7649,6873,6697,7182,84
1/14/2022,149865,94401,91860,109132,216274,98687
1/15/2021,8330,8239,7458,7266,8540,92
1/15/2022,150017,94504,91939,109199,216290,99119
1/16/2021,8568,8437,7640,7434,8833,94
1/16/2022,150134,94568,92003,109241,216319,99377
1/17/2021,8651,8494,7690,7493,8974,98
1/17/2022,150286,94624,92064,109313,216361,99645
1/18/2021,8992,8800,8010,7785,10552,103
1/18/2022,150451,94708,92128,109369,216416,99963
1/19/2021,9365,9090,8339,8116,12249,113
1/19/2022,150623,94786,92216,109447,216464,100285
1/2/2021,4467,4664,3969,3725,2699,25
1/2/2022,146989,92923,90575,107986,215323,93343
1/20/2021,9862,9632,8862,8602,14433,124
1/20/2022,150788,94877,92287,109496,216523,100640
1/21/2021,10263,10081,9357,9087,17582,132
1/21/2022,150897,94930,92336,109535,216533,100920
1/22/2021,10950,10776,10102,9842,20678,139
1/23/2021,11224,11015,10294,10044,22474,144
1/24/2021,11362,11148,10402,10156,22808,147
1/25/2021,12084,11791,11154,10921,26124,162
1/26/2021,12792,12373,11810,11578,29222,170
1/27/2021,13514,12970,12465,12313,32463,179
1/28/2021,14349,13612,13151,13046,35856,190
1/29/2021,15262,14347,13885,13815,38990,204
1/3/2021,4556,4756,4044,3783,2759,26
1/3/2022,147231,93032,90695,108085,215437,93741
1/30/2021,15906,14782,14241,14212,41730,210
1/31/2021,16078,14894,14358,14348,42499,213
1/4/2021,4892,5079,4319,4065,3048,33
1/4/2022,147491,93177,90790,108188,215536,94249
1/5/2021,5223,5412,4588,4363,3388,35
1/5/2022,147751,93311,90917,108288,215618,94786
1/6/2021,5639,5750,5007,4740,3742,41
1/6/2022,148028,93428,91032,108407,215729,95187
1/7/2021,5939,5996,5221,5029,4200,45
1/7/2022,148267,93587,91172,108527,215811,95745
1/8/2021,6209,6292,5504,5329,4479,50
1/8/2022,148463,93740,91308,108627,215868,96187
1/9/2021,6462,6462,5675,5513,5217,54
1/9/2022,148606,93818,91383,108679,215918,96412
10/1/2021,131695,84075,83485,100569,204454,56870
10/10/2021,133130,84851,84019,101047,205035,57577
10/11/2021,133318,84968,84091,101110,205124,57684
10/12/2021,133466,85036,84132,101140,205186,57747
10/13/2021,133627,85124,84197,101193,205252,57833
10/14/2021,133833,85225,84261,101256,205335,57920
10/15/2021,134067,85331,84372,101330,205408,58015
10/16/2021,134174,85396,84407,101372,205446,58054
10/17/2021,134261,85432,84433,101388,205471,58093
10/18/2021,134451,85539,84500,101449,205544,58160
10/19/2021,134590,85618,84575,101510,205619,58228
10/2/2021,131805,84132,83534,100602,204499,56940
10/20/2021,134745,85686,84646,101572,205682,58301
10/21/2021,134906,85769,84743,101635,205735,58377
10/22/2021,135108,85881,84818,101718,205887,58458
10/23/2021,135218,85932,84859,101767,205981,58513
10/24/2021,135275,85957,84875,101793,206045,58551
10/25/2021,135454,86040,84934,101863,206278,58638
10/26/2021,135620,86172,85034,101966,206505,58819
10/27/2021,135839,86316,85140,102056,206723,59071
10/28/2021,136003,86399,85207,102134,206937,59125
10/29/2021,136215,86518,85297,102236,207132,59208
10/3/2021,131890,84171,83562,100621,204532,56982
10/30/2021,136299,86562,85325,102276,207251,59243
10/31/2021,136351,86592,85346,102293,207302,59260
10/4/2021,132121,84272,83644,100676,204638,57072
10/5/2021,132325,84368,83707,100748,204720,57149
10/6/2021,132537,84500,83775,100809,204803,57238
10/7/2021,132693,84611,83836,100880,204863,57323
10/8/2021,132963,84737,83933,100958,204939,57441
10/9/2021,133060,84804,83987,101015,204990,57531
11/1/2021,136555,86713,85447,102396,207526,59335
11/10/2021,138091,87552,86085,103047,209024,64923
11/11/2021,138237,87623,86163,103126,209222,65846
11/12/2021,138432,87725,86249,103214,209411,66816
11/13/2021,138522,87806,86311,103275,209489,68268
11/14/2021,138608,87871,86352,103312,209541,69276
11/15/2021,138823,88006,86466,103411,209696,70388
11/16/2021,139124,88188,86633,103532,209903,71508
11/17/2021,139354,88331,86735,103621,210122,72406
11/18/2021,139559,88444,86817,103715,210299,73102
11/19/2021,139795,88583,86909,103841,210455,74092
11/2/2021,136753,86822,85525,102472,207738,59436
11/20/2021,139923,88686,86996,103920,210525,75012
11/21/2021,140021,88749,87043,103974,210582,75346
11/22/2021,140215,88851,87136,104115,210769,75890
11/23/2021,140442,88967,87241,104236,210944,76618
11/24/2021,140641,89100,87354,104358,211109,77468
11/25/2021,140649,89102,87355,104359,211109,77469
11/26/2021,140789,89185,87424,104435,211207,77885
11/27/2021,140895,89278,87488,104504,211277,78348
11/28/2021,140992,89335,87544,104570,211335,78561
11/29/2021,141162,89434,87644,104669,211489,78986
11/3/2021,136937,86925,85590,102547,207895,59604
11/30/2021,141347,89544,87736,104785,211651,79536
11/4/2021,137092,87004,85666,102613,208085,59747
11/5/2021,137311,87113,85759,102720,208264,59995
11/6/2021,137414,87172,85797,102766,208374,60651
11/7/2021,137504,87230,85844,102804,208430,61638
11/8/2021,137730,87350,85937,102901,208632,62826
11/9/2021,137907,87438,86016,102973,208856,63887
12/1/2020,16,14,19,16,25,
12/1/2021,141582,89717,87853,104917,211829,80037
12/10/2020,20,19,30,23,39,1
12/10/2021,143177,90773,88711,105967,213062,84543
12/11/2020,20,21,33,25,41,1
12/11/2021,143278,90838,88762,106037,213117,84891
12/12/2020,20,21,34,27,44,1
12/12/2021,143367,90922,88815,106089,213170,85250
12/13/2020,21,21,34,29,44,1
12/13/2021,143523,91015,88886,106198,213283,85643
12/14/2020,21,24,37,29,45,1
12/14/2021,143710,91089,88970,106300,213403,86031
12/15/2020,24,30,42,36,53,1
12/15/2021,143911,91201,89056,106414,213548,86509
12/16/2020,26,33,44,37,55,1
12/16/2021,144151,91328,89163,106564,213748,86962
12/17/2020,268,343,355,298,144,1
12/17/2021,144351,91429,89285,106674,213888,87572
12/18/2020,574,705,654,569,268,2
12/18/2021,144497,91527,89357,106758,213951,88052
12/19/2020,774,914,799,675,332,2
12/19/2021,144647,91634,89431,106827,214005,88376
12/2/2020,17,14,22,17,26,
12/2/2021,141785,89829,87962,105057,211972,80516
12/20/2020,776,916,805,680,341,2
12/20/2021,144881,91768,89549,106944,214153,88971
12/21/2020,1178,1296,1092,964,476,3
12/21/2021,145125,91916,89659,107062,214293,89586
12/22/2020,1568,1687,1432,1258,613,4
12/22/2021,145368,92058,89763,107208,214456,90110
12/23/2020,2055,2171,1833,1575,794,4
12/23/2021,145580,92170,89852,107319,214568,90469
12/24/2020,2312,2450,2038,1792,887,6
12/24/2021,145656,92198,89878,107356,214619,90539
12/25/2020,2313,2451,2038,1795,890,6
12/25/2021,145656,92198,89878,107357,214619,90539
12/26/2020,2511,2660,2186,1949,969,6
12/26/2021,145752,92275,89924,107393,214676,90718
12/27/2020,2555,2706,2214,1983,986,6
12/27/2021,146007,92398,90051,107517,214824,91237
