date,Yuma_cume,Yuma
2020-12-01,7,
2020-12-03,8,1
2020-12-04,9,1
2020-12-08,10,1
2020-12-10,11,1
2020-12-12,13,2
2020-12-16,19,6
2020-12-17,44,25
2020-12-18,45,1
2020-12-19,49,4
2020-12-20,52,3
2020-12-21,226,174
2020-12-22,875,649
2020-12-23,1610,735
2020-12-24,1831,221
2020-12-26,1930,99
2020-12-27,1931,1
2020-12-28,2347,416
2020-12-29,2677,330
2020-12-30,3087,410
2020-12-31,3171,84
2021-01-01,3220,49
2021-01-02,3228,8
2021-01-03,3231,3
2021-01-04,3459,228
2021-01-05,3795,336
2021-01-06,4265,470
2021-01-07,4481,216
2021-01-08,4755,274
2021-01-09,4772,17
2021-01-10,4790,18
2021-01-11,5406,616
2021-01-12,6006,600
2021-01-13,6664,658
2021-01-14,6850,186
2021-01-15,7040,190
2021-01-16,7057,17
2021-01-17,7069,12
2021-01-18,7119,50
2021-01-19,7564,445
2021-01-20,8122,558
2021-01-21,9707,1585
2021-01-22,11135,1428
2021-01-23,11305,170
2021-01-24,11326,21
2021-01-25,11760,434
2021-01-26,12561,801
2021-01-27,13915,1354
2021-01-28,15802,1887
2021-01-29,17629,1827
2021-01-30,18684,1055
2021-01-31,18709,25
2021-02-01,19530,821
2021-02-02,20553,1023
2021-02-03,21944,1391
2021-02-04,22936,992
2021-02-05,23581,645
2021-02-06,23658,77
2021-02-07,23699,41
2021-02-08,24028,329
2021-02-09,24859,831
2021-02-10,26827,1968
2021-02-11,28945,2118
2021-02-12,30560,1615
2021-02-13,31362,802
2021-02-14,31386,24
2021-02-15,31513,127
2021-02-16,31816,303
2021-02-17,32165,349
2021-02-18,32710,545
2021-02-19,33459,749
2021-02-20,33789,330
2021-02-21,33819,30
2021-02-22,33876,57
2021-02-23,35045,1169
2021-02-24,37414,2369
2021-02-25,40038,2624
2021-02-26,42451,2413
2021-02-27,43299,848
2021-02-28,43599,300
2021-03-01,45259,1660
2021-03-02,46449,1190
2021-03-03,47614,1165
2021-03-04,50122,2508
2021-03-05,53464,3342
2021-03-06,53716,252
2021-03-07,53880,164
2021-03-08,54709,829
2021-03-09,56523,1814
2021-03-10,58358,1835
2021-03-11,61296,2938
2021-03-12,64080,2784
2021-03-13,65533,1453
2021-03-14,65727,194
2021-03-15,66490,763
2021-03-16,67992,1502
2021-03-17,70009,2017
2021-03-18,73572,3563
2021-03-19,76509,2937
2021-03-20,77705,1196
2021-03-21,78017,312
2021-03-22,78474,457
2021-03-23,79860,1386
2021-03-24,82077,2217
2021-03-25,84120,2043
2021-03-26,86330,2210
2021-03-27,86924,594
2021-03-28,87152,228
2021-03-29,88537,1385
2021-03-30,92097,3560
2021-03-31,95776,3679
2021-04-01,99465,3689
2021-04-02,102158,2693
2021-04-03,103775,1617
2021-04-04,105271,1496
2021-04-05,107337,2066
2021-04-06,110001,2664
2021-04-07,112939,2938
2021-04-08,116061,3122
2021-04-09,118777,2716
2021-04-10,120041,1264
2021-04-11,120630,589
2021-04-12,121406,776
2021-04-13,122593,1187
2021-04-14,125183,2590
2021-04-15,127898,2715
2021-04-16,130931,3033
2021-04-17,131837,906
2021-04-18,132473,636
2021-04-19,134503,2030
2021-04-20,137290,2787
2021-04-21,139839,2549
2021-04-22,142106,2267
2021-04-23,145207,3101
2021-04-24,146551,1344
2021-04-25,147567,1016
2021-04-26,148911,1344
2021-04-27,152544,3633
2021-04-28,155101,2557
2021-04-29,157516,2415
2021-04-30,159896,2380
2021-05-01,160894,998
2021-05-02,161505,611
2021-05-03,162607,1102
2021-05-04,164209,1602
2021-05-05,165725,1516
2021-05-06,167372,1647
2021-05-07,168983,1611
2021-05-08,169501,518
2021-05-09,169735,234
2021-05-10,170414,679
2021-05-11,171286,872
2021-05-12,172732,1446
2021-05-13,173907,1175
2021-05-14,175253,1346
2021-05-15,176363,1110
2021-05-16,176512,149
2021-05-17,177202,690
2021-05-18,177890,688
2021-05-19,179083,1193
2021-05-20,180011,928
2021-05-21,181016,1005
2021-05-22,181599,583
2021-05-23,181741,142
2021-05-24,182226,485
2021-05-25,182992,766
2021-05-26,184134,1142
2021-05-27,185172,1038
2021-05-28,186274,1102
2021-05-29,186479,205
2021-05-30,186620,141
2021-05-31,186725,105
2021-06-01,187380,655
2021-06-02,188560,1180
2021-06-03,189482,922
2021-06-04,190444,962
2021-06-05,191269,825
2021-06-06,191376,107
2021-06-07,191904,528
2021-06-08,192557,653
2021-06-09,193556,999
2021-06-10,194482,926
2021-06-11,195490,1008
2021-06-12,195887,397
2021-06-13,195980,93
2021-06-14,196556,576
2021-06-15,197279,723
2021-06-16,198010,731
2021-06-17,198649,639
2021-06-18,199312,663
2021-06-19,199528,216
2021-06-20,199604,76
2021-06-21,200024,420
2021-06-22,200979,955
2021-06-23,202737,1758
2021-06-24,204246,1509
2021-06-25,204949,703
2021-06-26,205222,273
2021-06-27,205326,104
2021-06-28,205830,504
2021-06-29,206603,773
2021-06-30,207255,652
2021-07-01,208073,818
2021-07-02,208605,532
2021-07-03,208770,165
2021-07-04,208785,15
2021-07-05,208984,199
2021-07-06,209489,505
2021-07-07,210080,591
2021-07-08,210524,444
2021-07-09,210994,470
2021-07-10,211197,203
2021-07-11,211283,86
2021-07-12,211796,513
2021-07-13,212256,460
2021-07-14,212702,446
2021-07-15,213147,445
2021-07-16,213678,531
2021-07-17,213867,189
2021-07-18,213986,119
2021-07-19,214423,437
2021-07-20,214908,485
2021-07-21,215395,487
2021-07-22,215936,541
2021-07-23,216488,552
2021-07-24,216739,251
2021-07-25,216831,92
2021-07-26,217395,564
2021-07-27,218010,615
2021-07-28,218646,636
2021-07-29,219275,629
2021-07-30,219846,571
2021-07-31,220074,228
2021-08-01,220198,124
2021-08-02,220694,496
2021-08-03,221251,557
2021-08-04,221840,589
2021-08-05,222339,499
2021-08-06,222968,629
2021-08-07,223282,314
2021-08-08,223448,166
2021-08-09,224123,675
2021-08-10,225228,1105
2021-08-11,225824,596
2021-08-12,226452,628
2021-08-13,228017,1565
2021-08-14,228357,340
2021-08-15,228527,170
2021-08-16,229246,719
2021-08-17,229870,624
2021-08-18,230581,711
2021-08-19,231209,628
2021-08-20,231897,688
2021-08-21,232185,288
2021-08-22,232329,144
2021-08-23,232916,587
2021-08-24,233523,607
2021-08-25,234150,627
2021-08-26,234804,654
2021-08-27,235545,741
2021-08-28,235810,265
2021-08-29,235997,187
2021-08-30,236628,631
2021-08-31,237130,502
2021-09-01,237680,550
2021-09-02,238373,693
2021-09-03,239091,718
2021-09-04,239331,240
2021-09-05,239512,181
2021-09-06,239617,105
2021-09-07,240160,543
2021-09-08,240671,511
2021-09-09,241129,458
2021-09-10,241830,701
2021-09-11,242090,260
2021-09-12,242223,133
2021-09-13,242734,511
2021-09-14,243150,416
2021-09-15,243594,444
2021-09-16,243981,387
2021-09-17,244595,614
2021-09-18,244809,214
2021-09-19,244942,133
2021-09-20,245286,344
2021-09-21,245659,373
2021-09-22,246071,412
2021-09-23,246379,308
2021-09-24,246856,477
2021-09-25,247051,195
2021-09-26,247170,119
2021-09-27,247513,343
2021-09-28,247844,331
2021-09-29,248138,294
