Category,value
tests,4492788
Yuma,136161
Yavapai,107897
Santa Cruz,29585
Pinal,275529
Pima,668093
Navajo,57194
Mohave,99910
Maricopa,2680920
La Paz,7268
Greenlee,2001
Graham,12019
Gila,28514
Coconino,92228
Cochise,56918
Apache,28540
Unknown,10613
65 years and older,723557
55 - 64 years,552097
45 - 54 years,578489
20 - 44 years,1807438
Less than 20 years,820594
positive,0.1294414514996034
