Category,value
tests,481874
Yuma,10265
Yavapai,12241
Santa Cruz,1820
Pinal,30767
Pima,50421
Navajo,4006
Mohave,9816
Maricopa,333483
La Paz,1552
Greenlee,197
Graham,1068
Gila,4732
Coconino,6038
Cochise,5221
Apache,1126
Unknown,399
65 years and older,114048
55 - 64 years,91532
45 - 54 years,85145
20 - 44 years,168099
Less than 20 years,22651
positive,0.153571265517542
