date,Gila_cume,Gila
2020-12-17 00:00:00,160,
2020-12-18 00:00:00,221,61
2020-12-20 00:00:00,222,1
2020-12-21 00:00:00,288,66
2020-12-22 00:00:00,339,51
2020-12-23 00:00:00,396,57
2020-12-24 00:00:00,494,98
2020-12-26 00:00:00,518,24
2020-12-27 00:00:00,520,2
2020-12-28 00:00:00,732,212
2020-12-29 00:00:00,889,157
2020-12-30 00:00:00,1128,239
2020-12-31 00:00:00,1354,226
2021-01-01 00:00:00,1355,1
2021-01-02 00:00:00,1555,200
2021-01-03 00:00:00,1556,1
2021-01-04 00:00:00,1772,216
2021-01-05 00:00:00,2072,300
2021-01-06 00:00:00,2332,260
2021-01-07 00:00:00,2929,597
2021-01-08 00:00:00,3429,500
2021-01-09 00:00:00,3459,30
2021-01-11 00:00:00,3610,151
2021-01-12 00:00:00,3783,173
2021-01-13 00:00:00,3829,46
2021-01-14 00:00:00,4130,301
2021-01-15 00:00:00,4672,542
2021-01-16 00:00:00,4675,3
2021-01-18 00:00:00,4732,57
2021-01-19 00:00:00,4798,66
2021-01-20 00:00:00,5222,424
2021-01-21 00:00:00,5732,510
2021-01-22 00:00:00,5898,166
2021-01-23 00:00:00,6052,154
2021-01-25 00:00:00,6192,140
2021-01-26 00:00:00,6325,133
2021-01-27 00:00:00,6674,349
2021-01-28 00:00:00,7266,592
2021-01-29 00:00:00,7725,459
2021-01-30 00:00:00,8053,328
2021-01-31 00:00:00,8064,11
2021-02-01 00:00:00,8440,376
2021-02-02 00:00:00,9022,582
2021-02-03 00:00:00,9632,610
2021-02-04 00:00:00,10439,807
2021-02-05 00:00:00,11280,841
2021-02-06 00:00:00,11798,518
2021-02-07 00:00:00,11809,11
2021-02-08 00:00:00,12081,272
2021-02-09 00:00:00,12623,542
2021-02-10 00:00:00,13044,421
2021-02-11 00:00:00,13433,389
2021-02-12 00:00:00,13558,125
2021-02-13 00:00:00,14634,1076
2021-02-14 00:00:00,15205,571
2021-02-15 00:00:00,15323,118
2021-02-16 00:00:00,15721,398
2021-02-17 00:00:00,16041,320
2021-02-18 00:00:00,16359,318
2021-02-19 00:00:00,16698,339
2021-02-20 00:00:00,17038,340
2021-02-22 00:00:00,17093,55
2021-02-23 00:00:00,17392,299
2021-02-24 00:00:00,17632,240
2021-02-25 00:00:00,18063,431
2021-02-26 00:00:00,18476,413
2021-02-27 00:00:00,20287,1811
2021-02-28 00:00:00,21184,897
2021-03-01 00:00:00,21394,210
2021-03-02 00:00:00,21734,340
2021-03-03 00:00:00,22097,363
2021-03-04 00:00:00,22780,683
2021-03-05 00:00:00,23090,310
2021-03-06 00:00:00,23616,526
2021-03-07 00:00:00,23640,24
2021-03-08 00:00:00,23846,206
2021-03-09 00:00:00,24363,517
2021-03-10 00:00:00,24726,363
2021-03-11 00:00:00,26075,1349
2021-03-12 00:00:00,26566,491
2021-03-13 00:00:00,27962,1396
2021-03-14 00:00:00,28487,525
2021-03-15 00:00:00,28628,141
2021-03-16 00:00:00,29017,389
2021-03-17 00:00:00,29198,181
2021-03-18 00:00:00,29572,374
2021-03-19 00:00:00,29872,300
2021-03-20 00:00:00,30209,337
2021-03-22 00:00:00,30364,155
2021-03-23 00:00:00,30574,210
2021-03-24 00:00:00,30700,126
2021-03-25 00:00:00,30952,252
2021-03-26 00:00:00,31124,172
2021-03-27 00:00:00,32782,1658
2021-03-28 00:00:00,33595,813
2021-03-29 00:00:00,33875,280
2021-03-30 00:00:00,33980,105
2021-03-31 00:00:00,34103,123
2021-04-01 00:00:00,34639,536
2021-04-02 00:00:00,34863,224
2021-04-03 00:00:00,34910,47
2021-04-04 00:00:00,34920,10
2021-04-05 00:00:00,35070,150
2021-04-06 00:00:00,35514,444
2021-04-07 00:00:00,35650,136
2021-04-08 00:00:00,36066,416
2021-04-09 00:00:00,36317,251
2021-04-10 00:00:00,36885,568
2021-04-11 00:00:00,36901,16
2021-04-12 00:00:00,37031,130
2021-04-13 00:00:00,37147,116
2021-04-14 00:00:00,37183,36
2021-04-15 00:00:00,37413,230
2021-04-16 00:00:00,37528,115
2021-04-17 00:00:00,37838,310
2021-04-19 00:00:00,37865,27
