Category,value
tests,4178574
Yuma,131437
Yavapai,99601
Santa Cruz,28533
Pinal,252506
Pima,624970
Navajo,53882
Mohave,93916
Maricopa,2495786
La Paz,6976
Greenlee,1913
Graham,11441
Gila,27174
Coconino,87956
Cochise,54114
Apache,27806
Unknown,10122
65 years and older,672024
55 - 64 years,517096
45 - 54 years,543720
20 - 44 years,1691777
Less than 20 years,743835
positive,0.1354107884651558
