date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,224,278,295,346,917,6
1/10/2021,375,466,495,591,2190,31
1/11/2021,411,513,561,642,2374,34
1/12/2021,438,540,621,711,2598,35
1/13/2021,456,563,645,781,2764,36
1/14/2021,488,609,683,867,2971,44
1/15/2021,520,654,739,948,3218,45
1/16/2021,524,655,740,950,3226,45
1/17/2021,526,656,740,951,3228,45
1/18/2021,539,667,769,978,3252,45
1/19/2021,570,693,810,1058,3408,46
1/2/2021,225,278,295,346,918,6
1/20/2021,594,732,864,1142,3559,52
1/21/2021,680,810,967,1293,3753,68
1/22/2021,750,866,1017,1394,3880,82
1/23/2021,755,869,1020,1399,4005,116
1/24/2021,756,870,1020,1400,4018,118
1/25/2021,769,884,1047,1449,4133,119
1/26/2021,798,902,1078,1501,4275,121
1/27/2021,819,920,1105,1541,4437,134
1/28/2021,968,1008,1215,1666,4649,184
1/29/2021,1044,1054,1282,1761,4882,240
1/3/2021,225,278,295,347,920,6
1/30/2021,1056,1073,1333,1790,4902,240
1/31/2021,1056,1074,1336,1791,4910,240
1/4/2021,241,298,315,376,1048,6
1/5/2021,284,332,354,411,1273,6
1/6/2021,296,355,375,441,1615,25
1/7/2021,336,423,462,538,1988,30
1/8/2021,374,465,494,586,2187,31
1/9/2021,375,466,494,591,2190,31
10/1/2021,5744,4415,4863,7085,14533,6412
10/10/2021,5789,4455,4890,7112,14578,6454
10/11/2021,5799,4462,4891,7120,14590,6467
10/12/2021,5809,4464,4896,7127,14599,6472
10/13/2021,5822,4466,4903,7135,14610,6485
10/14/2021,5835,4471,4907,7143,14623,6490
10/15/2021,5844,4480,4910,7152,14633,6500
10/16/2021,5849,4481,4911,7156,14635,6501
10/17/2021,5851,4481,4913,7157,14635,6501
10/18/2021,5861,4487,4915,7163,14647,6505
10/19/2021,5873,4493,4919,7175,14659,6513
10/2/2021,5746,4417,4865,7090,14541,6412
10/20/2021,5880,4495,4922,7182,14678,6523
10/21/2021,5887,4502,4925,7185,14693,6529
10/22/2021,5909,4511,4937,7191,14710,6539
10/23/2021,5911,4513,4938,7191,14716,6542
10/24/2021,5912,4516,4938,7193,14721,6544
10/25/2021,5921,4522,4943,7204,14741,6547
10/26/2021,5927,4530,4952,7211,14765,6554
10/27/2021,5939,4535,4959,7222,14785,6566
10/28/2021,5958,4553,4979,7244,14816,6572
10/29/2021,5972,4565,4987,7259,14836,6587
10/3/2021,5747,4418,4865,7090,14542,6412
10/30/2021,5978,4568,4989,7262,14840,6590
