date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20853,22914,21067,18361,13054,182,154.0,143.0,182.0,217.0,246.0,3.0,636.0,738.0,574.0,443.0,359.0,3.0,333.0,322.0,276.0,283.0,208.0,3.0,176.0,184.0,162.0,190.0,245.0,5.0,15.0,18.0,26.0,21.0,36.0,,159.0,151.0,165.0,210.0,202.0,5.0,11.0,7.0,20.0,15.0,16.0,,11686,12986,12200,9807,5937,101,294.0,383.0,435.0,498.0,359,7.0,224.0,278.0,295.0,346.0,917.0,6.0,638.0,989.0,942.0,758.0,537.0,5.0,4322,4490,3761,3544,2355,25.0,311.0,412.0,438.0,640.0,432.0,8.0,110.0,96.0,56,68.0,58.0,1.0,930.0,873.0,647.0,483.0,238.0,6.0
1/10/2021,34393,35135,33243,30114,30316,411,192.0,193.0,255.0,336.0,683.0,10.0,1148.0,1155.0,948.0,797.0,718.0,13.0,454.0,458.0,386.0,392.0,644.0,6.0,271.0,305.0,299.0,315.0,527.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,306.0,339.0,412.0,532.0,1027.0,15.0,28.0,19.0,41.0,38.0,32.0,,19888,20004,19048,15957,11661,205,444.0,552.0,645.0,747.0,827,11.0,375.0,466.0,495.0,591.0,2190.0,31.0,1178.0,1723.0,1737.0,1478.0,2295.0,13.0,6593,6487,5641,5475,4952,57.0,566.0,699.0,803.0,1119.0,958.0,12.0,265.0,214.0,158,163.0,190.0,4.0,1272.0,1213.0,937.0,714.0,515.0,9.0
1/11/2021,36307,36950,35203,31804,34190,467,196.0,200.0,265.0,352.0,787.0,11.0,1219.0,1240.0,1025.0,849.0,786.0,14.0,466.0,473.0,408.0,409.0,842.0,6.0,278.0,317.0,307.0,329.0,574.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,320.0,356.0,430.0,564.0,1104.0,15.0,28.0,19.0,41.0,39.0,35.0,,21123,21114,20266,16934,13480,237,461.0,566.0,676.0,785.0,926,11.0,411.0,513.0,561.0,642.0,2374.0,34.0,1226.0,1806.0,1822.0,1545.0,2475.0,18.0,6905,6765,5911,5761,5345,68.0,575.0,707.0,812.0,1135.0,985.0,13.0,281.0,235.0,184,180.0,206.0,4.0,1332.0,1301.0,1002.0,752.0,857.0,9.0
1/12/2021,39084,39630,38000,34351,41848,563,205.0,211.0,279.0,382.0,916.0,11.0,1326.0,1325.0,1098.0,934.0,984.0,15.0,472.0,479.0,414.0,420.0,1057.0,7.0,287.0,324.0,321.0,357.0,640.0,9.0,25.0,29.0,43.0,40.0,105.0,1.0,328.0,360.0,439.0,579.0,1139.0,15.0,28.0,19.0,42.0,39.0,41.0,,23106,23086,22282,18615,18277,316,481.0,589.0,705.0,833.0,1089,11.0,438.0,540.0,621.0,711.0,2598.0,35.0,1316.0,1920.0,1945.0,1645.0,2756.0,18.0,7233,7027,6175,6024,5871,76.0,594.0,731.0,842.0,1182.0,1075.0,13.0,300.0,251.0,207,207.0,251.0,5.0,1394.0,1370.0,1078.0,805.0,1181.0,10.0
1/13/2021,41829,42543,41124,37074,50707,645,208.0,223.0,302.0,414.0,1014.0,13.0,1387.0,1390.0,1179.0,1009.0,1244.0,16.0,491.0,512.0,435.0,445.0,1370.0,7.0,298.0,333.0,333.0,374.0,738.0,9.0,28.0,35.0,44.0,43.0,133.0,1.0,333.0,366.0,449.0,586.0,1176.0,15.0,56.0,47.0,79.0,82.0,65.0,,25118,25205,24499,20286,23815,380,499.0,620.0,745.0,881.0,1257,12.0,456.0,563.0,645.0,781.0,2764.0,36.0,1426.0,2058.0,2095.0,1821.0,3165.0,21.0,7449,7265,6418,6273,6326,84.0,638.0,779.0,929.0,1275.0,1261.0,14.0,309.0,260.0,214,217.0,419.0,5.0,1479.0,1444.0,1154.0,867.0,1517.0,10.0
1/14/2021,44562,45585,44365,40099,60184,708,225.0,246.0,322.0,469.0,1256.0,16.0,1487.0,1477.0,1272.0,1096.0,1516.0,16.0,496.0,520.0,448.0,456.0,1620.0,7.0,314.0,364.0,359.0,421.0,863.0,10.0,36.0,42.0,59.0,66.0,143.0,1.0,343.0,381.0,468.0,618.0,1321.0,15.0,57.0,47.0,79.0,83.0,70.0,1.0,27054,27329,26771,22194,29819,419,533.0,650.0,793.0,948.0,1459,13.0,488.0,609.0,683.0,867.0,2971.0,44.0,1525.0,2241.0,2253.0,1970.0,3689.0,22.0,7752,7574,6738,6567,6759,89.0,671.0,824.0,984.0,1347.0,1375.0,16.0,320.0,272.0,223,228.0,581.0,5.0,1498.0,1463.0,1182.0,891.0,1605.0,10.0
1/15/2021,48020,48814,47757,43230,69480,811,233.0,250.0,339.0,497.0,1344.0,21.0,1601.0,1571.0,1353.0,1187.0,2263.0,17.0,501.0,527.0,458.0,466.0,2046.0,7.0,422.0,479.0,466.0,548.0,992.0,28.0,39.0,43.0,63.0,68.0,148.0,1.0,400.0,426.0,510.0,672.0,1357.0,21.0,59.0,47.0,79.0,83.0,73.0,1.0,29255,29334,28894,23974,34705,478,558.0,694.0,830.0,1016.0,1693,14.0,520.0,654.0,739.0,948.0,3218.0,45.0,1645.0,2399.0,2432.0,2104.0,4068.0,23.0,8370,8148,7320,7133,8081,97.0,686.0,835.0,996.0,1367.0,1423.0,16.0,336.0,285.0,234,237.0,747.0,6.0,1527.0,1478.0,1202.0,920.0,1695.0,10.0
1/16/2021,49796,50391,49437,44849,74889,853,233.0,250.0,340.0,500.0,1358.0,21.0,1612.0,1587.0,1368.0,1211.0,2366.0,17.0,516.0,533.0,466.0,478.0,2403.0,7.0,425.0,479.0,467.0,548.0,1047.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,400.0,427.0,511.0,673.0,1359.0,21.0,59.0,48.0,79.0,84.0,74.0,1.0,30615,30528,30165,25150,37879,510,569.0,712.0,845.0,1056.0,1961,15.0,524.0,655.0,740.0,950.0,3226.0,45.0,1704.0,2489.0,2533.0,2193.0,4685.0,26.0,8610,8343,7504,7297,8360,100.0,707.0,867.0,1040.0,1414.0,1569.0,18.0,342.0,287.0,234,237.0,752.0,6.0,1531.0,1479.0,1206.0,921.0,1700.0,10.0
1/17/2021,50893,51409,50511,45938,78386,883,233.0,250.0,341.0,500.0,1358.0,21.0,1618.0,1595.0,1376.0,1215.0,2373.0,17.0,519.0,534.0,469.0,479.0,2417.0,7.0,426.0,479.0,467.0,548.0,1049.0,28.0,39.0,43.0,63.0,68.0,149.0,1.0,400.0,427.0,511.0,673.0,1362.0,21.0,59.0,48.0,79.0,85.0,75.0,1.0,31576,31425,31126,26116,41015,535,570.0,715.0,845.0,1059.0,1985,15.0,526.0,656.0,740.0,951.0,3228.0,45.0,1723.0,2521.0,2575.0,2229.0,4740.0,26.0,8692,8402,7550,7354,8496,103.0,709.0,869.0,1043.0,1419.0,1585.0,19.0,343.0,288.0,234,239.0,756.0,6.0,1533.0,1482.0,1207.0,922.0,1704.0,10.0
1/18/2021,52543,52927,52262,47677,86417,919,240.0,257.0,353.0,510.0,1385.0,21.0,1687.0,1667.0,1431.0,1269.0,2437.0,18.0,522.0,539.0,476.0,488.0,2594.0,7.0,439.0,483.0,481.0,560.0,1127.0,28.0,42.0,44.0,64.0,72.0,156.0,1.0,403.0,435.0,515.0,698.0,1429.0,21.0,60.0,49.0,80.0,87.0,82.0,1.0,32620,32359,32280,27232,46186,562,588.0,732.0,871.0,1093.0,2218,16.0,539.0,667.0,769.0,978.0,3252.0,45.0,1788.0,2634.0,2646.0,2322.0,4961.0,27.0,9036,8709,7871,7645,10070,108.0,716.0,872.0,1056.0,1439.0,1735.0,20.0,345.0,293.0,236,243.0,763.0,6.0,1541.0,1489.0,1216.0,926.0,1722.0,10.0
1/19/2021,54582,54789,54309,49870,96557,1008,250.0,266.0,366.0,536.0,1467.0,22.0,1775.0,1732.0,1496.0,1348.0,2694.0,19.0,539.0,551.0,488.0,503.0,2799.0,7.0,446.0,497.0,489.0,580.0,1180.0,29.0,46.0,45.0,66.0,72.0,173.0,1.0,415.0,439.0,525.0,713.0,1484.0,22.0,60.0,49.0,80.0,87.0,87.0,1.0,33894,33575,33587,28529,52449,623,606.0,749.0,902.0,1144.0,2402,17.0,570.0,693.0,810.0,1058.0,3408.0,46.0,1860.0,2709.0,2732.0,2404.0,5467.0,30.0,9407,8992,8198,7972,11744,118.0,750.0,926.0,1108.0,1515.0,1889.0,21.0,350.0,303.0,238,248.0,806.0,6.0,1584.0,1515.0,1247.0,955.0,1836.0,15.0
1/2/2021,22742,24626,22624,19781,14157,207,154.0,145.0,183.0,217.0,247.0,3.0,662.0,754.0,582.0,458.0,369.0,3.0,334.0,325.0,279.0,286.0,211.0,3.0,177.0,184.0,162.0,191.0,246.0,5.0,15.0,18.0,26.0,21.0,36.0,,175.0,167.0,188.0,247.0,303.0,8.0,11.0,7.0,20.0,15.0,16.0,,13216,14359,13445,10891,6675,121,300.0,393.0,444.0,509.0,372,7.0,225.0,278.0,295.0,346.0,918.0,6.0,720.0,1109.0,1068.0,864.0,618.0,6.0,4495,4615,3863,3657,2483,26.0,331.0,445.0,461.0,673.0,442.0,8.0,111.0,96.0,56,69.0,59.0,1.0,932.0,874.0,647.0,485.0,239.0,6.0
1/20/2021,56997,57285,57254,52857,108932,1123,267.0,281.0,394.0,572.0,1547.0,61.0,2024.0,2008.0,1819.0,1638.0,2912.0,24.0,548.0,566.0,503.0,527.0,3177.0,7.0,470.0,508.0,505.0,601.0,1260.0,29.0,47.0,48.0,68.0,75.0,190.0,1.0,425.0,448.0,546.0,744.0,1588.0,23.0,67.0,53.0,88.0,109.0,102.0,1.0,35174,34847,35209,30065,59425,665,640.0,777.0,926.0,1210.0,2678,17.0,594.0,732.0,864.0,1142.0,3559.0,52.0,1937.0,2838.0,2837.0,2528.0,6238.0,35.0,9902,9535,8713,8455,13890,129.0,792.0,975.0,1173.0,1610.0,2167.0,21.0,370.0,318.0,259,268.0,1134.0,8.0,1598.0,1523.0,1256.0,967.0,1867.0,16.0
1/21/2021,59687,60138,60631,56376,124785,1265,284.0,303.0,425.0,648.0,1675.0,112.0,2172.0,2122.0,1920.0,1736.0,3127.0,25.0,554.0,580.0,515.0,549.0,3556.0,7.0,485.0,516.0,515.0,624.0,1394.0,30.0,64.0,68.0,98.0,105.0,328.0,1.0,440.0,460.0,554.0,779.0,1798.0,23.0,67.0,53.0,89.0,111.0,106.0,1.0,36652,36336,37067,31936,67547,715,657.0,800.0,953.0,1251.0,2852,17.0,680.0,810.0,967.0,1293.0,3753.0,68.0,2032.0,2969.0,3008.0,2696.0,6987.0,39.0,10303,9977,9205,8939,17007,137.0,915.0,1132.0,1347.0,1852.0,2854.0,22.0,386.0,339.0,277,285.0,1450.0,8.0,1718.0,1710.0,1434.0,1067.0,2387.0,19.0
1/22/2021,64144,64277,65233,61262,140612,1410,322.0,341.0,469.0,726.0,1785.0,125.0,2266.0,2200.0,2017.0,1848.0,3468.0,26.0,567.0,588.0,523.0,557.0,3723.0,7.0,553.0,572.0,551.0,665.0,1459.0,34.0,77.0,91.0,119.0,134.0,417.0,1.0,455.0,469.0,561.0,792.0,1861.0,24.0,67.0,56.0,89.0,111.0,106.0,1.0,39526,38970,40025,34951,75447,806,685.0,823.0,981.0,1296.0,3095,17.0,750.0,866.0,1017.0,1394.0,3880.0,82.0,2180.0,3136.0,3194.0,2886.0,7743.0,41.0,10997,10662,9954,9682,20072,150.0,1051.0,1265.0,1523.0,2105.0,3788.0,24.0,417.0,370.0,314,312.0,1866.0,9.0,1825.0,1805.0,1519.0,1147.0,3054.0,20.0
1/23/2021,67408,67029,68312,64450,151208,1551,324.0,342.0,470.0,729.0,1803.0,127.0,2310.0,2234.0,2051.0,1884.0,3671.0,29.0,593.0,625.0,557.0,592.0,4081.0,7.0,559.0,583.0,561.0,672.0,1668.0,34.0,123.0,147.0,154.0,202.0,563.0,1.0,459.0,474.0,563.0,798.0,1975.0,24.0,68.0,57.0,89.0,111.0,109.0,1.0,42134,41031,42508,37425,80283,881,698.0,833.0,990.0,1315.0,3694,17.0,755.0,869.0,1020.0,1399.0,4005.0,116.0,2264.0,3301.0,3358.0,3042.0,8336.0,44.0,11275,10896,10146,9883,21865,155.0,1091.0,1321.0,1578.0,2211.0,4925.0,27.0,423.0,375.0,315,314.0,1874.0,9.0,1854.0,1844.0,1544.0,1178.0,3090.0,21.0
1/24/2021,68917,68416,69833,66139,158900,1602,324.0,342.0,470.0,730.0,1805.0,127.0,2316.0,2237.0,2051.0,1885.0,3690.0,29.0,603.0,629.0,563.0,613.0,4153.0,7.0,560.0,583.0,563.0,672.0,1668.0,34.0,125.0,148.0,156.0,204.0,563.0,1.0,459.0,474.0,564.0,799.0,1984.0,24.0,68.0,57.0,89.0,112.0,109.0,1.0,43400,42210,43790,38839,85401,924,698.0,839.0,999.0,1321.0,4224,17.0,756.0,870.0,1020.0,1400.0,4018.0,118.0,2301.0,3334.0,3419.0,3072.0,8497.0,46.0,11418,11026,10256,9990,22192,158.0,1107.0,1338.0,1602.0,2288.0,6116.0,28.0,423.0,377.0,315,316.0,1876.0,9.0,1855.0,1846.0,1547.0,1181.0,3101.0,21.0
1/25/2021,71274,70570,72426,69088,172608,1676,328.0,356.0,475.0,742.0,1866.0,127.0,2365.0,2288.0,2115.0,1984.0,4000.0,30.0,624.0,649.0,599.0,656.0,4342.0,7.0,573.0,594.0,579.0,690.0,1713.0,35.0,134.0,160.0,167.0,211.0,567.0,1.0,474.0,482.0,575.0,818.0,2049.0,24.0,69.0,59.0,90.0,114.0,133.0,1.0,44699,43362,45218,40427,92858,972,704.0,846.0,1009.0,1340.0,4480,18.0,769.0,884.0,1047.0,1449.0,4133.0,119.0,2381.0,3405.0,3509.0,3196.0,9095.0,48.0,12134,11670,10997,10748,25462,173.0,1130.0,1362.0,1636.0,2364.0,6761.0,28.0,439.0,387.0,331,335.0,1902.0,9.0,1888.0,1920.0,1610.0,1232.0,3258.0,21.0
1/26/2021,74169,73079,75319,72321,189968,1778,337.0,366.0,486.0,765.0,1953.0,133.0,2426.0,2343.0,2171.0,2062.0,4365.0,32.0,646.0,693.0,647.0,714.0,4557.0,8.0,582.0,600.0,583.0,703.0,1784.0,35.0,135.0,160.0,167.0,211.0,568.0,1.0,480.0,485.0,575.0,820.0,2063.0,24.0,71.0,59.0,90.0,116.0,154.0,1.0,46357,44812,46947,42314,103696,1029,719.0,853.0,1017.0,1367.0,4836,18.0,798.0,902.0,1078.0,1501.0,4275.0,121.0,2455.0,3488.0,3606.0,3314.0,9667.0,49.0,12846,12247,11656,11397,28507,182.0,1141.0,1374.0,1665.0,2410.0,7118.0,28.0,463.0,404.0,346,357.0,2202.0,11.0,2019.0,2060.0,1750.0,1369.0,3415.0,29.0
1/27/2021,77260,75689,78244,75693,208941,1869,351.0,377.0,502.0,788.0,2038.0,148.0,2677.0,2487.0,2321.0,2222.0,4747.0,35.0,675.0,730.0,689.0,760.0,4940.0,8.0,608.0,614.0,606.0,720.0,1895.0,37.0,152.0,172.0,177.0,227.0,581.0,1.0,493.0,502.0,585.0,830.0,2236.0,28.0,72.0,59.0,93.0,118.0,515.0,1.0,47838,46121,48452,43962,114057,1063,743.0,872.0,1043.0,1418.0,5251,19.0,819.0,920.0,1105.0,1541.0,4437.0,134.0,2568.0,3615.0,3764.0,3504.0,10393.0,50.0,13568,12840,12318,12117,31695,190.0,1215.0,1426.0,1738.0,2595.0,8372.0,29.0,483.0,424.0,361,381.0,2268.0,13.0,2159.0,2213.0,1867.0,1466.0,3623.0,29.0
1/28/2021,80284,78255,81210,79319,230298,2000,379.0,400.0,556.0,890.0,2159.0,155.0,2870.0,2610.0,2455.0,2382.0,5150.0,41.0,724.0,768.0,743.0,836.0,5555.0,9.0,632.0,644.0,644.0,749.0,1980.0,37.0,202.0,212.0,222.0,279.0,620.0,5.0,513.0,528.0,619.0,885.0,2482.0,28.0,75.0,62.0,96.0,124.0,900.0,1.0,49050,47201,49679,45387,124886,1094,762.0,895.0,1075.0,1466.0,5780,19.0,968.0,1008.0,1215.0,1666.0,4649.0,184.0,2645.0,3729.0,3886.0,3653.0,11410.0,51.0,14405,13478,12994,12840,35039,203.0,1265.0,1496.0,1846.0,2795.0,9759.0,36.0,507.0,450.0,402,454.0,2559.0,13.0,2313.0,2363.0,2054.0,1685.0,4324.0,30.0
1/29/2021,84108,81400,84559,83057,250346,2182,393.0,416.0,579.0,916.0,2196.0,162.0,2967.0,2695.0,2533.0,2491.0,5492.0,45.0,765.0,812.0,812.0,905.0,5923.0,9.0,676.0,676.0,663.0,783.0,2201.0,45.0,227.0,238.0,244.0,301.0,637.0,5.0,538.0,547.0,649.0,918.0,2597.0,32.0,76.0,62.0,97.0,125.0,920.0,1.0,51087,48875,51388,47222,135557,1158,777.0,904.0,1089.0,1496.0,6158,19.0,1044.0,1054.0,1282.0,1761.0,4882.0,240.0,2756.0,3853.0,4025.0,3838.0,12416.0,60.0,15324,14207,13722,13596,38131,221.0,1343.0,1555.0,1942.0,2970.0,10990.0,41.0,562.0,513.0,494,529.0,2726.0,14.0,2469.0,2492.0,2221.0,1827.0,5412.0,32.0
1/3/2021,23624,25377,23280,20327,14532,225,154.0,145.0,183.0,217.0,247.0,3.0,662.0,755.0,582.0,459.0,371.0,3.0,346.0,339.0,290.0,301.0,236.0,3.0,177.0,184.0,162.0,191.0,246.0,5.0,15.0,18.0,26.0,21.0,36.0,,176.0,167.0,188.0,249.0,303.0,8.0,11.0,7.0,20.0,15.0,16.0,,13950,14944,13954,11328,6918,136,302.0,394.0,453.0,516.0,379,7.0,225.0,278.0,295.0,347.0,920.0,6.0,748.0,1155.0,1114.0,887.0,640.0,6.0,4583,4707,3935,3713,2537,28.0,331.0,447.0,461.0,674.0,444.0,8.0,113.0,98.0,56,70.0,60.0,1.0,934.0,874.0,647.0,485.0,239.0,6.0
1/30/2021,86903,83527,86903,85519,261799,2347,395.0,416.0,579.0,917.0,2197.0,169.0,3028.0,2738.0,2561.0,2529.0,5610.0,53.0,767.0,817.0,814.0,910.0,5941.0,9.0,711.0,701.0,685.0,790.0,2207.0,48.0,227.0,239.0,244.0,301.0,638.0,5.0,570.0,559.0,660.0,934.0,2717.0,40.0,77.0,63.0,97.0,125.0,925.0,1.0,52825,50274,52986,48792,140545,1216,782.0,909.0,1101.0,1515.0,6461,19.0,1056.0,1073.0,1333.0,1790.0,4902.0,240.0,2826.0,3945.0,4158.0,3997.0,13202.0,63.0,15971,14640,14073,13998,40855,227.0,1392.0,1581.0,1999.0,3056.0,11624.0,42.0,583.0,528.0,508,549.0,2736.0,14.0,2507.0,2525.0,2258.0,1900.0,6273.0,32.0
1/31/2021,87809,84259,87769,86553,267835,2385,395.0,417.0,579.0,936.0,2200.0,173.0,3038.0,2740.0,2562.0,2534.0,5635.0,53.0,772.0,820.0,818.0,917.0,5968.0,9.0,711.0,701.0,685.0,791.0,2207.0,48.0,227.0,239.0,244.0,301.0,638.0,5.0,570.0,559.0,660.0,935.0,2721.0,40.0,77.0,63.0,97.0,126.0,933.0,1.0,53442,50822,53626,49475,144196,1242,785.0,910.0,1108.0,1527.0,6936,19.0,1056.0,1074.0,1336.0,1791.0,4910.0,240.0,2862.0,3967.0,4190.0,4027.0,13355.0,65.0,16141,14751,14188,14135,41608,231.0,1430.0,1608.0,2048.0,3141.0,12324.0,44.0,595.0,535.0,513,561.0,2746.0,14.0,2508.0,2526.0,2258.0,1901.0,6290.0,32.0
1/4/2021,25326,27037,24889,21829,16489,246,157.0,147.0,188.0,221.0,269.0,3.0,731.0,831.0,642.0,528.0,432.0,4.0,352.0,348.0,295.0,303.0,257.0,3.0,196.0,218.0,196.0,211.0,281.0,5.0,15.0,18.0,26.0,21.0,36.0,1.0,190.0,184.0,220.0,287.0,352.0,8.0,11.0,7.0,20.0,16.0,16.0,,14973,15880,14903,12119,7781,143,321.0,422.0,484.0,561.0,443,8.0,241.0,298.0,315.0,376.0,1048.0,6.0,812.0,1254.0,1207.0,975.0,868.0,7.0,4920,5030,4199,3997,2801,37.0,340.0,452.0,470.0,686.0,450.0,8.0,132.0,114.0,66,84.0,66.0,1.0,988.0,931.0,687.0,516.0,278.0,6.0
1/5/2021,27106,28693,26474,23403,18661,275,161.0,152.0,195.0,236.0,318.0,6.0,817.0,904.0,695.0,592.0,501.0,8.0,371.0,375.0,309.0,318.0,268.0,3.0,208.0,232.0,212.0,227.0,335.0,5.0,18.0,18.0,28.0,22.0,51.0,1.0,212.0,216.0,278.0,348.0,486.0,9.0,11.0,7.0,20.0,16.0,18.0,,15926,16718,15762,12927,8556,159,336.0,445.0,507.0,589.0,486,8.0,284.0,332.0,354.0,411.0,1273.0,6.0,908.0,1363.0,1297.0,1070.0,1102.0,8.0,5254,5356,4462,4285,3124,40.0,347.0,460.0,485.0,705.0,472.0,8.0,159.0,124.0,84,96.0,76.0,1.0,1075.0,1026.0,754.0,561.0,313.0,6.0
1/6/2021,29289,30625,28531,25453,21797,335,171.0,167.0,209.0,264.0,491.0,10.0,897.0,955.0,749.0,645.0,567.0,9.0,392.0,394.0,327.0,342.0,286.0,4.0,226.0,257.0,228.0,250.0,371.0,6.0,19.0,19.0,30.0,26.0,58.0,1.0,223.0,242.0,316.0,406.0,621.0,11.0,17.0,11.0,28.0,27.0,20.0,,17098,17674,16729,13851,9294,168,375.0,480.0,545.0,653.0,558,9.0,296.0,355.0,375.0,441.0,1615.0,25.0,1020.0,1488.0,1429.0,1194.0,1369.0,10.0,5669,5694,4885,4652,3466,47.0,355.0,467.0,496.0,730.0,509.0,9.0,189.0,157.0,107,118.0,85.0,2.0,1188.0,1139.0,851.0,628.0,383.0,9.0
1/7/2021,31086,32271,30304,27246,25179,365,179.0,184.0,235.0,317.0,634.0,10.0,1014.0,1041.0,836.0,712.0,667.0,9.0,400.0,401.0,337.0,351.0,316.0,4.0,249.0,272.0,250.0,267.0,465.0,6.0,21.0,22.0,35.0,32.0,80.0,1.0,270.0,307.0,358.0,468.0,829.0,14.0,28.0,19.0,41.0,38.0,32.0,,18010,18481,17545,14633,10042,178,402.0,508.0,590.0,688.0,673,11.0,336.0,423.0,462.0,538.0,1988.0,30.0,1083.0,1578.0,1543.0,1296.0,1703.0,12.0,5970,5931,5095,4930,3886,51.0,438.0,566.0,638.0,867.0,707.0,10.0,213.0,176.0,124,133.0,170.0,3.0,1232.0,1180.0,908.0,667.0,414.0,9.0
1/8/2021,32783,33853,31959,28914,27644,386,192.0,193.0,255.0,335.0,676.0,10.0,1134.0,1147.0,936.0,777.0,708.0,13.0,430.0,434.0,366.0,374.0,347.0,5.0,271.0,305.0,299.0,315.0,526.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,301.0,338.0,405.0,530.0,1008.0,15.0,28.0,19.0,41.0,38.0,32.0,,18820,19154,18199,15203,10530,185,433.0,541.0,629.0,730.0,778,11.0,374.0,465.0,494.0,586.0,2187.0,31.0,1135.0,1663.0,1677.0,1430.0,2137.0,13.0,6243,6218,5382,5211,4148,54.0,532.0,669.0,765.0,1078.0,911.0,12.0,262.0,211.0,155,161.0,189.0,3.0,1265.0,1209.0,933.0,708.0,504.0,9.0
1/9/2021,33867,34693,32807,29709,29824,406,192.0,193.0,255.0,336.0,682.0,10.0,1148.0,1154.0,946.0,794.0,716.0,13.0,448.0,454.0,386.0,390.0,641.0,6.0,271.0,305.0,299.0,315.0,527.0,6.0,22.0,23.0,38.0,34.0,88.0,1.0,306.0,339.0,412.0,532.0,1027.0,15.0,28.0,19.0,41.0,38.0,32.0,,19511,19699,18736,15659,11338,201,439.0,550.0,639.0,742.0,796,11.0,375.0,466.0,494.0,591.0,2190.0,31.0,1168.0,1707.0,1722.0,1467.0,2274.0,13.0,6495,6391,5553,5398,4879,57.0,565.0,698.0,802.0,1119.0,955.0,12.0,265.0,212.0,157,162.0,190.0,3.0,1267.0,1210.0,937.0,712.0,509.0,9.0
10/1/2021,815826,557839,575488,657787,1175934,369993,2974.0,1984.0,2094.0,2849.0,4373.0,5381.0,22411.0,11811.0,11042.0,12784.0,19148.0,8359.0,12541.0,8519.0,8098.0,11041.0,22833.0,6044.0,3729.0,2814.0,2683.0,3183.0,5125.0,1678.0,749.0,682.0,622.0,678.0,1000.0,281.0,2629.0,1915.0,2509.0,4588.0,11522.0,1155.0,600.0,468.0,632.0,1236.0,4502.0,437.0,491226,348567,361456,382154,615649,218262,7422.0,5985.0,8319.0,16575.0,40834,2922.0,5744.0,4415.0,4863.0,7085.0,14533.0,6412.0,35821.0,29778.0,31444.0,36814.0,75512.0,18165.0,130483,83477,82873,99980,200079,57840.0,10910.0,7936.0,10406.0,19697.0,54232.0,4564.0,10226.0,6385.0,6416,6283.0,9662.0,6306.0,30680.0,17846.0,17831.0,19797.0,31980.0,15735.0
