Category,value
tests,14528212
day,
pos,
est_pos,
total_pos,
APACHE,81122
COCHISE,171411
COCONINO,378349
GILA,100085
GRAHAM,33807
GREENLEE,3697
LA PAZ,27885
MARICOPA,8779451
MOHAVE,307704
NAVAJO,189008
PIMA,2307823
PINAL,934041
SANTA CRUZ,80086
YAVAPAI,309587
YUMA,318833
0_5,
Less than 20 years,2572163
20 - 44 years,6136966
45 - 54 years,1897776
55 - 64 years,1758993
65 years and older,2119268
Unknown,43046
positive,0.0983153329535665
