date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,636,738,574,443,359,3
1/10/2021,1148,1155,948,797,718,13
1/11/2021,1219,1240,1025,849,786,14
1/12/2021,1326,1325,1098,934,984,15
1/13/2021,1387,1390,1179,1009,1244,16
1/14/2021,1487,1477,1272,1096,1516,16
1/15/2021,1601,1571,1353,1187,2263,17
1/16/2021,1612,1587,1368,1211,2366,17
1/17/2021,1618,1595,1376,1215,2373,17
1/18/2021,1687,1667,1431,1269,2437,18
1/19/2021,1775,1732,1496,1348,2694,19
1/2/2021,662,754,582,458,369,3
1/20/2021,2024,2008,1819,1638,2912,24
1/21/2021,2172,2122,1920,1736,3127,25
1/22/2021,2266,2200,2017,1848,3468,26
1/23/2021,2310,2234,2051,1884,3671,29
1/24/2021,2316,2237,2051,1885,3690,29
1/25/2021,2365,2288,2115,1984,4000,30
1/26/2021,2426,2343,2171,2062,4365,32
1/27/2021,2677,2487,2321,2222,4747,35
1/28/2021,2870,2610,2455,2382,5150,41
1/29/2021,2967,2695,2533,2491,5492,45
1/3/2021,662,755,582,459,371,3
1/30/2021,3028,2738,2561,2529,5610,53
1/31/2021,3038,2740,2562,2534,5635,53
1/4/2021,731,831,642,528,432,4
1/5/2021,817,904,695,592,501,8
1/6/2021,897,955,749,645,567,9
1/7/2021,1014,1041,836,712,667,9
1/8/2021,1134,1147,936,777,708,13
1/9/2021,1148,1154,946,794,716,13
10/1/2021,22411,11811,11042,12784,19148,8359
10/10/2021,22546,11863,11097,12816,19194,8430
10/11/2021,22555,11868,11103,12818,19200,8434
10/12/2021,22561,11872,11105,12818,19201,8443
10/13/2021,22577,11876,11115,12822,19214,8451
10/14/2021,22591,11878,11116,12833,19220,8459
10/15/2021,22605,11886,11125,12836,19227,8467
10/16/2021,22620,11886,11127,12841,19228,8472
10/17/2021,22639,11889,11130,12841,19229,8480
10/18/2021,22651,11898,11134,12846,19237,8484
10/19/2021,22670,11902,11136,12851,19241,8490
10/2/2021,22424,11811,11043,12784,19153,8364
10/20/2021,22684,11911,11146,12854,19249,8499
10/21/2021,22699,11918,11151,12861,19254,8504
10/22/2021,22721,11933,11161,12879,19282,8511
10/23/2021,22736,11940,11167,12889,19298,8520
10/24/2021,22744,11944,11169,12890,19307,8522
10/25/2021,22760,11955,11179,12899,19332,8531
10/26/2021,22775,11964,11185,12915,19351,8554
10/27/2021,22805,11976,11199,12931,19393,8567
10/28/2021,22823,11981,11206,12937,19415,8573
10/29/2021,22853,12006,11219,12956,19444,8588
10/3/2021,22438,11811,11047,12787,19155,8373
10/30/2021,22875,12019,11235,12964,19455,8601
10/31/2021,22889,12025,11243,12970,19461,8607
10/4/2021,22460,11816,11053,12794,19163,8378
