date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,333,322,276,283,208,3
1/10/2021,454,458,386,392,644,6
1/11/2021,466,473,408,409,842,6
1/12/2021,472,479,414,420,1057,7
1/13/2021,491,512,435,445,1370,7
1/14/2021,496,520,448,456,1620,7
1/15/2021,501,527,458,466,2046,7
1/16/2021,516,533,466,478,2403,7
1/17/2021,519,534,469,479,2417,7
1/18/2021,522,539,476,488,2594,7
1/19/2021,539,551,488,503,2799,7
1/2/2021,334,325,279,286,211,3
1/20/2021,548,566,503,527,3177,7
1/21/2021,554,580,515,549,3556,7
1/22/2021,567,588,523,557,3723,7
1/23/2021,593,625,557,592,4081,7
1/24/2021,603,629,563,613,4153,7
1/25/2021,624,649,599,656,4342,7
1/26/2021,646,693,647,714,4557,8
1/27/2021,675,730,689,760,4940,8
1/28/2021,724,768,743,836,5555,9
1/29/2021,765,812,812,905,5923,9
1/3/2021,346,339,290,301,236,3
1/30/2021,767,817,814,910,5941,9
1/31/2021,772,820,818,917,5968,9
1/4/2021,352,348,295,303,257,3
1/5/2021,371,375,309,318,268,3
1/6/2021,392,394,327,342,286,4
1/7/2021,400,401,337,351,316,4
1/8/2021,430,434,366,374,347,5
1/9/2021,448,454,386,390,641,6
10/1/2021,12541,8519,8098,11041,22833,6044
10/10/2021,12689,8598,8187,11094,22886,6122
10/11/2021,12703,8610,8195,11099,22894,6132
10/12/2021,12723,8616,8200,11104,22897,6144
10/13/2021,12741,8634,8205,11107,22901,6156
10/14/2021,12776,8652,8224,11124,22912,6167
10/15/2021,12794,8667,8236,11139,22919,6173
10/16/2021,12826,8696,8250,11148,22923,6727
10/17/2021,12835,8698,8256,11149,22927,6734
10/18/2021,12854,8720,8269,11159,22936,6746
10/19/2021,12872,8728,8280,11171,22944,6753
10/2/2021,12549,8520,8102,11044,22834,6051
10/20/2021,12879,8740,8286,11176,22950,6758
10/21/2021,12890,8751,8294,11190,22958,6765
10/22/2021,12921,8782,8312,11202,22980,6784
10/23/2021,12932,8783,8313,11207,22989,6789
10/24/2021,12937,8784,8316,11212,22998,6790
10/25/2021,12951,8794,8327,11219,23029,6794
10/26/2021,12966,8815,8341,11227,23047,6800
10/27/2021,12982,8831,8354,11239,23073,6802
10/28/2021,13003,8845,8369,11250,23110,6813
10/29/2021,13024,8858,8386,11265,23142,6829
10/3/2021,12554,8521,8104,11044,22834,6052
10/30/2021,13029,8861,8391,11271,23149,6834
10/31/2021,13033,8863,8392,11272,23154,6834
10/4/2021,12575,8526,8120,11048,22842,6059
10/5/2021,12607,8540,8130,11056,22846,6069
10/6/2021,12628,8557,8150,11064,22856,6077
10/7/2021,12652,8569,8162,11075,22865,6094
10/8/2021,12667,8587,8178,11090,22882,6114
10/9/2021,12683,8594,8183,11093,22884,6122
11/1/2021,13052,8874,8401,11282,23181,6844
11/10/2021,13256,9012,8528,11398,23391,7264
11/11/2021,13279,9035,8546,11413,23419,7363
11/12/2021,13324,9075,8579,11446,23468,7612
11/13/2021,13361,9110,8606,11458,23484,8173
11/14/2021,13377,9117,8617,11468,23488,8222
11/15/2021,13392,9140,8631,11482,23510,8318
11/16/2021,13414,9159,8644,11499,23533,8448
11/17/2021,13437,9172,8664,11513,23555,8707
11/18/2021,13461,9186,8678,11532,23587,8784
11/19/2021,13487,9216,8709,11557,23619,8900
11/2/2021,13080,8889,8412,11293,23201,6855
11/20/2021,13496,9240,8722,11564,23629,9202
11/21/2021,13502,9254,8736,11566,23635,9223
11/22/2021,13526,9268,8746,11586,23645,9275
11/23/2021,13550,9287,8761,11601,23677,9331
11/24/2021,13581,9307,8771,11614,23699,9403
11/3/2021,13094,8906,8422,11302,23216,6862
11/4/2021,13126,8922,8437,11319,23263,6908
11/5/2021,13176,8945,8469,11343,23298,7070
11/6/2021,13183,8951,8476,11352,23306,7104
11/7/2021,13193,8954,8478,11354,23313,7116
11/8/2021,13214,8972,8491,11372,23338,7142
11/9/2021,13233,8991,8511,11387,23368,7199
12/1/2020,,1,,1,1,
12/10/2020,,1,,1,1,
12/11/2020,,1,,1,1,
12/12/2020,,1,,1,1,
12/13/2020,,1,,1,1,
12/14/2020,,1,,1,1,
12/15/2020,,1,1,1,1,
12/16/2020,,1,2,1,1,
12/17/2020,,1,7,4,4,
12/18/2020,1,3,8,8,4,
12/19/2020,1,5,10,9,5,
12/2/2020,,1,,1,1,
12/20/2020,1,5,10,9,5,
12/21/2020,3,7,11,13,7,
12/22/2020,71,83,62,61,19,
12/23/2020,178,181,153,152,44,1
12/24/2020,208,209,179,167,54,1
12/25/2020,208,209,179,167,54,1
12/26/2020,210,214,181,178,55,1
12/27/2020,210,214,181,178,55,1
12/28/2020,226,229,201,197,67,1
12/29/2020,242,248,214,216,74,1
12/3/2020,,1,,1,1,
12/30/2020,286,284,249,251,130,1
12/31/2020,330,318,273,280,190,3
12/4/2020,,1,,1,1,
12/5/2020,,1,,1,1,
12/6/2020,,1,,1,1,
12/7/2020,,1,,1,1,
12/8/2020,,1,,1,1,
12/9/2020,,1,,1,1,
2/1/2021,780,836,830,936,6134,9
2/10/2021,1040,1075,1075,1235,8048,15
2/11/2021,1156,1188,1209,1392,9081,18
2/12/2021,1227,1246,1273,1470,9757,22
2/13/2021,1251,1261,1296,1502,9942,23
2/14/2021,1251,1262,1296,1502,9954,23
2/15/2021,1254,1273,1310,1516,10110,23
2/16/2021,1261,1279,1318,1539,10341,25
2/17/2021,1267,1286,1333,1563,10518,25
2/18/2021,1272,1299,1349,1586,10708,25
2/19/2021,1276,1304,1361,1601,10890,26
2/2/2021,787,848,841,953,6277,10
2/20/2021,1281,1310,1370,1608,10902,26
2/21/2021,1282,1310,1372,1613,10909,26
2/22/2021,1283,1315,1378,1621,10944,26
2/23/2021,1285,1315,1379,1622,10990,26
2/24/2021,1318,1337,1407,1647,11222,26
2/25/2021,1359,1360,1458,1741,11977,27
2/26/2021,1397,1389,1495,1822,12432,29
2/27/2021,1457,1444,1555,1909,12746,31
2/28/2021,1459,1446,1557,1912,12776,31
2/3/2021,812,876,868,982,6547,11
2/4/2021,832,893,885,1009,6810,12
2/5/2021,867,932,942,1050,6998,13
2/6/2021,870,934,948,1063,7081,13
2/7/2021,871,937,949,1065,7098,13
2/8/2021,882,946,959,1080,7210,13
2/9/2021,916,982,1003,1133,7510,14
3/1/2021,1462,1453,1566,1946,13015,33
3/10/2021,1713,1726,1914,3824,15727,49
3/11/2021,1765,1775,1981,4055,16021,52
3/12/2021,1804,1812,2007,4229,16202,54
3/13/2021,1827,1835,2031,4361,16359,55
3/14/2021,1829,1837,2032,4370,16375,55
3/15/2021,1888,1878,2073,4670,16604,57
3/16/2021,1949,1934,2157,4873,16799,65
3/17/2021,1994,1984,2220,5086,17043,74
3/18/2021,2132,2066,2387,5394,17426,86
3/19/2021,2204,2129,2509,5643,17683,97
3/2/2021,1469,1466,1581,1987,13256,33
3/20/2021,2262,2183,2717,5964,17925,100
