date,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL
2021-02-19 00:00:00,153,19,0.1241830065359477,3.0,0.0,0
2021-02-18 00:00:00,630,78,0.1238095238095238,27.0,12.0,0.4444444444444444
2021-02-17 00:00:00,880,100,0.1136363636363636,38.0,20.0,0.5263157894736842
2021-02-16 00:00:00,775,105,0.135483870967742,66.0,27.0,0.4090909090909091
2021-02-15 00:00:00,645,67,0.1038759689922481,29.0,11.0,0.3793103448275862
2021-02-14 00:00:00,365,33,0.0904109589041096,10.0,0.0,0
2021-02-13 00:00:00,426,46,0.107981220657277,11.0,6.0,0.5454545454545454
2021-02-12 00:00:00,698,72,0.1031518624641834,46.0,31.0,0.673913043478261
2021-02-11 00:00:00,776,96,0.1237113402061856,42.0,12.0,0.2857142857142857
2021-02-10 00:00:00,787,99,0.1257941550190597,49.0,28.0,0.5714285714285714
2021-02-09 00:00:00,1561,98,0.062780269058296,53.0,25.0,0.4716981132075472
2021-02-08 00:00:00,897,106,0.1181716833890747,59.0,26.0,0.4406779661016949
2021-02-07 00:00:00,432,49,0.1134259259259259,2.0,1.0,0.5
2021-02-06 00:00:00,528,58,0.1098484848484849,31.0,14.0,0.4516129032258064
2021-02-05 00:00:00,907,95,0.1047409040793826,61.0,30.0,0.4918032786885246
2021-02-04 00:00:00,882,95,0.1077097505668934,77.0,37.0,0.4805194805194806
2021-02-03 00:00:00,2146,136,0.0633737185461323,70.0,24.0,0.3428571428571429
2021-02-02 00:00:00,951,142,0.14931650893796,59.0,31.0,0.5254237288135594
2021-02-01 00:00:00,921,178,0.1932681867535288,88.0,48.0,0.5454545454545454
2021-01-31 00:00:00,588,122,0.2074829931972789,6.0,4.0,0.6666666666666666
2021-01-30 00:00:00,622,105,0.1688102893890675,99.0,30.0,0.3030303030303031
2021-01-29 00:00:00,872,155,0.1777522935779817,58.0,27.0,0.4655172413793104
2021-01-28 00:00:00,1440,207,0.14375,53.0,27.0,0.509433962264151
