Category,value
tests,12215863
day,
pos,
est_pos,
total_pos,
0_5,
Less than 20 years,2038994
20 - 44 years,5221849
45 - 54 years,1620099
55 - 64 years,1503090
65 years and older,1809020
Unknown,22811
positive,0.0975392405759626
