date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,643,728,562,429,350,3
1/10/2021,1159,1137,936,781,700,15
1/11/2021,1231,1223,1013,831,764,16
1/12/2021,1338,1311,1084,914,961,17
1/13/2021,1400,1376,1162,992,1215,18
1/14/2021,1501,1461,1255,1079,1483,18
1/15/2021,1616,1558,1332,1175,2222,19
1/16/2021,1627,1574,1348,1198,2325,19
1/17/2021,1633,1583,1355,1202,2332,19
1/18/2021,1701,1655,1410,1255,2397,22
1/19/2021,1789,1720,1475,1332,2653,23
1/2/2021,669,744,570,444,360,3
1/20/2021,2043,1997,1798,1620,2862,28
1/21/2021,2196,2104,1899,1720,3069,29
1/22/2021,2291,2181,1995,1833,3404,30
1/23/2021,2336,2214,2031,1870,3601,33
1/24/2021,2341,2217,2031,1871,3619,33
1/25/2021,2390,2268,2094,1972,3924,34
1/26/2021,2453,2321,2149,2056,4282,37
1/27/2021,2706,2464,2298,2219,4659,40
1/28/2021,2899,2587,2425,2379,5063,46
1/29/2021,2999,2667,2505,2489,5399,50
1/3/2021,669,745,570,445,362,3
1/30/2021,3059,2712,2531,2527,5517,58
1/31/2021,3069,2714,2532,2532,5539,58
1/4/2021,741,820,628,513,422,4
1/5/2021,826,890,683,577,487,8
1/6/2021,908,939,738,629,552,10
1/7/2021,1024,1023,826,696,651,11
1/8/2021,1145,1129,924,761,690,15
1/9/2021,1159,1136,934,778,698,15
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,1,,2,1,
12/16/2020,26,38,31,23,14,
12/17/2020,55,71,62,46,19,
12/18/2020,101,128,107,77,36,
12/19/2020,111,141,115,90,37,
12/2/2020,,1,,1,,
12/20/2020,112,142,115,90,38,
12/21/2020,114,143,117,91,39,
12/22/2020,121,163,129,102,44,1
12/23/2020,179,268,205,140,66,2
12/24/2020,260,370,274,197,78,2
12/25/2020,287,397,294,217,83,2
12/26/2020,305,421,308,227,85,2
12/27/2020,332,444,322,239,88,2
12/28/2020,387,503,366,268,100,3
12/29/2020,450,578,413,316,195,3
12/3/2020,,1,,1,,
12/30/2020,550,666,487,377,296,3
12/31/2020,603,709,535,412,346,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3126,2776,2594,2638,5985,58
2/10/2021,5004,3635,3552,3934,9945,240
2/11/2021,5148,3753,3680,4111,10577,248
2/12/2021,5570,4054,3975,4494,11306,309
2/13/2021,5978,4271,4154,4691,11816,352
2/14/2021,5988,4274,4158,4695,11843,352
2/15/2021,6125,4402,4271,4815,12167,361
2/16/2021,6293,4556,4424,5004,12578,373
2/17/2021,6885,4907,4696,5271,12922,688
2/18/2021,6950,4968,4775,5368,13017,693
2/19/2021,7074,5039,4858,5477,13097,707
2/2/2021,3171,2812,2630,2690,6386,60
2/20/2021,7311,5140,4970,5562,13158,732
2/21/2021,7314,5143,4973,5565,13165,733
2/22/2021,7346,5165,4994,5609,13192,735
2/23/2021,7373,5183,5031,5657,13249,737
2/24/2021,7671,5387,5219,5877,13470,755
2/25/2021,7927,5582,5390,6068,13758,786
2/26/2021,8229,5800,5616,6283,14027,810
2/27/2021,8325,5875,5690,6355,14109,818
2/28/2021,8334,5880,5696,6362,14136,819
2/3/2021,3532,2940,2774,2860,6888,74
2/4/2021,3967,3086,2922,3047,7520,92
2/5/2021,4072,3174,3027,3197,8128,95
2/6/2021,4414,3391,3304,3565,8459,201
2/7/2021,4423,3394,3311,3573,8504,202
2/8/2021,4626,3443,3376,3679,8840,217
2/9/2021,4682,3487,3410,3760,9182,220
3/1/2021,8597,6079,5899,6559,14328,837
3/10/2021,9846,6775,6543,7862,15116,1063
3/11/2021,10029,6875,6658,8089,15268,1083
3/12/2021,10171,6946,6740,8253,15385,1093
3/13/2021,10200,6960,6760,8315,15436,1095
3/14/2021,10208,6964,6765,8336,15446,1095
3/15/2021,10299,6993,6801,8476,15554,1103
3/16/2021,10540,7132,6928,8677,15660,1161
3/17/2021,10786,7235,7040,8868,15810,1199
3/18/2021,10967,7355,7155,8974,15882,1220
3/19/2021,11139,7462,7267,9107,15965,1238
3/2/2021,9003,6307,6105,6791,14502,902
3/20/2021,11227,7525,7320,9180,16010,1246
3/21/2021,11249,7528,7322,9192,16023,1248
3/22/2021,11377,7625,7429,9270,16074,1269
3/23/2021,11719,7761,7532,9375,16138,1328
3/24/2021,12008,7833,7596,9454,16212,1376
3/25/2021,12349,7961,7709,9559,16267,1424
3/26/2021,12560,8018,7768,9637,16308,1485
3/27/2021,12774,8071,7810,9683,16332,1536
3/28/2021,12818,8090,7830,9693,16338,1543
3/29/2021,13051,8142,7899,9767,16371,1615
3/3/2021,9128,6377,6168,6934,14612,929
3/30/2021,13287,8209,7972,9848,16429,1684
3/31/2021,13652,8336,8083,9952,16501,1764
3/4/2021,9246,6442,6228,7099,14680,940
3/5/2021,9439,6561,6345,7288,14787,1011
3/6/2021,9546,6620,6397,7357,14823,1025
3/7/2021,9550,6621,6398,7380,14837,1026
3/8/2021,9640,6668,6434,7544,14909,1032
3/9/2021,9732,6729,6502,7719,15011,1050
4/1/2021,13970,8416,8179,10035,16610,1806
4/10/2021,15464,9041,8752,10654,17106,2135
4/11/2021,15493,9047,8757,10663,17111,2144
4/12/2021,15607,9075,8784,10693,17142,2156
4/13/2021,15704,9110,8818,10727,17170,2167
4/14/2021,15835,9162,8857,10775,17205,2195
4/15/2021,15979,9204,8886,10819,17252,2215
4/16/2021,16112,9260,8934,10868,17325,2254
4/17/2021,16155,9296,8967,10900,17359,2266
4/18/2021,16168,9300,8973,10903,17364,2268
4/19/2021,16299,9319,8994,10940,17389,2399
4/2/2021,14266,8526,8298,10163,16690,1890
4/20/2021,16400,9344,9026,10974,17423,2451
4/21/2021,16521,9398,9078,11034,17464,2505
4/22/2021,16633,9429,9126,11078,17496,2546
4/23/2021,16764,9479,9161,11123,17533,2644
4/24/2021,16818,9505,9191,11140,17548,2668
4/25/2021,16844,9509,9203,11147,17555,2681
4/26/2021,16902,9526,9220,11171,17567,2696
4/27/2021,16972,9553,9248,11194,17587,2712
4/28/2021,17123,9596,9303,11234,17628,2743
4/29/2021,17212,9623,9325,11266,17651,2764
4/3/2021,14329,8558,8333,10201,16725,1907
4/30/2021,17315,9649,9361,11312,17692,2786
4/4/2021,14347,8562,8340,10206,16737,1914
4/5/2021,14525,8633,8402,10261,16792,1941
4/6/2021,14750,8717,8482,10352,16877,1969
4/7/2021,14938,8801,8545,10453,16939,2001
4/8/2021,15140,8893,8640,10529,17021,2035
4/9/2021,15358,8989,8712,10619,17090,2073
5/1/2021,17366,9668,9367,11318,17706,2800
5/10/2021,17852,9839,9521,11468,17819,2944
5/11/2021,17901,9847,9542,11481,17831,2960
5/12/2021,17961,9866,9566,11504,17846,2998
5/13/2021,18021,9890,9593,11528,17864,3301
5/14/2021,18103,9925,9619,11559,17889,3738
5/15/2021,18140,9944,9634,11575,17904,3891
5/16/2021,18158,9952,9639,11581,17907,3908
5/17/2021,18229,9984,9660,11604,17920,4052
5/18/2021,18290,10006,9681,11614,17937,4122
5/19/2021,18370,10042,9711,11637,17966,4364
5/2/2021,17394,9673,9372,11326,17710,2807
5/20/2021,18423,10066,9725,11651,17980,4461
5/21/2021,18480,10093,9744,11668,17995,4643
5/22/2021,18531,10110,9757,11677,18001,4757
5/23/2021,18542,10114,9763,11682,18002,4770
5/24/2021,18586,10125,9773,11697,18009,4814
5/25/2021,18639,10140,9789,11708,18013,4842
5/26/2021,18727,10162,9811,11720,18034,4946
5/27/2021,18769,10178,9829,11737,18041,4985
5/28/2021,18816,10198,9847,11748,18051,5098
5/29/2021,18849,10206,9853,11752,18057,5122
5/3/2021,17441,9690,9394,11336,17714,2822
5/30/2021,18858,10209,9858,11752,18061,5129
5/31/2021,18859,10211,9858,11755,18062,5129
5/4/2021,17518,9723,9412,11362,17729,2845
5/5/2021,17591,9761,9432,11386,17751,2867
5/6/2021,17649,9779,9460,11402,17773,2887
5/7/2021,17752,9807,9487,11431,17787,2910
5/8/2021,17778,9818,9503,11451,17793,2927
5/9/2021,17803,9821,9508,11454,17795,2935
