date,20-34,35-44,45-54,55-64,65+,<20,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham,20-34_Greenlee,35-44_Greenlee,45-54_Greenlee,55-64_Greenlee,65+_Greenlee,<20_Greenlee,20-34_Gila,35-44_Gila,45-54_Gila,55-64_Gila,65+_Gila,<20_Gila,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa,20-34_Mohave,35-44_Mohave,45-54_Mohave,55-64_Mohave,65+_Mohave,<20_Mohave,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai,20-34_Santa Cruz,35-44_Santa Cruz,45-54_Santa Cruz,55-64_Santa Cruz,65+_Santa Cruz,<20_Santa Cruz,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,20965,22841,20863,18168,12549,193,151.0,138.0,181.0,200.0,234.0,4.0,640.0,732.0,567.0,434,357.0,3.0,334.0,321,275.0,279,205,3.0,177.0,184.0,162.0,188.0,244.0,5.0,16.0,17.0,27.0,20.0,36.0,,158,151.0,166.0,209.0,201.0,6.0,11.0,7.0,21.0,14.0,16.0,,11759,12972,12103,9738,5715,108,296.0,385.0,433.0,498.0,342,7.0,221.0,275.0,287.0,338.0,902.0,6.0,642.0,993,933,754.0,518,5.0,4362,4463,3710,3489,2211,26.0,312.0,412.0,437.0,643.0,419,8.0,111.0,94.0,56,63.0,50.0,1.0,934,875,640,481.0,232,7.0
1/10/2021,34600,34974,32994,29871,29520,443,186.0,187.0,254.0,312.0,660.0,11.0,1155.0,1142.0,938.0,789,710.0,15.0,456.0,454,385.0,388,636,6.0,272.0,304.0,300.0,313.0,525.0,7.0,23.0,22.0,39.0,33.0,88.0,1.0,306,342.0,411.0,533.0,1021.0,16.0,29.0,18.0,42.0,38.0,31.0,,20017,19967,18923,15870,11320,222,448.0,552.0,645.0,748.0,806,12.0,373.0,460.0,481.0,579.0,2167.0,32.0,1182.0,1728,1727,1469.0,2271,15.0,6655,6431,5589,5415,4735,61.0,568.0,698.0,804.0,1120.0,937,12.0,269.0,207.0,158,157.0,181.0,5.0,1282,1209,929,711.0,509,10.0
1/11/2021,36525,36785,34947,31552,33303,500,190.0,193.0,264.0,327.0,746.0,12.0,1226.0,1227.0,1015.0,841,776.0,16.0,468.0,468,406.0,405,834,6.0,279.0,316.0,308.0,328.0,571.0,7.0,23.0,22.0,39.0,33.0,88.0,1.0,321,359.0,428.0,566.0,1097.0,16.0,29.0,18.0,42.0,39.0,34.0,,21257,21075,20142,16839,13097,256,465.0,566.0,676.0,786.0,905,12.0,409.0,509.0,546.0,629.0,2348.0,35.0,1232.0,1812,1812,1533.0,2450,19.0,6972,6706,5857,5704,5116,71.0,577.0,707.0,812.0,1137.0,963,13.0,286.0,227.0,184,175.0,196.0,5.0,1341,1297,994,749.0,850,10.0
1/12/2021,39319,39471,37732,34083,40886,599,199.0,204.0,276.0,355.0,865.0,12.0,1333.0,1312.0,1088.0,926,973.0,17.0,474.0,474,411.0,415,1047,6.0,288.0,323.0,322.0,357.0,636.0,10.0,26.0,28.0,44.0,39.0,105.0,1.0,329,363.0,438.0,580.0,1132.0,16.0,29.0,18.0,43.0,39.0,40.0,,23254,23055,22153,18514,17865,338,485.0,590.0,705.0,833.0,1067,12.0,435.0,536.0,606.0,699.0,2566.0,36.0,1322.0,1928,1934,1633.0,2731,19.0,7304,6962,6122,5963,5633,80.0,596.0,732.0,841.0,1185.0,1051,13.0,305.0,243.0,207,202.0,241.0,6.0,1404,1366,1070,802.0,1172,11.0
1/13/2021,42076,42387,40839,36781,49683,687,201.0,215.0,298.0,386.0,959.0,14.0,1395.0,1377.0,1168.0,1002,1231.0,18.0,493.0,507,433.0,439,1359,6.0,299.0,332.0,334.0,374.0,734.0,10.0,29.0,34.0,45.0,42.0,133.0,1.0,334,370.0,447.0,587.0,1168.0,16.0,57.0,46.0,80.0,82.0,64.0,,25279,25180,24362,20177,23380,406,503.0,621.0,747.0,878.0,1233,13.0,455.0,557.0,628.0,766.0,2725.0,37.0,1433.0,2068,2084,1809.0,3137,22.0,7519,7202,6363,6211,6078,90.0,640.0,781.0,930.0,1275.0,1235,14.0,314.0,252.0,213,211.0,409.0,6.0,1489,1440,1145,864.0,1508,11.0
1/14/2021,44824,45426,44072,39790,59079,754,218.0,238.0,316.0,440.0,1189.0,17.0,1495.0,1463.0,1261.0,1089,1501.0,18.0,498.0,515,446.0,450,1607,6.0,315.0,363.0,361.0,422.0,857.0,11.0,37.0,41.0,60.0,65.0,143.0,1.0,344,385.0,467.0,617.0,1313.0,16.0,58.0,46.0,80.0,83.0,69.0,1.0,27226,27311,26631,22078,29354,448,537.0,651.0,796.0,943.0,1435,14.0,487.0,603.0,666.0,851.0,2925.0,45.0,1533.0,2253,2241,1959.0,3658,23.0,7825,7512,6680,6504,6503,95.0,673.0,826.0,985.0,1347.0,1348,16.0,325.0,263.0,222,222.0,571.0,6.0,1509,1457,1174,887.0,1596,11.0
1/15/2021,48291,48675,47439,42908,68271,863,225.0,242.0,334.0,464.0,1268.0,22.0,1610.0,1559.0,1339.0,1181,2244.0,19.0,503.0,522,456.0,460,2034,6.0,423.0,479.0,467.0,548.0,986.0,30.0,40.0,42.0,64.0,67.0,148.0,1.0,401,431.0,508.0,672.0,1348.0,22.0,60.0,46.0,80.0,83.0,72.0,1.0,29428,29334,28736,23857,34193,511,562.0,696.0,833.0,1010.0,1668,15.0,519.0,648.0,723.0,931.0,3166.0,46.0,1653.0,2412,2417,2097.0,4032,25.0,8452,8088,7261,7068,7812,103.0,688.0,837.0,997.0,1367.0,1396,16.0,341.0,277.0,233,230.0,737.0,7.0,1538,1472,1195,915.0,1686,11.0
1/16/2021,50081,50249,49120,44514,73663,907,225.0,242.0,335.0,467.0,1282.0,22.0,1621.0,1575.0,1355.0,1204,2347.0,19.0,519.0,527,464.0,472,2390,6.0,426.0,479.0,468.0,548.0,1041.0,30.0,40.0,42.0,64.0,67.0,149.0,1.0,401,432.0,509.0,673.0,1350.0,22.0,60.0,47.0,80.0,84.0,73.0,1.0,30798,30529,30008,25018,37364,544,573.0,713.0,849.0,1049.0,1936,17.0,523.0,649.0,724.0,933.0,3174.0,46.0,1713.0,2503,2516,2188.0,4649,28.0,8693,8282,7446,7234,8088,106.0,710.0,867.0,1041.0,1414.0,1541,18.0,347.0,279.0,233,230.0,742.0,7.0,1542,1473,1199,916.0,1691,11.0
1/17/2021,51187,51273,50188,45606,77133,942,225.0,242.0,336.0,467.0,1282.0,22.0,1627.0,1583.0,1363.0,1208,2354.0,19.0,522.0,528,467.0,473,2403,6.0,427.0,479.0,468.0,548.0,1043.0,30.0,40.0,42.0,64.0,67.0,149.0,1.0,401,432.0,509.0,673.0,1353.0,22.0,60.0,47.0,80.0,85.0,74.0,1.0,31767,31432,30964,25987,40483,574,574.0,716.0,849.0,1052.0,1960,17.0,525.0,650.0,724.0,934.0,3176.0,46.0,1732.0,2535,2558,2224.0,4703,28.0,8776,8341,7492,7292,8221,109.0,712.0,869.0,1044.0,1419.0,1557,19.0,348.0,280.0,233,231.0,746.0,7.0,1544,1476,1200,917.0,1695,11.0
1/18/2021,52841,52799,51928,47330,84932,980,232.0,249.0,348.0,477.0,1309.0,22.0,1696.0,1656.0,1418.0,1261,2419.0,20.0,525.0,533,474.0,482,2579,6.0,440.0,483.0,482.0,560.0,1118.0,30.0,43.0,43.0,65.0,71.0,156.0,1.0,404,440.0,515.0,696.0,1420.0,22.0,61.0,48.0,81.0,87.0,81.0,1.0,32815,32372,32111,27101,45466,602,592.0,734.0,871.0,1082.0,2170,18.0,538.0,661.0,754.0,960.0,3200.0,46.0,1797.0,2647,2629,2316.0,4923,29.0,9123,8649,7812,7582,9792,115.0,719.0,872.0,1057.0,1439.0,1706,20.0,350.0,285.0,235,236.0,752.0,7.0,1552,1483,1209,921.0,1712,11.0
1/19/2021,54874,54664,53968,49510,95026,1074,240.0,258.0,361.0,503.0,1386.0,23.0,1784.0,1721.0,1482.0,1339,2676.0,21.0,542.0,545,486.0,497,2784,6.0,447.0,497.0,490.0,580.0,1171.0,31.0,47.0,44.0,67.0,71.0,173.0,1.0,415,442.0,522.0,707.0,1471.0,23.0,61.0,48.0,81.0,87.0,86.0,1.0,34089,33589,33424,28399,51706,667,611.0,750.0,903.0,1132.0,2353,19.0,569.0,688.0,793.0,1041.0,3353.0,47.0,1869.0,2725,2712,2399.0,5428,32.0,9494,8935,8139,7905,11469,125.0,752.0,926.0,1109.0,1517.0,1857,22.0,355.0,294.0,237,241.0,795.0,7.0,1595,1510,1239,950.0,1825,16.0
1/2/2021,22867,24540,22411,19582,13617,221,151.0,140.0,182.0,200.0,234.0,4.0,666.0,748.0,575.0,449,367.0,3.0,335.0,324,278.0,282,208,3.0,178.0,184.0,162.0,189.0,245.0,5.0,16.0,17.0,27.0,20.0,36.0,,174,167.0,189.0,247.0,301.0,9.0,11.0,7.0,21.0,14.0,16.0,,13302,14337,13342,10815,6437,130,302.0,394.0,442.0,509.0,355,7.0,222.0,275.0,287.0,338.0,903.0,6.0,724.0,1113,1058,861.0,597,6.0,4535,4586,3811,3602,2325,27.0,332.0,444.0,461.0,675.0,429,8.0,111.0,94.0,56,64.0,51.0,2.0,936,876,640,483.0,233,7.0
1/20/2021,57293,57165,56894,52468,107318,1194,254.0,273.0,384.0,532.0,1463.0,62.0,2037.0,1995.0,1807.0,1627,2890.0,26.0,551.0,560,501.0,521,3161,6.0,471.0,508.0,507.0,600.0,1251.0,31.0,48.0,47.0,70.0,73.0,190.0,1.0,425,452.0,542.0,740.0,1573.0,24.0,68.0,52.0,89.0,109.0,101.0,1.0,35375,34862,35041,29925,58651,713,645.0,778.0,927.0,1197.0,2628,19.0,592.0,725.0,846.0,1125.0,3501.0,53.0,1946.0,2855,2820,2522.0,6198,37.0,9990,9484,8648,8386,13602,137.0,794.0,976.0,1175.0,1610.0,2133,22.0,375.0,309.0,258,261.0,1123.0,9.0,1610,1517,1248,962.0,1855,17.0
1/21/2021,59988,60024,60244,55959,123064,1336,269.0,293.0,411.0,608.0,1585.0,113.0,2186.0,2106.0,1908.0,1727,3098.0,27.0,557.0,574,514.0,542,3540,6.0,486.0,516.0,517.0,623.0,1383.0,32.0,65.0,67.0,100.0,103.0,327.0,1.0,440,464.0,552.0,773.0,1782.0,24.0,68.0,52.0,90.0,111.0,105.0,1.0,36864,36361,36893,31793,66753,764,662.0,800.0,948.0,1232.0,2777,19.0,673.0,801.0,946.0,1270.0,3692.0,69.0,2041.0,2989,2990,2691.0,6943,41.0,10395,9925,9140,8870,16716,146.0,917.0,1133.0,1351.0,1852.0,2816,23.0,391.0,330.0,276,278.0,1439.0,9.0,1731,1707,1422,1062.0,2377,20.0
