date,pcr_tests,pcr_pos_test,pcr_positivity,pcr_tests_APACHE,pcr_pos_test_APACHE,pcr_positivity_APACHE,pcr_tests_YUMA,pcr_pos_test_YUMA,pcr_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_test_YAVAPAI,pcr_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_test_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_test_PINAL,pcr_positivity_PINAL,pcr_tests_PIMA,pcr_pos_test_PIMA,pcr_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_test_NAVAJO,pcr_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_test_MOHAVE,pcr_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_test_MARICOPA,pcr_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_test_LA_PAZ,pcr_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_test_GREENLEE,pcr_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_test_GRAHAM,pcr_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_test_GILA,pcr_positivity_GILA,pcr_tests_COCONINO,pcr_pos_test_COCONINO,pcr_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_test_COCHISE,pcr_positivity_COCHISE
2021-10-15 00:00:00,175,7,0.04,,,,2.0,0.0,0.0,,,,1.0,1.0,1.0,6.0,0.0,0.0,71.0,5.0,0.0704225352112676,2.0,0.0,0.0,1.0,0.0,0.0,84.0,1.0,0.0119047619047619,,,,,,,1.0,0.0,0.0,,,,1.0,0.0,0.0,2.0,0.0,0.0
2021-10-14 00:00:00,9760,870,0.0891393442622951,128.0,14.0,0.109375,181.0,14.0,0.0773480662983425,223.0,23.0,0.1031390134529148,31.0,2.0,0.0645161290322581,490.0,53.0,0.1081632653061225,1555.0,147.0,0.0945337620578778,191.0,17.0,0.0890052356020942,186.0,26.0,0.1397849462365591,6099.0,530.0,0.0868994917199541,30.0,7.0,0.2333333333333334,2.0,0.0,0.0,24.0,3.0,0.125,121.0,2.0,0.0165289256198347,79.0,6.0,0.0759493670886076,34.0,4.0,0.1176470588235294
2021-10-13 00:00:00,23749,2353,0.0990778559097225,196.0,28.0,0.1428571428571429,295.0,22.0,0.0745762711864407,492.0,64.0,0.1300813008130082,93.0,5.0,0.0537634408602151,1479.0,187.0,0.1264367816091954,3031.0,262.0,0.0864401187726823,358.0,45.0,0.1256983240223464,591.0,75.0,0.1269035532994924,15273.0,1513.0,0.0990637071957048,50.0,2.0,0.04,8.0,3.0,0.375,33.0,5.0,0.1515151515151515,275.0,11.0,0.04,396.0,52.0,0.1313131313131313,398.0,42.0,0.1055276381909548
2021-10-12 00:00:00,29128,2560,0.0878879428728371,204.0,22.0,0.107843137254902,348.0,24.0,0.0689655172413793,630.0,64.0,0.1015873015873016,116.0,18.0,0.1551724137931035,1613.0,225.0,0.1394916305021699,4177.0,302.0,0.0723006942781901,531.0,61.0,0.1148775894538607,1132.0,94.0,0.0830388692579505,17126.0,1543.0,0.0900969286465024,264.0,5.0,0.0189393939393939,11.0,1.0,0.0909090909090909,85.0,8.0,0.0941176470588235,238.0,20.0,0.0840336134453782,867.0,70.0,0.0807381776239908,407.0,54.0,0.1326781326781327
2021-10-11 00:00:00,31730,2960,0.0932871099905452,249.0,36.0,0.1445783132530121,517.0,26.0,0.0502901353965184,633.0,88.0,0.1390205371248025,117.0,9.0,0.0769230769230769,2652.0,288.0,0.1085972850678733,4148.0,302.0,0.0728061716489875,442.0,65.0,0.1470588235294118,615.0,110.0,0.1788617886178862,18863.0,1803.0,0.0955839474102741,323.0,2.0,0.0061919504643963,4.0,0.0,0.0,57.0,13.0,0.2280701754385965,413.0,24.0,0.0581113801452785,1149.0,79.0,0.0687554395126197,677.0,70.0,0.103397341211226
2021-10-10 00:00:00,13908,1717,0.1234541271210814,86.0,15.0,0.1744186046511628,209.0,16.0,0.076555023923445,311.0,51.0,0.1639871382636656,39.0,4.0,0.1025641025641026,894.0,161.0,0.180089485458613,1661.0,180.0,0.1083684527393137,129.0,18.0,0.1395348837209302,307.0,68.0,0.2214983713355049,9517.0,1129.0,0.1186298203215299,19.0,3.0,0.1578947368421053,1.0,0.0,0.0,13.0,5.0,0.3846153846153847,109.0,8.0,0.073394495412844,146.0,14.0,0.0958904109589041,149.0,17.0,0.1140939597315436
2021-10-09 00:00:00,16325,1934,0.118468606431853,73.0,20.0,0.273972602739726,246.0,21.0,0.0853658536585366,289.0,44.0,0.1522491349480969,36.0,2.0,0.0555555555555556,1057.0,161.0,0.152317880794702,2082.0,213.0,0.1023054755043228,140.0,16.0,0.1142857142857143,288.0,56.0,0.1944444444444445,11129.0,1320.0,0.1186090394464912,5.0,0.0,0.0,4.0,0.0,0.0,19.0,2.0,0.1052631578947368,43.0,6.0,0.1395348837209302,391.0,32.0,0.081841432225064,150.0,14.0,0.0933333333333333
2021-10-08 00:00:00,29132,2708,0.0929561993683921,160.0,9.0,0.05625,541.0,41.0,0.0757855822550832,575.0,50.0,0.0869565217391304,114.0,6.0,0.0526315789473684,1812.0,261.0,0.1440397350993377,4252.0,280.0,0.0658513640639699,354.0,44.0,0.1242937853107345,637.0,83.0,0.130298273155416,17855.0,1704.0,0.0954354522542705,38.0,5.0,0.1315789473684211,4.0,0.0,0.0,49.0,6.0,0.1224489795918367,300.0,24.0,0.08,1013.0,66.0,0.0651530108588351,588.0,88.0,0.1496598639455782
2021-10-07 00:00:00,32613,2704,0.0829117223193205,190.0,31.0,0.1631578947368421,500.0,30.0,0.06,634.0,58.0,0.0914826498422713,134.0,5.0,0.0373134328358209,1775.0,229.0,0.1290140845070423,4989.0,329.0,0.0659450791741832,454.0,76.0,0.1674008810572687,673.0,79.0,0.1173848439821694,20023.0,1672.0,0.0835039704340009,40.0,2.0,0.05,6.0,0.0,0.0,96.0,5.0,0.0520833333333333,396.0,11.0,0.0277777777777778,1041.0,67.0,0.0643611911623439,745.0,57.0,0.076510067114094
2021-10-06 00:00:00,29845,2789,0.0934494890266376,192.0,35.0,0.1822916666666667,463.0,37.0,0.0799136069114471,570.0,78.0,0.1368421052631579,130.0,6.0,0.0461538461538462,1840.0,220.0,0.1195652173913044,4935.0,355.0,0.07193515704154,414.0,51.0,0.1231884057971015,633.0,84.0,0.1327014218009479,17793.0,1701.0,0.0955993930197269,33.0,3.0,0.0909090909090909,5.0,0.0,0.0,77.0,8.0,0.1038961038961039,281.0,26.0,0.0925266903914591,1152.0,78.0,0.0677083333333333,576.0,71.0,0.1232638888888889
