date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,151,138,181,200,234,4
1/10/2021,186,187,254,312,660,11
1/11/2021,190,193,264,327,746,12
1/12/2021,199,204,276,355,865,12
1/13/2021,201,215,298,386,959,14
1/14/2021,218,238,316,440,1189,17
1/15/2021,225,242,334,464,1268,22
1/16/2021,225,242,335,467,1282,22
1/17/2021,225,242,336,467,1282,22
1/18/2021,232,249,348,477,1309,22
1/19/2021,240,258,361,503,1386,23
1/2/2021,151,140,182,200,234,4
1/20/2021,254,273,384,532,1463,62
1/21/2021,269,293,411,608,1585,113
1/22/2021,304,329,453,684,1692,126
1/23/2021,306,330,453,687,1710,128
1/24/2021,306,330,453,688,1712,128
1/25/2021,310,345,458,699,1772,128
1/26/2021,320,354,469,721,1857,134
1/27/2021,333,364,485,742,1942,150
1/28/2021,355,386,539,847,2060,156
1/29/2021,369,401,561,873,2096,163
1/3/2021,151,140,182,200,234,4
1/30/2021,371,401,561,874,2097,170
1/31/2021,371,402,561,885,2100,174
1/4/2021,154,142,186,203,252,4
1/5/2021,158,147,194,217,301,7
1/6/2021,167,162,208,243,473,11
1/7/2021,173,178,236,293,613,11
1/8/2021,186,187,254,311,654,11
1/9/2021,186,187,254,312,659,11
10/1/2021,2876,1951,2045,2777,4232,5394
10/10/2021,2942,2016,2126,2895,4428,5407
10/11/2021,2942,2021,2130,2899,4439,5408
10/12/2021,2957,2029,2137,2909,4469,5411
10/13/2021,2975,2043,2164,2945,4507,5414
10/14/2021,2984,2053,2179,2955,4529,5414
10/15/2021,2992,2064,2197,2964,4561,5416
10/16/2021,2999,2072,2199,2972,4578,5417
10/2/2021,2882,1958,2051,2788,4244,5395
10/3/2021,2886,1962,2058,2796,4255,5395
10/4/2021,2894,1967,2061,2806,4281,5399
10/5/2021,2906,1979,2081,2830,4313,5400
10/6/2021,2911,1984,2092,2840,4340,5403
10/7/2021,2920,1994,2105,2856,4366,5404
10/8/2021,2928,2005,2118,2876,4408,5407
10/9/2021,2937,2010,2126,2894,4426,5407
12/1/2020,,,2,,,
12/10/2020,2,2,3,3,,1
12/11/2020,2,2,3,3,,1
12/12/2020,2,2,3,3,,1
12/13/2020,2,2,3,3,1,1
12/14/2020,2,2,3,3,1,1
12/15/2020,3,3,3,5,1,1
12/16/2020,6,9,9,16,3,1
12/17/2020,13,21,22,28,3,1
12/18/2020,18,23,27,32,3,1
12/19/2020,18,23,27,32,3,1
12/2/2020,,1,2,,,
12/20/2020,18,23,27,32,3,1
12/21/2020,19,24,30,34,4,1
12/22/2020,19,26,33,35,4,1
12/23/2020,53,48,59,77,31,2
12/24/2020,56,49,60,79,33,2
12/25/2020,56,49,60,80,34,2
12/26/2020,56,49,62,80,34,2
12/27/2020,56,49,62,80,34,2
12/28/2020,72,55,71,95,55,2
12/29/2020,115,110,138,153,161,2
