date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,412,437,643,419,8
1/10/2021,568,698,804,1120,937,12
1/11/2021,577,707,812,1137,963,13
1/12/2021,596,732,841,1185,1051,13
1/13/2021,640,781,930,1275,1235,14
1/14/2021,673,826,985,1347,1348,16
1/15/2021,688,837,997,1367,1396,16
1/16/2021,710,867,1041,1414,1541,18
1/17/2021,712,869,1044,1419,1557,19
1/18/2021,719,872,1057,1439,1706,20
1/19/2021,752,926,1109,1517,1857,22
1/2/2021,332,444,461,675,429,8
1/20/2021,794,976,1175,1610,2133,22
1/21/2021,917,1133,1351,1852,2816,23
1/22/2021,1053,1269,1525,2107,3745,25
1/23/2021,1093,1326,1578,2213,4881,29
1/24/2021,1109,1343,1602,2291,6071,30
1/25/2021,1132,1367,1637,2367,6714,30
1/26/2021,1143,1379,1666,2413,7070,30
1/27/2021,1216,1433,1736,2599,8323,32
1/28/2021,1265,1503,1844,2804,9706,39
1/29/2021,1344,1561,1940,2982,10932,44
1/3/2021,332,446,461,676,430,8
1/30/2021,1393,1589,1996,3069,11565,45
1/31/2021,1430,1616,2046,3155,12264,48
1/4/2021,341,451,471,687,436,8
1/5/2021,348,459,486,707,457,8
1/6/2021,356,466,498,731,492,9
1/7/2021,440,565,640,868,689,10
1/8/2021,534,669,766,1079,891,12
1/9/2021,567,697,803,1120,934,12
10/1/2021,10889,7943,10433,19824,53865,4644
10/10/2021,11012,8007,10498,19894,53973,4680
10/11/2021,11026,8018,10501,19907,53999,4686
10/12/2021,11033,8021,10506,19911,54004,4695
10/13/2021,11044,8022,10512,19917,54012,4706
10/14/2021,11058,8032,10521,19932,54034,4709
10/15/2021,11075,8038,10529,19943,54050,4713
10/16/2021,11080,8041,10533,19948,54058,4720
10/17/2021,11087,8043,10541,19949,54063,4723
10/2/2021,10907,7948,10440,19829,53877,4648
10/3/2021,10913,7949,10441,19831,53880,4650
10/4/2021,10928,7958,10457,19843,53895,4653
10/5/2021,10948,7966,10463,19858,53916,4657
10/6/2021,10962,7976,10471,19866,53935,4659
10/7/2021,10974,7988,10477,19874,53946,4660
10/8/2021,10989,7996,10489,19888,53962,4676
10/9/2021,11003,8005,10495,19893,53969,4679
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,,2,
12/17/2020,1,1,2,,4,
12/18/2020,1,1,2,,4,
12/19/2020,2,1,2,,6,
12/2/2020,,,,,1,
12/20/2020,2,1,2,3,6,
12/21/2020,2,3,2,4,6,
12/22/2020,34,73,102,118,55,
12/23/2020,109,165,181,265,101,1
12/24/2020,119,176,189,278,108,2
12/25/2020,123,179,193,280,111,2
12/26/2020,128,185,200,295,116,2
12/27/2020,131,188,202,300,117,2
12/28/2020,148,192,210,320,143,2
12/29/2020,185,236,267,395,231,5
12/3/2020,,,,,1,
12/30/2020,288,392,405,591,381,8
12/31/2020,310,410,435,637,405,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1484,1669,2109,3304,13767,53
2/10/2021,1817,1967,2507,4226,24619,67
2/11/2021,1855,2006,2559,4338,25810,69
2/12/2021,1896,2046,2613,4451,26972,71
2/13/2021,1942,2082,2656,4564,27817,75
2/14/2021,1975,2106,2695,4640,28594,76
2/15/2021,1998,2121,2719,4703,29175,76
2/16/2021,2032,2155,2756,4786,30101,78
2/17/2021,2050,2177,2772,4828,30486,78
2/18/2021,2056,2183,2779,4835,30634,78
2/19/2021,2068,2189,2804,4844,30726,78
2/2/2021,1553,1727,2183,3448,15334,56
2/20/2021,2072,2191,2809,4853,30780,78
2/21/2021,2079,2191,2811,4856,30829,79
2/22/2021,2084,2192,2825,4870,30881,79
2/23/2021,2117,2216,2860,4945,31358,81
2/24/2021,2182,2280,2934,5126,32579,82
2/25/2021,2242,2326,2996,5241,33248,82
