date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,933,876,642,481,233,7
1/10/2021,1280,1211,931,711,509,10
1/11/2021,1339,1299,996,749,851,10
1/12/2021,1402,1368,1072,802,1173,11
1/13/2021,1487,1442,1147,864,1509,11
1/14/2021,1506,1460,1174,888,1597,11
1/15/2021,1535,1475,1195,916,1687,11
1/16/2021,1539,1476,1199,917,1692,11
1/17/2021,1541,1479,1200,918,1696,11
1/18/2021,1549,1486,1209,922,1714,11
1/19/2021,1592,1512,1240,951,1828,16
1/2/2021,935,877,642,483,234,7
1/20/2021,1607,1519,1249,963,1858,17
1/21/2021,1728,1709,1423,1063,2379,20
1/22/2021,1834,1805,1506,1143,3042,21
1/23/2021,1863,1844,1531,1174,3077,22
1/24/2021,1864,1846,1534,1177,3088,22
1/25/2021,1898,1919,1599,1226,3245,22
1/26/2021,2029,2060,1741,1362,3399,30
1/27/2021,2168,2215,1857,1458,3603,30
1/28/2021,2324,2366,2045,1676,4301,31
1/29/2021,2482,2495,2212,1816,5386,33
1/3/2021,937,877,642,483,234,7
1/30/2021,2521,2527,2250,1888,6247,33
1/31/2021,2522,2528,2250,1889,6264,33
1/4/2021,993,932,682,515,272,7
1/5/2021,1081,1025,749,560,307,7
1/6/2021,1195,1138,845,625,377,10
1/7/2021,1240,1178,902,664,408,10
1/8/2021,1273,1207,927,705,498,10
1/9/2021,1275,1208,931,709,503,10
10/1/2021,30654,17764,17857,19729,31776,15913
10/10/2021,31064,17937,17968,19796,31856,16109
10/11/2021,31113,17967,17986,19816,31864,16139
10/12/2021,31142,17992,17994,19821,31869,16167
10/13/2021,31177,18008,18005,19828,31875,16186
10/14/2021,31243,18030,18034,19843,31888,16215
10/15/2021,31306,18053,18054,19859,31897,16238
10/16/2021,31333,18063,18065,19870,31900,16251
10/17/2021,31345,18070,18069,19872,31900,16259
10/18/2021,31394,18100,18085,19885,31912,16305
10/19/2021,31430,18116,18097,19906,31927,16330
10/2/2021,30675,17772,17868,19735,31781,15937
10/20/2021,31456,18126,18109,19918,31934,16355
10/21/2021,31499,18147,18123,19934,31950,16366
10/22/2021,31548,18165,18139,19945,31975,16398
10/23/2021,31575,18183,18146,19959,31992,16409
10/24/2021,31581,18191,18150,19964,31996,16414
10/3/2021,30682,17775,17873,19736,31783,15945
10/4/2021,30723,17793,17892,19745,31792,15968
10/5/2021,30875,17828,17910,19757,31807,15999
10/6/2021,30929,17865,17925,19767,31821,16035
10/7/2021,30967,17875,17939,19776,31827,16064
10/8/2021,31013,17908,17952,19785,31841,16089
10/9/2021,31049,17927,17959,19789,31850,16102
12/1/2020,1,1,2,,2,
12/10/2020,1,2,4,,3,
12/11/2020,1,2,4,,3,
12/12/2020,1,2,6,,3,
12/13/2020,1,2,6,,3,
12/14/2020,1,2,6,,3,
12/15/2020,1,2,6,,3,
12/16/2020,3,3,7,1,4,
12/17/2020,9,8,11,7,8,
12/18/2020,9,8,12,7,8,
12/19/2020,9,8,13,7,10,
12/2/2020,1,1,2,,2,
12/20/2020,9,10,13,8,10,
12/21/2020,73,48,51,25,25,
12/22/2020,249,249,174,135,59,1
12/23/2020,437,464,331,253,101,4
12/24/2020,498,518,389,293,108,4
12/25/2020,498,518,389,293,108,4
12/26/2020,522,553,404,312,114,4
12/27/2020,522,553,404,312,115,4
12/28/2020,665,665,482,361,142,6
12/29/2020,761,757,539,409,175,7
12/3/2020,1,1,3,,2,
12/30/2020,896,858,621,462,210,7
12/31/2020,928,873,635,476,218,7
12/4/2020,1,1,4,,2,
12/5/2020,1,1,4,,2,
12/6/2020,1,1,4,,2,
12/7/2020,1,1,4,,2,
12/8/2020,1,1,4,,3,
12/9/2020,1,1,4,,3,
2/1/2021,2565,2554,2272,1913,6869,35
2/10/2021,2901,2859,2646,2357,9983,50
2/11/2021,3029,2975,2775,2511,10999,61
2/12/2021,3084,3026,2833,2567,12083,62
2/13/2021,3111,3049,2850,2600,12732,64
2/14/2021,3116,3053,2850,2601,12738,64
2/15/2021,3122,3057,2854,2608,12776,64
2/16/2021,3147,3061,2863,2612,12821,66
2/17/2021,3185,3097,2913,2671,12875,67
2/18/2021,3213,3120,2929,2689,13005,67
2/19/2021,3282,3192,3014,2783,13153,69
2/2/2021,2596,2589,2306,1968,7565,39
2/20/2021,3323,3213,3038,2818,13203,72
2/21/2021,3324,3214,3041,2818,13214,72
2/22/2021,3327,3217,3042,2820,13223,72
2/23/2021,3367,3272,3078,2874,13401,76
2/24/2021,3389,3305,3102,2916,14405,78
2/25/2021,3461,3361,3170,2993,15400,80
2/26/2021,3521,3419,3213,3092,16403,82
2/27/2021,3550,3445,3229,3127,16768,85
2/28/2021,3570,3470,3265,3158,16887,85
2/3/2021,2720,2723,2473,2137,8266,42
2/4/2021,2769,2765,2530,2199,8590,45
2/5/2021,2806,2795,2562,2230,8721,47
2/6/2021,2816,2797,2563,2235,8744,48
2/7/2021,2817,2798,2564,2236,8762,48
2/8/2021,2837,2821,2582,2265,8865,48
2/9/2021,2858,2841,2616,2305,8907,48
3/1/2021,3597,3495,3283,3188,17042,86
3/10/2021,4555,4299,4282,4986,20074,113
3/11/2021,4775,4408,4401,5216,20397,123
3/12/2021,4828,4467,4516,5839,20747,127
3/13/2021,4904,4523,4564,5962,20899,128
3/14/2021,4916,4528,4574,6027,20967,128
3/15/2021,5038,4630,4703,6229,21075,133
3/16/2021,5278,4847,4941,6569,21258,143
3/17/2021,5857,5075,5146,6844,21816,151
3/18/2021,6233,5310,5487,7778,22606,170
3/19/2021,6578,5603,5878,8716,23227,188
3/2/2021,3627,3511,3311,3221,17167,87
3/20/2021,6661,5661,5966,9049,23540,195
3/21/2021,6678,5671,5987,9088,23572,197
3/22/2021,6711,5720,6028,9186,23649,202
3/23/2021,6959,5927,6253,9477,23792,220
3/24/2021,7474,6237,6628,9849,24050,283
3/25/2021,7973,6487,6903,10183,24221,319
3/26/2021,8260,6667,7167,10430,24424,362
3/27/2021,8301,6680,7190,10462,24458,367
3/28/2021,8322,6691,7204,10481,24471,368
3/29/2021,8594,6845,7399,10670,24647,482
3/3/2021,3653,3544,3341,3269,17330,90
3/30/2021,9407,7359,8101,11292,25030,670
3/31/2021,10309,7861,8731,11733,25362,867
3/4/2021,3762,3660,3471,3468,17668,95
3/5/2021,4082,3908,3761,3919,18572,104
3/6/2021,4099,3919,3775,3991,18645,104
3/7/2021,4110,3928,3788,4046,18692,106
3/8/2021,4135,3952,3823,4193,19155,107
3/9/2021,4351,4156,4057,4535,19709,110
4/1/2021,10993,8237,9190,12126,25676,1075
4/10/2021,14673,10329,11340,14241,27350,2195
4/11/2021,14809,10402,11398,14335,27420,2266
4/12/2021,14950,10476,11502,14441,27529,2307
4/13/2021,15143,10577,11632,14580,27654,2357
4/14/2021,15516,10775,11835,14748,27778,2432
4/15/2021,15682,10985,12028,14850,27874,2520
4/16/2021,15878,11136,12169,14955,27961,2567
4/17/2021,16006,11208,12235,15023,28012,2617
4/18/2021,16050,11231,12264,15059,28037,2641
4/19/2021,16189,11331,12353,15134,28106,2664
4/2/2021,11490,8537,9526,12434,25871,1240
4/20/2021,16287,11387,12408,15224,28175,2699
4/21/2021,16415,11466,12505,15303,28266,2746
4/22/2021,16545,11529,12587,15389,28337,2776
4/23/2021,16682,11600,12673,15491,28430,2819
4/24/2021,16770,11639,12718,15545,28475,2854
4/25/2021,16818,11656,12750,15582,28489,2876
4/26/2021,16886,11699,12794,15631,28531,2896
4/27/2021,17046,11803,12898,15759,28642,2945
4/28/2021,17225,11885,13006,15868,28706,2986
4/29/2021,17388,11969,13099,15963,28784,3034
4/3/2021,11791,8688,9682,12617,26021,1346
4/30/2021,17592,12078,13225,16063,28863,3089
4/4/2021,12066,8849,9838,12780,26121,1464
4/5/2021,12377,9035,10039,13022,26357,1589
4/6/2021,12773,9242,10296,13302,26617,1684
4/7/2021,13329,9583,10586,13559,26807,1788
4/8/2021,13990,9968,10902,13842,27033,1926
4/9/2021,14437,10228,11186,14109,27242,2059
5/1/2021,17659,12106,13263,16102,28892,3113
5/10/2021,18513,12541,13777,16571,29319,3474
5/11/2021,18605,12587,13824,16628,29363,3501
5/12/2021,18730,12647,13898,16717,29416,3532
5/13/2021,18836,12703,13963,16766,29455,3709
5/14/2021,18948,12778,14040,16816,29506,3905
5/15/2021,19021,12803,14079,16847,29533,4434
5/16/2021,19048,12815,14091,16857,29546,4452
5/17/2021,19137,12865,14138,16908,29592,4501
5/18/2021,19244,12904,14187,16954,29637,4558
5/19/2021,19381,12956,14244,17002,29693,4762
5/2/2021,17703,12120,13283,16123,28912,3124
5/20/2021,19506,13011,14289,17053,29735,4882
5/21/2021,19629,13087,14350,17096,29772,5067
5/22/2021,19672,13112,14379,17119,29788,5269
5/23/2021,19699,13123,14386,17131,29795,5300
5/24/2021,19770,13163,14429,17172,29844,5365
5/25/2021,19847,13223,14476,17213,29883,5577
5/26/2021,19969,13284,14535,17256,29929,5775
5/27/2021,20091,13344,14587,17297,29958,6004
5/28/2021,20212,13405,14642,17344,29985,6151
5/29/2021,20248,13425,14663,17354,29997,6171
5/3/2021,17816,12167,13362,16185,28970,3155
5/30/2021,20278,13435,14679,17368,30001,6183
5/31/2021,20296,13443,14688,17372,30009,6186
5/4/2021,17955,12247,13440,16268,29047,3197
5/5/2021,18098,12324,13559,16364,29122,3235
5/6/2021,18245,12395,13633,16437,29194,3271
5/7/2021,18369,12468,13704,16487,29245,3421
5/8/2021,18409,12502,13731,16510,29266,3443
5/9/2021,18439,12511,13742,16521,29275,3454
6/1/2021,20405,13491,14733,17398,30034,6293
6/10/2021,21280,13871,15117,17663,30234,7393
6/11/2021,21463,13935,15170,17691,30255,7600
6/12/2021,21488,13955,15180,17703,30260,7634
6/13/2021,21500,13957,15184,17706,30264,7635
6/14/2021,21573,13989,15223,17738,30287,7731
6/15/2021,21692,14045,15260,17770,30311,7831
6/16/2021,21761,14078,15292,17796,30329,7895
6/17/2021,21821,14105,15323,17818,30350,7960
6/18/2021,21888,14132,15355,17837,30360,8030
6/19/2021,21919,14146,15364,17846,30367,8055
6/2/2021,20513,13539,14802,17440,30076,6602
6/20/2021,21926,14151,15366,17851,30368,8061
6/21/2021,21988,14180,15390,17866,30382,8124
6/22/2021,22309,14313,15425,17882,30400,8185
6/23/2021,22966,14544,15495,17916,30423,8337
6/24/2021,23578,14821,15539,17953,30448,8468
6/25/2021,23670,14867,15568,17985,30472,8559
6/26/2021,23717,14882,15577,17995,30475,8586
6/27/2021,23729,14891,15584,18001,30476,8600
6/28/2021,23840,14919,15608,18011,30485,8660
6/29/2021,24057,14986,15666,18050,30501,8755
6/3/2021,20630,13584,14834,17478,30104,6740
6/30/2021,24199,15062,15710,18079,30521,8847
6/4/2021,20749,13644,14883,17511,30136,6869
6/5/2021,20801,13675,14909,17534,30155,6936
6/6/2021,20816,13689,14917,17543,30156,6950
6/7/2021,20885,13721,14955,17559,30176,7036
6/8/2021,21001,13754,15004,17600,30200,7140
6/9/2021,21132,13815,15061,17627,30214,7257
7/1/2021,24382,15129,15751,18099,30540,8982
7/10/2021,24910,15320,15946,18232,30645,9487
7/11/2021,24923,15326,15952,18232,30649,9500
7/12/2021,24981,15343,15977,18256,30661,9612
7/13/2021,25060,15372,16004,18288,30678,9703
7/14/2021,25124,15401,16027,18306,30698,9765
7/15/2021,25184,15429,16050,18326,30708,9843
7/16/2021,25250,15457,16070,18352,30721,9979
7/17/2021,25269,15472,16084,18361,30730,10015
7/18/2021,25292,15483,16088,18365,30733,10041
7/19/2021,25352,15505,16118,18382,30754,10147
7/2/2021,24463,15149,15786,18110,30554,9062
7/20/2021,25432,15525,16148,18407,30771,10256
7/21/2021,25499,15559,16175,18428,30799,10371
7/22/2021,25575,15589,16208,18454,30822,10471
7/23/2021,25670,15627,16253,18480,30845,10582
7/24/2021,25720,15646,16274,18498,30859,10631
7/25/2021,25735,15654,16282,18504,30867,10655
7/26/2021,25810,15701,16323,18524,30901,10796
7/27/2021,25915,15745,16362,18558,30926,10930
7/28/2021,26017,15779,16400,18589,30953,11079
7/29/2021,26115,15806,16435,18619,30971,11228
7/3/2021,24495,15160,15800,18119,30560,9085
7/30/2021,26190,15845,16474,18647,30996,11384
7/31/2021,26229,15860,16497,18660,31004,11421
7/4/2021,24497,15160,15801,18119,30560,9085
7/5/2021,24533,15177,15819,18125,30572,9116
7/6/2021,24607,15212,15841,18153,30587,9199
7/7/2021,24737,15257,15877,18176,30607,9291
7/8/2021,24786,15291,15904,18199,30623,9382
7/9/2021,24863,15310,15931,18224,30638,9460
8/1/2021,26251,15873,16505,18664,31012,11442
8/10/2021,27343,16337,16859,18935,31196,12347
8/11/2021,27453,16395,16893,18968,31222,12447
8/12/2021,27582,16441,16936,19003,31254,12565
8/13/2021,28052,16669,17078,19083,31287,12922
8/14/2021,28099,16695,17102,19091,31296,12995
8/15/2021,28123,16712,17113,19097,31300,13032
8/16/2021,28219,16764,17143,19122,31312,13201
8/17/2021,28319,16804,17172,19150,31331,13326
8/18/2021,28421,16841,17202,19167,31352,13476
8/19/2021,28482,16867,17228,19192,31364,13647
