date,Yavapai_cume,Yavapai
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,5,2
1/13/2021,8,3
1/14/2021,11,3
1/15/2021,14,3
1/16/2021,17,3
1/17/2021,382,365
1/18/2021,822,440
1/19/2021,872,50
1/2/2021,888,16
1/20/2021,926,38
1/21/2021,940,14
1/22/2021,1015,75
1/23/2021,1319,304
1/24/2021,2067,748
1/25/2021,2209,142
1/26/2021,2237,28
1/27/2021,2356,119
1/28/2021,2360,4
1/29/2021,2403,43
1/3/2021,2475,72
1/30/2021,2563,88
1/31/2021,3225,662
1/4/2021,3964,739
1/5/2021,4148,184
1/6/2021,4157,9
1/7/2021,4235,78
1/8/2021,4456,221
1/9/2021,4920,464
10/1/2021,5246,326
10/10/2021,5357,111
10/11/2021,5655,298
10/12/2021,5686,31
10/13/2021,5890,204
10/14/2021,6630,740
10/15/2021,7573,943
10/16/2021,8997,1424
10/17/2021,10670,1673
10/18/2021,12085,1415
10/19/2021,13420,1335
10/2/2021,14273,853
10/20/2021,14770,497
10/21/2021,16522,1752
10/22/2021,18484,1962
10/23/2021,20257,1773
10/24/2021,21208,951
10/3/2021,22122,914
10/4/2021,24074,1952
10/5/2021,26284,2210
10/6/2021,28753,2469
10/7/2021,30676,1923
10/8/2021,32536,1860
10/9/2021,33789,1253
12/1/2020,34795,1006
12/12/2020,36334,1539
12/16/2020,37885,1551
12/17/2020,39995,2110
12/19/2020,41642,1647
12/20/2020,43196,1554
12/21/2020,44485,1289
12/22/2020,45487,1002
12/23/2020,46263,776
12/24/2020,47725,1462
12/25/2020,48686,961
12/26/2020,49272,586
12/27/2020,49843,571
12/28/2020,50128,285
12/29/2020,50343,215
12/30/2020,50640,297
12/31/2020,52068,1428
12/6/2020,55048,2980
2/1/2021,57847,2799
2/10/2021,60994,3147
2/11/2021,62170,1176
2/12/2021,63318,1148
2/13/2021,65870,2552
2/14/2021,68149,2279
2/15/2021,70824,2675
2/16/2021,72499,1675
2/17/2021,74496,1997
2/18/2021,76132,1636
2/19/2021,77710,1578
2/2/2021,80240,2530
2/20/2021,83067,2827
2/21/2021,85951,2884
2/22/2021,87967,2016
2/23/2021,89801,1834
2/24/2021,91554,1753
2/25/2021,93242,1688
2/26/2021,95278,2036
2/27/2021,97455,2177
2/28/2021,99277,1822
2/3/2021,100554,1277
2/4/2021,101812,1258
2/5/2021,102777,965
2/6/2021,103058,281
2/7/2021,104166,1108
2/8/2021,105273,1107
2/9/2021,106662,1389
3/1/2021,108090,1428
3/10/2021,109556,1466
3/11/2021,110415,859
3/12/2021,110622,207
3/13/2021,111641,1019
3/14/2021,112723,1082
3/15/2021,113876,1153
3/16/2021,115233,1357
3/17/2021,116568,1335
3/18/2021,117379,811
3/19/2021,117590,211
3/2/2021,118972,1382
3/20/2021,120586,1614
3/21/2021,122120,1534
3/22/2021,123932,1812
3/23/2021,125841,1909
3/24/2021,126647,806
3/25/2021,127316,669
3/26/2021,128578,1262
3/27/2021,129387,809
3/28/2021,130934,1547
3/29/2021,132632,1698
3/3/2021,134135,1503
3/30/2021,135799,1664
3/31/2021,136555,756
3/4/2021,138127,1572
3/5/2021,139000,873
3/6/2021,140287,1287
3/7/2021,141784,1497
3/8/2021,143245,1461
3/9/2021,144473,1228
4/1/2021,144974,501
4/10/2021,146149,1175
4/11/2021,146996,847
4/12/2021,148082,1086
4/13/2021,148926,844
4/14/2021,149905,979
4/15/2021,150503,598
4/16/2021,150720,217
4/17/2021,151452,732
4/18/2021,152336,884
4/19/2021,152976,640
4/2/2021,153574,598
4/20/2021,154177,603
4/21/2021,154636,459
4/22/2021,154795,159
4/23/2021,155393,598
4/24/2021,155914,521
4/25/2021,156618,704
4/26/2021,157169,551
4/27/2021,157899,730
4/28/2021,158361,462
4/29/2021,158543,182
4/3/2021,158974,431
4/30/2021,159476,502
4/4/2021,160052,576
4/5/2021,160725,673
4/6/2021,161234,509
4/7/2021,161506,272
4/8/2021,161691,185
4/9/2021,162080,389
5/1/2021,162464,384
5/10/2021,162877,413
5/11/2021,163243,366
5/12/2021,163673,430
5/13/2021,163868,195
5/14/2021,164011,143
5/15/2021,164110,99
5/16/2021,164510,400
