date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,224,278,295,347,916,6
1/10/2021,375,467,494,592,2189,31
1/11/2021,411,514,560,643,2373,34
1/12/2021,438,541,620,712,2597,35
1/13/2021,456,564,644,782,2763,36
1/14/2021,488,610,682,868,2970,44
1/15/2021,520,655,738,949,3217,45
1/16/2021,524,656,739,951,3225,45
1/17/2021,526,657,739,952,3227,45
1/18/2021,539,668,768,979,3251,45
1/19/2021,570,694,809,1059,3407,46
1/2/2021,225,278,295,347,917,6
1/20/2021,594,733,863,1143,3558,52
1/21/2021,680,811,966,1294,3752,68
1/22/2021,750,867,1016,1395,3879,82
1/23/2021,755,870,1019,1400,4004,116
1/24/2021,756,871,1019,1401,4017,118
1/25/2021,769,885,1046,1450,4132,119
1/26/2021,798,903,1077,1502,4274,121
1/27/2021,819,921,1104,1542,4436,134
1/28/2021,968,1009,1214,1667,4648,184
1/29/2021,1043,1055,1281,1762,4881,241
1/3/2021,225,278,295,348,919,6
1/30/2021,1055,1074,1332,1791,4901,241
1/31/2021,1055,1075,1335,1792,4909,241
1/4/2021,241,298,315,377,1047,6
1/5/2021,284,332,354,412,1272,6
1/6/2021,296,355,375,442,1614,25
1/7/2021,336,424,461,539,1987,30
1/8/2021,374,466,493,587,2186,31
1/9/2021,375,467,493,592,2189,31
10/1/2021,5744,4416,4862,7085,14532,6413
10/10/2021,5789,4456,4889,7112,14577,6455
10/11/2021,5799,4463,4890,7120,14589,6468
10/12/2021,5809,4465,4895,7127,14598,6473
10/13/2021,5822,4467,4902,7135,14609,6486
10/14/2021,5835,4472,4906,7144,14621,6491
10/15/2021,5844,4481,4909,7153,14631,6501
10/16/2021,5849,4482,4910,7157,14633,6502
10/17/2021,5851,4482,4912,7158,14633,6502
10/18/2021,5861,4488,4914,7164,14645,6506
10/19/2021,5873,4494,4918,7176,14657,6514
10/2/2021,5746,4418,4864,7090,14540,6413
10/20/2021,5880,4496,4921,7183,14676,6524
10/21/2021,5887,4503,4924,7186,14691,6530
10/22/2021,5909,4512,4936,7192,14708,6540
10/23/2021,5911,4514,4937,7192,14714,6543
10/24/2021,5912,4517,4937,7194,14719,6545
10/25/2021,5921,4523,4942,7205,14739,6548
10/26/2021,5927,4531,4951,7212,14763,6555
10/27/2021,5939,4536,4958,7223,14783,6567
10/28/2021,5958,4554,4978,7245,14814,6573
10/29/2021,5972,4566,4986,7260,14834,6588
10/3/2021,5747,4419,4864,7090,14541,6413
10/30/2021,5978,4569,4988,7263,14838,6591
10/31/2021,5981,4569,4988,7263,14840,6591
10/4/2021,5755,4424,4866,7095,14547,6422
10/5/2021,5763,4428,4870,7099,14554,6430
10/6/2021,5769,4436,4876,7102,14566,6435
10/7/2021,5776,4440,4880,7106,14574,6444
10/8/2021,5783,4452,4888,7109,14577,6455
10/9/2021,5787,4454,4889,7112,14577,6455
11/1/2021,5989,4573,4996,7269,14851,6592
11/10/2021,6046,4612,5053,7334,14979,7400
11/11/2021,6053,4620,5057,7342,14988,7425
11/12/2021,6062,4624,5065,7348,14996,7502
11/13/2021,6068,4626,5066,7355,15001,7513
11/14/2021,6072,4627,5067,7359,15004,7518
11/15/2021,6091,4638,5077,7373,15020,7555
11/16/2021,6105,4641,5082,7379,15038,7576
11/17/2021,6126,4651,5099,7392,15045,7676
11/18/2021,6133,4652,5101,7396,15057,7684
11/19/2021,6149,4661,5118,7413,15071,7746
11/2/2021,5998,4580,5001,7278,14869,6595
11/20/2021,6160,4665,5121,7421,15075,7779
11/21/2021,6160,4665,5124,7423,15082,7781
11/22/2021,6170,4677,5137,7430,15093,7828
11/23/2021,6181,4681,5141,7436,15100,7844
11/24/2021,6184,4686,5144,7438,15102,7852
11/3/2021,6003,4585,5014,7294,14890,6603
11/4/2021,6011,4587,5019,7303,14905,6625
11/5/2021,6016,4589,5030,7309,14920,6685
11/6/2021,6020,4594,5039,7314,14940,6749
11/7/2021,6020,4599,5041,7315,14946,6762
11/8/2021,6028,4602,5047,7323,14959,6837
11/9/2021,6034,4607,5050,7329,14972,6888
12/10/2020,1,,1,1,1,1
12/11/2020,1,,1,1,1,1
12/12/2020,1,,1,1,1,1
12/13/2020,1,,1,1,1,1
12/14/2020,1,,1,2,1,1
12/15/2020,1,1,3,2,1,1
12/16/2020,8,5,12,8,2,1
12/17/2020,15,26,33,27,8,1
12/18/2020,24,42,48,41,22,1
12/19/2020,25,42,48,42,22,1
12/2/2020,,,,,,1
12/20/2020,25,42,48,44,22,1
12/21/2020,26,42,48,46,25,2
12/22/2020,29,53,65,55,63,2
12/23/2020,59,83,89,87,112,2
12/24/2020,72,100,104,102,158,2
12/25/2020,74,101,105,102,158,2
12/26/2020,74,101,106,102,158,2
12/27/2020,75,101,106,102,158,2
12/28/2020,113,153,164,177,276,2
12/29/2020,135,199,219,241,464,3
12/3/2020,,,,,,1
12/30/2020,176,239,262,294,654,4
12/31/2020,221,275,295,344,835,6
12/4/2020,,,,1,,1
12/5/2020,,,,1,,1
12/6/2020,,,1,1,,1
12/7/2020,1,,1,1,,1
12/8/2020,1,,1,1,,1
12/9/2020,1,,1,1,,1
2/1/2021,1076,1099,1366,1877,5173,254
2/10/2021,1288,1351,1772,2540,6881,450
2/11/2021,1410,1434,1848,2643,7143,488
2/12/2021,1472,1484,1895,2718,7396,504
2/13/2021,1677,1588,1988,2796,7504,539
2/14/2021,1680,1589,1990,2803,7534,541
2/15/2021,1688,1594,1996,2818,7624,542
2/16/2021,1716,1617,2029,2854,7909,564
2/17/2021,1766,1660,2080,2901,8151,647
2/18/2021,1802,1689,2114,2959,8357,667
2/19/2021,1852,1719,2151,3006,8441,682
2/2/2021,1091,1115,1395,1908,5413,261
2/20/2021,1886,1736,2166,3020,8462,702
2/21/2021,1888,1737,2168,3021,8474,705
2/22/2021,1943,1776,2208,3057,8531,717
2/23/2021,2014,1817,2241,3125,8658,751
2/24/2021,2052,1839,2260,3171,8784,760
2/25/2021,2098,1889,2309,3248,9073,890
2/26/2021,2159,1933,2355,3282,9194,972
2/27/2021,2174,1943,2363,3298,9232,974
2/28/2021,2177,1943,2367,3302,9238,976
2/3/2021,1113,1141,1430,1971,5722,264
2/4/2021,1130,1170,1476,2025,5942,284
2/5/2021,1144,1188,1508,2152,6102,291
2/6/2021,1190,1250,1651,2402,6212,390
2/7/2021,1190,1250,1652,2402,6220,391
2/8/2021,1220,1291,1691,2429,6418,404
2/9/2021,1230,1315,1723,2476,6627,415
3/1/2021,2218,1967,2388,3330,9332,985
3/10/2021,2465,2123,2603,3842,10292,1142
3/11/2021,2499,2157,2624,3961,10489,1149
3/12/2021,2522,2168,2641,4036,10591,1154
3/13/2021,2532,2171,2649,4056,10624,1157
3/14/2021,2532,2172,2650,4064,10639,1158
3/15/2021,2559,2195,2705,4218,10804,1169
3/16/2021,2587,2212,2731,4259,10883,1175
3/17/2021,2629,2252,2777,4369,10995,1178
3/18/2021,2676,2284,2814,4510,11208,1204
3/19/2021,2702,2308,2843,4580,11298,1213
3/2/2021,2255,1988,2408,3376,9454,993
3/20/2021,2712,2311,2846,4589,11323,1218
3/21/2021,2714,2311,2850,4592,11340,1222
3/22/2021,2747,2340,2871,4645,11417,1227
3/23/2021,2787,2383,2925,4763,11629,1263
3/24/2021,2838,2441,2978,4860,11747,1297
3/25/2021,2877,2465,3019,4935,11852,1332
3/26/2021,2908,2493,3065,4998,11912,1370
3/27/2021,2947,2514,3083,5015,11926,1376
3/28/2021,2955,2516,3085,5021,11929,1378
3/29/2021,2998,2547,3128,5077,12015,1386
3/3/2021,2276,2006,2446,3444,9618,1035
3/30/2021,3043,2569,3153,5129,12074,1400
3/31/2021,3105,2614,3198,5194,12153,1428
3/4/2021,2297,2017,2462,3516,9842,1083
3/5/2021,2321,2033,2482,3561,9908,1099
3/6/2021,2371,2058,2521,3607,9940,1107
3/7/2021,2372,2060,2526,3619,9950,1109
3/8/2021,2383,2068,2538,3668,10042,1114
3/9/2021,2424,2094,2566,3735,10125,1125
4/1/2021,3144,2646,3253,5252,12236,1443
4/10/2021,3431,2857,3463,5516,12627,1586
4/11/2021,3436,2862,3468,5525,12638,1590
4/12/2021,3471,2909,3510,5554,12690,1598
4/13/2021,3492,2927,3535,5582,12737,1621
4/14/2021,3530,2954,3552,5612,12773,1631
4/15/2021,3574,2978,3581,5640,12805,1646
4/16/2021,3611,3001,3600,5669,12822,1661
4/17/2021,3621,3008,3606,5679,12836,1662
4/18/2021,3624,3011,3609,5682,12844,1662
4/19/2021,3659,3043,3629,5706,12870,1669
4/2/2021,3172,2675,3286,5279,12288,1481
4/20/2021,3701,3088,3648,5729,12898,1679
4/21/2021,3733,3130,3679,5741,12927,1686
4/22/2021,3783,3168,3709,5765,12940,1691
4/23/2021,3811,3188,3722,5783,12960,1703
4/24/2021,3820,3192,3734,5790,12973,1704
