date,Graham_cume,Graham
2020-12-17,80,
2020-12-18,147,67
2020-12-20,148,1
2020-12-21,195,47
2020-12-22,241,46
2020-12-23,372,131
2020-12-24,433,61
2020-12-26,443,10
2020-12-27,446,3
2020-12-28,601,155
2020-12-29,754,153
2020-12-30,873,119
2020-12-31,959,86
2021-01-01,968,9
2021-01-02,971,3
2021-01-04,1113,142
2021-01-05,1228,115
2021-01-06,1350,122
2021-01-07,1592,242
2021-01-08,1862,270
2021-01-09,1864,2
2021-01-11,2001,137
2021-01-12,2168,167
2021-01-13,2379,211
2021-01-14,2675,296
2021-01-15,3288,613
2021-01-16,3347,59
2021-01-17,3350,3
2021-01-18,3499,149
2021-01-19,3793,294
2021-01-20,4081,288
2021-01-21,4342,261
2021-01-22,4624,282
2021-01-23,4868,244
2021-01-24,4871,3
2021-01-25,5053,182
2021-01-26,5229,176
2021-01-27,5514,285
2021-01-28,5815,301
2021-01-29,6225,410
2021-01-30,6326,101
2021-01-31,6327,1
2021-02-01,6511,184
2021-02-02,6714,203
2021-02-03,6984,270
2021-02-04,7260,276
2021-02-05,7609,349
2021-02-06,7875,266
2021-02-07,7876,1
2021-02-08,8090,214
2021-02-09,8305,215
2021-02-10,8575,270
2021-02-11,8981,406
2021-02-12,9716,735
2021-02-13,9940,224
2021-02-15,10115,175
2021-02-16,10322,207
2021-02-17,10555,233
2021-02-18,10966,411
2021-02-19,11324,358
2021-02-20,11653,329
2021-02-21,11654,1
2021-02-22,11812,158
2021-02-23,12050,238
2021-02-24,12387,337
2021-02-25,12734,347
2021-02-26,13053,319
2021-02-27,13091,38
2021-02-28,13104,13
2021-03-01,13318,214
2021-03-02,13584,266
2021-03-03,13917,333
2021-03-04,14195,278
2021-03-05,14409,214
2021-03-06,14677,268
2021-03-07,14680,3
2021-03-08,14859,179
2021-03-09,15106,247
2021-03-10,15454,348
2021-03-11,15783,329
2021-03-12,16227,444
2021-03-13,16496,269
2021-03-14,16499,3
2021-03-15,16760,261
2021-03-16,16951,191
2021-03-17,17253,302
2021-03-18,17517,264
2021-03-19,17715,198
2021-03-20,17735,20
2021-03-21,17740,5
2021-03-22,17936,196
2021-03-23,18203,267
2021-03-24,18516,313
2021-03-25,18786,270
2021-03-26,19040,254
2021-03-27,19161,121
2021-03-28,19165,4
2021-03-29,19399,234
2021-03-30,19602,203
2021-03-31,19967,365
2021-04-01,20279,312
2021-04-02,20402,123
2021-04-03,20423,21
2021-04-04,20433,10
2021-04-05,20601,168
2021-04-06,20839,238
2021-04-07,21228,389
2021-04-08,21562,334
2021-04-09,21708,146
2021-04-10,21848,140
2021-04-11,21856,8
2021-04-12,21969,113
2021-04-13,22130,161
2021-04-14,22396,266
2021-04-15,22566,170
2021-04-16,22753,187
2021-04-17,22781,28
2021-04-18,22784,3
2021-04-19,22898,114
2021-04-20,23103,205
2021-04-21,23356,253
2021-04-22,23596,240
2021-04-23,23780,184
2021-04-24,23893,113
2021-04-25,23898,5
2021-04-26,24062,164
2021-04-27,24229,167
2021-04-28,24430,201
2021-04-29,24670,240
2021-04-30,24743,73
2021-05-01,24771,28
2021-05-02,24776,5
2021-05-03,24847,71
2021-05-04,24976,129
2021-05-05,25208,232
2021-05-06,25420,212
2021-05-07,25497,77
2021-05-08,25548,51
2021-05-09,25549,1
2021-05-10,25593,44
2021-05-11,25670,77
2021-05-12,25833,163
2021-05-13,25989,156
2021-05-14,26109,120
2021-05-15,26131,22
2021-05-16,26137,6
2021-05-17,26228,91
2021-05-18,26318,90
2021-05-19,26478,160
2021-05-20,26627,149
2021-05-21,26737,110
2021-05-22,26800,63
2021-05-23,26804,4
2021-05-24,26871,67
2021-05-25,26954,83
2021-05-26,27019,65
2021-05-27,27112,93
2021-05-28,27199,87
2021-05-29,27208,9
2021-05-30,27212,4
2021-05-31,27220,8
2021-06-01,27302,82
2021-06-02,27384,82
2021-06-03,27457,73
2021-06-04,27548,91
2021-06-05,27565,17
2021-06-06,27575,10
2021-06-07,27611,36
2021-06-08,27666,55
2021-06-09,27701,35
2021-06-10,27835,134
2021-06-11,27878,43
2021-06-12,27913,35
2021-06-13,27916,3
2021-06-14,27995,79
2021-06-15,28050,55
2021-06-16,28097,47
2021-06-17,28158,61
2021-06-18,28233,75
2021-06-19,28251,18
2021-06-20,28258,7
2021-06-21,28299,41
2021-06-22,28345,46
2021-06-23,28377,32
2021-06-24,28424,47
2021-06-25,28490,66
2021-06-26,28504,14
2021-06-27,28506,2
2021-06-28,28565,59
2021-06-29,28615,50
2021-06-30,28689,74
2021-07-01,28738,49
2021-07-02,28780,42
2021-07-03,28803,23
2021-07-05,28831,28
2021-07-06,28866,35
2021-07-07,28923,57
2021-07-08,29001,78
2021-07-09,29058,57
2021-07-10,29083,25
2021-07-11,29089,6
2021-07-12,29135,46
2021-07-13,29180,45
2021-07-14,29240,60
2021-07-15,29302,62
2021-07-16,29364,62
2021-07-17,29380,16
2021-07-18,29388,8
2021-07-19,29458,70
2021-07-20,29528,70
2021-07-21,29604,76
2021-07-22,29709,105
2021-07-23,29825,116
2021-07-24,29870,45
2021-07-25,29876,6
2021-07-26,30005,129
2021-07-27,30106,101
2021-07-28,30193,87
2021-07-29,30291,98
2021-07-30,30389,98
2021-07-31,30429,40
2021-08-01,30441,12
2021-08-02,30515,74
2021-08-03,30573,58
2021-08-04,30710,137
2021-08-05,30813,103
2021-08-06,30920,107
2021-08-07,30946,26
2021-08-08,30957,11
2021-08-09,31051,94
2021-08-10,31113,62
2021-08-11,31213,100
2021-08-12,31359,146
2021-08-13,31518,159
2021-08-14,31541,23
2021-08-15,31552,11
2021-08-16,31659,107
2021-08-17,31792,133
2021-08-18,31915,123
2021-08-19,32095,180
2021-08-20,32314,219
2021-08-21,32510,196
2021-08-22,32525,15
2021-08-23,32714,189
2021-08-24,32859,145
2021-08-25,33044,185
2021-08-26,33255,211
2021-08-27,33500,245
2021-08-28,33544,44
2021-08-29,33607,63
2021-08-30,33780,173
2021-08-31,33886,106
2021-09-01,33992,106
2021-09-02,34124,132
2021-09-03,34286,162
2021-09-04,34320,34
2021-09-05,34329,9
2021-09-06,34343,14
2021-09-07,34420,77
2021-09-08,34528,108
2021-09-09,34666,138
2021-09-10,34826,160
2021-09-11,34890,64
2021-09-12,34909,19
2021-09-13,35006,97
2021-09-14,35111,105
2021-09-15,35195,84
2021-09-16,35313,118
2021-09-17,35455,142
2021-09-18,35524,69
2021-09-19,35530,6
2021-09-20,35613,83
2021-09-21,35672,59
2021-09-22,35773,101
2021-09-23,35920,147
2021-09-24,36023,103
2021-09-25,36049,26
2021-09-26,36054,5
2021-09-27,36112,58
2021-09-28,36168,56
2021-09-29,36252,84
2021-09-30,36367,115
2021-10-01,36448,81
2021-10-02,36469,21
2021-10-03,36477,8
2021-10-04,36526,49
2021-10-05,36585,59
2021-10-06,36635,50
2021-10-07,36726,91
2021-10-08,36796,70
2021-10-09,36825,29
2021-10-10,36837,12
2021-10-11,36895,58
2021-10-12,36957,62
2021-10-13,37022,65
2021-10-14,37100,78
2021-10-15,37170,70
2021-10-16,37209,39
2021-10-17,37215,6
2021-10-18,37256,41
2021-10-19,37292,36
2021-10-20,37339,47
2021-10-21,37422,83
2021-10-22,37497,75
2021-10-23,37539,42
2021-10-24,37551,12
2021-10-25,37621,70
2021-10-26,37694,73
2021-10-27,37765,71
2021-10-28,37936,171
2021-10-29,38046,110
2021-10-30,38173,127
2021-10-31,38185,12
2021-11-01,38307,122
2021-11-02,38382,75
2021-11-03,38509,127
2021-11-04,38675,166
2021-11-05,38835,160
2021-11-06,38860,25
2021-11-07,38874,14
2021-11-08,39001,127
2021-11-09,39115,114
2021-11-10,39203,88
2021-11-11,39309,106
2021-11-12,39443,134
2021-11-13,39543,100
2021-11-14,39550,7
2021-11-15,39676,126
2021-11-16,39746,70
2021-11-17,39827,81
2021-11-18,40079,252
2021-11-19,40250,171
2021-11-20,40287,37
2021-11-21,40315,28
2021-11-22,40471,156
2021-11-23,40546,75
2021-11-24,40556,10
