date,20-34_Apache,35-44_Apache,45-54_Apache,55-64_Apache,65+_Apache,<20_Apache
1/1/2021,154,143,182,217,246,3
1/10/2021,192,193,255,336,683,10
1/11/2021,196,200,265,352,787,11
1/12/2021,205,211,279,382,916,11
1/13/2021,208,223,302,414,1014,13
1/14/2021,225,246,322,469,1255,16
1/15/2021,233,250,339,497,1343,21
1/16/2021,233,250,340,500,1357,21
1/17/2021,233,250,341,500,1357,21
1/18/2021,240,257,353,510,1384,21
1/19/2021,250,266,366,536,1466,22
1/2/2021,154,145,183,217,247,3
1/20/2021,267,281,394,572,1546,61
1/21/2021,284,303,425,648,1674,112
1/22/2021,321,341,469,726,1784,126
1/23/2021,323,342,470,729,1802,128
1/24/2021,323,342,470,730,1804,128
1/25/2021,327,356,475,742,1865,128
1/26/2021,336,366,486,765,1952,134
1/27/2021,350,377,502,788,2037,149
1/28/2021,378,400,556,890,2158,156
1/29/2021,392,416,579,916,2195,163
1/3/2021,154,145,183,217,247,3
1/30/2021,394,416,579,917,2196,170
1/31/2021,394,417,579,936,2199,174
1/4/2021,157,147,188,221,269,3
1/5/2021,161,152,195,236,318,6
1/6/2021,171,167,209,264,491,10
1/7/2021,179,184,235,317,634,10
1/8/2021,192,193,255,335,676,10
1/9/2021,192,193,255,336,682,10
10/1/2021,2971,1984,2095,2848,4372,5384
10/10/2021,3039,2050,2175,2966,4571,5407
10/11/2021,3040,2055,2180,2970,4584,5408
10/12/2021,3055,2063,2186,2981,4614,5411
10/13/2021,3072,2077,2213,3017,4652,5414
10/14/2021,3080,2089,2228,3026,4674,5416
10/15/2021,3088,2100,2246,3035,4705,5418
10/16/2021,3095,2108,2248,3043,4722,5418
10/17/2021,3097,2111,2250,3045,4723,5418
10/18/2021,3101,2117,2263,3053,4751,5425
10/19/2021,3116,2127,2270,3065,4771,5427
10/2/2021,2977,1991,2101,2859,4386,5385
10/20/2021,3131,2143,2283,3084,4804,5429
10/21/2021,3136,2151,2299,3095,4813,5432
10/22/2021,3145,2159,2308,3105,4833,5439
10/23/2021,3150,2164,2319,3119,4855,5440
10/24/2021,3155,2171,2320,3121,4861,5441
10/25/2021,3164,2176,2333,3134,4879,5445
10/26/2021,3175,2180,2344,3150,4903,5450
10/27/2021,3183,2197,2354,3164,4916,5460
10/28/2021,3194,2206,2363,3186,4935,5464
10/29/2021,3206,2213,2372,3206,4955,5465
10/3/2021,2981,1995,2108,2867,4397,5385
10/30/2021,3209,2217,2376,3215,4960,5466
10/31/2021,3223,2220,2380,3219,4965,5466
10/4/2021,2989,2000,2111,2876,4421,5394
10/5/2021,3001,2012,2131,2899,4453,5395
10/6/2021,3006,2017,2143,2909,4479,5399
10/7/2021,3016,2027,2154,2928,4506,5401
10/8/2021,3025,2039,2167,2948,4549,5407
10/9/2021,3034,2044,2175,2965,4568,5407
11/1/2021,3235,2232,2392,3238,4994,5470
11/10/2021,3331,2297,2477,3367,5150,5988
11/11/2021,3347,2306,2491,3383,5158,6078
11/12/2021,3353,2314,2504,3388,5177,6293
11/13/2021,3368,2324,2512,3401,5200,6329
11/14/2021,3392,2330,2528,3410,5212,6376
11/15/2021,3398,2333,2541,3423,5227,6449
11/16/2021,3414,2347,2556,3439,5241,6557
11/17/2021,3422,2357,2567,3453,5257,6643
11/18/2021,3437,2369,2577,3460,5282,6711
11/19/2021,3453,2375,2588,3479,5299,6823
11/2/2021,3242,2242,2410,3263,5017,5473
11/20/2021,3465,2386,2603,3491,5309,6856
11/21/2021,3479,2391,2606,3494,5316,6881
11/22/2021,3491,2403,2615,3514,5332,6956
11/23/2021,3504,2410,2622,3526,5345,7022
11/24/2021,3504,2411,2622,3526,5345,7025
11/3/2021,3250,2247,2427,3283,5038,5497
11/4/2021,3269,2259,2439,3307,5058,5616
11/5/2021,3280,2263,2447,3318,5073,5646
11/6/2021,3291,2271,2451,3323,5082,5711
11/7/2021,3299,2280,2455,3331,5090,5786
11/8/2021,3314,2287,2463,3346,5117,5848
11/9/2021,3323,2291,2467,3356,5132,5882
12/1/2020,,,2,,,
12/10/2020,2,2,3,3,,1
12/11/2020,2,2,3,3,,1
12/12/2020,2,2,3,3,,1
12/13/2020,2,2,3,3,1,1
12/14/2020,2,2,3,3,1,1
12/15/2020,3,3,3,5,1,1
12/16/2020,7,9,9,16,3,1
12/17/2020,14,21,24,29,3,1
12/18/2020,20,23,29,35,7,1
12/19/2020,20,23,30,35,7,1
12/2/2020,,1,2,,,
12/20/2020,20,23,30,35,7,1
12/21/2020,21,24,33,42,8,1
12/22/2020,22,26,36,43,8,1
12/23/2020,57,52,62,89,36,1
12/24/2020,60,53,63,91,38,1
12/25/2020,60,53,63,92,39,1
12/26/2020,60,53,65,92,39,1
12/27/2020,60,53,65,92,39,1
12/28/2020,76,60,73,108,63,1
12/29/2020,118,116,138,168,170,1
12/3/2020,1,1,2,1,,
12/30/2020,146,132,168,206,212,3
12/31/2020,154,143,182,217,243,3
12/4/2020,1,1,2,2,,
12/5/2020,1,1,2,2,,
12/6/2020,1,1,2,2,,
