date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20857,22914,21059,18367,13046,182
1/10/2021,34400,35134,33237,30117,30305,411
1/11/2021,36315,36948,35198,31807,34178,467
1/12/2021,39093,39629,37993,34354,41836,563
1/13/2021,41838,42544,41116,37078,50693,645
1/14/2021,44571,45586,44356,40103,60168,708
1/15/2021,48030,48814,47748,43234,69463,811
1/16/2021,49807,50391,49427,44853,74872,853
1/17/2021,50904,51409,50501,45943,78368,883
1/18/2021,52554,52927,52252,47682,86399,919
1/19/2021,54592,54789,54298,49875,96539,1009
1/2/2021,22747,24625,22617,19786,14149,207
1/20/2021,57008,57284,57245,52860,108913,1124
1/21/2021,59698,60137,60623,56378,124766,1266
1/22/2021,64156,64275,65226,61263,140591,1412
1/23/2021,67420,67027,68306,64450,151187,1553
1/24/2021,68929,68415,69827,66138,158879,1604
1/25/2021,71287,70567,72420,69088,172586,1678
1/26/2021,74182,73076,75313,72322,189945,1780
1/27/2021,77274,75686,78239,75693,208917,1871
1/28/2021,80300,78252,81203,79322,230269,2002
1/29/2021,84125,81395,84554,83059,250316,2185
1/3/2021,23629,25376,23273,20333,14523,225
1/30/2021,86921,83524,86896,85521,261769,2350
1/31/2021,87827,84256,87762,86555,267805,2388
1/4/2021,25331,27037,24882,21834,16480,246
1/5/2021,27111,28693,26467,23408,18652,275
1/6/2021,29294,30625,28525,25457,21787,335
1/7/2021,31092,32271,30297,27251,25168,365
1/8/2021,32790,33852,31953,28918,27633,386
1/9/2021,33874,34692,32801,29713,29813,406
10/1/2021,815833,557825,575486,657813,1175746,370132
10/10/2021,825467,562926,579602,661198,1180794,374767
10/11/2021,826812,563687,580176,661708,1181615,375439
10/12/2021,827581,564053,580484,661953,1182044,375866
10/13/2021,828648,564626,580996,662374,1182721,376357
10/14/2021,829973,565279,581594,662877,1183484,376872
10/15/2021,831531,566046,582282,663406,1184120,377459
10/16/2021,832511,566477,582649,663716,1184406,378729
10/17/2021,833231,566773,582873,663878,1184575,378992
10/18/2021,834499,567487,583447,664385,1185319,379482
10/19/2021,835591,568110,583912,664867,1185982,380010
10/2/2021,816815,558318,575935,658167,1176146,370675
10/20/2021,836661,568675,584370,665310,1186626,380527
10/21/2021,837790,569289,584907,665763,1187258,380966
10/22/2021,839231,570128,585601,666389,1188565,381587
10/23/2021,840064,570595,586037,666792,1189358,381981
10/24/2021,840539,570877,586264,667048,1189869,382219
10/25/2021,841759,571560,586867,667672,1191515,382688
10/26/2021,842954,572261,587462,668271,1193099,383226
10/27/2021,844234,572998,588162,668973,1194692,383925
10/28/2021,845536,573710,588752,669664,1196229,384394
10/29/2021,846819,574498,589441,670363,1197494,384927
10/3/2021,817337,558563,576117,658324,1176369,370922
10/30/2021,847503,574868,589751,670703,1198017,385214
10/31/2021,847883,575077,589946,670878,1198380,385335
10/4/2021,818727,559237,576721,658758,1177241,371552
10/5/2021,820219,559960,577272,659240,1178166,372161
10/6/2021,821620,560741,577869,659689,1178885,372809
10/7/2021,822618,561345,578343,660133,1179470,373350
10/8/2021,823927,562088,578917,660615,1180114,374044
10/9/2021,824901,562621,579355,660985,1180497,374531
11/1/2021,849030,575711,590511,671482,1199699,385794
11/10/2021,859396,581335,595500,676637,1209675,416947
11/11/2021,860582,581954,596096,677242,1210904,421861
11/12/2021,861966,582761,596805,677916,1212095,427163
11/13/2021,862934,583365,597285,678418,1212714,434611
11/14/2021,863618,583766,597661,678764,1213176,437204
11/15/2021,865041,584590,598406,679538,1214556,441253
11/16/2021,866405,585353,599087,680285,1216039,444909
11/17/2021,867672,586087,599696,681050,1217570,449494
11/18/2021,869109,586834,600330,681832,1218970,453269
11/19/2021,870706,587799,601125,682672,1220136,457795
11/2/2021,850346,576403,591114,672086,1201004,386299
11/20/2021,871677,588405,601668,683190,1220673,463018
11/21/2021,872420,588786,602040,683602,1221054,464684
11/22/2021,873746,589538,602746,684548,1222209,467260
11/23/2021,875426,590363,603541,685508,1223384,470404
11/24/2021,875970,590690,603797,685777,1223761,472199
11/3/2021,851454,576978,591637,672627,1202075,387100
11/4/2021,852559,577569,592164,673195,1203316,389205
11/5/2021,854072,578359,592923,673908,1204544,392685
11/6/2021,854945,578862,593376,674337,1205265,397410
11/7/2021,855615,579251,593685,674631,1205710,399984
11/8/2021,856935,580007,594307,675379,1207129,404736
11/9/2021,858227,580696,594925,676063,1208553,408940
12/1/2020,57,45,56,36,52,2
12/10/2020,77,65,82,65,92,4
12/11/2020,79,69,86,71,94,4
12/12/2020,81,69,89,76,98,4
12/13/2020,82,70,92,79,100,4
12/14/2020,84,76,95,81,110,4
12/15/2020,102,94,117,105,121,4
12/16/2020,215,256,292,242,182,4
12/17/2020,836,1108,1113,917,463,8
12/18/2020,1674,2132,1971,1588,782,9
12/19/2020,2276,2850,2560,2020,992,14
12/2/2020,59,49,59,42,59,3
