date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,639,988,942,758,537,5
1/10/2021,1179,1722,1738,1477,2295,13
1/11/2021,1227,1805,1823,1544,2475,18
1/12/2021,1317,1919,1946,1644,2756,18
1/13/2021,1427,2057,2096,1820,3165,21
1/14/2021,1526,2240,2254,1969,3689,22
1/15/2021,1647,2397,2433,2103,4068,23
1/16/2021,1706,2487,2534,2192,4685,26
1/17/2021,1725,2519,2576,2228,4740,26
1/18/2021,1790,2632,2647,2321,4961,27
1/19/2021,1862,2707,2733,2403,5467,30
1/2/2021,721,1108,1068,864,618,6
1/20/2021,1939,2836,2838,2527,6238,35
1/21/2021,2034,2967,3009,2695,6987,39
1/22/2021,2182,3134,3195,2885,7743,41
1/23/2021,2266,3299,3359,3041,8336,44
1/24/2021,2303,3332,3420,3071,8497,46
1/25/2021,2383,3403,3510,3195,9095,48
1/26/2021,2457,3486,3607,3313,9667,49
1/27/2021,2570,3613,3766,3502,10393,50
1/28/2021,2647,3727,3888,3651,11410,51
1/29/2021,2758,3851,4027,3836,12416,60
1/3/2021,749,1154,1114,887,640,6
1/30/2021,2828,3943,4160,3995,13202,63
1/31/2021,2864,3965,4192,4025,13355,65
1/4/2021,813,1253,1207,975,868,7
1/5/2021,909,1362,1297,1070,1102,8
1/6/2021,1021,1487,1430,1193,1369,10
1/7/2021,1084,1577,1544,1295,1703,12
1/8/2021,1136,1662,1678,1429,2137,13
1/9/2021,1169,1706,1723,1466,2274,13
10/1/2021,35826,29773,31444,36813,75505,18172
10/10/2021,36503,30198,31735,37009,75751,18525
10/11/2021,36606,30265,31784,37037,75790,18585
10/12/2021,36664,30296,31810,37053,75811,18608
10/13/2021,36743,30338,31842,37068,75832,18637
10/14/2021,36822,30387,31877,37101,75853,18660
10/15/2021,36927,30447,31920,37144,75887,18707
10/16/2021,36992,30480,31949,37161,75901,18733
10/17/2021,37030,30509,31968,37175,75909,18749
10/18/2021,37110,30564,32011,37208,75951,18772
10/19/2021,37174,30599,32041,37234,75976,18816
10/2/2021,35875,29813,31476,36842,75519,18213
10/20/2021,37229,30642,32079,37264,76011,18838
10/21/2021,37319,30686,32109,37293,76036,18870
10/22/2021,37415,30751,32158,37331,76086,18907
10/23/2021,37484,30806,32188,37348,76115,18936
10/24/2021,37515,30821,32203,37357,76138,18951
10/25/2021,37583,30872,32245,37382,76214,18971
10/26/2021,37667,30926,32294,37405,76274,19015
10/27/2021,37757,30983,32338,37448,76338,19049
10/28/2021,37879,31045,32381,37491,76418,19074
10/29/2021,37975,31098,32435,37532,76463,19105
10/3/2021,35925,29841,31490,36853,75526,18231
10/30/2021,38035,31139,32462,37547,76486,19121
10/31/2021,38060,31158,32477,37556,76493,19132
10/4/2021,36009,29902,31533,36874,75581,18288
10/5/2021,36101,29954,31559,36904,75621,18334
10/6/2021,36212,30018,31607,36932,75662,18403
10/7/2021,36292,30068,31635,36954,75704,18439
10/8/2021,36389,30133,31679,36986,75724,18474
10/9/2021,36467,30175,31715,37001,75736,18508
11/1/2021,38114,31200,32507,37588,76563,19159
11/10/2021,38669,31540,32817,37840,77017,20015
11/11/2021,38726,31580,32852,37870,77072,20207
11/12/2021,38791,31630,32885,37893,77141,20408
11/13/2021,38835,31655,32909,37911,77161,20634
11/14/2021,38858,31675,32922,37919,77185,20708
11/15/2021,38916,31722,32963,37953,77251,20850
11/16/2021,38978,31766,32990,37985,77305,21019
11/17/2021,39050,31813,33024,38021,77359,21203
11/18/2021,39121,31855,33056,38049,77429,21337
11/19/2021,39174,31902,33093,38081,77476,21511
