date,20-34_Yuma,35-44_Yuma,45-54_Yuma,55-64_Yuma,65+_Yuma,<20_Yuma
1/1/2021,930,874,646,483,238,6
1/10/2021,1272,1214,936,714,515,9
1/11/2021,1332,1302,1001,752,857,9
1/12/2021,1394,1371,1077,805,1181,10
1/13/2021,1479,1445,1153,867,1517,10
1/14/2021,1498,1464,1181,891,1605,10
1/15/2021,1527,1479,1201,920,1695,10
1/16/2021,1531,1480,1205,921,1700,10
1/17/2021,1533,1483,1206,922,1704,10
1/18/2021,1541,1490,1215,926,1722,10
1/19/2021,1584,1516,1246,955,1836,15
1/2/2021,932,875,646,485,239,6
1/20/2021,1598,1524,1255,967,1867,16
1/21/2021,1718,1711,1433,1067,2387,19
1/22/2021,1825,1806,1518,1147,3054,20
1/23/2021,1854,1845,1543,1178,3090,21
1/24/2021,1855,1847,1546,1181,3101,21
1/25/2021,1888,1921,1609,1232,3258,21
1/26/2021,2019,2061,1749,1369,3415,29
1/27/2021,2159,2214,1866,1466,3623,29
1/28/2021,2313,2365,2052,1685,4324,30
1/29/2021,2469,2494,2219,1827,5412,32
1/3/2021,934,875,646,485,239,6
1/30/2021,2507,2527,2256,1900,6273,32
1/31/2021,2508,2528,2256,1901,6290,32
1/4/2021,988,932,686,516,278,6
1/5/2021,1075,1027,753,561,313,6
1/6/2021,1188,1140,850,628,383,9
1/7/2021,1232,1181,907,667,414,9
1/8/2021,1265,1210,932,708,504,9
1/9/2021,1267,1211,936,712,509,9
10/1/2021,30682,17843,17830,19798,31975,15741
10/10/2021,31091,18018,17940,19867,32055,15938
10/11/2021,31140,18048,17958,19887,32064,15969
10/12/2021,31169,18072,17967,19892,32069,15997
10/13/2021,31204,18090,17979,19899,32075,16018
10/14/2021,31273,18112,18009,19915,32087,16046
10/15/2021,31336,18135,18029,19930,32096,16068
10/16/2021,31363,18147,18039,19942,32100,16081
10/17/2021,31377,18154,18043,19944,32100,16089
10/18/2021,31427,18188,18061,19959,32112,16138
10/19/2021,31463,18205,18073,19981,32127,16166
10/2/2021,30703,17851,17841,19804,31980,15765
10/20/2021,31490,18217,18085,19994,32135,16190
10/21/2021,31539,18242,18105,20011,32152,16202
10/22/2021,31635,18287,18130,20028,32182,16242
10/23/2021,31690,18308,18139,20043,32199,16257
10/24/2021,31706,18325,18151,20051,32206,16263
10/25/2021,31771,18353,18169,20064,32247,16292
10/26/2021,31825,18389,18183,20091,32290,16306
10/27/2021,31866,18414,18217,20108,32334,16325
10/28/2021,31923,18451,18244,20140,32374,16351
10/29/2021,32019,18484,18260,20162,32411,16371
10/3/2021,30710,17854,17846,19805,31982,15773
10/30/2021,32072,18500,18267,20168,32420,16385
10/31/2021,32081,18503,18272,20171,32423,16388
10/4/2021,30751,17873,17865,19814,31991,15796
10/5/2021,30902,17909,17883,19827,32006,15827
10/6/2021,30955,17947,17898,19837,32020,15863
10/7/2021,30994,17957,17912,19846,32026,15893
10/8/2021,31040,17989,17924,19856,32040,15918
10/9/2021,31076,18008,17931,19860,32049,15931
11/1/2021,32145,18531,18292,20192,32468,16456
11/10/2021,32604,18765,18482,20423,32817,19335
11/11/2021,32648,18783,18498,20443,32837,19497
11/12/2021,32717,18813,18521,20471,32883,19776
11/13/2021,32772,18843,18533,20486,32890,20355
11/14/2021,32794,18866,18546,20500,32899,20409
11/15/2021,32889,18920,18580,20524,32960,20763
11/16/2021,32940,18956,18612,20561,33019,20936
11/17/2021,33005,18995,18638,20591,33086,21184
11/18/2021,33108,19048,18677,20623,33147,21424
11/19/2021,33195,19099,18716,20653,33187,21597
11/2/2021,32201,18560,18314,20206,32520,16489
11/20/2021,33231,19113,18733,20670,33200,21682
11/21/2021,33253,19119,18744,20677,33208,21740
11/22/2021,33297,19142,18758,20701,33242,21852
11/23/2021,33459,19180,18788,20730,33299,22028
11/24/2021,33506,19200,18804,20746,33320,22147
11/3/2021,32263,18582,18331,20229,32559,16613
11/4/2021,32338,18613,18356,20263,32611,16728
11/5/2021,32381,18635,18382,20293,32638,16982
11/6/2021,32411,18650,18395,20311,32650,17105
