date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-09,6,1
2020-12-16,11,5
2020-12-17,48,37
2020-12-18,82,34
2020-12-19,109,27
2020-12-20,120,11
2020-12-21,271,151
2020-12-22,520,249
2020-12-23,892,372
2020-12-24,962,70
2020-12-26,1275,313
2020-12-27,1351,76
2020-12-28,1791,440
2020-12-29,2422,631
2020-12-30,3277,855
2020-12-31,3820,543
2021-01-01,3894,74
2021-01-02,4412,518
2021-01-03,4579,167
2021-01-04,5159,580
2021-01-05,5786,627
2021-01-06,6558,772
2021-01-07,7301,743
2021-01-08,8172,871
2021-01-09,8493,321
2021-01-10,8574,81
2021-01-11,9172,598
2021-01-12,10017,845
2021-01-13,11188,1171
2021-01-14,12408,1220
2021-01-15,13507,1099
2021-01-16,14531,1024
2021-01-17,14738,207
2021-01-18,15395,657
2021-01-19,16518,1123
2021-01-20,18053,1535
2021-01-21,19661,1608
2021-01-22,21327,1666
2021-01-23,22717,1390
2021-01-24,23140,423
2021-01-25,24344,1204
2021-01-26,25704,1360
2021-01-27,27505,1801
2021-01-28,29390,1885
2021-01-29,31343,1953
2021-01-30,32724,1381
2021-01-31,33073,349
2021-02-01,34802,1729
2021-02-02,36837,2035
2021-02-03,39076,2239
2021-02-04,41376,2300
2021-02-05,44120,2744
2021-02-06,46271,2151
2021-02-07,46803,532
2021-02-08,48869,2066
2021-02-09,51311,2442
2021-02-10,54391,3080
2021-02-11,57592,3201
2021-02-12,61318,3726
2021-02-13,64861,3543
2021-02-14,65552,691
2021-02-15,67008,1456
2021-02-16,69106,2098
2021-02-17,71447,2341
2021-02-18,73918,2471
2021-02-19,75890,1972
2021-02-20,77671,1781
2021-02-21,78180,509
2021-02-22,79641,1461
2021-02-23,81605,1964
2021-02-24,84425,2820
2021-02-25,88148,3723
2021-02-26,92122,3974
2021-02-27,94484,2362
2021-02-28,95406,922
2021-03-01,98525,3119
2021-03-02,102017,3492
2021-03-03,106240,4223
2021-03-04,110438,4198
2021-03-05,114078,3640
2021-03-06,117184,3106
2021-03-07,118336,1152
2021-03-08,121450,3114
2021-03-09,124826,3376
2021-03-10,128460,3634
2021-03-11,133265,4805
2021-03-12,137573,4308
2021-03-13,140254,2681
2021-03-14,141481,1227
2021-03-15,144268,2787
2021-03-16,147746,3478
2021-03-17,151539,3793
2021-03-18,155532,3993
2021-03-19,159062,3530
2021-03-20,161510,2448
2021-03-21,163000,1490
2021-03-22,165804,2804
2021-03-23,168994,3190
2021-03-24,173063,4069
2021-03-25,177198,4135
2021-03-26,181715,4517
2021-03-27,183999,2284
2021-03-28,185914,1915
2021-03-29,189465,3551
2021-03-30,193271,3806
2021-03-31,197525,4254
2021-04-01,202013,4488
2021-04-02,204924,2911
2021-04-03,207357,2433
2021-04-04,208184,827
2021-04-05,211166,2982
2021-04-06,214757,3591
2021-04-07,218573,3816
2021-04-08,222210,3637
2021-04-09,225465,3255
2021-04-10,227762,2297
2021-04-11,229000,1238
2021-04-12,231968,2968
2021-04-13,234613,2645
2021-04-14,237593,2980
2021-04-15,240643,3050
2021-04-16,244095,3452
2021-04-17,245799,1704
2021-04-18,247100,1301
2021-04-19,250025,2925
2021-04-20,253338,3313
2021-04-21,257204,3866
2021-04-22,260127,2923
2021-04-23,262510,2383
2021-04-24,264611,2101
2021-04-25,266130,1519
2021-04-26,268565,2435
2021-04-27,271290,2725
2021-04-28,273769,2479
2021-04-29,275800,2031
2021-04-30,277963,2163
2021-05-01,279336,1373
2021-05-02,280237,901
2021-05-03,281937,1700
2021-05-04,284031,2094
2021-05-05,286108,2077
2021-05-06,287748,1640
2021-05-07,289454,1706
2021-05-08,290878,1424
2021-05-09,291515,637
2021-05-10,292931,1416
2021-05-11,294513,1582
2021-05-12,296556,2043
2021-05-13,298607,2051
2021-05-14,300702,2095
2021-05-15,302261,1559
2021-05-16,303237,976
2021-05-17,304873,1636
2021-05-18,306417,1544
2021-05-19,308385,1968
2021-05-20,310113,1728
2021-05-21,311737,1624
2021-05-22,313256,1519
2021-05-23,313785,529
2021-05-24,314936,1151
2021-05-25,316178,1242
2021-05-26,317552,1374
2021-05-27,318811,1259
2021-05-28,320312,1501
2021-05-29,321038,726
2021-05-30,321443,405
2021-05-31,321696,253
2021-06-01,322860,1164
2021-06-02,324010,1150
2021-06-03,325133,1123
2021-06-04,326479,1346
2021-06-05,327539,1060
2021-06-06,328012,473
2021-06-07,329009,997
2021-06-08,329948,939
2021-06-09,331154,1206
2021-06-10,332244,1090
2021-06-11,333513,1269
2021-06-12,334425,912
2021-06-13,334893,468
2021-06-14,335809,916
2021-06-15,336740,931
2021-06-16,337605,865
2021-06-17,338610,1005
2021-06-18,339814,1204
2021-06-19,340496,682
2021-06-20,340889,393
2021-06-21,341609,720
2021-06-22,342382,773
2021-06-23,343325,943
2021-06-24,344080,755
2021-06-25,345045,965
2021-06-26,345580,535
2021-06-27,346013,433
2021-06-28,346653,640
2021-06-29,347387,734
2021-06-30,348139,752
2021-07-01,348848,709
2021-07-02,349688,840
2021-07-03,350252,564
2021-07-04,350369,117
2021-07-05,350976,607
2021-07-06,351641,665
2021-07-07,352327,686
2021-07-08,352987,660
2021-07-09,353763,776
2021-07-10,354223,460
2021-07-11,354462,239
2021-07-12,355137,675
2021-07-13,355826,689
2021-07-14,356422,596
2021-07-15,357004,582
2021-07-16,357801,797
2021-07-17,358385,584
2021-07-18,358779,394
2021-07-19,359523,744
2021-07-20,360291,768
2021-07-21,361214,923
2021-07-22,362017,803
2021-07-23,363042,1025
2021-07-24,363787,745
2021-07-25,364307,520
2021-07-26,365140,833
2021-07-27,365954,814
2021-07-28,366898,944
2021-07-29,367760,862
2021-07-30,368942,1182
2021-07-31,369754,812
2021-08-01,370255,501
2021-08-02,371076,821
2021-08-03,371897,821
2021-08-04,372800,903
2021-08-05,373698,898
2021-08-06,374969,1271
2021-08-07,375786,817
2021-08-08,376260,474
2021-08-09,377200,940
2021-08-10,378078,878
2021-08-11,378967,889
2021-08-12,379920,953
2021-08-13,381179,1259
2021-08-14,382132,953
2021-08-15,382696,564
2021-08-16,383859,1163
2021-08-17,384920,1061
2021-08-18,386117,1197
2021-08-19,387040,923
2021-08-20,388293,1253
2021-08-21,389145,852
2021-08-22,389729,584
2021-08-23,390905,1176
2021-08-24,391876,971
2021-08-25,392917,1041
2021-08-26,393754,837
2021-08-27,394957,1203
2021-08-28,395806,849
2021-08-29,396326,520
2021-08-30,397312,986
2021-08-31,398175,863
2021-09-01,399099,924
2021-09-02,399818,719
2021-09-03,401097,1279
2021-09-04,401776,679
2021-09-05,402182,406
2021-09-06,402376,194
2021-09-07,403246,870
2021-09-08,404047,801
2021-09-09,404733,686
2021-09-10,405867,1134
2021-09-11,406672,805
2021-09-12,407109,437
2021-09-13,408061,952
2021-09-14,408898,837
2021-09-15,409453,555
2021-09-16,410133,680
2021-09-17,411197,1064
2021-09-18,411917,720
2021-09-19,412271,354
2021-09-20,412688,417
2021-09-21,413343,655
2021-09-22,414045,702
2021-09-23,414717,672
2021-09-24,415760,1043
2021-09-25,416539,779
2021-09-26,416963,424
2021-09-27,417903,940
2021-09-28,418827,924
2021-09-29,419772,945
2021-09-30,420688,916
2021-10-01,421712,1024
2021-10-02,422340,628
2021-10-03,422677,337
2021-10-04,423579,902
2021-10-05,424475,896
2021-10-06,425363,888
2021-10-07,426204,841
2021-10-08,427051,847
2021-10-09,427693,642
2021-10-10,428045,352
2021-10-11,428959,914
2021-10-12,429392,433
2021-10-13,429955,563
2021-10-14,430712,757
2021-10-15,431603,891
2021-10-16,432101,498
2021-10-17,432421,320
2021-10-18,433120,699
2021-10-19,433758,638
2021-10-20,434396,638
2021-10-21,435090,694
2021-10-22,436659,1569
2021-10-23,437667,1008
2021-10-24,438243,576
2021-10-25,439812,1569
2021-10-26,441277,1465
2021-10-27,442790,1513
2021-10-28,444432,1642
2021-10-29,446100,1668
2021-10-30,446818,718
2021-10-31,447214,396
2021-11-01,448639,1425
2021-11-02,450072,1433
2021-11-03,451355,1283
2021-11-04,452748,1393
2021-11-05,454552,1804
2021-11-06,456008,1456
2021-11-07,456493,485
2021-11-08,458045,1552
2021-11-09,459492,1447
2021-11-10,461027,1535
2021-11-11,462420,1393
2021-11-12,464089,1669
2021-11-13,464986,897
2021-11-14,465476,490
2021-11-15,466916,1440
2021-11-16,468263,1347
2021-11-17,469866,1603
2021-11-18,471465,1599
2021-11-19,473178,1713
2021-11-20,474379,1201
2021-11-21,474854,475
2021-11-22,476436,1582
2021-11-23,478181,1745
2021-11-24,478730,549
