date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,411,438,641,431,8
1/10/2021,567,698,803,1120,957,12
1/11/2021,576,706,812,1136,984,13
1/12/2021,595,730,842,1183,1074,13
1/13/2021,639,778,929,1276,1260,14
1/14/2021,672,823,984,1348,1374,16
1/15/2021,687,834,996,1368,1422,16
1/16/2021,708,866,1040,1415,1568,18
1/17/2021,710,868,1043,1420,1584,19
1/18/2021,717,871,1056,1440,1734,20
1/19/2021,751,925,1108,1516,1888,21
1/2/2021,332,444,461,674,441,8
1/20/2021,793,974,1173,1611,2166,21
1/21/2021,916,1131,1347,1853,2853,22
1/22/2021,1052,1264,1523,2106,3787,24
1/23/2021,1092,1320,1578,2212,4924,27
1/24/2021,1108,1337,1602,2289,6115,28
1/25/2021,1131,1361,1636,2365,6760,28
1/26/2021,1142,1373,1665,2411,7117,28
1/27/2021,1216,1425,1738,2596,8371,29
1/28/2021,1266,1495,1846,2797,9757,36
1/29/2021,1344,1554,1942,2972,10988,41
1/3/2021,332,446,461,675,443,8
1/30/2021,1393,1580,1999,3058,11622,42
1/31/2021,1431,1607,2048,3143,12322,44
1/4/2021,341,451,470,687,449,8
1/5/2021,348,459,485,706,471,8
1/6/2021,356,466,496,731,508,9
1/7/2021,439,565,638,868,706,10
1/8/2021,533,668,765,1079,910,12
1/9/2021,566,697,802,1120,954,12
10/1/2021,10910,7938,10406,19703,54223,4565
10/10/2021,11054,8008,10483,19781,54347,4608
10/11/2021,11070,8019,10486,19796,54376,4614
10/12/2021,11080,8022,10493,19803,54387,4624
10/13/2021,11095,8027,10500,19813,54399,4638
10/14/2021,11112,8040,10510,19830,54423,4641
10/15/2021,11132,8047,10518,19842,54443,4648
10/16/2021,11143,8052,10523,19848,54451,4658
10/17/2021,11157,8060,10533,19852,54457,4662
10/18/2021,11173,8067,10538,19860,54472,4667
10/19/2021,11193,8076,10543,19870,54483,4676
10/2/2021,10929,7944,10414,19711,54236,4571
10/20/2021,11210,8082,10548,19879,54510,4678
10/21/2021,11232,8091,10558,19895,54524,4684
10/22/2021,11249,8099,10571,19916,54568,4690
10/23/2021,11250,8101,10582,19925,54608,4692
10/24/2021,11255,8106,10586,19929,54627,4696
10/25/2021,11269,8113,10596,19941,54705,4702
10/26/2021,11275,8123,10605,19955,54794,4706
10/27/2021,11291,8127,10616,19971,54879,4709
10/28/2021,11315,8136,10625,19991,54966,4714
10/29/2021,11333,8148,10638,19999,55050,4720
10/3/2021,10937,7945,10415,19713,54239,4574
10/30/2021,11346,8150,10641,20005,55068,4721
10/31/2021,11350,8155,10642,20009,55085,4722
10/4/2021,10955,7954,10432,19725,54255,4577
10/5/2021,10976,7963,10441,19740,54281,4581
10/6/2021,10993,7974,10449,19748,54301,4583
10/7/2021,11007,7987,10458,19757,54313,4585
10/8/2021,11027,7996,10471,19772,54336,4603
10/9/2021,11042,8005,10479,19777,54343,4607
11/1/2021,11363,8164,10650,20026,55153,4728
11/10/2021,11516,8257,10753,20195,55718,5010
11/11/2021,11539,8267,10765,20225,55790,5084
11/12/2021,11561,8291,10780,20260,55893,5146
11/13/2021,11569,8305,10786,20271,55922,5155
11/14/2021,11580,8309,10796,20280,55948,5161
11/15/2021,11599,8323,10807,20306,56013,5186
11/16/2021,11618,8337,10821,20326,56091,5272
11/17/2021,11637,8352,10831,20349,56176,5361
11/18/2021,11661,8369,10848,20376,56284,5403
11/19/2021,11687,8388,10864,20408,56350,5420
11/2/2021,11382,8173,10661,20041,55205,4733
11/20/2021,11698,8397,10874,20427,56388,5437
11/21/2021,11709,8399,10885,20438,56418,5442
11/22/2021,11730,8412,10899,20473,56487,5486
11/23/2021,11751,8427,10923,20496,56557,5562
11/24/2021,11758,8433,10927,20503,56581,5579
11/3/2021,11393,8185,10675,20060,55260,4741
11/4/2021,11411,8194,10684,20077,55327,4765
11/5/2021,11430,8205,10698,20106,55410,4810
11/6/2021,11442,8214,10713,20121,55455,4823
11/7/2021,11453,8224,10717,20127,55480,4832
11/8/2021,11467,8236,10731,20159,55559,4879
11/9/2021,11497,8247,10739,20177,55652,4958
12/1/2020,,,,,1,
12/10/2020,1,,,,1,
12/11/2020,1,,,,1,
12/12/2020,1,,,,2,
12/13/2020,1,,,,2,
12/14/2020,1,,,,2,
12/15/2020,1,,,,2,
12/16/2020,1,1,1,1,2,
12/17/2020,1,1,2,1,5,
12/18/2020,1,1,2,1,5,
12/19/2020,2,1,2,1,7,
12/2/2020,,,,,1,
12/20/2020,2,1,2,4,7,
12/21/2020,2,3,2,5,7,
12/22/2020,34,73,101,120,57,
12/23/2020,109,164,181,268,103,1
12/24/2020,119,175,189,281,110,2
12/25/2020,123,178,193,283,113,2
12/26/2020,128,184,200,298,118,2
12/27/2020,131,187,202,303,119,2
12/28/2020,147,192,210,324,145,2
12/29/2020,183,237,267,396,236,5
12/3/2020,,,,,1,
12/30/2020,287,391,407,588,391,8
12/31/2020,309,409,436,635,417,8
12/4/2020,,,,,1,
12/5/2020,,,,,1,
12/6/2020,1,,,,1,
12/7/2020,1,,,,1,
12/8/2020,1,,,,1,
12/9/2020,1,,,,1,
2/1/2021,1486,1659,2111,3292,13831,49
2/10/2021,1815,1961,2509,4209,24707,60
2/11/2021,1854,2000,2560,4317,25905,61
2/12/2021,1895,2040,2614,4426,27071,63
2/13/2021,1940,2076,2657,4535,27921,67
2/14/2021,1973,2100,2696,4608,28699,68
2/15/2021,1996,2114,2721,4671,29279,68
2/16/2021,2030,2148,2757,4756,30207,70
2/17/2021,2048,2170,2773,4798,30594,70
2/18/2021,2054,2176,2780,4805,30742,70
2/19/2021,2066,2182,2805,4814,30835,70
2/2/2021,1553,1719,2183,3438,15403,51
2/20/2021,2070,2184,2809,4823,30889,70
2/21/2021,2077,2184,2811,4826,30938,71
2/22/2021,2082,2185,2825,4840,30991,71
2/23/2021,2115,2208,2860,4914,31470,73
2/24/2021,2179,2273,2934,5091,32693,74
2/25/2021,2239,2317,2997,5208,33364,74
2/26/2021,2275,2356,3035,5311,33722,75
2/27/2021,2288,2366,3047,5335,33903,76
2/28/2021,2294,2369,3055,5355,33981,76
2/3/2021,1596,1754,2243,3584,17087,52
2/4/2021,1628,1790,2295,3652,18167,54
2/5/2021,1671,1830,2330,3728,19101,55
2/6/2021,1710,1857,2372,3816,19952,56
2/7/2021,1732,1873,2396,3880,20814,56
2/8/2021,1753,1899,2426,3974,22009,57
2/9/2021,1775,1923,2461,4068,23226,58
3/1/2021,2308,2383,3073,5421,34177,77
3/10/2021,2496,2535,3302,6650,36994,88
3/11/2021,2541,2581,3349,6905,37574,92
3/12/2021,2583,2614,3406,7135,38087,93
3/13/2021,2602,2629,3425,7269,38305,93
3/14/2021,2624,2649,3444,7432,38624,96
