date,20-34_Pima,35-44_Pima,45-54_Pima,55-64_Pima,65+_Pima,<20_Pima
1/1/2021,4371,4451,3689,3473,2157,26
1/10/2021,6665,6416,5568,5396,4658,63
1/11/2021,6981,6692,5837,5685,5037,74
1/12/2021,7313,6947,6101,5944,5551,83
1/13/2021,7531,7184,6343,6192,5992,93
1/14/2021,7839,7493,6660,6485,6414,98
1/15/2021,8468,8065,7240,7051,7718,108
1/16/2021,8711,8259,7424,7216,7991,111
1/17/2021,8794,8319,7469,7274,8122,114
1/18/2021,9142,8631,7785,7565,9691,120
1/19/2021,9515,8917,8113,7887,11365,130
1/2/2021,4542,4573,3791,3584,2266,28
1/20/2021,10011,9466,8620,8367,13494,143
1/21/2021,10417,9911,9110,8851,16603,152
1/22/2021,11122,10594,9868,9588,19652,165
1/23/2021,11402,10827,10062,9788,21460,170
1/24/2021,11548,10957,10172,9891,21782,173
1/25/2021,12278,11591,10919,10643,25036,188
1/26/2021,12993,12173,11582,11288,28068,197
1/27/2021,13722,12771,12250,12014,31243,206
1/28/2021,14567,13414,12921,12744,34565,222
1/29/2021,15494,14138,13652,13496,37659,243
1/3/2021,4634,4661,3861,3641,2312,30
1/30/2021,16153,14567,14006,13896,40392,251
1/31/2021,16321,14680,14122,14032,41138,256
1/4/2021,4980,4965,4121,3924,2556,39
1/5/2021,5318,5285,4389,4209,2865,43
1/6/2021,5740,5625,4813,4573,3198,50
1/7/2021,6042,5859,5031,4849,3601,55
1/8/2021,6315,6142,5317,5132,3853,58
1/9/2021,6567,6317,5483,5321,4586,63
10/1/2021,129748,82947,82522,99870,197720,58490
12/1/2020,11,6,9,7,15,
12/10/2020,15,9,14,12,22,
12/11/2020,15,11,17,14,24,
12/12/2020,15,11,17,16,25,
12/13/2020,16,11,17,17,25,
12/14/2020,16,14,20,17,26,
12/15/2020,19,19,24,22,32,
12/16/2020,21,21,26,23,33,
12/17/2020,267,330,337,280,117,
12/18/2020,585,690,631,552,231,1
12/19/2020,793,899,775,654,294,1
12/2/2020,12,6,11,7,15,
12/20/2020,795,901,778,658,299,1
12/21/2020,1211,1277,1060,936,429,3
12/22/2020,1612,1664,1398,1218,563,5
12/23/2020,2117,2152,1781,1529,736,6
12/24/2020,2379,2430,1979,1745,825,8
12/25/2020,2380,2431,1979,1747,828,8
12/26/2020,2585,2637,2129,1898,900,9
12/27/2020,2633,2681,2158,1930,915,9
12/28/2020,3101,3126,2514,2260,1099,11
12/29/2020,3564,3585,2858,2651,1347,17
12/3/2020,12,7,12,9,17,
12/30/2020,4008,4050,3308,3077,1619,18
12/31/2020,4330,4405,3618,3392,1869,23
12/4/2020,13,7,13,9,17,
