date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,642,731,564,431,356,3
1/10/2021,1158,1138,939,784,707,15
1/11/2021,1230,1222,1016,836,772,16
1/12/2021,1337,1309,1088,919,969,17
1/13/2021,1399,1374,1168,995,1227,18
1/14/2021,1499,1460,1261,1082,1496,18
1/15/2021,1614,1556,1339,1176,2237,19
1/16/2021,1625,1572,1355,1199,2340,19
1/17/2021,1631,1580,1363,1203,2347,19
1/18/2021,1698,1653,1418,1256,2412,22
1/19/2021,1786,1718,1482,1335,2668,23
1/2/2021,668,747,572,446,366,3
1/20/2021,2040,1992,1808,1621,2880,28
1/21/2021,2189,2103,1909,1721,3088,29
1/22/2021,2284,2180,2004,1835,3424,30
1/23/2021,2329,2213,2039,1872,3622,33
1/24/2021,2334,2216,2039,1873,3640,33
1/25/2021,2383,2267,2102,1974,3945,34
1/26/2021,2446,2320,2157,2058,4305,37
1/27/2021,2699,2461,2308,2220,4683,40
1/28/2021,2893,2585,2436,2379,5087,46
1/29/2021,2992,2667,2517,2486,5426,50
1/3/2021,668,748,572,447,368,3
1/30/2021,3052,2711,2544,2524,5544,58
1/31/2021,3062,2713,2545,2529,5566,58
1/4/2021,739,822,631,516,429,4
1/5/2021,825,892,686,580,494,8
1/6/2021,907,939,741,632,559,10
1/7/2021,1024,1023,829,699,658,11
1/8/2021,1144,1130,927,764,697,15
1/9/2021,1158,1137,937,781,705,15
10/1/2021,22284,11718,11022,12772,18875,8522
12/1/2020,,,,1,,
12/10/2020,,1,,1,,
12/11/2020,,1,,1,,
12/12/2020,1,1,,1,,
12/13/2020,1,1,,1,,
12/14/2020,1,1,,1,,
12/15/2020,2,3,,2,1,
12/16/2020,25,42,32,23,14,
12/17/2020,54,75,63,47,19,
12/18/2020,101,132,108,79,37,
12/19/2020,111,145,116,92,38,
12/2/2020,,1,,1,,
12/20/2020,112,146,116,92,40,
12/21/2020,114,147,118,93,41,
12/22/2020,121,167,130,104,46,1
12/23/2020,178,273,206,141,69,2
12/24/2020,259,374,276,197,82,2
12/25/2020,285,402,296,217,87,2
12/26/2020,303,426,310,227,89,2
12/27/2020,330,449,324,239,92,2
12/28/2020,385,508,368,268,104,3
12/29/2020,449,583,414,317,199,3
12/3/2020,,1,,1,,
12/30/2020,549,670,488,379,301,3
12/31/2020,602,712,537,414,351,3
12/4/2020,,1,,1,,
12/5/2020,,1,,1,,
12/6/2020,,1,,1,,
12/7/2020,,1,,1,,
12/8/2020,,1,,1,,
12/9/2020,,1,,1,,
2/1/2021,3119,2776,2607,2637,6012,58
2/10/2021,5003,3640,3569,3932,9980,228
2/11/2021,5149,3758,3696,4108,10615,237
2/12/2021,5570,4062,3989,4495,11343,297
2/13/2021,5979,4280,4169,4692,11852,338
2/14/2021,5989,4283,4173,4696,11880,338
2/15/2021,6123,4413,4286,4814,12206,347
2/16/2021,6291,4566,4440,5002,12618,358
2/17/2021,6885,4913,4717,5270,12962,670
2/18/2021,6950,4973,4797,5366,13058,675
2/19/2021,7074,5043,4881,5476,13139,689
2/2/2021,3164,2813,2643,2689,6414,60
2/20/2021,7313,5146,4993,5562,13200,711
2/21/2021,7316,5149,4996,5565,13207,712
2/22/2021,7348,5171,5016,5609,13235,714
2/23/2021,7375,5189,5053,5657,13292,716
2/24/2021,7669,5397,5241,5876,13514,734
2/25/2021,7927,5591,5412,6069,13802,762
2/26/2021,8228,5811,5638,6284,14071,785
2/27/2021,8324,5886,5712,6356,14153,793
2/28/2021,8333,5891,5718,6363,14181,794
2/3/2021,3527,2944,2787,2860,6916,71
2/4/2021,3963,3089,2935,3047,7549,88
2/5/2021,4067,3178,3040,3196,8158,91
2/6/2021,4413,3394,3321,3565,8490,192
2/7/2021,4422,3397,3328,3573,8535,193
2/8/2021,4627,3445,3394,3677,8873,206
2/9/2021,4683,3489,3428,3757,9216,209
3/1/2021,8597,6091,5922,6562,14373,809
3/10/2021,9844,6785,6568,7864,15169,1034
3/11/2021,10028,6885,6681,8092,15323,1052
3/12/2021,10169,6957,6762,8254,15441,1062
3/13/2021,10198,6971,6781,8316,15493,1064
3/14/2021,10206,6975,6786,8337,15503,1064
3/15/2021,10297,7004,6822,8477,15611,1072
3/16/2021,10541,7143,6948,8677,15719,1127
3/17/2021,10788,7248,7060,8869,15869,1161
3/18/2021,10968,7369,7175,8973,15943,1182
3/19/2021,11141,7476,7285,9108,16025,1199
3/2/2021,9001,6317,6131,6793,14549,874
3/20/2021,11228,7541,7338,9181,16070,1207
3/21/2021,11250,7544,7340,9193,16083,1209
3/22/2021,11377,7642,7447,9271,16134,1230
3/23/2021,11719,7777,7550,9377,16198,1289
3/24/2021,12009,7850,7612,9458,16272,1336
3/25/2021,12352,7981,7725,9561,16330,1382
3/26/2021,12566,8038,7783,9639,16373,1441
3/27/2021,12782,8091,7825,9685,16397,1490
3/28/2021,12826,8110,7845,9695,16403,1497
3/29/2021,13062,8163,7914,9768,16438,1566
3/3/2021,9125,6390,6192,6939,14659,901
3/30/2021,13301,8230,7987,9849,16496,1631
3/31/2021,13665,8355,8100,9953,16568,1711
3/4/2021,9243,6455,6251,7103,14728,912
3/5/2021,9436,6572,6371,7293,14835,983
3/6/2021,9544,6631,6423,7362,14871,996
3/7/2021,9548,6632,6424,7385,14885,997
3/8/2021,9638,6679,6459,7548,14958,1003
3/9/2021,9730,6739,6528,7720,15063,1021
4/1/2021,13984,8437,8197,10035,16678,1751
4/10/2021,15481,9058,8776,10647,17182,2074
4/11/2021,15510,9064,8781,10656,17187,2083
4/12/2021,15625,9093,8808,10686,17218,2094
4/13/2021,15722,9128,8842,10718,17249,2105
4/14/2021,15853,9181,8881,10766,17284,2132
4/15/2021,15997,9223,8910,10810,17331,2152
4/16/2021,16130,9279,8958,10859,17404,2191
4/17/2021,16172,9315,8992,10891,17438,2203
4/18/2021,16185,9319,8998,10894,17443,2205
4/19/2021,16319,9338,9019,10931,17468,2333
4/2/2021,14281,8544,8319,10162,16759,1834
4/20/2021,16420,9363,9051,10965,17502,2385
4/21/2021,16541,9417,9103,11024,17544,2439
4/22/2021,16652,9448,9151,11068,17576,2480
4/23/2021,16782,9499,9186,11113,17612,2577
4/24/2021,16836,9525,9216,11130,17627,2601
4/25/2021,16862,9530,9228,11137,17634,2614
4/26/2021,16920,9547,9245,11161,17646,2629
4/27/2021,16990,9574,9272,11185,17666,2645
4/28/2021,17140,9618,9326,11226,17707,2676
4/29/2021,17229,9646,9348,11258,17730,2697
4/3/2021,14344,8576,8353,10200,16795,1851
4/30/2021,17333,9672,9385,11304,17771,2718
4/4/2021,14362,8580,8360,10205,16807,1858
4/5/2021,14541,8650,8423,10258,16865,1884
4/6/2021,14768,8734,8504,10348,16951,1911
4/7/2021,14955,8816,8568,10449,17013,1943
4/8/2021,15157,8908,8663,10524,17096,1975
4/9/2021,15375,9006,8735,10613,17166,2012
5/1/2021,17384,9691,9391,11310,17785,2732
5/10/2021,17874,9863,9544,11462,17899,2872
5/11/2021,17923,9871,9565,11475,17911,2888
5/12/2021,17982,9891,9589,11498,17926,2926
5/13/2021,18042,9915,9616,11521,17945,3229
5/14/2021,18124,9949,9640,11554,17970,3666
5/15/2021,18162,9968,9655,11570,17985,3817
5/16/2021,18180,9976,9660,11576,17988,3834
5/17/2021,18251,10007,9681,11598,18002,3978
5/18/2021,18313,10029,9702,11608,18019,4047
5/19/2021,18393,10065,9732,11631,18048,4289
5/2/2021,17412,9696,9395,11319,17789,2739
5/20/2021,18446,10089,9746,11645,18062,4387
5/21/2021,18503,10116,9765,11662,18077,4569
5/22/2021,18554,10132,9779,11671,18083,4683
5/23/2021,18565,10136,9785,11676,18084,4696
5/24/2021,18609,10147,9795,11691,18091,4740
5/25/2021,18663,10162,9811,11702,18095,4767
5/26/2021,18751,10184,9833,11714,18116,4871
5/27/2021,18793,10200,9849,11733,18123,4910
5/28/2021,18840,10220,9867,11744,18133,5023
5/29/2021,18873,10228,9873,11748,18139,5047
5/3/2021,17460,9713,9416,11330,17793,2753
5/30/2021,18882,10231,9878,11749,18143,5054
5/31/2021,18883,10233,9878,11752,18144,5054
5/4/2021,17538,9746,9434,11356,17808,2775
5/5/2021,17612,9783,9455,11380,17830,2797
5/6/2021,17670,9801,9483,11396,17852,2817
5/7/2021,17773,9830,9510,11424,17867,2839
5/8/2021,17799,9841,9526,11444,17873,2856
5/9/2021,17824,9845,9531,11447,17875,2863
6/1/2021,18927,10248,9888,11768,18149,5070
6/10/2021,19231,10370,9987,11858,18216,5486
6/11/2021,19287,10393,9999,11869,18228,5569
