date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,336,319,273,280,202,3
1/10/2021,458,453,383,389,632,6
1/11/2021,470,467,404,406,830,6
1/12/2021,476,472,409,416,1043,6
1/13/2021,495,505,431,440,1353,6
1/14/2021,500,513,444,451,1601,6
1/15/2021,505,520,454,461,2028,6
1/16/2021,521,525,462,473,2384,6
1/17/2021,524,526,465,474,2397,6
1/18/2021,527,531,472,483,2574,6
1/19/2021,544,543,484,498,2779,6
1/2/2021,337,322,276,283,205,3
1/20/2021,553,558,499,521,3156,6
1/21/2021,559,572,512,542,3533,6
1/22/2021,572,580,520,550,3700,6
1/23/2021,598,617,555,584,4058,6
1/24/2021,608,621,562,604,4130,6
1/25/2021,630,640,598,648,4317,6
1/26/2021,652,683,647,706,4533,8
1/27/2021,681,720,689,753,4916,8
1/28/2021,731,758,744,828,5530,9
1/29/2021,772,802,813,897,5897,10
1/3/2021,349,336,287,297,230,3
1/30/2021,774,807,815,902,5915,10
1/31/2021,779,810,819,910,5942,10
1/4/2021,355,345,292,299,251,3
1/5/2021,374,372,306,314,260,3
1/6/2021,395,391,324,339,276,4
1/7/2021,403,397,335,347,306,4
1/8/2021,433,430,364,370,336,5
1/9/2021,451,451,383,387,629,6
10/1/2021,12503,8445,8086,11062,22537,6144
12/1/2020,,,,1,1,
12/10/2020,,,,1,1,
12/11/2020,,,,1,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,1,1,1,
12/16/2020,,,2,1,1,
12/17/2020,,,7,4,4,
12/18/2020,1,2,8,7,4,
12/19/2020,1,4,10,8,5,
12/2/2020,,,,1,1,
12/20/2020,1,4,10,8,5,
12/21/2020,3,5,11,12,7,
12/22/2020,73,79,62,60,18,
12/23/2020,180,178,154,150,43,1
12/24/2020,210,207,179,165,53,1
12/25/2020,210,207,179,165,53,1
12/26/2020,212,212,181,176,54,1
12/27/2020,212,212,181,176,54,1
12/28/2020,228,227,200,196,65,1
12/29/2020,245,246,212,215,72,1
12/3/2020,,,,1,1,
12/30/2020,289,284,246,248,127,1
12/31/2020,334,317,271,279,185,3
12/4/2020,,,,1,1,
12/5/2020,,,,1,1,
12/6/2020,,,,1,1,
12/7/2020,,,,1,1,
12/8/2020,,,,1,1,
12/9/2020,,,,1,1,
2/1/2021,787,826,830,929,6100,10
2/10/2021,1049,1064,1075,1226,8008,19
2/11/2021,1165,1179,1207,1385,9039,23
2/12/2021,1235,1237,1271,1463,9714,29
2/13/2021,1259,1252,1295,1494,9898,30
2/14/2021,1259,1253,1295,1494,9910,30
2/15/2021,1262,1264,1309,1509,10064,30
2/16/2021,1269,1270,1318,1532,10295,32
2/17/2021,1275,1278,1332,1556,10471,32
2/18/2021,1280,1290,1348,1579,10661,32
2/19/2021,1284,1295,1360,1594,10844,33
2/2/2021,794,838,841,946,6241,11
2/20/2021,1289,1301,1369,1601,10856,33
2/21/2021,1290,1301,1372,1605,10862,33
2/22/2021,1292,1305,1378,1613,10897,33
2/23/2021,1294,1305,1379,1614,10942,33
2/24/2021,1326,1327,1407,1637,11173,34
2/25/2021,1366,1350,1458,1739,11915,36
2/26/2021,1402,1379,1497,1818,12368,39
2/27/2021,1462,1435,1557,1906,12680,41
2/28/2021,1464,1437,1559,1908,12709,41
2/3/2021,820,867,866,976,6508,12
2/4/2021,840,885,882,1003,6770,13
2/5/2021,875,925,940,1042,6958,14
2/6/2021,878,926,946,1055,7041,14
2/7/2021,879,929,947,1057,7058,14
2/8/2021,889,938,957,1072,7172,15
2/9/2021,924,973,1001,1125,7471,16
3/1/2021,1466,1443,1567,1937,12940,44
3/10/2021,1721,1717,1913,3840,15610,60
3/11/2021,1773,1769,1979,4074,15899,63
3/12/2021,1811,1806,2007,4247,16076,66
3/13/2021,1834,1829,2031,4383,16228,67
3/14/2021,1836,1831,2032,4392,16244,67
3/15/2021,1897,1871,2073,4692,16469,69
3/16/2021,1959,1926,2158,4897,16660,77
3/17/2021,2002,1975,2221,5119,16895,89
3/18/2021,2142,2057,2387,5431,17270,101
3/19/2021,2215,2121,2508,5689,17509,112
3/2/2021,1474,1455,1583,1980,13178,44
3/20/2021,2274,2173,2718,6013,17745,116
3/21/2021,2279,2180,2732,6021,17751,116
3/22/2021,2308,2224,2835,6187,17879,118
3/23/2021,2346,2255,2906,6264,17950,127
3/24/2021,2421,2321,3000,6428,18087,152
3/25/2021,2748,2587,3268,6706,18329,203
3/26/2021,2942,2691,3419,6876,18488,234
3/27/2021,3078,2822,3562,6940,18530,247
3/28/2021,3084,2827,3564,6944,18536,251
3/29/2021,3145,2860,3613,7050,18602,262
3/3/2021,1509,1498,1631,2102,13683,48
3/30/2021,3248,2929,3666,7109,18656,292
3/31/2021,3393,3039,3857,7211,18768,318
3/4/2021,1565,1563,1703,2636,14275,50
3/5/2021,1599,1592,1738,2866,14636,54
3/6/2021,1611,1605,1771,3131,15086,54
3/7/2021,1613,1608,1778,3150,15106,55
3/8/2021,1624,1620,1788,3284,15262,55
3/9/2021,1678,1686,1875,3647,15441,58
4/1/2021,3594,3218,4020,7387,18938,348
4/10/2021,4993,4199,4889,8227,19762,633
4/11/2021,5018,4208,4896,8243,19772,642
4/12/2021,5122,4291,4961,8318,19859,663
4/13/2021,5184,4333,5006,8360,19921,680
4/14/2021,5284,4410,5053,8406,19967,690
4/15/2021,5445,4588,5188,8507,20055,703
4/16/2021,5546,4670,5265,8578,20123,716
4/17/2021,5589,4708,5290,8608,20149,724
4/18/2021,5597,4711,5294,8612,20151,730
4/19/2021,5665,4745,5349,8666,20188,741
4/2/2021,3785,3346,4159,7484,19052,379
4/20/2021,5713,4782,5383,8709,20243,748
4/21/2021,5826,4853,5433,8771,20293,768
4/22/2021,5934,4947,5504,8846,20344,792
4/23/2021,6035,5009,5574,8892,20373,808
4/24/2021,6079,5033,5598,8912,20394,828
4/25/2021,6084,5038,5603,8915,20398,832
4/26/2021,6127,5072,5645,8949,20440,850
4/27/2021,6164,5098,5675,8986,20467,864
4/28/2021,6240,5137,5743,9024,20513,877
4/29/2021,6340,5211,5810,9078,20584,894
4/3/2021,3897,3434,4225,7525,19095,401
4/30/2021,6407,5246,5846,9120,20636,907
4/4/2021,3906,3436,4230,7530,19098,410
4/5/2021,3967,3486,4285,7598,19164,425
4/6/2021,4136,3566,4356,7687,19273,464
4/7/2021,4416,3816,4541,7857,19418,508
4/8/2021,4653,3995,4685,8029,19594,552
4/9/2021,4854,4112,4817,8144,19696,604
5/1/2021,6431,5267,5858,9132,20651,921
5/10/2021,6725,5476,6059,9320,20838,1190
5/11/2021,6754,5489,6078,9328,20858,1224
5/12/2021,6785,5512,6099,9357,20888,1271
5/13/2021,6869,5554,6137,9385,20939,1361
5/14/2021,6909,5584,6158,9420,20965,1461
5/15/2021,6929,5591,6177,9431,20975,1598
5/16/2021,6944,5602,6184,9432,20977,1612
5/17/2021,6995,5638,6206,9453,21009,1691
5/18/2021,7061,5677,6230,9480,21038,1762
