date,Arizona_cume,Arizona
2020-12-01 00:00:00,189,
2020-12-02 00:00:00,208,19
2020-12-03 00:00:00,228,20
2020-12-04 00:00:00,236,8
2020-12-05 00:00:00,238,2
2020-12-06 00:00:00,240,2
2020-12-07 00:00:00,256,16
2020-12-08 00:00:00,267,11
2020-12-09 00:00:00,282,15
2020-12-10 00:00:00,301,19
2020-12-11 00:00:00,317,16
2020-12-12 00:00:00,328,11
2020-12-13 00:00:00,336,8
2020-12-14 00:00:00,359,23
2020-12-15 00:00:00,434,75
2020-12-16 00:00:00,1051,617
2020-12-17 00:00:00,4242,3191
2020-12-18 00:00:00,7925,3683
2020-12-19 00:00:00,10495,2570
2020-12-20 00:00:00,11553,1058
2020-12-21 00:00:00,17109,5556
2020-12-22 00:00:00,24936,7827
2020-12-23 00:00:00,34785,9849
2020-12-24 00:00:00,38657,3872
2020-12-25 00:00:00,38802,145
2020-12-26 00:00:00,45353,6551
2020-12-27 00:00:00,48021,2668
2020-12-28 00:00:00,57505,9484
2020-12-29 00:00:00,70812,13307
2020-12-30 00:00:00,85931,15119
2020-12-31 00:00:00,93942,8011
2021-01-01 00:00:00,96063,2121
2021-01-02 00:00:00,103750,7687
2021-01-03 00:00:00,106989,3239
2021-01-04 00:00:00,115844,8855
2021-01-05 00:00:00,125029,9185
2021-01-06 00:00:00,137209,12180
2021-01-07 00:00:00,150043,12834
2021-01-08 00:00:00,162198,12155
2021-01-09 00:00:00,170183,7985
2021-01-10 00:00:00,173477,3294
2021-01-11 00:00:00,189398,15921
2021-01-12 00:00:00,212754,23356
2021-01-13 00:00:00,238240,25486
2021-01-14 00:00:00,263142,24902
2021-01-15 00:00:00,288526,25384
2021-01-16 00:00:00,304387,15861
2021-01-17 00:00:00,313782,9395
2021-01-18 00:00:00,332963,19181
2021-01-19 00:00:00,360301,27338
2021-01-20 00:00:00,392665,32364
2021-01-21 00:00:00,428064,35399
2021-01-22 00:00:00,466528,38464
2021-01-23 00:00:00,495396,28868
2021-01-24 00:00:00,511694,16298
2021-01-25 00:00:00,541757,30063
2021-01-26 00:00:00,579003,37246
2021-01-27 00:00:00,619305,40302
2021-01-28 00:00:00,659703,40398
2021-01-29 00:00:00,700028,40325
2021-01-30 00:00:00,726474,26446
2021-01-31 00:00:00,738206,11732
2021-02-01 00:00:00,771403,33197
2021-02-02 00:00:00,810905,39502
2021-02-03 00:00:00,855327,44422
2021-02-04 00:00:00,902737,47410
2021-02-05 00:00:00,947500,44763
2021-02-06 00:00:00,986628,39128
2021-02-07 00:00:00,1003114,16486
2021-02-08 00:00:00,1042533,39419
2021-02-09 00:00:00,1087287,44754
2021-02-10 00:00:00,1138872,51585
2021-02-11 00:00:00,1191221,52349
2021-02-12 00:00:00,1253723,62502
2021-02-13 00:00:00,1300233,46510
2021-02-14 00:00:00,1317768,17535
2021-02-15 00:00:00,1349775,32007
2021-02-16 00:00:00,1395019,45244
2021-02-17 00:00:00,1442881,47862
2021-02-18 00:00:00,1488742,45861
2021-02-19 00:00:00,1532406,43664
2021-02-20 00:00:00,1568151,35745
2021-02-21 00:00:00,1583422,15271
2021-02-22 00:00:00,1612568,29146
2021-02-23 00:00:00,1657494,44926
2021-02-24 00:00:00,1715273,57779
