date,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO
2021-05-03 00:00:00,71,7,0.0985915492957746,,,
2021-05-02 00:00:00,40,3,0.075,,,
2021-05-01 00:00:00,72,6,0.0833333333333333,1.0,1.0,1
2021-04-30 00:00:00,68,4,0.0588235294117647,5.0,2.0,0.4
2021-04-29 00:00:00,117,4,0.0341880341880342,1.0,0.0,0
2021-04-28 00:00:00,98,1,0.0102040816326531,21.0,14.0,0.6666666666666666
2021-04-27 00:00:00,108,9,0.0833333333333333,3.0,3.0,1
2021-04-26 00:00:00,113,13,0.1150442477876106,14.0,11.0,0.7857142857142858
2021-04-25 00:00:00,35,0,0,,,
2021-04-24 00:00:00,57,3,0.0526315789473684,3.0,3.0,1
2021-04-23 00:00:00,90,5,0.0555555555555556,17.0,10.0,0.5882352941176472
2021-04-22 00:00:00,129,8,0.062015503875969,18.0,13.0,0.7222222222222222
2021-04-21 00:00:00,97,15,0.154639175257732,4.0,2.0,0.5
2021-04-20 00:00:00,100,8,0.08,4.0,3.0,0.75
2021-04-19 00:00:00,162,9,0.0555555555555556,3.0,1.0,0.3333333333333333
2021-04-18 00:00:00,47,6,0.1276595744680851,,,
2021-04-17 00:00:00,45,2,0.0444444444444444,,,
2021-04-16 00:00:00,87,4,0.0459770114942529,8.0,3.0,0.375
2021-04-15 00:00:00,112,8,0.0714285714285714,9.0,6.0,0.6666666666666666
2021-04-14 00:00:00,122,7,0.0573770491803279,3.0,3.0,1
2021-04-13 00:00:00,120,6,0.05,7.0,4.0,0.5714285714285714
2021-04-12 00:00:00,127,3,0.0236220472440945,6.0,1.0,0.1666666666666667
2021-04-11 00:00:00,28,1,0.0357142857142857,1.0,0.0,0
2021-04-10 00:00:00,27,1,0.037037037037037,,,
2021-04-09 00:00:00,96,3,0.03125,2.0,2.0,1
2021-04-08 00:00:00,102,6,0.0588235294117647,6.0,3.0,0.5
2021-04-07 00:00:00,144,3,0.0208333333333333,5.0,1.0,0.2
2021-04-06 00:00:00,126,4,0.0317460317460317,32.0,17.0,0.53125
2021-04-05 00:00:00,159,4,0.0251572327044025,2.0,1.0,0.5
2021-04-04 00:00:00,21,3,0.1428571428571429,3.0,0.0,0
2021-04-03 00:00:00,19,1,0.0526315789473684,,,
2021-04-02 00:00:00,64,0,0,5.0,1.0,0.2
2021-04-01 00:00:00,138,3,0.0217391304347826,3.0,0.0,0
2021-03-31 00:00:00,149,8,0.0536912751677852,32.0,19.0,0.59375
2021-03-30 00:00:00,249,9,0.036144578313253,6.0,2.0,0.3333333333333333
2021-03-29 00:00:00,125,2,0.016,5.0,5.0,1
2021-03-28 00:00:00,31,1,0.032258064516129,2.0,1.0,0.5
2021-03-27 00:00:00,46,7,0.1521739130434783,3.0,2.0,0.6666666666666666
2021-03-26 00:00:00,136,3,0.0220588235294118,9.0,4.0,0.4444444444444444
2021-03-25 00:00:00,159,4,0.0251572327044025,39.0,34.0,0.8717948717948718
2021-03-24 00:00:00,138,2,0.0144927536231884,20.0,14.0,0.7
2021-03-23 00:00:00,114,4,0.0350877192982456,4.0,2.0,0.5
2021-03-22 00:00:00,160,4,0.025,6.0,0.0,0
2021-03-21 00:00:00,37,2,0.0540540540540541,,,
2021-03-20 00:00:00,40,1,0.025,,,
2021-03-19 00:00:00,72,2,0.0277777777777778,1.0,1.0,1
2021-03-18 00:00:00,91,4,0.043956043956044,3.0,1.0,0.3333333333333333
2021-03-17 00:00:00,89,1,0.0112359550561798,7.0,6.0,0.8571428571428572
2021-03-16 00:00:00,95,4,0.0421052631578947,2.0,1.0,0.5
2021-03-15 00:00:00,81,2,0.0246913580246914,4.0,4.0,1
2021-03-14 00:00:00,44,0,0,1.0,1.0,1
2021-03-13 00:00:00,22,1,0.0454545454545455,,,
2021-03-12 00:00:00,114,5,0.043859649122807,5.0,3.0,0.6
2021-03-11 00:00:00,170,7,0.0411764705882353,8.0,2.0,0.25
2021-03-10 00:00:00,140,6,0.0428571428571429,6.0,3.0,0.5
2021-03-09 00:00:00,152,11,0.0723684210526316,7.0,2.0,0.2857142857142857
2021-03-08 00:00:00,155,8,0.0516129032258065,3.0,3.0,1
2021-03-07 00:00:00,53,1,0.0188679245283019,,,
2021-03-06 00:00:00,45,2,0.0444444444444444,1.0,1.0,1
2021-03-05 00:00:00,207,7,0.0338164251207729,23.0,11.0,0.4782608695652174
2021-03-04 00:00:00,167,7,0.0419161676646707,5.0,4.0,0.8
2021-03-03 00:00:00,142,9,0.0633802816901409,8.0,5.0,0.625
2021-03-02 00:00:00,134,6,0.0447761194029851,4.0,4.0,1
2021-03-01 00:00:00,132,12,0.0909090909090909,2.0,1.0,0.5
2021-02-28 00:00:00,49,1,0.0204081632653061,,,
2021-02-27 00:00:00,39,4,0.1025641025641026,2.0,1.0,0.5
2021-02-26 00:00:00,134,16,0.1194029850746269,5.0,2.0,0.4
2021-02-25 00:00:00,123,7,0.0569105691056911,1.0,0.0,0
2021-02-24 00:00:00,331,20,0.0604229607250755,11.0,4.0,0.3636363636363637
2021-02-23 00:00:00,628,18,0.0286624203821656,30.0,15.0,0.5
2021-02-22 00:00:00,177,7,0.0395480225988701,48.0,23.0,0.4791666666666668
2021-02-21 00:00:00,46,4,0.0869565217391304,2.0,2.0,1
2021-02-20 00:00:00,40,6,0.15,2.0,0.0,0
2021-02-19 00:00:00,155,15,0.0967741935483871,3.0,0.0,0
2021-02-18 00:00:00,159,15,0.0943396226415094,6.0,1.0,0.1666666666666667
2021-02-17 00:00:00,178,22,0.1235955056179775,6.0,2.0,0.3333333333333333
2021-02-16 00:00:00,173,14,0.0809248554913295,5.0,1.0,0.2
2021-02-15 00:00:00,101,13,0.1287128712871287,4.0,0.0,0
2021-02-14 00:00:00,43,10,0.2325581395348837,,,
2021-02-13 00:00:00,55,7,0.1272727272727273,1.0,0.0,0
2021-02-12 00:00:00,151,18,0.119205298013245,3.0,2.0,0.6666666666666666
2021-02-11 00:00:00,133,10,0.075187969924812,5.0,2.0,0.4
2021-02-10 00:00:00,185,27,0.145945945945946,7.0,4.0,0.5714285714285714
2021-02-09 00:00:00,155,16,0.1032258064516129,3.0,1.0,0.3333333333333333
2021-02-08 00:00:00,236,28,0.1186440677966102,5.0,4.0,0.8
2021-02-07 00:00:00,51,8,0.1568627450980392,,,
2021-02-06 00:00:00,90,14,0.1555555555555556,,,
2021-02-05 00:00:00,175,19,0.1085714285714286,5.0,0.0,0
2021-02-04 00:00:00,173,22,0.1271676300578035,3.0,1.0,0.3333333333333333
2021-02-03 00:00:00,234,29,0.1239316239316239,19.0,9.0,0.4736842105263158
2021-02-02 00:00:00,202,32,0.1584158415841584,6.0,2.0,0.3333333333333333
2021-02-01 00:00:00,291,52,0.1786941580756014,10.0,4.0,0.4
2021-01-31 00:00:00,46,11,0.2391304347826087,1.0,1.0,1
2021-01-30 00:00:00,69,10,0.1449275362318841,1.0,1.0,1
2021-01-29 00:00:00,205,33,0.1609756097560976,3.0,0.0,0
2021-01-28 00:00:00,259,49,0.1891891891891892,37.0,10.0,0.2702702702702703
2021-01-27 00:00:00,263,62,0.2357414448669202,8.0,3.0,0.375
2021-01-26 00:00:00,141,29,0.2056737588652482,1.0,1.0,1
2021-01-25 00:00:00,249,48,0.1927710843373494,5.0,3.0,0.6
2021-01-24 00:00:00,48,12,0.25,1.0,1.0,1
2021-01-23 00:00:00,70,12,0.1714285714285714,1.0,1.0,1
2021-01-22 00:00:00,275,48,0.1745454545454546,14.0,1.0,0.0714285714285714
2021-01-21 00:00:00,313,64,0.2044728434504792,9.0,2.0,0.2222222222222222
2021-01-20 00:00:00,282,41,0.1453900709219858,21.0,18.0,0.8571428571428572
2021-01-19 00:00:00,337,76,0.2255192878338279,9.0,7.0,0.7777777777777778
2021-01-18 00:00:00,257,41,0.1595330739299611,8.0,3.0,0.375
2021-01-17 00:00:00,88,23,0.2613636363636364,,,
2021-01-16 00:00:00,106,18,0.169811320754717,,,
2021-01-15 00:00:00,302,54,0.1788079470198676,11.0,5.0,0.4545454545454546
2021-01-14 00:00:00,320,69,0.215625,31.0,6.0,0.1935483870967742
2021-01-13 00:00:00,458,104,0.2270742358078603,5.0,3.0,0.6
2021-01-12 00:00:00,377,70,0.1856763925729443,8.0,3.0,0.375
2021-01-11 00:00:00,634,115,0.1813880126182966,14.0,6.0,0.4285714285714286
2021-01-10 00:00:00,145,23,0.1586206896551724,1.0,0.0,0
2021-01-09 00:00:00,182,56,0.3076923076923077,1.0,1.0,1
2021-01-08 00:00:00,430,81,0.1883720930232558,8.0,3.0,0.375
2021-01-07 00:00:00,411,95,0.2311435523114355,22.0,7.0,0.3181818181818182
2021-01-06 00:00:00,475,120,0.2526315789473685,10.0,3.0,0.3
2021-01-05 00:00:00,490,106,0.2163265306122449,11.0,4.0,0.3636363636363637
2021-01-04 00:00:00,692,143,0.2066473988439306,9.0,2.0,0.2222222222222222
2021-01-03 00:00:00,113,30,0.2654867256637169,,,
2021-01-02 00:00:00,184,50,0.2717391304347826,1.0,1.0,1
2021-01-01 00:00:00,76,22,0.2894736842105264,1.0,0.0,0
2020-12-31 00:00:00,259,72,0.277992277992278,3.0,1.0,0.3333333333333333
2020-12-30 00:00:00,296,68,0.2297297297297298,7.0,3.0,0.4285714285714286
2020-12-29 00:00:00,284,81,0.2852112676056338,11.0,5.0,0.4545454545454546
2020-12-28 00:00:00,286,79,0.2762237762237762,9.0,2.0,0.2222222222222222
2020-12-27 00:00:00,90,27,0.3,,,
2020-12-26 00:00:00,83,30,0.3614457831325301,1.0,1.0,1
2020-12-25 00:00:00,40,17,0.425,2.0,1.0,0.5
2020-12-24 00:00:00,161,37,0.2298136645962733,5.0,2.0,0.4
2020-12-23 00:00:00,188,57,0.3031914893617022,14.0,5.0,0.3571428571428572
2020-12-22 00:00:00,226,68,0.3008849557522124,6.0,2.0,0.3333333333333333
2020-12-21 00:00:00,320,62,0.19375,19.0,8.0,0.4210526315789474
2020-12-20 00:00:00,80,24,0.3,2.0,0.0,0
2020-12-19 00:00:00,145,45,0.3103448275862069,2.0,0.0,0
2020-12-18 00:00:00,247,62,0.2510121457489879,11.0,3.0,0.2727272727272727
2020-12-17 00:00:00,229,48,0.2096069868995633,10.0,2.0,0.2
2020-12-16 00:00:00,341,96,0.2815249266862171,6.0,3.0,0.5
2020-12-15 00:00:00,360,59,0.1638888888888889,13.0,3.0,0.2307692307692308
2020-12-14 00:00:00,297,62,0.2087542087542088,8.0,2.0,0.25
2020-12-13 00:00:00,60,19,0.3166666666666667,,,
2020-12-12 00:00:00,101,35,0.3465346534653465,41.0,4.0,0.0975609756097561
2020-12-11 00:00:00,228,52,0.2280701754385965,35.0,5.0,0.1428571428571429
2020-12-10 00:00:00,237,57,0.2405063291139241,35.0,2.0,0.0571428571428571
2020-12-09 00:00:00,368,85,0.2309782608695652,20.0,6.0,0.3
2020-12-08 00:00:00,315,58,0.1841269841269842,14.0,1.0,0.0714285714285714
2020-12-07 00:00:00,379,87,0.2295514511873351,7.0,0.0,0
2020-12-06 00:00:00,79,25,0.3164556962025317,,,
2020-12-05 00:00:00,40,14,0.35,,,
2020-12-04 00:00:00,179,37,0.2067039106145252,7.0,1.0,0.1428571428571429
2020-12-03 00:00:00,185,49,0.2648648648648649,10.0,2.0,0.2
2020-12-02 00:00:00,245,65,0.2653061224489796,7.0,2.0,0.2857142857142857
