date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-05-04 00:00:00,1,0,0,,,
2021-05-03 00:00:00,173,13,0.0751445086705202,,,
2021-05-02 00:00:00,113,10,0.0884955752212389,1.0,0.0,0
2021-05-01 00:00:00,129,13,0.1007751937984496,19.0,17.0,0.8947368421052632
2021-04-30 00:00:00,202,11,0.0544554455445545,33.0,14.0,0.4242424242424243
2021-04-29 00:00:00,234,16,0.0683760683760684,46.0,31.0,0.673913043478261
2021-04-28 00:00:00,270,20,0.0740740740740741,17.0,3.0,0.1764705882352941
2021-04-27 00:00:00,248,11,0.0443548387096774,21.0,12.0,0.5714285714285714
2021-04-26 00:00:00,262,16,0.0610687022900763,9.0,4.0,0.4444444444444444
2021-04-25 00:00:00,96,4,0.0416666666666667,1.0,1.0,1
2021-04-24 00:00:00,113,3,0.0265486725663717,,,
2021-04-23 00:00:00,193,11,0.0569948186528497,10.0,6.0,0.6
2021-04-22 00:00:00,284,11,0.0387323943661972,21.0,10.0,0.4761904761904762
2021-04-21 00:00:00,243,7,0.0288065843621399,13.0,3.0,0.2307692307692308
2021-04-20 00:00:00,370,11,0.0297297297297297,10.0,5.0,0.5
2021-04-19 00:00:00,366,16,0.0437158469945355,11.0,8.0,0.7272727272727274
2021-04-18 00:00:00,111,6,0.0540540540540541,,,
2021-04-17 00:00:00,92,6,0.0652173913043478,12.0,7.0,0.5833333333333334
2021-04-16 00:00:00,209,9,0.0430622009569378,20.0,9.0,0.45
2021-04-15 00:00:00,209,9,0.0430622009569378,50.0,29.0,0.58
2021-04-14 00:00:00,248,13,0.0524193548387097,23.0,12.0,0.5217391304347826
2021-04-13 00:00:00,245,8,0.0326530612244898,11.0,5.0,0.4545454545454546
2021-04-12 00:00:00,258,12,0.0465116279069767,9.0,5.0,0.5555555555555556
2021-04-11 00:00:00,89,3,0.0337078651685393,,,
2021-04-10 00:00:00,87,7,0.0804597701149425,51.0,35.0,0.6862745098039216
2021-04-09 00:00:00,189,8,0.0423280423280423,54.0,27.0,0.5
2021-04-08 00:00:00,202,3,0.0148514851485149,27.0,14.0,0.5185185185185186
2021-04-07 00:00:00,233,8,0.0343347639484979,26.0,10.0,0.3846153846153847
2021-04-06 00:00:00,249,8,0.0321285140562249,14.0,3.0,0.2142857142857143
2021-04-05 00:00:00,275,13,0.0472727272727273,6.0,2.0,0.3333333333333333
2021-04-04 00:00:00,61,3,0.0491803278688525,1.0,0.0,0
2021-04-03 00:00:00,103,10,0.0970873786407767,1.0,0.0,0
2021-04-02 00:00:00,186,6,0.032258064516129,21.0,10.0,0.4761904761904762
2021-04-01 00:00:00,200,11,0.055,11.0,6.0,0.5454545454545454
2021-03-31 00:00:00,213,5,0.0234741784037559,55.0,35.0,0.6363636363636364
