date,Cochise_cume,Cochise
2020-12-16 00:00:00,1,
2020-12-17 00:00:00,57,56
2020-12-18 00:00:00,195,138
2020-12-19 00:00:00,268,73
2020-12-20 00:00:00,304,36
2020-12-21 00:00:00,642,338
2020-12-22 00:00:00,1094,452
2020-12-23 00:00:00,1541,447
2020-12-24 00:00:00,1668,127
2020-12-25 00:00:00,1669,1
2020-12-26 00:00:00,1691,22
2020-12-28 00:00:00,1796,105
2020-12-29 00:00:00,1873,77
2020-12-30 00:00:00,2090,217
2020-12-31 00:00:00,2306,216
2021-01-01 00:00:00,2311,5
2021-01-02 00:00:00,2312,1
2021-01-03 00:00:00,2314,2
2021-01-04 00:00:00,2370,56
2021-01-05 00:00:00,2455,85
2021-01-06 00:00:00,2563,108
2021-01-07 00:00:00,2627,64
2021-01-08 00:00:00,2788,161
2021-01-09 00:00:00,3160,372
2021-01-10 00:00:00,3162,2
2021-01-11 00:00:00,3526,364
2021-01-12 00:00:00,3776,250
2021-01-13 00:00:00,4205,429
2021-01-14 00:00:00,4532,327
2021-01-15 00:00:00,4999,467
2021-01-16 00:00:00,5397,398
2021-01-17 00:00:00,5413,16
2021-01-18 00:00:00,5655,242
2021-01-19 00:00:00,6090,435
2021-01-20 00:00:00,6794,704
2021-01-21 00:00:00,7446,652
2021-01-22 00:00:00,7777,331
2021-01-23 00:00:00,8343,566
2021-01-24 00:00:00,8454,111
2021-01-25 00:00:00,8895,441
2021-01-26 00:00:00,9374,479
2021-01-27 00:00:00,10158,784
2021-01-28 00:00:00,11177,1019
2021-01-29 00:00:00,11868,691
2021-01-30 00:00:00,11889,21
2021-01-31 00:00:00,11902,13
2021-02-01 00:00:00,12166,264
2021-02-02 00:00:00,12384,218
2021-02-03 00:00:00,12943,559
2021-02-04 00:00:00,13349,406
2021-02-05 00:00:00,13825,476
2021-02-06 00:00:00,13987,162
2021-02-07 00:00:00,13998,11
2021-02-08 00:00:00,14522,524
2021-02-09 00:00:00,15351,829
2021-02-10 00:00:00,16727,1376
2021-02-11 00:00:00,18681,1954
2021-02-12 00:00:00,20073,1392
2021-02-13 00:00:00,20415,342
2021-02-14 00:00:00,20426,11
2021-02-15 00:00:00,20833,407
2021-02-16 00:00:00,21520,687
2021-02-17 00:00:00,22040,520
2021-02-18 00:00:00,22724,684
2021-02-19 00:00:00,23099,375
2021-02-20 00:00:00,23447,348
2021-02-21 00:00:00,23562,115
2021-02-22 00:00:00,23831,269
2021-02-23 00:00:00,24064,233
2021-02-24 00:00:00,24973,909
2021-02-25 00:00:00,27053,2080
2021-02-26 00:00:00,28522,1469
2021-02-27 00:00:00,29411,889
2021-02-28 00:00:00,29437,26
2021-03-01 00:00:00,29944,507
2021-03-02 00:00:00,30463,519
2021-03-03 00:00:00,31655,1192
2021-03-04 00:00:00,33291,1636
2021-03-05 00:00:00,34357,1066
2021-03-06 00:00:00,35374,1017
2021-03-07 00:00:00,35424,50
2021-03-08 00:00:00,35972,548
2021-03-09 00:00:00,36933,961
2021-03-10 00:00:00,38528,1595
2021-03-11 00:00:00,40595,2067
2021-03-12 00:00:00,42152,1557
2021-03-13 00:00:00,42965,813
2021-03-14 00:00:00,42992,27
2021-03-15 00:00:00,43918,926
2021-03-16 00:00:00,44842,924
2021-03-17 00:00:00,45804,962
2021-03-18 00:00:00,47149,1345
2021-03-19 00:00:00,48158,1009
2021-03-20 00:00:00,49062,904
2021-03-21 00:00:00,49095,33
2021-03-22 00:00:00,49650,555
2021-03-23 00:00:00,50018,368
2021-03-24 00:00:00,51011,993
2021-03-25 00:00:00,53408,2397
2021-03-26 00:00:00,54910,1502
2021-03-27 00:00:00,55944,1034
2021-03-28 00:00:00,55964,20
2021-03-29 00:00:00,56518,554
2021-03-30 00:00:00,57182,664
2021-03-31 00:00:00,58632,1450
2021-04-01 00:00:00,60857,2225
2021-04-02 00:00:00,62208,1351
2021-04-03 00:00:00,63522,1314
2021-04-04 00:00:00,63565,43
2021-04-05 00:00:00,64257,692
2021-04-06 00:00:00,65179,922
2021-04-07 00:00:00,66816,1637
2021-04-08 00:00:00,68477,1661
2021-04-09 00:00:00,69602,1125
2021-04-10 00:00:00,70385,783
2021-04-11 00:00:00,70472,87
2021-04-12 00:00:00,71172,700
2021-04-13 00:00:00,71720,548
2021-04-14 00:00:00,72833,1113
2021-04-15 00:00:00,74977,2144
2021-04-16 00:00:00,76117,1140
2021-04-17 00:00:00,77434,1317
2021-04-18 00:00:00,77471,37
2021-04-19 00:00:00,78111,640
2021-04-20 00:00:00,78622,511
2021-04-21 00:00:00,79581,959
2021-04-22 00:00:00,81034,1453
2021-04-23 00:00:00,82041,1007
2021-04-24 00:00:00,82870,829
2021-04-25 00:00:00,82899,29
2021-04-26 00:00:00,83361,462
2021-04-27 00:00:00,83792,431
2021-04-28 00:00:00,84755,963
2021-04-29 00:00:00,85738,983
2021-04-30 00:00:00,86294,556
2021-05-01 00:00:00,86706,412
2021-05-03 00:00:00,86898,192
2021-05-04 00:00:00,87113,215
