date,Mohave_cume,Mohave
1/1/2021,54,
1/10/2021,287,233
1/11/2021,443,156
1/12/2021,623,180
1/13/2021,684,61
1/14/2021,1013,329
1/15/2021,1431,418
1/16/2021,1797,366
1/17/2021,2098,301
1/18/2021,2142,44
1/19/2021,2191,49
1/2/2021,2221,30
1/20/2021,2459,238
1/21/2021,2610,151
1/22/2021,2947,337
1/23/2021,3243,296
1/24/2021,3570,327
1/25/2021,3647,77
1/26/2021,3700,53
1/27/2021,3932,232
1/28/2021,4256,324
1/29/2021,4613,357
1/3/2021,5052,439
1/30/2021,5632,580
1/31/2021,5787,155
1/4/2021,5827,40
1/5/2021,6211,384
1/6/2021,6546,335
1/7/2021,7191,645
1/8/2021,7656,465
1/9/2021,8200,544
12/22/2020,9006,806
12/23/2020,9713,707
12/24/2020,10413,700
12/26/2020,11171,758
12/27/2020,12137,966
12/28/2020,13173,1036
12/29/2020,13873,700
12/30/2020,14556,683
12/31/2020,15127,571
2/1/2021,15805,678
2/10/2021,16445,640
2/11/2021,17833,1388
2/12/2021,18642,809
2/13/2021,19431,789
2/14/2021,19748,317
2/15/2021,19898,150
2/16/2021,20347,449
2/17/2021,20824,477
2/18/2021,21898,1074
2/19/2021,22579,681
2/2/2021,23705,1126
2/20/2021,24231,526
2/21/2021,24361,130
2/22/2021,24982,621
2/23/2021,25577,595
2/24/2021,26138,561
2/25/2021,26541,403
2/26/2021,27062,521
2/27/2021,27226,164
2/28/2021,27284,58
2/3/2021,27661,377
2/4/2021,27922,261
2/5/2021,28800,878
2/6/2021,30050,1250
2/7/2021,31227,1177
2/8/2021,32197,970
2/9/2021,33120,923
3/1/2021,34104,984
3/10/2021,35146,1042
3/11/2021,37757,2611
3/12/2021,39475,1718
3/13/2021,41170,1695
3/14/2021,42110,940
3/15/2021,42601,491
3/16/2021,43530,929
3/17/2021,44632,1102
3/18/2021,46790,2158
3/19/2021,48524,1734
3/2/2021,50223,1699
3/20/2021,51112,889
3/21/2021,51499,387
3/22/2021,52415,916
3/23/2021,53510,1095
3/24/2021,55418,1908
3/25/2021,56876,1458
3/26/2021,58176,1300
3/27/2021,59425,1249
3/28/2021,60036,611
3/29/2021,61471,1435
3/3/2021,62845,1374
3/30/2021,64513,1668
3/31/2021,66069,1556
3/4/2021,67766,1697
3/5/2021,68905,1139
3/6/2021,70094,1189
3/7/2021,71772,1678
3/8/2021,73426,1654
3/9/2021,75960,2534
4/1/2021,77850,1890
4/10/2021,79530,1680
4/11/2021,80338,808
4/12/2021,80651,313
4/13/2021,82036,1385
4/14/2021,83554,1518
4/15/2021,85323,1769
4/16/2021,86948,1625
4/17/2021,88721,1773
4/18/2021,89736,1015
4/19/2021,90242,506
4/2/2021,92676,2434
4/20/2021,93931,1255
4/21/2021,95863,1932
4/22/2021,97872,2009
4/23/2021,99278,1406
4/24/2021,100258,980
4/25/2021,100769,511
4/26/2021,101913,1144
4/27/2021,103208,1295
4/28/2021,104656,1448
4/29/2021,105996,1340
4/3/2021,107348,1352
4/30/2021,108218,870
4/4/2021,108572,354
4/5/2021,109914,1342
4/6/2021,111372,1458
4/7/2021,112728,1356
4/8/2021,113973,1245
4/9/2021,115263,1290
5/1/2021,115758,495
5/10/2021,116026,268
5/11/2021,116970,944
5/12/2021,117952,982
5/13/2021,119006,1054
5/14/2021,119882,876
5/15/2021,120835,953
5/16/2021,121405,570
5/17/2021,121566,161
5/18/2021,122227,661
5/19/2021,122874,647
5/2/2021,123460,586
5/20/2021,124652,1192
5/21/2021,125392,740
5/22/2021,125846,454
5/23/2021,126054,208
5/24/2021,127894,1840
5/25/2021,128573,679
5/26/2021,129237,664
5/27/2021,129911,674
5/28/2021,130637,726
5/29/2021,131011,374
5/3/2021,131134,123
5/30/2021,131632,498
5/31/2021,132130,498
5/4/2021,132512,382
5/5/2021,132924,412
5/6/2021,133497,573
5/7/2021,133651,154
5/8/2021,133736,85
5/9/2021,133827,91
6/1/2021,134324,497
6/10/2021,134738,414
6/11/2021,135160,422
6/12/2021,135614,454
6/13/2021,135837,223
6/14/2021,135920,83
6/15/2021,136375,455
6/16/2021,136698,323
6/17/2021,137094,396
6/18/2021,137546,452
6/19/2021,138055,509
6/2/2021,138373,318
6/20/2021,138472,99
6/21/2021,138824,352
6/22/2021,139225,401
6/23/2021,139570,345
6/24/2021,139853,283
6/25/2021,140242,389
6/26/2021,140444,202
6/27/2021,140555,111
6/28/2021,140839,284
6/29/2021,141119,280
6/3/2021,141447,328
6/30/2021,141685,238
6/4/2021,142013,328
6/5/2021,142167,154
6/6/2021,142205,38
6/7/2021,142377,172
6/8/2021,142623,246
6/9/2021,142806,183
7/1/2021,142998,192
7/10/2021,143243,245
7/11/2021,143333,90
7/12/2021,143356,23
7/13/2021,143513,157
7/14/2021,143738,225
7/15/2021,143980,242
7/16/2021,144204,224
7/17/2021,144534,330
7/18/2021,144685,151
7/19/2021,144749,64
7/2/2021,144954,205
7/20/2021,145161,207
7/21/2021,145344,183
7/22/2021,145505,161
7/23/2021,145816,311
7/24/2021,145989,173
7/25/2021,146062,73
7/26/2021,146312,250
7/27/2021,146561,249
7/28/2021,146838,277
7/29/2021,147097,259
7/3/2021,147508,411
7/30/2021,147693,185
7/31/2021,147776,83
7/4/2021,148009,233
7/5/2021,148334,325
7/6/2021,148602,268
7/7/2021,148851,249
7/8/2021,149271,420
7/9/2021,149505,234
8/1/2021,149560,55
8/2/2021,149776,216
8/3/2021,150015,239
8/4/2021,150163,148
