date,20-34,35-44,45-54,55-64,65+,<20
1/1/2021,20793,22978,21133,18459,13258,178
1/10/2021,34330,35228,33382,30299,30818,400
1/11/2021,36250,37054,35352,31999,35184,455
1/12/2021,39023,39742,38164,34553,43039,550
1/13/2021,41772,42675,41310,37307,52053,630
1/14/2021,44523,45733,44570,40357,61677,691
1/15/2021,47990,48992,47980,43524,71114,788
1/16/2021,49768,50565,49660,45144,76533,826
1/17/2021,50862,51584,50735,46234,80033,857
1/18/2021,52506,53100,52485,47977,88070,894
1/19/2021,54552,54973,54543,50181,98237,983
1/2/2021,22680,24691,22696,19881,14375,203
1/20/2021,57080,57537,57599,53398,110710,1094
1/21/2021,59884,60488,61093,57048,126666,1231
1/22/2021,64354,64652,65720,61977,142534,1368
1/23/2021,67611,67403,68797,65168,153143,1506
1/24/2021,69114,68788,70317,66854,160843,1557
1/25/2021,71468,70943,72910,69806,174569,1628
1/26/2021,74373,73454,75805,73041,191964,1723
1/27/2021,77495,76104,78778,76478,210999,1814
1/28/2021,80590,78761,81845,80224,232436,1942
1/29/2021,84443,81935,85247,84017,252553,2119
1/3/2021,23561,25435,23359,20429,14755,220
1/30/2021,87228,84061,87591,86476,264020,2282
1/31/2021,88136,84790,88458,87520,270080,2319
1/4/2021,25265,27092,24979,21948,16774,240
1/5/2021,27042,28763,26574,23540,18992,268
1/6/2021,29224,30696,28638,25605,22184,327
1/7/2021,31019,32348,30418,27417,25609,358
1/8/2021,32728,33940,32100,29098,28122,376
1/9/2021,33806,34786,32949,29891,30318,395
10/1/2021,817517,558919,576721,658984,1181847,367773
10/10/2021,827127,563979,580812,662292,1186763,372393
10/11/2021,828467,564747,581382,662799,1187582,373065
10/12/2021,829233,565113,581682,663035,1187985,373491
10/13/2021,830281,565675,582167,663421,1188630,373981
10/14/2021,831601,566322,582750,663916,1189384,374491
10/15/2021,833156,567076,583427,664437,1190000,375074
10/16/2021,834130,567500,583792,664741,1190270,376342
10/17/2021,834849,567796,584012,664899,1190440,376605
10/18/2021,836115,568512,584582,665400,1191165,377093
10/19/2021,837199,569131,585045,665872,1191817,377621
10/2/2021,818498,559405,577170,659331,1182241,368312
10/20/2021,838266,569685,585489,666306,1192459,378142
10/21/2021,839391,570295,586020,666757,1193083,378583
10/22/2021,840818,571134,586705,667378,1194372,379203
10/23/2021,841656,571599,587138,667774,1195157,379591
10/24/2021,842125,571880,587365,668027,1195670,379829
10/25/2021,843348,572560,587961,668642,1197317,380295
10/26/2021,844567,573283,588566,669235,1198902,380906
10/27/2021,845851,574018,589258,669930,1200494,381621
10/28/2021,847157,574726,589845,670611,1202029,382088
10/29/2021,848440,575514,590529,671312,1203308,382641
