date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,633,990,942,760,539,6
1/10/2021,1172,1721,1737,1483,2299,14
1/11/2021,1220,1804,1822,1550,2479,19
1/12/2021,1310,1918,1945,1649,2761,19
1/13/2021,1420,2056,2094,1826,3170,22
1/14/2021,1519,2237,2254,1975,3694,23
1/15/2021,1639,2395,2433,2109,4074,24
1/16/2021,1698,2484,2533,2201,4691,27
1/17/2021,1717,2514,2577,2237,4746,27
1/18/2021,1781,2627,2649,2330,4967,28
1/19/2021,1853,2702,2733,2413,5474,31
1/2/2021,714,1109,1070,866,620,7
1/20/2021,1929,2829,2840,2536,6246,36
1/21/2021,2022,2961,3011,2705,6995,40
1/22/2021,2170,3128,3196,2896,7752,42
1/23/2021,2253,3294,3359,3053,8345,45
1/24/2021,2289,3328,3419,3084,8506,47
1/25/2021,2368,3400,3509,3207,9106,49
1/26/2021,2442,3484,3605,3325,9680,50
1/27/2021,2555,3611,3763,3515,10407,51
1/28/2021,2632,3725,3882,3667,11424,52
1/29/2021,2744,3849,4021,3852,12431,60
1/3/2021,742,1155,1115,890,642,7
1/30/2021,2814,3939,4156,4010,13219,63
1/31/2021,2850,3961,4188,4040,13372,65
1/4/2021,806,1253,1208,978,871,8
1/5/2021,902,1362,1297,1074,1105,9
1/6/2021,1015,1486,1430,1198,1372,11
1/7/2021,1078,1575,1544,1301,1706,13
1/8/2021,1130,1660,1677,1435,2141,14
1/9/2021,1162,1705,1722,1472,2278,14
10/1/2021,35792,29768,31454,36789,75726,18065
10/10/2021,36471,30190,31748,36986,75970,18416
10/11/2021,36573,30258,31796,37015,76009,18476
10/12/2021,36631,30289,31822,37031,76030,18499
10/13/2021,36710,30331,31854,37046,76051,18528
10/14/2021,36789,30380,31889,37079,76072,18551
10/15/2021,36893,30440,31933,37122,76106,18598
10/16/2021,36958,30473,31962,37139,76120,18624
10/17/2021,36997,30503,31981,37152,76129,18640
10/18/2021,37077,30559,32024,37183,76173,18662
10/19/2021,37140,30595,32053,37210,76198,18706
10/2/2021,35842,29807,31487,36818,75740,18105
10/20/2021,37195,30638,32091,37238,76235,18728
10/21/2021,37286,30680,32123,37267,76260,18760
10/22/2021,37382,30745,32172,37305,76310,18797
10/23/2021,37452,30800,32202,37322,76339,18825
10/24/2021,37482,30815,32218,37331,76363,18841
10/25/2021,37551,30866,32260,37356,76438,18860
10/26/2021,37636,30919,32310,37379,76499,18903
10/27/2021,37727,30976,32354,37421,76564,18936
10/28/2021,37848,31039,32397,37464,76644,18961
10/29/2021,37944,31092,32448,37508,76689,18992
10/3/2021,35892,29834,31502,36829,75747,18123
10/30/2021,38005,31133,32475,37523,76712,19007
10/31/2021,38030,31151,32491,37532,76719,19018
10/4/2021,35976,29893,31547,36850,75802,18180
