date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,11634,13035,12205,9834,6025,99
1/10/2021,19814,20053,19068,15992,11790,199
1/11/2021,21046,21165,20289,16968,13622,231
1/12/2021,23024,23138,22304,18648,18427,310
1/13/2021,25028,25263,24522,20318,23976,373
1/14/2021,26959,27389,26795,22224,29993,410
1/15/2021,29156,29399,28914,24014,34888,466
1/16/2021,30516,30591,30187,25187,38065,495
1/17/2021,31474,31491,31147,26153,41203,520
1/18/2021,32517,32423,32298,27273,46375,548
1/19/2021,33788,33635,33611,28567,52652,609
1/2/2021,13160,14409,13451,10920,6771,119
1/20/2021,35069,34909,35236,30104,59643,648
1/21/2021,36547,36406,37092,31969,67781,694
1/22/2021,39414,39036,40048,34982,75698,782
1/23/2021,42016,41095,42530,37460,80541,854
1/24/2021,43278,42271,43814,38868,85666,897
1/25/2021,44577,43424,45245,40452,93126,942
1/26/2021,46236,44869,46974,42339,103976,995
1/27/2021,47709,46182,48475,43986,114347,1029
1/28/2021,48917,47263,49703,45404,125190,1058
1/29/2021,50944,48932,51419,47235,135876,1120
1/3/2021,13893,14989,13966,11356,7016,134
1/30/2021,52675,50334,53011,48804,140873,1177
1/31/2021,53292,50880,53651,49486,144530,1202
1/4/2021,14915,15923,14917,12151,7883,141
1/5/2021,15864,16763,15778,12959,8663,156
1/6/2021,17033,17719,16742,13886,9409,165
1/7/2021,17943,18525,17558,14667,10163,176
1/8/2021,18753,19199,18218,15237,10654,180
1/9/2021,19439,19748,18757,15693,11465,195
10/1/2021,491250,348626,361527,382253,617524,216959
10/10/2021,496727,351519,363882,384034,619915,219692
10/11/2021,497547,351949,364232,384327,620331,220088
10/12/2021,497916,352124,364401,384455,620511,220300
10/13/2021,498495,352431,364682,384671,620851,220574
10/14/2021,499208,352774,365006,384919,621202,220852
10/15/2021,500102,353217,365400,385195,621485,221189
10/16/2021,500713,353459,365621,385370,621629,221436
10/17/2021,501148,353639,365748,385461,621719,221593
10/18/2021,501874,354025,366085,385733,622091,221875
10/19/2021,502498,354388,366329,385956,622399,222165
10/2/2021,491904,348945,361809,382453,617724,217316
10/20/2021,503144,354736,366574,386182,622693,222502
10/21/2021,503768,355080,366856,386387,622975,222765
10/22/2021,504513,355522,367234,386700,623393,223125
10/23/2021,504965,355770,367483,386844,623589,223357
10/24/2021,505257,355940,367627,386973,623750,223492
10/25/2021,505959,356339,367946,387281,624229,223793
10/26/2021,506623,356700,368268,387529,624712,224064
10/27/2021,507311,357058,368634,387828,625206,224362
10/28/2021,507962,357416,368938,388104,625675,224622
10/29/2021,508617,357861,369328,388416,626047,224944
10/3/2021,492207,349088,361914,382545,617833,217467
10/30/2021,508980,358063,369495,388580,626190,225111
10/31/2021,509187,358176,369589,388657,626307,225183
10/4/2021,493028,349484,362252,382786,618273,217836
10/5/2021,493803,349919,362591,383028,618709,218201
10/6/2021,494574,350323,362925,383262,619045,218590
10/7/2021,495096,350647,363189,383484,619319,218873
10/8/2021,495789,351011,363475,383719,619579,219247
10/9/2021,496386,351333,363727,383910,619760,219545
11/1/2021,509831,358490,369888,388902,626688,225412
11/10/2021,515488,361490,372542,390959,629628,240616
11/11/2021,516151,361821,372848,391202,630027,243731
11/12/2021,516870,362228,373199,391463,630366,246423
11/13/2021,517326,362497,373398,391643,630534,250606
11/14/2021,517671,362676,373570,391772,630694,251472
11/15/2021,518414,363078,373906,392070,631123,253321
11/16/2021,519126,363442,374230,392356,631578,254969
11/17/2021,519787,363793,374525,392672,632115,257036
11/18/2021,520523,364151,374846,393010,632570,259166
11/19/2021,521354,364605,375240,393339,632947,261544
11/2/2021,510596,358863,370202,389157,627045,225678
11/20/2021,521879,364921,375530,393560,633143,265532
11/21/2021,522250,365105,375719,393729,633256,266335
11/22/2021,522955,365524,376058,394078,633631,267930
11/23/2021,523757,365905,376453,394497,634031,269759
11/24/2021,524442,366283,376796,394825,634342,272062
11/25/2021,524446,366285,376796,394826,634354,272071
11/26/2021,525005,366637,377104,395129,634578,273207
11/27/2021,525393,366864,377280,395341,634762,273872
11/28/2021,525695,367051,377444,395507,634907,274210
11/29/2021,526327,367426,377798,395845,635267,275653
11/3/2021,511192,359169,370489,389359,627358,226024
11/30/2021,527016,367764,378157,396170,635696,276868
11/4/2021,511747,359461,370749,389576,627698,226987
11/5/2021,512590,359894,371144,389861,628039,228850
11/6/2021,513122,360195,371427,390047,628269,232634
11/7/2021,513471,360400,371586,390177,628433,233462
11/8/2021,514181,360817,371915,390461,628829,235470
11/9/2021,514878,361177,372236,390741,629282,237508
12/1/2020,42,35,35,20,22,1
12/1/2021,527768,368198,378547,396570,636154,278218
12/10/2020,51,44,48,35,46,1
12/10/2021,533510,371304,381465,399543,639506,288012
12/11/2020,53,46,49,38,46,1
12/11/2021,533773,371455,381612,399661,639632,288916
12/12/2020,54,46,49,40,46,1
12/12/2021,533854,371510,381648,399702,639685,289037
12/13/2020,54,47,51,41,47,1
12/14/2020,56,50,51,42,54,1
12/15/2020,62,56,59,52,59,1
12/16/2020,74,70,73,59,63,1
12/17/2020,294,415,390,297,191,3
12/18/2020,675,898,796,561,317,3
12/19/2020,1023,1368,1203,846,448,8
