date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2020-11-08 00:00:00,7,0,0.0,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07 00:00:00,1655,219,0.1323262839879154,10.0,2.0,0.2,2.0,0.0,0.0,,,,83.0,23.0,0.2771084337349398,,,,71.0,7.0,0.0985915492957746,,,,12.0,5.0,0.4166666666666667,,,,61.0,12.0,0.1967213114754098,1.0,0.0,0.0,272.0,28.0,0.1029411764705882,,,,5.0,0.0,0.0,,,,23.0,1.0,0.0434782608695652,1.0,0.0,0.0,1007.0,124.0,0.1231380337636544,7.0,2.0,0.2857142857142857,3.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,,,,7.0,2.0,0.2857142857142857,,,,21.0,2.0,0.0952380952380952,,,,7.0,1.0,0.1428571428571429,,,
2020-11-06 00:00:00,8042,700,0.0870430241233524,769.0,76.0,0.0988296488946684,26.0,1.0,0.0384615384615385,1.0,0.0,0.0,405.0,54.0,0.1333333333333333,5.0,1.0,0.2,180.0,11.0,0.0611111111111111,27.0,1.0,0.037037037037037,42.0,4.0,0.0952380952380952,,,,413.0,35.0,0.0847457627118644,78.0,6.0,0.0769230769230769,1718.0,159.0,0.0925494761350408,64.0,4.0,0.0625,56.0,2.0,0.0357142857142857,2.0,0.0,0.0,133.0,0.0,0.0,7.0,0.0,0.0,4093.0,350.0,0.0855118494991449,545.0,60.0,0.1100917431192661,5.0,1.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,,,,11.0,1.0,0.0909090909090909,3.0,0.0,0.0,22.0,0.0,0.0,14.0,1.0,0.0714285714285714,537.0,51.0,0.0949720670391061,3.0,0.0,0.0,84.0,6.0,0.0714285714285714,10.0,0.0,0.0
2020-11-05 00:00:00,16652,1564,0.0939226519337017,642.0,93.0,0.1448598130841122,81.0,8.0,0.0987654320987654,2.0,0.0,0.0,453.0,68.0,0.1501103752759382,16.0,1.0,0.0625,454.0,27.0,0.0594713656387665,14.0,2.0,0.1428571428571429,119.0,12.0,0.1008403361344538,,,,847.0,65.0,0.076741440377804,39.0,6.0,0.1538461538461539,2480.0,243.0,0.0979838709677419,93.0,6.0,0.0645161290322581,235.0,33.0,0.1404255319148936,1.0,0.0,0.0,374.0,29.0,0.0775401069518717,11.0,0.0,0.0,9724.0,893.0,0.09183463595228301,433.0,74.0,0.1709006928406467,12.0,0.0,0.0,,,,7.0,0.0,0.0,,,,44.0,15.0,0.3409090909090909,1.0,1.0,1.0,196.0,25.0,0.1275510204081633,14.0,1.0,0.0714285714285714,600.0,68.0,0.1133333333333333,10.0,1.0,0.1,149.0,20.0,0.1342281879194631,5.0,0.0,0.0
2020-11-04 00:00:00,18650,1740,0.0932975871313673,610.0,77.0,0.1262295081967213,107.0,16.0,0.1495327102803738,2.0,0.0,0.0,511.0,99.0,0.1937377690802348,9.0,3.0,0.3333333333333333,400.0,42.0,0.105,21.0,1.0,0.0476190476190476,185.0,12.0,0.0648648648648649,2.0,1.0,0.5,1116.0,113.0,0.1012544802867384,44.0,5.0,0.1136363636363636,2930.0,272.0,0.0928327645051195,53.0,10.0,0.1886792452830189,325.0,27.0,0.0830769230769231,2.0,0.0,0.0,344.0,28.0,0.0813953488372093,14.0,1.0,0.0714285714285714,10862.0,962.0,0.0885656416866139,436.0,54.0,0.1238532110091743,11.0,1.0,0.0909090909090909,1.0,0.0,0.0,9.0,2.0,0.2222222222222222,,,,57.0,19.0,0.3333333333333333,1.0,0.0,0.0,104.0,8.0,0.0769230769230769,4.0,0.0,0.0,671.0,79.0,0.1177347242921014,6.0,0.0,0.0,168.0,21.0,0.125,4.0,0.0,0.0
2020-11-03 00:00:00,18656,1481,0.0793846483704974,884.0,105.0,0.1187782805429864,108.0,12.0,0.1111111111111111,,,,478.0,80.0,0.1673640167364017,13.0,3.0,0.2307692307692308,409.0,34.0,0.0831295843520782,14.0,1.0,0.0714285714285714,70.0,12.0,0.1714285714285714,2.0,0.0,0.0,1176.0,104.0,0.0884353741496599,75.0,11.0,0.1466666666666667,2909.0,204.0,0.0701271914747336,68.0,4.0,0.0588235294117647,185.0,13.0,0.0702702702702703,5.0,0.0,0.0,429.0,30.0,0.0699300699300699,17.0,1.0,0.0588235294117647,11041.0,874.0,0.0791594964224255,649.0,76.0,0.1171032357473036,40.0,2.0,0.05,1.0,0.0,0.0,7.0,0.0,0.0,,,,43.0,4.0,0.0930232558139535,3.0,2.0,0.6666666666666666,111.0,11.0,0.0990990990990991,11.0,1.0,0.0909090909090909,560.0,45.0,0.0803571428571429,10.0,4.0,0.4,146.0,22.0,0.1506849315068493,9.0,1.0,0.1111111111111111
2020-11-02 00:00:00,17106,1532,0.0895592189874898,943.0,111.0,0.1177094379639449,122.0,12.0,0.0983606557377049,1.0,0.0,0.0,466.0,79.0,0.1695278969957082,13.0,8.0,0.6153846153846154,499.0,23.0,0.0460921843687375,23.0,3.0,0.1304347826086957,90.0,12.0,0.1333333333333333,3.0,0.0,0.0,1115.0,102.0,0.0914798206278027,100.0,6.0,0.06,2532.0,215.0,0.08491311216429699,69.0,8.0,0.1159420289855073,328.0,43.0,0.1310975609756098,3.0,0.0,0.0,385.0,33.0,0.0857142857142857,11.0,1.0,0.0909090909090909,9695.0,831.0,0.0857142857142857,666.0,76.0,0.1141141141141141,12.0,1.0,0.0833333333333333,1.0,0.0,0.0,15.0,2.0,0.1333333333333333,2.0,0.0,0.0,59.0,13.0,0.2203389830508475,,,,197.0,23.0,0.116751269035533,10.0,1.0,0.1,644.0,86.0,0.1335403726708075,16.0,6.0,0.375,186.0,27.0,0.1451612903225807,12.0,1.0,0.0833333333333333
2020-11-01 00:00:00,7155,736,0.1028651292802236,444.0,32.0,0.0720720720720721,17.0,1.0,0.0588235294117647,,,,86.0,14.0,0.1627906976744186,3.0,0.0,0.0,135.0,9.0,0.0666666666666667,,,,24.0,3.0,0.125,1.0,1.0,1.0,498.0,59.0,0.1184738955823293,58.0,2.0,0.0344827586206897,1100.0,81.0,0.0736363636363636,56.0,1.0,0.0178571428571429,96.0,23.0,0.2395833333333334,2.0,0.0,0.0,135.0,14.0,0.1037037037037037,1.0,0.0,0.0,4707.0,487.0,0.1034629275547058,313.0,25.0,0.0798722044728435,1.0,0.0,0.0,,,,4.0,0.0,0.0,,,,12.0,5.0,0.4166666666666667,,,,34.0,4.0,0.1176470588235294,2.0,0.0,0.0,72.0,13.0,0.1805555555555556,,,,58.0,5.0,0.0862068965517241,2.0,1.0,0.5
2020-10-31 00:00:00,8436,798,0.0945945945945946,450.0,42.0,0.0933333333333333,16.0,4.0,0.25,1.0,0.0,0.0,119.0,16.0,0.13445378151260498,1.0,1.0,1.0,122.0,11.0,0.0901639344262295,3.0,0.0,0.0,46.0,4.0,0.0869565217391304,,,,549.0,69.0,0.1256830601092896,53.0,1.0,0.0188679245283019,1195.0,82.0,0.0686192468619247,55.0,2.0,0.0363636363636364,66.0,17.0,0.2575757575757576,1.0,1.0,1.0,157.0,15.0,0.0955414012738854,1.0,1.0,1.0,5463.0,521.0,0.0953688449569834,325.0,34.0,0.1046153846153846,3.0,0.0,0.0,,,,1.0,1.0,1.0,,,,19.0,3.0,0.1578947368421053,1.0,0.0,0.0,39.0,12.0,0.3076923076923077,2.0,0.0,0.0,268.0,15.0,0.0559701492537313,,,,104.0,3.0,0.0288461538461539,4.0,0.0,0.0
2020-10-30 00:00:00,14504,1014,0.0699117484831771,1132.0,115.0,0.1015901060070671,70.0,2.0,0.0285714285714286,2.0,0.0,0.0,432.0,76.0,0.1759259259259259,19.0,4.0,0.2105263157894737,309.0,15.0,0.0485436893203884,39.0,1.0,0.0256410256410256,76.0,7.0,0.0921052631578947,3.0,0.0,0.0,799.0,79.0,0.0988735919899875,106.0,8.0,0.0754716981132076,2545.0,196.0,0.0770137524557957,138.0,7.0,0.0507246376811594,136.0,9.0,0.0661764705882353,6.0,1.0,0.1666666666666667,318.0,25.0,0.0786163522012579,7.0,3.0,0.4285714285714286,8513.0,538.0,0.0631974627040996,761.0,88.0,0.1156373193166886,3.0,0.0,0.0,,,,4.0,2.0,0.5,,,,35.0,5.0,0.1428571428571429,,,,61.0,4.0,0.0655737704918033,16.0,0.0,0.0,475.0,22.0,0.0463157894736842,3.0,1.0,0.3333333333333333,110.0,8.0,0.0727272727272727,20.0,2.0,0.1
