date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2020-11-08 00:00:00,7,0,0.0,,,
2020-11-07 00:00:00,1655,219,0.1323262839879154,10,2,0.2
2020-11-06 00:00:00,8042,700,0.0870430241233524,769,76,0.0988296488946684
2020-11-05 00:00:00,16652,1564,0.0939226519337017,642,93,0.1448598130841122
2020-11-04 00:00:00,18650,1740,0.0932975871313673,610,77,0.1262295081967213
2020-11-03 00:00:00,18656,1481,0.0793846483704974,884,105,0.1187782805429864
2020-11-02 00:00:00,17106,1532,0.0895592189874898,943,111,0.1177094379639449
2020-11-01 00:00:00,7155,736,0.1028651292802236,444,32,0.0720720720720721
2020-10-31 00:00:00,8436,798,0.0945945945945946,450,42,0.0933333333333333
2020-10-30 00:00:00,14504,1014,0.0699117484831771,1132,115,0.1015901060070671
2020-10-29 00:00:00,15936,1133,0.0710968875502008,671,77,0.1147540983606558
2020-10-28 00:00:00,14979,1046,0.0698310968689499,661,88,0.1331316187594554
2020-10-27 00:00:00,14742,914,0.0619997286663953,893,83,0.0929451287793953
2020-10-26 00:00:00,15664,1075,0.0686287027579162,1022,120,0.1174168297455969
2020-10-25 00:00:00,5436,454,0.0835172921265637,405,28,0.0691358024691358
2020-10-24 00:00:00,8535,716,0.0838898652606913,532,47,0.0883458646616541
2020-10-23 00:00:00,13078,803,0.0614008258143447,1181,106,0.0897544453852667
2020-10-22 00:00:00,14001,903,0.064495393186201,739,105,0.1420838971583221
2020-10-21 00:00:00,15062,884,0.0586907449209932,344,30,0.0872093023255814
2020-10-20 00:00:00,14499,813,0.0560728326091455,985,101,0.1025380710659899
2020-10-19 00:00:00,14505,887,0.0611513271285764,1059,110,0.1038715769593957
2020-10-18 00:00:00,6205,457,0.0736502820306205,414,29,0.070048309178744
2020-10-17 00:00:00,7885,479,0.0607482561826252,540,43,0.0796296296296296
2020-10-16 00:00:00,11921,678,0.056874423286637,1044,106,0.1015325670498084
2020-10-15 00:00:00,11555,585,0.0506274340112505,693,79,0.113997113997114
2020-10-14 00:00:00,12878,633,0.04915359527877,753,92,0.1221779548472776
2020-10-13 00:00:00,12286,638,0.0519290249063975,986,127,0.1288032454361055
2020-10-12 00:00:00,11946,592,0.0495563368491545,1123,97,0.0863757791629564
2020-10-11 00:00:00,5200,326,0.0626923076923077,439,28,0.0637813211845103
2020-10-10 00:00:00,6504,358,0.0550430504305043,524,38,0.0725190839694657
2020-10-09 00:00:00,11502,543,0.0472091810119979,1522,122,0.0801576872536137
2020-10-08 00:00:00,11688,491,0.0420088980150582,1061,98,0.0923656927426956
2020-10-07 00:00:00,12384,517,0.0417474160206718,1160,77,0.0663793103448276
2020-10-06 00:00:00,13487,543,0.0402609920664343,1096,96,0.0875912408759124
2020-10-05 00:00:00,13235,533,0.0402720060445788,1151,127,0.1103388357949609
2020-10-04 00:00:00,4802,247,0.0514369012911287,368,31,0.0842391304347826
2020-10-03 00:00:00,6922,288,0.041606472117885,840,62,0.0738095238095238
2020-10-02 00:00:00,11421,444,0.0388757551878119,1139,132,0.115891132572432
2020-10-01 00:00:00,10762,427,0.0396766400297343,812,114,0.1403940886699507
2020-09-30 00:00:00,10646,420,0.0394514371594965,710,90,0.1267605633802817
2020-09-29 00:00:00,10041,367,0.0365501444079275,1078,138,0.1280148423005566
2020-09-28 00:00:00,10048,418,0.0416003184713376,1228,137,0.1115635179153094
2020-09-27 00:00:00,4118,173,0.0420106847984459,426,39,0.0915492957746479
2020-09-26 00:00:00,5955,288,0.0483627204030227,506,38,0.075098814229249
2020-09-25 00:00:00,9924,375,0.0377871825876663,1265,123,0.0972332015810277
2020-09-24 00:00:00,10116,351,0.0346975088967972,909,82,0.0902090209020902
2020-09-23 00:00:00,11220,427,0.0380570409982175,813,92,0.1131611316113161
2020-09-22 00:00:00,10942,444,0.0405775909340157,1125,116,0.1031111111111111
2020-09-21 00:00:00,10528,468,0.0444528875379939,1275,133,0.1043137254901961
2020-09-20 00:00:00,4075,201,0.0493251533742331,397,28,0.0705289672544081
2020-09-19 00:00:00,5523,238,0.0430925221799747,519,44,0.0847784200385356
2020-09-18 00:00:00,9563,412,0.0430827146293004,1282,117,0.0912636505460218
2020-09-17 00:00:00,8618,394,0.0457182640983987,847,107,0.1263282172373082
2020-09-16 00:00:00,9201,480,0.052168242582328,891,120,0.1346801346801347
2020-09-15 00:00:00,8826,410,0.0464536596419669,1130,112,0.0991150442477876
2020-09-14 00:00:00,8701,377,0.0433283530628663,1183,111,0.0938292476754015
2020-09-13 00:00:00,3110,126,0.0405144694533762,417,30,0.0719424460431655
2020-09-12 00:00:00,4302,248,0.0576476057647606,550,38,0.0690909090909091
2020-09-11 00:00:00,7434,302,0.0406241592682271,1359,123,0.0905077262693157
2020-09-10 00:00:00,7368,292,0.0396308360477742,889,102,0.1147356580427447
2020-09-09 00:00:00,8342,364,0.043634619995205,891,110,0.1234567901234568
2020-09-08 00:00:00,8518,390,0.0457853956327777,1142,143,0.1252189141856393
2020-09-07 00:00:00,2377,87,0.0366007572570467,420,22,0.0523809523809524
2020-09-06 00:00:00,2482,107,0.0431103948428687,466,29,0.0622317596566524
2020-09-05 00:00:00,3055,132,0.0432078559738134,505,41,0.0811881188118812
2020-09-04 00:00:00,7379,262,0.0355061661471744,1099,134,0.1219290263876251
2020-09-03 00:00:00,7443,338,0.0454117963186887,877,127,0.144811858608894
2020-09-02 00:00:00,7755,374,0.0482269503546099,884,129,0.1459276018099548
2020-09-01 00:00:00,10538,402,0.0381476561017271,1137,159,0.1398416886543536
2020-08-31 00:00:00,11442,499,0.0436112567732914,1249,142,0.1136909527622098
2020-08-30 00:00:00,2659,111,0.0417450169236555,373,27,0.0723860589812333
2020-08-29 00:00:00,3647,191,0.0523718124485879,510,48,0.0941176470588235
