Category,value
tests,522394
Yuma,10548
Yavapai,13446
Santa Cruz,1995
Pinal,33386
Pima,52892
Navajo,4390
Mohave,11131
Maricopa,362814
La Paz,1585
Greenlee,203
Graham,1111
Gila,5800
Coconino,6613
Cochise,5771
Apache,1213
Unknown,445
65 years and older,122603
55 - 64 years,98792
45 - 54 years,92210
20 - 44 years,182509
Less than 20 years,25835
positive,0.1854079487896109
