date,20-34_Maricopa,35-44_Maricopa,45-54_Maricopa,55-64_Maricopa,65+_Maricopa,<20_Maricopa
1/1/2021,144,136,179,179,230,3
1/10/2021,179,182,250,290,650,10
1/11/2021,183,187,258,305,732,11
1/12/2021,192,198,270,334,848,11
1/13/2021,194,208,290,364,932,13
1/14/2021,211,231,307,419,1143,16
1/15/2021,219,232,324,443,1210,21
1/16/2021,219,232,325,446,1224,21
1/17/2021,219,232,326,446,1224,21
1/18/2021,226,239,338,455,1251,21
1/19/2021,234,249,351,478,1324,22
1/2/2021,145,137,180,179,230,3
1/20/2021,247,262,373,509,1398,61
1/21/2021,261,280,400,583,1515,112
1/22/2021,295,318,439,659,1620,125
1/23/2021,296,319,439,662,1638,127
1/24/2021,296,319,439,663,1640,127
1/25/2021,300,334,443,672,1701,127
1/26/2021,308,344,453,693,1785,134
1/27/2021,320,354,469,710,1868,150
1/28/2021,341,376,524,810,1984,157
1/29/2021,355,389,546,835,2019,164
1/3/2021,145,137,180,179,230,3
1/30/2021,356,389,546,836,2020,171
1/31/2021,356,390,546,842,2022,175
1/4/2021,148,139,184,180,248,3
1/5/2021,151,144,191,194,296,6
1/6/2021,160,159,205,220,467,10
1/7/2021,168,173,233,271,603,10
1/8/2021,179,182,250,289,644,10
1/9/2021,179,182,250,290,649,10
12/10/2020,,,1,2,,
12/11/2020,,,1,2,,
12/12/2020,,,1,2,,
12/13/2020,,,1,2,1,
12/14/2020,,,1,2,1,
12/15/2020,,1,1,2,1,
12/16/2020,3,7,7,11,3,
12/17/2020,10,19,21,20,3,
12/18/2020,14,21,25,24,3,
12/19/2020,14,21,25,24,3,
12/20/2020,14,21,25,24,3,
12/21/2020,15,22,27,25,4,
12/22/2020,15,23,29,26,4,
12/23/2020,48,45,52,64,30,1
12/24/2020,51,46,53,66,32,1
12/25/2020,51,46,53,66,33,1
12/26/2020,51,46,55,66,33,1
12/27/2020,51,46,55,66,33,1
12/28/2020,65,52,64,81,54,1
12/29/2020,107,108,133,136,159,1
12/30/2020,136,126,161,172,199,3
12/31/2020,144,136,179,179,228,3
12/4/2020,,,,1,,
12/5/2020,,,,1,,
12/6/2020,,,,1,,
12/7/2020,,,1,1,,
12/8/2020,,,1,2,,
12/9/2020,,,1,2,,
2/1/2021,363,407,561,879,2091,193
2/10/2021,677,617,847,1272,2554,405
2/11/2021,834,707,903,1358,2609,497
2/12/2021,866,746,933,1379,2640,531
2/13/2021,913,780,948,1388,2652,546
2/14/2021,914,780,948,1388,2652,546
2/15/2021,916,781,954,1400,2673,546
2/16/2021,953,809,977,1423,2690,557
2/17/2021,1031,856,1016,1463,2724,581
2/18/2021,1076,878,1033,1497,2758,598
2/19/2021,1105,897,1057,1514,2773,643
2/2/2021,369,411,568,910,2160,206
2/20/2021,1134,902,1068,1531,2779,668
2/21/2021,1134,902,1069,1531,2779,675
2/22/2021,1183,923,1098,1557,2803,686
2/23/2021,1223,942,1115,1584,2820,693
2/24/2021,1261,958,1132,1609,2845,705
2/25/2021,1289,976,1142,1631,2873,865
2/26/2021,1326,988,1149,1645,2884,880
2/27/2021,1341,996,1158,1654,2889,892
2/28/2021,1342,996,1158,1654,2889,892
2/3/2021,414,447,623,980,2242,225
2/4/2021,471,488,691,1082,2336,246
2/5/2021,525,530,736,1135,2376,264
2/6/2021,552,546,774,1164,2390,328
2/7/2021,552,547,774,1164,2391,328
2/8/2021,564,565,794,1185,2441,333
2/9/2021,579,581,809,1224,2509,338
3/1/2021,1373,1015,1173,1686,2920,946
3/10/2021,1558,1118,1269,1833,3063,1233
3/11/2021,1594,1135,1283,1861,3096,1252
3/12/2021,1604,1139,1286,1869,3108,1280
3/13/2021,1605,1140,1286,1870,3109,1283
3/14/2021,1605,1140,1286,1870,3111,1283
3/15/2021,1630,1150,1298,1893,3139,1305
3/16/2021,1651,1161,1306,1910,3159,1347
3/17/2021,1684,1171,1318,1921,3179,1369
3/18/2021,1696,1177,1326,1931,3201,1377
3/19/2021,1724,1182,1329,1949,3207,1389
3/2/2021,1411,1027,1194,1705,2945,984
3/20/2021,1724,1183,1331,1950,3211,1392
3/21/2021,1724,1183,1331,1951,3213,1392
3/22/2021,1742,1194,1337,1969,3231,1397
3/23/2021,1750,1199,1340,1978,3248,1408
3/24/2021,1779,1232,1372,2029,3317,1427
3/25/2021,1786,1235,1380,2035,3326,1442
3/26/2021,1788,1238,1384,2041,3332,1449
3/27/2021,1792,1238,1385,2041,3334,1454
3/28/2021,1793,1238,1385,2042,3334,1455
3/29/2021,1805,1243,1394,2055,3346,1459
3/3/2021,1431,1041,1205,1721,2975,1027
3/30/2021,1809,1247,1399,2060,3354,1470
3/31/2021,1815,1257,1415,2074,3365,1490
3/4/2021,1455,1063,1221,1740,2989,1109
3/5/2021,1478,1080,1233,1758,2995,1139
3/6/2021,1485,1087,1235,1762,3000,1157
3/7/2021,1485,1087,1235,1762,3002,1157
3/8/2021,1515,1097,1243,1780,3011,1176
3/9/2021,1533,1109,1254,1806,3034,1204
4/1/2021,1823,1263,1424,2089,3373,1499
4/10/2021,1908,1311,1476,2150,3438,1629
4/11/2021,1910,1311,1477,2151,3438,1631
4/12/2021,1923,1325,1488,2164,3447,1638
4/13/2021,1929,1327,1492,2168,3465,1654
4/14/2021,1936,1330,1494,2170,3471,1667
4/15/2021,1944,1339,1497,2175,3477,1679
4/16/2021,1948,1343,1500,2179,3481,1689
4/17/2021,1948,1345,1501,2179,3484,1692
4/18/2021,1948,1346,1502,2179,3485,1692
4/19/2021,1954,1346,1505,2180,3487,1698
4/2/2021,1830,1266,1427,2093,3375,1510
4/20/2021,1963,1353,1510,2187,3496,1708
4/21/2021,1968,1365,1514,2192,3503,1716
4/22/2021,1977,1371,1517,2203,3513,1727
4/23/2021,1978,1374,1518,2206,3514,1740
4/24/2021,1979,1374,1521,2206,3515,1745
4/25/2021,1981,1374,1521,2207,3517,1746
4/26/2021,1985,1375,1523,2211,3520,1752
4/27/2021,1990,1380,1530,2214,3530,1765
4/28/2021,2003,1381,1534,2216,3537,1772
4/29/2021,2012,1385,1541,2224,3543,1781
4/3/2021,1835,1269,1429,2096,3376,1518
4/30/2021,2018,1389,1542,2226,3548,1790
4/4/2021,1836,1270,1429,2096,3376,1519
4/5/2021,1847,1278,1436,2105,3395,1530
4/6/2021,1858,1287,1446,2114,3412,1550
4/7/2021,1876,1293,1455,2124,3425,1578
4/8/2021,1889,1300,1463,2136,3434,1592
4/9/2021,1897,1307,1468,2142,3437,1616
5/1/2021,2025,1394,1543,2227,3549,1797
5/10/2021,2059,1405,1561,2238,3580,1840
5/11/2021,2064,1406,1563,2240,3586,1844
5/12/2021,2068,1407,1565,2246,3595,1862
5/13/2021,2073,1412,1567,2249,3600,1956
5/14/2021,2078,1414,1570,2251,3601,2124
5/15/2021,2079,1414,1570,2251,3601,2521
5/16/2021,2080,1414,1570,2251,3601,2527
5/17/2021,2088,1420,1571,2254,3603,2719
5/18/2021,2092,1420,1577,2265,3605,2887
5/19/2021,2100,1424,1579,2267,3607,2993
5/2/2021,2025,1394,1544,2227,3549,1797
5/20/2021,2112,1426,1585,2275,3612,3056
5/21/2021,2115,1426,1585,2275,3616,3111
5/22/2021,2116,1427,1587,2276,3617,3148
5/23/2021,2117,1427,1589,2278,3618,3148
5/24/2021,2120,1429,1592,2279,3621,3211
5/25/2021,2127,1432,1598,2284,3628,3258
5/26/2021,2128,1436,1599,2286,3630,3346
5/27/2021,2132,1441,1601,2288,3634,3398
5/28/2021,2136,1441,1603,2291,3636,3449
5/29/2021,2136,1442,1608,2292,3637,3454
5/3/2021,2029,1396,1546,2230,3557,1803
5/30/2021,2137,1445,1608,2292,3637,3454
5/31/2021,2137,1447,1608,2292,3637,3454
5/4/2021,2035,1398,1551,2237,3566,1813
5/5/2021,2037,1402,1554,2237,3567,1818
5/6/2021,2048,1403,1556,2238,3574,1827
5/7/2021,2054,1405,1557,2238,3576,1834
5/8/2021,2055,1405,1557,2238,3577,1835
5/9/2021,2056,1405,1557,2238,3577,1835
