date,Coconino_cume,Coconino
1/1/2021,1,
1/10/2021,2,1
1/11/2021,3,1
1/12/2021,4,1
1/13/2021,5,1
1/14/2021,6,1
1/15/2021,10,4
1/16/2021,154,144
1/17/2021,294,140
1/18/2021,508,214
1/19/2021,556,48
1/2/2021,558,2
1/20/2021,561,3
1/21/2021,598,37
1/22/2021,933,335
1/23/2021,1321,388
1/24/2021,1443,122
1/25/2021,1542,99
1/26/2021,1634,92
1/27/2021,1858,224
1/28/2021,2210,352
1/29/2021,2621,411
1/3/2021,2836,215
1/30/2021,2949,113
1/31/2021,3015,66
1/4/2021,3022,7
1/5/2021,3374,352
1/6/2021,3743,369
1/7/2021,4255,512
1/8/2021,4835,580
1/9/2021,5473,638
12/1/2020,5553,80
12/10/2020,5559,6
12/12/2020,5889,330
12/13/2020,6457,568
12/15/2020,6969,512
12/16/2020,7615,646
12/17/2020,8796,1181
12/18/2020,8899,103
12/19/2020,8901,2
12/2/2020,9080,179
12/20/2020,9490,410
12/21/2020,11040,1550
12/22/2020,11925,885
12/23/2020,12828,903
12/24/2020,13229,401
12/25/2020,13247,18
12/26/2020,13807,560
12/27/2020,14319,512
12/28/2020,15640,1321
12/29/2020,16878,1238
12/30/2020,17804,926
12/31/2020,18139,335
12/4/2020,18170,31
2/1/2021,19055,885
2/10/2021,19929,874
2/11/2021,21607,1678
2/12/2021,23676,2069
2/13/2021,25915,2239
2/14/2021,27493,1578
2/15/2021,27534,41
2/16/2021,28426,892
2/17/2021,29343,917
2/18/2021,31960,2617
2/19/2021,33588,1628
2/2/2021,36340,2752
2/20/2021,37852,1512
2/21/2021,37884,32
2/22/2021,39095,1211
2/23/2021,40720,1625
2/24/2021,43532,2812
2/25/2021,44670,1138
2/26/2021,46020,1350
2/27/2021,47076,1056
2/28/2021,47091,15
2/3/2021,47489,398
2/4/2021,48034,545
2/5/2021,50010,1976
2/6/2021,51694,1684
2/7/2021,53423,1729
2/8/2021,55094,1671
2/9/2021,55188,94
3/1/2021,56794,1606
3/10/2021,58606,1812
3/11/2021,60374,1768
3/12/2021,62578,2204
3/13/2021,64340,1762
3/14/2021,65190,850
3/15/2021,65287,97
3/16/2021,66254,967
3/17/2021,67173,919
3/18/2021,70047,2874
3/19/2021,71988,1941
3/2/2021,74573,2585
3/20/2021,75722,1149
3/21/2021,75780,58
3/22/2021,77120,1340
3/23/2021,79041,1921
3/24/2021,80834,1793
3/25/2021,82334,1500
3/26/2021,83969,1635
3/27/2021,85013,1044
3/28/2021,85093,80
3/29/2021,85837,744
3/3/2021,87714,1877
3/30/2021,89466,1752
3/31/2021,91445,1979
3/4/2021,93660,2215
3/5/2021,94221,561
3/6/2021,94372,151
3/7/2021,96190,1818
3/8/2021,98039,1849
3/9/2021,99885,1846
4/1/2021,101306,1421
4/10/2021,102837,1531
4/11/2021,103400,563
4/12/2021,103499,99
4/13/2021,104374,875
4/14/2021,105713,1339
4/15/2021,106776,1063
4/16/2021,108054,1278
4/17/2021,109332,1278
4/18/2021,109930,598
4/19/2021,110032,102
4/2/2021,110574,542
4/20/2021,111606,1032
4/21/2021,112506,900
4/22/2021,113432,926
4/23/2021,114591,1159
4/24/2021,114942,351
4/25/2021,115045,103
4/26/2021,116066,1021
4/27/2021,117076,1010
4/28/2021,117896,820
4/29/2021,118949,1053
4/3/2021,120091,1142
4/30/2021,120394,303
4/4/2021,120542,148
4/5/2021,121121,579
4/6/2021,122146,1025
4/7/2021,122921,775
4/8/2021,123693,772
4/9/2021,124456,763
5/1/2021,124854,398
5/10/2021,124913,59
5/11/2021,125382,469
5/12/2021,125911,529
5/13/2021,126435,524
5/14/2021,126853,418
5/15/2021,127398,545
5/16/2021,127619,221
5/17/2021,127700,81
5/18/2021,128053,353
5/19/2021,128317,264
5/2/2021,128700,383
5/20/2021,129310,610
5/21/2021,130036,726
5/22/2021,130349,313
5/23/2021,130454,105
5/24/2021,130914,460
5/25/2021,131229,315
5/26/2021,131697,468
5/27/2021,132037,340
5/28/2021,132511,474
5/29/2021,132813,302
5/3/2021,132906,93
5/30/2021,133182,276
5/31/2021,133429,247
5/4/2021,133863,434
5/5/2021,134114,251
5/6/2021,134464,350
5/7/2021,134580,116
