date,Yuma_cume,Yuma
1/1/2021,4,
1/10/2021,5,1
1/11/2021,6,1
1/12/2021,7,1
1/13/2021,8,1
1/14/2021,10,2
1/15/2021,17,7
1/16/2021,43,26
1/17/2021,44,1
1/18/2021,46,2
1/19/2021,222,176
1/2/2021,920,698
1/20/2021,1675,755
1/21/2021,1913,238
1/22/2021,2017,104
1/23/2021,2018,1
1/24/2021,2447,429
1/25/2021,2807,360
1/26/2021,3239,432
1/27/2021,3332,93
1/28/2021,3356,24
1/29/2021,3358,2
1/3/2021,3359,1
1/30/2021,3577,218
1/31/2021,3907,330
1/4/2021,4390,483
1/5/2021,4618,228
1/6/2021,4939,321
1/7/2021,4953,14
1/8/2021,4968,15
1/9/2021,5645,677
12/1/2020,6326,681
12/10/2020,7077,751
12/12/2020,7261,184
12/16/2020,7453,192
12/17/2020,7454,1
12/19/2020,7455,1
12/20/2020,7492,37
12/21/2020,7882,390
12/22/2020,8455,573
12/23/2020,10240,1785
12/24/2020,11820,1580
12/26/2020,11962,142
12/27/2020,11975,13
12/28/2020,12409,434
12/29/2020,13261,852
12/3/2020,14663,1402
12/30/2020,16736,2073
12/31/2020,18806,2070
12/4/2020,20009,1203
12/8/2020,20022,13
2/1/2021,20898,876
2/10/2021,21975,1077
2/11/2021,23482,1507
2/12/2021,24490,1008
2/13/2021,25197,707
2/14/2021,25237,40
2/15/2021,25259,22
2/16/2021,25540,281
2/17/2021,26383,843
2/18/2021,28741,2358
2/19/2021,31213,2472
2/2/2021,33098,1885
2/20/2021,33967,869
2/21/2021,33970,3
2/22/2021,34085,115
2/23/2021,34343,258
2/24/2021,34671,328
2/25/2021,35297,626
2/26/2021,36150,853
2/27/2021,36527,377
2/28/2021,36536,9
2/3/2021,36577,41
2/4/2021,37778,1201
2/5/2021,40411,2633
2/6/2021,43574,3163
2/7/2021,46324,2750
2/8/2021,47165,841
2/9/2021,47512,347
3/1/2021,49405,1893
3/10/2021,50774,1369
3/11/2021,52046,1272
3/12/2021,54924,2878
3/13/2021,58561,3637
3/14/2021,58791,230
3/15/2021,58969,178
3/16/2021,59996,1027
3/17/2021,62172,2176
3/18/2021,64140,1968
3/19/2021,67558,3418
3/2/2021,70750,3192
3/20/2021,72387,1637
3/21/2021,72588,201
3/22/2021,73439,851
3/23/2021,75059,1620
3/24/2021,77163,2104
3/25/2021,81114,3951
3/26/2021,84280,3166
3/27/2021,85620,1340
3/28/2021,85968,348
3/29/2021,86515,547
3/3/2021,88025,1510
3/30/2021,90380,2355
3/31/2021,92708,2328
3/4/2021,94958,2250
3/5/2021,95565,607
3/6/2021,95817,252
3/7/2021,96431,614
3/8/2021,99263,2832
3/9/2021,102283,3020
4/1/2021,105203,2920
4/10/2021,107115,1912
4/11/2021,107876,761
4/12/2021,108570,694
4/13/2021,110001,1431
4/14/2021,112220,2219
4/15/2021,114669,2449
4/16/2021,117549,2880
4/17/2021,119590,2041
4/18/2021,120137,547
4/19/2021,120352,215
4/2/2021,121003,651
4/20/2021,122045,1042
4/21/2021,124715,2670
4/22/2021,127747,3032
4/23/2021,130863,3116
4/24/2021,131617,754
4/25/2021,132190,573
4/26/2021,133792,1602
4/27/2021,135777,1985
4/28/2021,137382,1605
4/29/2021,138781,1399
4/3/2021,140734,1953
4/30/2021,141060,326
4/4/2021,141251,191
4/5/2021,141799,548
4/6/2021,144929,3130
4/7/2021,146866,1937
4/8/2021,148675,1809
4/9/2021,150197,1522
5/1/2021,150431,234
5/10/2021,150612,181
5/11/2021,151490,878
5/12/2021,153087,1597
5/13/2021,154298,1211
5/14/2021,155818,1520
5/15/2021,156996,1178
5/16/2021,157262,266
5/17/2021,157388,126
5/18/2021,157912,524
5/19/2021,158656,744
5/2/2021,160069,1413
5/20/2021,161210,1141
5/21/2021,162369,1159
5/22/2021,163073,704
5/23/2021,163254,181
5/24/2021,164195,941
5/25/2021,165040,845
5/26/2021,165670,630
5/27/2021,166314,644
5/28/2021,166982,668
5/29/2021,167236,254
5/3/2021,167412,176
5/30/2021,167939,527
5/31/2021,168800,861
5/4/2021,169473,673
5/5/2021,170390,917
5/6/2021,171226,836
5/7/2021,171459,233
5/8/2021,171615,156
5/9/2021,171748,133
6/1/2021,172494,746
6/10/2021,173239,745
6/11/2021,173895,656
6/12/2021,174567,672
6/13/2021,175094,527
6/14/2021,175229,135
6/15/2021,175813,584
6/16/2021,176517,704
6/17/2021,177338,821
6/18/2021,178129,791
6/19/2021,178943,814
6/2/2021,179144,201
6/20/2021,179251,107
6/21/2021,179857,606
6/22/2021,180596,739
6/23/2021,181117,521
6/24/2021,181665,548
6/25/2021,182118,453
6/26/2021,182277,159
6/27/2021,182377,100
6/28/2021,182812,435
6/29/2021,183796,984
6/3/2021,185223,1427
6/30/2021,186607,1384
6/4/2021,187194,587
6/5/2021,187354,160
6/6/2021,187449,95
6/7/2021,187909,460
6/8/2021,188703,794
6/9/2021,189422,719
7/1/2021,190247,825
7/10/2021,190746,499
7/11/2021,190895,149
7/12/2021,190920,25
7/13/2021,191106,186
7/14/2021,191635,529
7/15/2021,192176,541
7/16/2021,192660,484
7/17/2021,193146,486
7/18/2021,193336,190
7/19/2021,193406,70
7/2/2021,193917,511
7/20/2021,194383,466
7/21/2021,194860,477
7/22/2021,195280,420
7/23/2021,195783,503
7/24/2021,195976,193
7/25/2021,196081,105
7/26/2021,196499,418
7/27/2021,196961,462
7/28/2021,197404,443
7/29/2021,197906,502
7/3/2021,198423,517
7/30/2021,198673,250
7/31/2021,198758,85
7/4/2021,199276,518
7/5/2021,199893,617
7/6/2021,200472,579
7/7/2021,201030,558
7/8/2021,201595,565
7/9/2021,201831,236
8/1/2021,201932,101
8/10/2021,202376,444
8/11/2021,202945,569
8/2/2021,203559,614
8/3/2021,204025,466
8/4/2021,204657,632
8/5/2021,204932,275
8/6/2021,205076,144
8/7/2021,205645,569
8/8/2021,206622,977
8/9/2021,206895,273
