date,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE
2021-08-11 00:00:00,8,1,0.125,,,
2021-08-10 00:00:00,179,22,0.1229050279329609,26,6,0.2307692307692308
2021-08-09 00:00:00,413,80,0.1937046004842615,34,18,0.5294117647058824
2021-08-08 00:00:00,187,40,0.213903743315508,13,8,0.6153846153846154
2021-08-07 00:00:00,196,65,0.3316326530612245,19,3,0.1578947368421053
2021-08-06 00:00:00,300,60,0.2,28,6,0.2142857142857143
2021-08-05 00:00:00,319,59,0.1849529780564263,38,9,0.2368421052631579
2021-08-04 00:00:00,271,44,0.1623616236162362,35,11,0.3142857142857143
2021-08-03 00:00:00,309,47,0.1521035598705502,45,7,0.1555555555555556
2021-08-02 00:00:00,302,56,0.185430463576159,27,5,0.1851851851851852
2021-08-01 00:00:00,111,32,0.2882882882882883,15,1,0.0666666666666667
2021-07-31 00:00:00,149,26,0.174496644295302,17,8,0.4705882352941176
2021-07-30 00:00:00,298,52,0.174496644295302,26,5,0.1923076923076923
2021-07-29 00:00:00,228,37,0.162280701754386,26,8,0.3076923076923077
2021-07-28 00:00:00,244,47,0.1926229508196721,21,11,0.5238095238095238
2021-07-27 00:00:00,227,30,0.1321585903083701,28,6,0.2142857142857143
2021-07-26 00:00:00,242,42,0.1735537190082645,30,12,0.4
2021-07-25 00:00:00,129,29,0.2248062015503876,2,1,0.5
2021-07-24 00:00:00,127,29,0.2283464566929134,3,3,1
2021-07-23 00:00:00,253,34,0.1343873517786561,19,8,0.4210526315789474
2021-07-22 00:00:00,232,47,0.2025862068965517,13,9,0.6923076923076924
2021-07-21 00:00:00,231,34,0.1471861471861472,16,7,0.4375
2021-07-20 00:00:00,239,46,0.1924686192468619,20,10,0.5
2021-07-19 00:00:00,262,53,0.2022900763358779,15,4,0.2666666666666667
2021-07-18 00:00:00,139,31,0.223021582733813,,,
2021-07-17 00:00:00,114,33,0.2894736842105264,,,
2021-07-16 00:00:00,185,44,0.2378378378378379,10,5,0.5
2021-07-15 00:00:00,176,30,0.1704545454545455,38,5,0.1315789473684211
2021-07-14 00:00:00,173,34,0.1965317919075145,18,9,0.5
2021-07-13 00:00:00,196,35,0.1785714285714286,20,8,0.4
2021-07-12 00:00:00,239,35,0.1464435146443515,15,5,0.3333333333333333
2021-07-11 00:00:00,110,27,0.2454545454545455,2,0,0
2021-07-10 00:00:00,120,27,0.225,6,2,0.3333333333333333
