date,Graham_cume,Graham
1/1/2021,62,
1/11/2021,72,10
1/12/2021,83,11
1/13/2021,145,62
1/14/2021,186,41
1/15/2021,196,10
1/16/2021,201,5
1/18/2021,202,1
1/19/2021,286,84
1/2/2021,351,65
1/20/2021,425,74
1/21/2021,525,100
1/22/2021,716,191
1/23/2021,768,52
1/25/2021,842,74
1/26/2021,948,106
1/27/2021,1121,173
1/28/2021,1400,279
1/29/2021,1454,54
1/4/2021,1509,55
1/5/2021,1565,56
1/6/2021,1726,161
1/7/2021,1844,118
1/8/2021,2090,246
12/23/2020,2305,215
12/26/2020,2359,54
12/28/2020,2465,106
12/29/2020,2580,115
12/30/2020,2683,103
12/31/2020,2935,252
2/1/2021,3048,113
2/10/2021,3197,149
2/11/2021,3382,185
2/12/2021,3601,219
2/13/2021,3910,309
2/15/2021,4110,200
2/16/2021,4223,113
2/17/2021,4372,149
2/18/2021,4516,144
2/19/2021,4789,273
2/2/2021,5153,364
2/20/2021,5383,230
2/22/2021,5454,71
2/23/2021,5591,137
2/24/2021,5754,163
2/25/2021,5972,218
2/26/2021,6331,359
2/28/2021,6554,223
2/3/2021,6659,105
2/4/2021,6809,150
2/5/2021,6984,175
2/6/2021,7153,169
2/8/2021,7432,279
2/9/2021,7445,13
3/1/2021,7592,147
3/10/2021,7807,215
3/11/2021,8006,199
3/12/2021,8212,206
3/13/2021,8399,187
3/15/2021,8611,212
3/16/2021,8612,1
3/17/2021,8751,139
3/18/2021,8946,195
3/19/2021,9149,203
3/2/2021,9382,233
3/20/2021,9516,134
3/22/2021,9770,254
3/23/2021,9970,200
3/24/2021,10123,153
3/25/2021,10329,206
3/26/2021,10573,244
3/27/2021,10726,153
3/29/2021,10742,16
3/3/2021,10909,167
3/30/2021,11131,222
3/31/2021,11351,220
3/4/2021,11548,197
3/5/2021,11705,157
3/6/2021,11790,85
3/7/2021,12019,229
3/8/2021,12172,153
3/9/2021,12506,334
4/1/2021,12696,190
4/10/2021,12774,78
4/11/2021,12798,24
4/12/2021,12803,5
4/13/2021,12922,119
4/14/2021,13074,152
4/15/2021,13436,362
4/16/2021,13770,334
4/17/2021,13874,104
4/19/2021,14011,137
4/2/2021,14016,5
4/20/2021,14070,54
4/21/2021,14201,131
4/22/2021,14436,235
4/23/2021,14559,123
4/24/2021,14709,150
4/26/2021,14725,16
4/27/2021,14794,69
4/28/2021,14998,204
4/29/2021,15266,268
4/3/2021,15513,247
4/30/2021,15636,123
4/4/2021,15742,106
4/5/2021,15888,146
4/6/2021,16002,114
4/7/2021,16112,110
4/8/2021,16388,276
4/9/2021,16419,31
5/1/2021,16430,11
5/10/2021,16431,1
5/11/2021,16475,44
5/12/2021,16564,89
5/13/2021,16821,257
5/14/2021,17043,222
5/15/2021,17076,33
5/16/2021,17123,47
5/17/2021,17124,1
5/18/2021,17150,26
5/19/2021,17206,56
5/2/2021,17361,155
5/20/2021,17482,121
5/21/2021,17515,33
5/22/2021,17529,14
5/23/2021,17532,3
5/24/2021,17595,63
5/25/2021,17658,63
5/26/2021,17810,152
5/27/2021,18010,200
5/28/2021,18088,78
5/29/2021,18129,41
5/3/2021,18130,1
5/30/2021,18190,60
5/31/2021,18235,45
5/4/2021,18260,25
5/5/2021,18348,88
5/6/2021,18399,51
5/7/2021,18405,6
5/8/2021,18406,1
5/9/2021,18409,3
6/1/2021,18460,51
6/10/2021,18518,58
6/11/2021,18569,51
6/12/2021,18619,50
6/13/2021,18630,11
6/14/2021,18635,5
6/15/2021,18665,30
6/16/2021,18685,20
6/17/2021,18707,22
6/18/2021,18826,119
6/19/2021,18840,14
6/2/2021,18855,15
6/20/2021,18857,2
6/21/2021,18899,42
6/22/2021,18933,34
6/23/2021,18972,39
6/24/2021,19023,51
6/25/2021,19081,58
6/26/2021,19092,11
6/27/2021,19097,5
6/28/2021,19124,27
6/29/2021,19144,20
6/3/2021,19161,17
6/30/2021,19188,27
6/4/2021,19238,50
6/5/2021,19246,8
6/6/2021,19247,1
6/7/2021,19280,33
6/8/2021,19305,25
6/9/2021,19364,59
7/1/2021,19405,41
7/10/2021,19436,31
7/11/2021,19445,9
7/12/2021,19465,20
7/13/2021,19481,16
7/14/2021,19527,46
7/15/2021,19574,47
7/16/2021,19605,31
7/17/2021,19612,7
7/18/2021,19613,1
7/19/2021,19640,27
7/2/2021,19652,12
7/20/2021,19708,56
7/21/2021,19755,47
7/22/2021,19802,47
7/23/2021,19814,12
7/24/2021,19816,2
7/25/2021,19850,34
7/26/2021,19879,29
7/27/2021,19937,58
7/28/2021,20009,72
7/29/2021,20089,80
7/3/2021,20134,45
7/30/2021,20139,5
7/31/2021,20218,79
7/5/2021,20255,37
7/6/2021,20331,76
7/7/2021,20389,58
7/8/2021,20435,46
7/9/2021,20462,27
8/1/2021,20467,5
8/10/2021,20518,51
8/11/2021,20535,17
8/2/2021,20601,66
8/3/2021,20686,85
8/4/2021,20726,40
8/5/2021,20732,6
8/6/2021,20738,6
8/7/2021,20771,33
8/8/2021,20796,25
8/9/2021,20814,18
