date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,311,411,430,646,445,6
1/1/2022,12462,8854,11422,21246,58893,6293
1/10/2021,565,700,798,1121,983,10
1/11/2021,574,708,807,1137,1011,11
1/12/2021,593,732,837,1183,1103,11
1/13/2021,638,780,924,1276,1295,12
1/14/2021,671,825,979,1348,1410,14
1/15/2021,686,836,991,1368,1460,14
1/16/2021,707,868,1035,1414,1607,16
1/17/2021,709,870,1038,1420,1623,17
1/18/2021,717,873,1053,1443,1780,19
1/19/2021,751,925,1107,1521,1936,20
1/2/2021,331,444,453,678,456,6
1/2/2022,12473,8861,11433,21255,58899,6303
1/20/2021,793,973,1174,1612,2222,20
1/21/2021,915,1131,1349,1852,2924,20
1/22/2021,1050,1265,1524,2104,3867,21
1/23/2021,1090,1322,1578,2211,5015,24
1/24/2021,1106,1339,1600,2286,6215,25
1/25/2021,1129,1363,1631,2365,6860,25
1/26/2021,1140,1374,1661,2409,7222,25
1/27/2021,1213,1429,1735,2592,8490,26
1/28/2021,1261,1501,1841,2794,9885,33
1/29/2021,1339,1559,1940,2965,11134,38
1/3/2021,331,446,453,680,458,6
1/3/2022,12500,8874,11443,21273,58931,6317
1/30/2021,1386,1586,1998,3052,11771,38
1/31/2021,1424,1611,2047,3141,12480,40
1/4/2021,340,450,463,692,464,6
1/4/2022,12518,8880,11451,21293,58959,6338
1/5/2021,347,459,479,711,487,6
1/5/2022,12545,8891,11463,21315,58986,6358
1/6/2021,355,466,490,738,524,7
1/6/2022,12569,8903,11472,21327,59014,6374
1/7/2021,438,565,633,877,723,8
1/7/2022,12598,8924,11486,21345,59051,6403
1/8/2021,531,670,760,1081,935,10
1/8/2022,12612,8929,11492,21355,59062,6416
1/9/2021,564,699,797,1121,980,10
1/9/2022,12614,8929,11493,21359,59064,6421
10/1/2021,10983,7975,10418,19604,55070,4482
10/10/2021,11129,8045,10492,19680,55199,4524
10/11/2021,11145,8056,10495,19694,55229,4530
10/12/2021,11155,8059,10502,19702,55240,4540
