date,Greenlee_cume,Greenlee
2021-09-15,7282,12
2021-09-16,7301,19
2021-09-17,7341,40
2021-09-18,7344,3
2021-09-20,7400,56
2021-09-21,7432,32
2021-09-22,7438,6
2021-09-23,7461,23
2021-09-24,7482,21
2021-09-25,7509,27
2021-09-26,7510,1
2021-09-27,7525,15
2021-09-28,7538,13
2021-09-29,7549,11
2021-09-30,7582,33
2021-10-01,7602,20
2021-10-02,7603,1
2021-10-04,7629,26
2021-10-05,7639,10
2021-10-06,7645,6
2021-10-07,7663,18
2021-10-08,7678,15
2021-10-09,7680,2
2021-10-11,7691,11
2021-10-12,7701,10
2021-10-13,7709,8
2021-10-14,7721,12
2021-10-15,7736,15
2021-10-16,7740,4
2021-10-18,7760,20
2021-10-19,7764,4
2021-10-20,7771,7
2021-10-21,7788,17
2021-10-22,7804,16
2021-10-25,7827,23
2021-10-26,7857,30
2021-10-27,7882,25
2021-10-28,7902,20
2021-10-29,7925,23
2021-10-31,7926,1
2021-11-01,7950,24
2021-11-02,7974,24
2021-11-03,7998,24
2021-11-04,8199,201
2021-11-05,8240,41
2021-11-06,8243,3
2021-11-07,8244,1
2021-11-08,8308,64
2021-11-09,8327,19
2021-11-10,8336,9
2021-11-11,8353,17
2021-11-12,8450,97
2021-11-13,8457,7
2021-11-15,8482,25
2021-11-16,8611,129
2021-11-17,8644,33
2021-11-18,8652,8
2021-11-19,8689,37
2021-11-20,8690,1
2021-11-21,8691,1
2021-11-22,8751,60
2021-11-23,8767,16
2021-11-24,8784,17
2021-11-26,8786,2
2021-11-27,8868,82
2021-11-28,8871,3
2021-11-29,8876,5
2021-11-30,8909,33
2021-12-01,8950,41
2021-12-02,9023,73
2021-12-03,9122,99
2021-12-04,9124,2
2021-12-05,9131,7
2021-12-06,9152,21
2021-12-07,9172,20
2021-12-08,9194,22
2021-12-09,9246,52
2021-12-10,9282,36
2021-12-13,9304,22
2021-12-14,9318,14
2021-12-15,9331,13
2021-12-16,9415,84
2021-12-17,9441,26
2021-12-18,9442,1
2021-12-19,9444,2
2021-12-20,9471,27
2021-12-21,9486,15
2021-12-22,9499,13
2021-12-23,9513,14
2021-12-26,9514,1
2021-12-27,9534,20
2021-12-28,9564,30
2021-12-29,9583,19
2021-12-30,9610,27
2021-12-31,9613,3
2022-01-01,9618,5
2022-01-02,9619,1
2022-01-03,9640,21
2022-01-04,9659,19
2022-01-05,9719,60
2022-01-06,9740,21
2022-01-07,9764,24
2022-01-08,9765,1
2022-01-09,9767,2
