date,Pinal_cume,Pinal
2020-12-01,5,
2020-12-03,6,1
2020-12-09,7,1
2020-12-16,13,6
2020-12-17,50,37
2020-12-18,84,34
2020-12-19,111,27
2020-12-20,122,11
2020-12-21,273,151
2020-12-22,523,250
2020-12-23,896,373
2020-12-24,966,70
2020-12-26,1280,314
2020-12-27,1356,76
2020-12-28,1796,440
2020-12-29,2426,630
2020-12-30,3282,856
2020-12-31,3827,545
2021-01-01,3904,77
2021-01-02,4422,518
2021-01-03,4591,169
2021-01-04,5176,585
2021-01-05,5807,631
2021-01-06,6596,789
2021-01-07,7344,748
2021-01-08,8232,888
2021-01-09,8553,321
2021-01-10,8634,81
2021-01-11,9232,598
2021-01-12,10079,847
2021-01-13,11254,1175
2021-01-14,12474,1220
2021-01-15,13580,1106
2021-01-16,14610,1030
2021-01-17,14819,209
2021-01-18,15502,683
2021-01-19,16641,1139
2021-01-20,18183,1542
2021-01-21,19796,1613
2021-01-22,21471,1675
2021-01-23,22865,1394
2021-01-24,23288,423
2021-01-25,24503,1215
2021-01-26,25868,1365
2021-01-27,27678,1810
2021-01-28,29566,1888
2021-01-29,31529,1963
2021-01-30,32914,1385
2021-01-31,33263,349
2021-02-01,35005,1742
2021-02-02,37069,2064
2021-02-03,39348,2279
2021-02-04,41659,2311
2021-02-05,44439,2780
2021-02-06,46587,2148
2021-02-07,47116,529
2021-02-08,49185,2069
2021-02-09,51630,2445
2021-02-10,54713,3083
2021-02-11,57923,3210
2021-02-12,61669,3746
2021-02-13,65223,3554
2021-02-14,65916,693
2021-02-15,67408,1492
2021-02-16,69524,2116
2021-02-17,71871,2347
2021-02-18,74347,2476
2021-02-19,76332,1985
2021-02-20,78120,1788
2021-02-21,78634,514
2021-02-22,80108,1474
2021-02-23,82072,1964
2021-02-24,84901,2829
2021-02-25,88630,3729
2021-02-26,92608,3978
2021-02-27,94980,2372
2021-02-28,95905,925
2021-03-01,99052,3147
2021-03-02,102611,3559
2021-03-03,106864,4253
2021-03-04,111071,4207
2021-03-05,114733,3662
2021-03-06,117839,3106
2021-03-07,118997,1158
2021-03-08,122119,3122
2021-03-09,125501,3382
2021-03-10,129143,3642
2021-03-11,133965,4822
2021-03-12,138293,4328
2021-03-13,140984,2691
2021-03-14,142212,1228
2021-03-15,145019,2807
2021-03-16,148507,3488
2021-03-17,152308,3801
2021-03-18,156308,4000
2021-03-19,159846,3538
2021-03-20,162297,2451
2021-03-21,163797,1500
2021-03-22,166601,2804
2021-03-23,169795,3194
2021-03-24,173869,4074
2021-03-25,178008,4139
2021-03-26,182533,4525
2021-03-27,184819,2286
2021-03-28,186734,1915
2021-03-29,190286,3552
2021-03-30,194106,3820
2021-03-31,198377,4271
2021-04-01,202882,4505
2021-04-02,205805,2923
2021-04-03,208249,2444
2021-04-04,209078,829
2021-04-05,212069,2991
2021-04-06,215679,3610
2021-04-07,219499,3820
2021-04-08,223157,3658
2021-04-09,226421,3264
2021-04-10,228724,2303
2021-04-11,229966,1242
2021-04-12,232939,2973
2021-04-13,235593,2654
2021-04-14,238583,2990
2021-04-15,241644,3061
2021-04-16,245103,3459
2021-04-17,246812,1709
2021-04-18,248117,1305
2021-04-19,251043,2926
2021-04-20,254366,3323
2021-04-21,258243,3877
2021-04-22,261172,2929
2021-04-23,263563,2391
2021-04-24,265672,2109
2021-04-25,267190,1518
2021-04-26,269625,2435
2021-04-27,272354,2729
2021-04-28,274842,2488
2021-04-29,276875,2033
2021-04-30,279042,2167
2021-05-01,280426,1384
2021-05-02,281330,904
2021-05-03,283031,1701
2021-05-04,285132,2101
2021-05-05,287210,2078
2021-05-06,288855,1645
2021-05-07,290565,1710
2021-05-08,291994,1429
2021-05-09,292632,638
2021-05-10,294051,1419
2021-05-11,295638,1587
2021-05-12,297683,2045
2021-05-13,299735,2052
2021-05-14,301835,2100
2021-05-15,303400,1565
2021-05-16,304377,977
2021-05-17,306014,1637
2021-05-18,307561,1547
2021-05-19,309535,1974
2021-05-20,311266,1731
2021-05-21,312894,1628
2021-05-22,314414,1520
2021-05-23,314943,529
2021-05-24,316094,1151
2021-05-25,317342,1248
2021-05-26,318717,1375
2021-05-27,319979,1262
2021-05-28,321485,1506
2021-05-29,322212,727
2021-05-30,322618,406
2021-05-31,322872,254
2021-06-01,324046,1174
2021-06-02,325197,1151
2021-06-03,326322,1125
2021-06-04,327672,1350
2021-06-05,328735,1063
2021-06-06,329209,474
2021-06-07,330208,999
2021-06-08,331149,941
2021-06-09,332358,1209
2021-06-10,333454,1096
2021-06-11,334725,1271
2021-06-12,335639,914
2021-06-13,336108,469
2021-06-14,337026,918
2021-06-15,337957,931
2021-06-16,338821,864
2021-06-17,339826,1005
2021-06-18,341031,1205
2021-06-19,341713,682
2021-06-20,342106,393
2021-06-21,342828,722
2021-06-22,343605,777
2021-06-23,344549,944
2021-06-24,345305,756
2021-06-25,346271,966
2021-06-26,346807,536
2021-06-27,347241,434
2021-06-28,347882,641
2021-06-29,348617,735
2021-06-30,349371,754
2021-07-01,350084,713
2021-07-02,350924,840
2021-07-03,351488,564
2021-07-04,351605,117
2021-07-05,352212,607
2021-07-06,352877,665
2021-07-07,353563,686
2021-07-08,354223,660
2021-07-09,355001,778
2021-07-10,355462,461
2021-07-11,355701,239
2021-07-12,356377,676
2021-07-13,357067,690
2021-07-14,357663,596
2021-07-15,358245,582
2021-07-16,359042,797
2021-07-17,359626,584
2021-07-18,360020,394
2021-07-19,360764,744
2021-07-20,361532,768
2021-07-21,362457,925
2021-07-22,363261,804
2021-07-23,364288,1027
2021-07-24,365034,746
2021-07-25,365554,520
2021-07-26,366389,835
2021-07-27,367206,817
2021-07-28,368150,944
2021-07-29,369013,863
2021-07-30,370196,1183
2021-07-31,371008,812
2021-08-01,371516,508
2021-08-02,372337,821
2021-08-03,373157,820
2021-08-04,374062,905
2021-08-05,374961,899
2021-08-06,376232,1271
2021-08-07,377049,817
2021-08-08,377524,475
2021-08-09,378465,941
2021-08-10,379345,880
2021-08-11,380236,891
2021-08-12,381189,953
2021-08-13,382449,1260
2021-08-14,383405,956
2021-08-15,383970,565
2021-08-16,385134,1164
2021-08-17,386196,1062
2021-08-18,387395,1199
2021-08-19,388331,936
2021-08-20,389602,1271
2021-08-21,390462,860
2021-08-22,391053,591
2021-08-23,392238,1185
2021-08-24,393216,978
2021-08-25,394261,1045
2021-08-26,395105,844
2021-08-27,396319,1214
2021-08-28,397179,860
2021-08-29,397705,526
2021-08-30,398700,995
2021-08-31,399575,875
2021-09-01,400519,944
2021-09-02,401253,734
2021-09-03,402539,1286
2021-09-04,403226,687
2021-09-05,403640,414
2021-09-06,403838,198
2021-09-07,404721,883
2021-09-08,405532,811
2021-09-09,406229,697
2021-09-10,407380,1151
2021-09-11,408197,817
2021-09-12,408635,438
2021-09-13,409593,958
2021-09-14,410434,841
2021-09-15,411072,638
2021-09-16,411770,698
2021-09-17,412842,1072
2021-09-18,413569,727
2021-09-19,413929,360
2021-09-20,414470,541
2021-09-21,415127,657
2021-09-22,415835,708
2021-09-23,416512,677
2021-09-24,417571,1059
2021-09-25,418353,782
2021-09-26,418781,428
2021-09-27,419727,946
2021-09-28,420662,935
2021-09-29,421623,961
2021-09-30,422551,928
2021-10-01,423600,1049
2021-10-02,424241,641
2021-10-03,424588,347
2021-10-04,425505,917
2021-10-05,426407,902
2021-10-06,427304,897
2021-10-07,428165,861
2021-10-08,429033,868
2021-10-09,429679,646
2021-10-10,430034,355
2021-10-11,430953,919
2021-10-12,431440,487
2021-10-13,432038,598
2021-10-14,432802,764
2021-10-15,433699,897
2021-10-16,434201,502
2021-10-17,434528,327
2021-10-18,435239,711
2021-10-19,435880,641
2021-10-20,436526,646
2021-10-21,437233,707
2021-10-22,438811,1578
2021-10-23,439833,1022
2021-10-24,440422,589
2021-10-25,442026,1604
2021-10-26,443518,1492
2021-10-27,445055,1537
2021-10-28,446720,1665
2021-10-29,448418,1698
2021-10-30,449158,740
2021-10-31,449578,420
2021-11-01,451049,1471
2021-11-02,452511,1462
2021-11-03,453886,1375
2021-11-04,455357,1471
2021-11-05,457244,1887
2021-11-06,458772,1528
2021-11-07,459287,515
2021-11-08,460911,1624
2021-11-09,462468,1557
2021-11-10,464079,1611
2021-11-11,465522,1443
2021-11-12,467293,1771
2021-11-13,468232,939
2021-11-14,468739,507
2021-11-15,470224,1485
2021-11-16,471617,1393
2021-11-17,473280,1663
2021-11-18,474934,1654
2021-11-19,476702,1768
2021-11-20,477961,1259
2021-11-21,478461,500
2021-11-22,480086,1625
2021-11-23,481915,1829
2021-11-24,483353,1438
2021-11-25,483362,9
2021-11-26,484441,1079
2021-11-27,485060,619
2021-11-28,485519,459
2021-11-29,487039,1520
2021-11-30,488766,1727
2021-12-01,490617,1851
2021-12-02,492471,1854
2021-12-03,494390,1919
2021-12-04,495296,906
2021-12-05,495816,520
2021-12-06,497551,1735
2021-12-07,499684,2133
2021-12-08,501626,1942
2021-12-09,503647,2021
2021-12-10,505687,2040
2021-12-11,506813,1126
2021-12-12,507300,487
2021-12-13,508688,1388
2021-12-14,509826,1138
2021-12-15,511322,1496
2021-12-16,513097,1775
2021-12-17,514583,1486
2021-12-18,515421,838
2021-12-19,515946,525
2021-12-20,517699,1753
2021-12-21,519235,1536
2021-12-22,520924,1689
2021-12-23,522288,1364
2021-12-24,522702,414
2021-12-25,522709,7
2021-12-26,523130,421
2021-12-27,524400,1270
2021-12-28,525868,1468
2021-12-29,527273,1405
2021-12-30,528711,1438
2021-12-31,529337,626
2022-01-01,529452,115
2022-01-02,529913,461
2022-01-03,531083,1170
2022-01-04,532375,1292
2022-01-05,533736,1361
2022-01-06,535186,1450
2022-01-07,536856,1670
2022-01-08,537702,846
2022-01-09,537830,128
