date,Pima_cume,Pima
2020-12-01,83,
2020-12-02,88,5
2020-12-03,96,8
2020-12-04,99,3
2020-12-05,100,1
2020-12-06,102,2
2020-12-07,105,3
2020-12-08,107,2
2020-12-09,116,9
2020-12-10,119,3
2020-12-11,128,9
2020-12-12,134,6
2020-12-13,137,3
2020-12-14,144,7
2020-12-15,172,28
2020-12-16,182,10
2020-12-17,1400,1218
2020-12-18,2776,1376
2020-12-19,3511,735
2020-12-20,3537,26
2020-12-21,5049,1512
2020-12-22,6615,1566
2020-12-23,8505,1890
2020-12-24,9567,1062
2020-12-25,9576,9
2020-12-26,10371,795
2020-12-27,10545,174
2020-12-28,12362,1817
2020-12-29,14314,1952
2020-12-30,16427,2113
2020-12-31,18020,1593
2021-01-01,19102,1082
2021-01-02,19773,671
2021-01-03,20153,380
2021-01-04,21994,1841
2021-01-05,23791,1797
2021-01-06,25945,2154
2021-01-07,28243,2298
2021-01-08,30908,2665
2021-01-09,33006,2098
2021-01-10,33465,459
2021-01-11,36318,2853
2021-01-12,39207,2889
2021-01-13,41837,2630
2021-01-14,44417,2580
2021-01-15,48675,4258
2021-01-16,50160,1485
2021-01-17,50721,561
2021-01-18,54727,4006
2021-01-19,58980,4253
2021-01-20,64026,5046
2021-01-21,69610,5584
2021-01-22,76337,6727
2021-01-23,79831,3494
2021-01-24,80947,1116
2021-01-25,88306,7359
2021-01-26,95185,6879
2021-01-27,102690,7505
2021-01-28,109797,7107
2021-01-29,117055,7258
2021-01-30,122099,5044
2021-01-31,123535,1436
2021-02-01,130703,7168
2021-02-02,137379,6676
2021-02-03,144607,7228
2021-02-04,152030,7423
2021-02-05,160945,8915
2021-02-06,165865,4920
2021-02-07,167176,1311
2021-02-08,174370,7194
2021-02-09,180891,6521
2021-02-10,188726,7835
2021-02-11,196800,8074
2021-02-12,205936,9136
2021-02-13,211228,5292
2021-02-14,212342,1114
2021-02-15,218671,6329
2021-02-16,225891,7220
2021-02-17,233688,7797
2021-02-18,241384,7696
2021-02-19,247374,5990
2021-02-20,251605,4231
2021-02-21,252543,938
2021-02-22,257978,5435
2021-02-23,264441,6463
2021-02-24,272867,8426
2021-02-25,283066,10199
2021-02-26,295267,12201
2021-02-27,303144,7877
2021-02-28,307028,3884
2021-03-01,318220,11192
2021-03-02,327224,9004
2021-03-03,337560,10336
2021-03-04,346285,8725
2021-03-05,356590,10305
2021-03-06,363734,7144
2021-03-07,367939,4205
2021-03-08,378431,10492
2021-03-09,388783,10352
2021-03-10,401180,12397
2021-03-11,413333,12153
2021-03-12,426226,12893
2021-03-13,434320,8094
2021-03-14,438246,3926
2021-03-15,447485,9239
2021-03-16,457363,9878
2021-03-17,468403,11040
2021-03-18,479363,10960
2021-03-19,491054,11691
2021-03-20,497850,6796
2021-03-21,503788,5938
2021-03-22,512754,8966
2021-03-23,523106,10352
2021-03-24,535232,12126
2021-03-25,548779,13547
2021-03-26,563094,14315
2021-03-27,571881,8787
2021-03-28,577777,5896
2021-03-29,588521,10744
2021-03-30,600725,12204
2021-03-31,614555,13830
2021-04-01,628119,13564
2021-04-02,641022,12903
2021-04-03,649653,8631
2021-04-04,654563,4910
2021-04-05,666673,12110
2021-04-06,678732,12059
2021-04-07,693275,14543
2021-04-08,707364,14089
2021-04-09,721886,14522
2021-04-10,730393,8507
2021-04-11,735119,4726
2021-04-12,745795,10676
2021-04-13,755540,9745
2021-04-14,766952,11412
2021-04-15,778770,11818
2021-04-16,790920,12150
2021-04-17,797371,6451
2021-04-18,801868,4497
2021-04-19,810807,8939
2021-04-20,820159,9352
2021-04-21,830761,10602
2021-04-22,841678,10917
2021-04-23,853296,11618
2021-04-24,860755,7459
2021-04-25,864675,3920
2021-04-26,875222,10547
2021-04-27,884941,9719
2021-04-28,894751,9810
2021-04-29,904022,9271
2021-04-30,913068,9046
2021-05-01,917556,4488
2021-05-02,920515,2959
2021-05-03,927327,6812
2021-05-04,933657,6330
2021-05-05,940842,7185
2021-05-06,946916,6074
2021-05-07,953687,6771
2021-05-08,957232,3545
2021-05-09,958952,1720
2021-05-10,963390,4438
2021-05-11,967175,3785
2021-05-12,971624,4449
2021-05-13,977395,5771
2021-05-14,983722,6327
2021-05-15,988500,4778
2021-05-16,991546,3046
2021-05-17,996542,4996
2021-05-18,1000339,3797
2021-05-19,1004564,4225
2021-05-20,1008469,3905
2021-05-21,1013767,5298
2021-05-22,1017467,3700
2021-05-23,1019087,1620
2021-05-24,1022807,3720
2021-05-25,1026109,3302
2021-05-26,1029248,3139
2021-05-27,1032112,2864
2021-05-28,1035870,3758
2021-05-29,1037648,1778
2021-05-30,1038577,929
2021-05-31,1039272,695
2021-06-01,1042671,3399
2021-06-02,1045383,2712
2021-06-03,1048552,3169
2021-06-04,1052751,4199
2021-06-05,1055432,2681
2021-06-06,1057141,1709
2021-06-07,1060893,3752
2021-06-08,1063655,2762
2021-06-09,1066512,2857
2021-06-10,1069163,2651
2021-06-11,1072547,3384
2021-06-12,1074732,2185
2021-06-13,1075867,1135
2021-06-14,1078972,3105
2021-06-15,1081045,2073
2021-06-16,1083290,2245
2021-06-17,1085282,1992
2021-06-18,1088054,2772
2021-06-19,1089626,1572
2021-06-20,1090392,766
2021-06-21,1092191,1799
2021-06-22,1094303,2112
2021-06-23,1096270,1967
2021-06-24,1098108,1838
2021-06-25,1100620,2512
2021-06-26,1101994,1374
2021-06-27,1102733,739
2021-06-28,1104423,1690
2021-06-29,1106022,1599
2021-06-30,1107811,1789
2021-07-01,1109481,1670
2021-07-02,1111281,1800
2021-07-03,1112312,1031
2021-07-04,1112538,226
2021-07-05,1113729,1191
2021-07-06,1115154,1425
2021-07-07,1116743,1589
2021-07-08,1118495,1752
2021-07-09,1120336,1841
2021-07-10,1121534,1198
2021-07-11,1122131,597
2021-07-12,1123673,1542
2021-07-13,1125057,1384
2021-07-14,1126500,1443
2021-07-15,1127904,1404
2021-07-16,1129801,1897
2021-07-17,1130999,1198
2021-07-18,1131638,639
2021-07-19,1133273,1635
2021-07-20,1134873,1600
2021-07-21,1136577,1704
2021-07-22,1138234,1657
2021-07-23,1140297,2063
2021-07-24,1141608,1311
2021-07-25,1142319,711
2021-07-26,1144186,1867
2021-07-27,1146209,2023
2021-07-28,1148422,2213
2021-07-29,1150374,1952
2021-07-30,1152816,2442
2021-07-31,1154403,1587
2021-08-01,1155474,1071
2021-08-02,1157596,2122
2021-08-03,1159521,1925
2021-08-04,1161308,1787
2021-08-05,1162957,1649
2021-08-06,1165377,2420
2021-08-07,1166948,1571
2021-08-08,1167893,945
2021-08-09,1169821,1928
2021-08-10,1171519,1698
2021-08-11,1173200,1681
2021-08-12,1175013,1813
2021-08-13,1177612,2599
2021-08-14,1179369,1757
2021-08-15,1180491,1122
2021-08-16,1182653,2162
2021-08-17,1184792,2139
2021-08-18,1187144,2352
2021-08-19,1189324,2180
2021-08-20,1192090,2766
2021-08-21,1193744,1654
2021-08-22,1194871,1127
2021-08-23,1197174,2303
2021-08-24,1199720,2546
2021-08-25,1202018,2298
2021-08-26,1203959,1941
2021-08-27,1206675,2716
2021-08-28,1208336,1661
2021-08-29,1209431,1095
2021-08-30,1211427,1996
2021-08-31,1213217,1790
2021-09-01,1215086,1869
2021-09-02,1216520,1434
