date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,624,985,958,760,544,6
1/1/2022,41581,33267,34472,39663,81153,25887
1/10/2021,1166,1716,1766,1498,2320,15
1/11/2021,1214,1797,1853,1565,2500,20
1/12/2021,1301,1913,1978,1664,2782,20
1/13/2021,1410,2054,2127,1842,3191,22
1/14/2021,1509,2236,2286,1993,3713,23
1/15/2021,1629,2394,2466,2128,4096,24
1/16/2021,1688,2483,2567,2220,4718,26
1/17/2021,1708,2512,2612,2256,4774,26
1/18/2021,1777,2624,2693,2356,5001,27
1/19/2021,1850,2699,2779,2445,5515,30
1/2/2021,705,1103,1088,866,624,7
1/2/2022,41601,33279,34483,39684,81190,25916
1/20/2021,1926,2826,2887,2568,6292,35
1/21/2021,2018,2959,3059,2738,7044,39
1/22/2021,2166,3127,3244,2930,7805,42
1/23/2021,2247,3295,3406,3089,8400,45
1/24/2021,2283,3328,3468,3120,8560,47
1/25/2021,2362,3401,3557,3248,9164,49
1/26/2021,2435,3484,3657,3366,9738,50
1/27/2021,2547,3611,3817,3557,10468,51
1/28/2021,2625,3725,3936,3709,11489,51
1/29/2021,2738,3848,4076,3893,12504,59
1/3/2021,733,1148,1134,890,647,8
1/3/2022,41659,33313,34517,39740,81269,26006
1/30/2021,2808,3937,4213,4049,13295,62
1/31/2021,2844,3959,4245,4078,13449,64
1/4/2021,796,1247,1227,979,879,9
1/4/2022,41727,33350,34552,39792,81355,26151
1/5/2021,890,1359,1316,1076,1115,10
1/5/2022,41793,33387,34580,39837,81420,26336
1/6/2021,1005,1485,1456,1203,1384,12
1/6/2022,41863,33419,34629,39874,81493,26481
1/7/2021,1069,1572,1567,1312,1721,14
1/7/2022,41953,33470,34664,39917,81555,26652
1/8/2021,1124,1656,1706,1449,2162,15
1/8/2022,41988,33494,34678,39941,81570,26796
1/9/2021,1156,1701,1751,1486,2299,15
1/9/2022,41997,33496,34681,39944,81578,26811
10/1/2021,35948,29832,31616,36864,76274,17972
10/10/2021,36637,30255,31911,37067,76526,18320
10/11/2021,36738,30322,31960,37098,76565,18381
10/12/2021,36809,30360,31989,37117,76587,18404
10/13/2021,36894,30405,32022,37133,76608,18434
10/14/2021,36972,30453,32056,37166,76628,18457
10/15/2021,37074,30511,32101,37206,76663,18505
10/16/2021,37138,30544,32130,37222,76677,18530
10/17/2021,37176,30574,32151,37235,76686,18545
10/18/2021,37254,30625,32193,37263,76725,18568
10/19/2021,37316,30661,32219,37290,76749,18611
10/2/2021,36000,29871,31649,36894,76289,18013
10/20/2021,37371,30704,32257,37320,76782,18633
10/21/2021,37459,30747,32290,37347,76810,18666
10/22/2021,37558,30810,32338,37383,76862,18699
10/23/2021,37630,30866,32369,37400,76892,18727
10/24/2021,37657,30881,32385,37408,76920,18742
10/25/2021,37724,30932,32429,37436,76997,18761
10/26/2021,37811,30985,32481,37459,77058,18804
10/27/2021,37900,31041,32524,37500,77125,18837
10/28/2021,38021,31105,32567,37544,77207,18862
10/29/2021,38118,31158,32620,37588,77254,18893
10/3/2021,36053,29900,31664,36905,76297,18030
10/30/2021,38180,31196,32652,37603,77277,18909
10/31/2021,38208,31212,32669,37613,77285,18921
10/4/2021,36139,29960,31709,36927,76352,18087
10/5/2021,36231,30011,31733,36958,76392,18132
